Motif	Num	Protection_Score_DKO	Protection_Score_Bcl6KO	Protection_Diff_DKO_Bcl6KO	TC_DKO	TC_Bcl6KO	TC_Diff_DKO_Bcl6KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	256	0.15530793355345468	0.17293616220140812	0.017628228647953437	0.6388328330554217	0.7145217880069593	0.0756889549515376	0.09331718359949104	0.9002651960986597	0.36797913799561643
MA0496.2.MAFK	136	0.03497761162003954	-0.033586108065259426	-0.06856371968529897	0.4814121386729338	0.5139297353296348	0.03251759665670101	-0.03604612302859796	0.06966949548569819	0.9444567218413039
MA0591.1.Bach1::Mafk	202	0.04569172585448162	0.08085962403193772	0.0351678981774561	0.5624480382486251	0.5867378300541461	0.024289791805521044	0.059457689982977145	0.6828654514889938	0.49469186665101395
MA0690.1.TBX21	250	0.10448003377878223	0.08792843091484948	-0.016551602863932757	0.6807956821196489	0.8478543940523235	0.16705871193267463	0.15050710906874187	1.2674613311642215	0.20499038184578167
MA0659.1.MAFG	84	0.10656815176702912	-0.06423343167480855	-0.17080158344183766	0.3621257872122126	0.4503137405773634	0.08818795336515078	-0.08261363007668687	-0.229323875591352	0.8186171978491776
MA0002.2.RUNX1	756	0.16041853183867757	0.16924999457171824	0.008831462733040668	0.6108064847172834	0.640778118319876	0.029971633602592584	0.03880309633563325	0.5502496647673936	0.5821481433394491
MA0741.1.KLF16	758	0.06695565602818218	0.04101448671584089	-0.025941169312341292	0.5604752679052663	0.644403773233097	0.0839285053278308	0.05798733601548951	0.673424832540643	0.5006770547645261
MA0501.1.MAF::NFE2	214	-0.05923820870268047	-0.14064463010238512	-0.08140642139970465	0.536971285696441	0.48218644820703555	-0.05478483748940549	-0.13619125888911016	-0.5733267408595872	0.5664234827788328
MA0731.1.BCL6B	64	0.4044087607137393	0.3638221715955963	-0.040586589118143	0.5571031440495908	0.46407781648205887	-0.09302532756753196	-0.13361191668567496	-0.556765703573009	0.577687519242984
MA0140.2.GATA1::TAL1	66	-0.05966428957335648	0.0984683622822379	0.15813265185559439	0.5466534865129336	0.455026694328253	-0.09162679218468056	0.06650585967091382	0.728119237841419	0.46654059841190354
MA1421.1.TCF7L1	404	0.33385487751943843	0.18327630819904944	-0.150578569320389	0.5744801729923584	0.3789600856627883	-0.1955200873295701	-0.3460986566499591	-1.9210673533367828	0.054723216751043545
MA0768.1.LEF1	462	0.40099952759767415	0.2292064939787548	-0.17179303361891934	0.6047059832002881	0.39312068131098327	-0.21158530188930486	-0.3833783355082242	-2.1604268887955307	0.03073963775377987
MA0463.1.Bcl6	90	0.29539693707195197	0.3074420661358369	0.01204512906388494	0.5557566693902715	0.5865355781214863	0.030778908731214805	0.042824037795099745	0.576066697245165	0.5645701004030133
MA0495.2.MAFF	144	0.05675912431070013	-0.07315474162964301	-0.12991386594034315	0.461520752596212	0.43486429746510147	-0.026656455131110535	-0.1565703210714537	-0.704173438214364	0.4813247703916903
MA0482.1.Gata4	162	-0.1576041716309815	-0.21728346023330378	-0.05967928860232227	0.5798882630774074	0.47229727929313575	-0.10759098378427162	-0.1672702723865939	-0.7728740132906795	0.43959694549312023
MA1107.1.KLF9	706	-0.22676085600778362	-0.22684894661358307	-8.809060579945127e-05	0.5188154513743376	0.6025538025862733	0.08373835121193574	0.08365026060613628	0.8381973278157258	0.4019198875896989
MA1104.1.GATA6	134	-0.029045180883940407	0.02716339150427231	0.05620857238821272	0.539127995811694	0.4655852899261702	-0.07354270588552381	-0.01733413349731109	0.18981251331442553	0.8494560499521997
MA0036.3.GATA2	146	-0.1162284690385846	-0.12142758316607676	-0.00519911412749216	0.5540354641955129	0.4740399470968581	-0.07999551709865477	-0.08519463122614693	-0.24589556437928492	0.8057630775470584
MA0769.1.Tcf7	502	0.3216830051480761	0.15680308927497677	-0.1648799158730993	0.5777164174087892	0.36517963116203783	-0.21253678624675137	-0.3774167021198507	-2.1221493648972776	0.033825197078604416
MA0766.1.GATA5	132	-0.10109231788176665	-0.11122672151482042	-0.010134403633053776	0.5787666147329432	0.5183856787698495	-0.060380935963093685	-0.07051533959614746	-0.15164506295252264	0.8794668892989032
MA0035.3.Gata1	148	-0.08310061752361983	-0.0920100507774289	-0.008909433253809065	0.5539672078223451	0.41966451163925506	-0.13430269618309004	-0.1432121294368991	-0.6184052491596175	0.5363082385180478
MA0511.2.RUNX2	406	0.10065657513227633	0.07594100296529116	-0.024715572166985167	0.5698280558877196	0.5633609473449462	-0.0064671085427733255	-0.031182680709758492	0.10089592580430966	0.9196330773421053
MA0523.1.TCF7L2	582	0.44568805077866247	0.26929479946139756	-0.1763932513172649	0.596213759150682	0.3917959579084212	-0.20441780124226078	-0.3808110525595257	-2.143943279686988	0.03203743181263422
MA0684.1.RUNX3	438	0.2622348061217132	0.2483301620304633	-0.01390464409124989	0.5488458038898723	0.5474483825113987	-0.00139742137847354	-0.01530206546972343	0.20285969810786747	0.8392446955223121
MA0037.3.GATA3	102	-0.189696761201668	-0.11515237050946123	0.07454439069220678	0.6022937128928192	0.526370882748153	-0.07592283014466616	-0.0013784394524593846	0.29225833987365524	0.7700891088822724
MA0508.2.PRDM1	310	0.2494262716252708	0.210888255964605	-0.03853801566066581	0.6229127307081367	0.4959458811764159	-0.12696684953172077	-0.16550486519238658	-0.7615389626989734	0.44633521602679394
