Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	672	0.17566789415830936	0.22195209024599263	0.04628419608768328	0.4755479562495794	0.6191446673293979	0.14359671107981847	0.18988090716750175	1.7269789381368053	0.08417144613495244
MA0496.2.MAFK	400	-0.06796723594155227	-0.014827632695600279	0.05313960324595199	0.40958707159361235	0.4145351628362206	0.004948091242608255	0.05808769448856024	0.6175366874254834	0.536880790330586
MA0591.1.Bach1::Mafk	634	0.014369045944848034	0.08809567529705184	0.07372662935220381	0.42191858493737266	0.42630784648270975	0.0043892615453370865	0.0781158908975409	0.7861351064942853	0.43178833903154146
MA0690.1.TBX21	410	0.0559779902178748	0.1016528543403053	0.0456748641224305	0.37342132650137627	0.4220292445640247	0.048607918062648414	0.0942827821850789	0.9222288543623601	0.356409215325737
MA0659.1.MAFG	216	-0.03433661116971702	0.07614189762605586	0.11047850879577288	0.3963864032956852	0.4167024904193981	0.02031608712371291	0.13079459591948578	1.2295872378758794	0.2188517114681926
MA0002.2.RUNX1	1230	0.11676482791755367	0.133712600709171	0.016947772791617313	0.4036347262153026	0.42454676712701334	0.020912040911710728	0.03785981370332804	0.44725731469209423	0.6546892830025537
MA0741.1.KLF16	2586	0.06942224397650376	0.03693193520218507	-0.03249030877431869	0.40836248972547395	0.4903626098350866	0.08200012010961266	0.049509811335293974	0.5453276123262839	0.5855282164881964
MA0501.1.MAF::NFE2	642	0.02760878958582242	0.041412289201438704	0.013803499615616284	0.42739971888114253	0.4206814774509712	-0.006718241430171357	0.007085258185444927	0.18819547497827857	0.8507234195577698
MA1107.1.KLF9	2246	-0.10261463429103797	-0.16315356233131503	-0.060538928040277065	0.348738732011785	0.38711729182573834	0.03837855981395333	-0.022160368226323737	-0.05799575847148105	0.9537520070913341
MA0140.2.GATA1::TAL1	188	-0.09022231449551717	-0.06861347470683372	0.021608839788683443	0.35636676491624714	0.3198706120967564	-0.03649615281949076	-0.014887313030807314	0.003229205710234495	0.9974234710980565
MA1421.1.TCF7L1	1150	0.27890394728258117	0.14871667327470628	-0.1301872740078749	0.4237289699098369	0.3161369772373354	-0.10759199267250147	-0.23777926668037636	-1.873087075651149	0.06105636177104509
MA0768.1.LEF1	1302	0.3325813233759438	0.17285669701185602	-0.1597246263640878	0.4195446553301421	0.2990916504748153	-0.12045300485532684	-0.28017763121941464	-2.2299987558850867	0.025747525471422002
MA0463.1.Bcl6	300	0.1194351254374975	0.07250434948035747	-0.04693077595714003	0.32460684843249626	0.31739148905176934	-0.007215359380726927	-0.054146135337866955	-0.3272536415872543	0.7434760522784964
MA0495.2.MAFF	368	0.017705469148464468	0.09252024631449798	0.07481477716603352	0.4002984732892195	0.4014002211808375	0.001101747891617988	0.07591652505765151	0.7676207282653497	0.4427125440087041
MA0482.1.Gata4	338	-0.058241029574603906	-0.10841505946631176	-0.050174029891707855	0.3390413678646142	0.305161659301777	-0.033879708562837174	-0.08405373845454503	-0.5790174300304359	0.5625774123070101
MA0731.1.BCL6B	170	0.11722394467506497	0.08804643579978877	-0.029177508875276204	0.35805378035155006	0.38493219129651046	0.026878410944960407	-0.0022990979303157966	0.10919746772953565	0.913045868759311
MA1104.1.GATA6	290	0.0489985543859192	0.042285699952038125	-0.006712854433881074	0.34571060997973946	0.3110830341903388	-0.03462757578940068	-0.04134043022328175	-0.2194545371001309	0.8262959907795765
MA0036.3.GATA2	324	-0.005562317074222101	-0.025825906797141807	-0.020263589722919705	0.3264877447047444	0.3012397513343553	-0.025247993370389077	-0.045511583093308786	-0.2545675230735217	0.7990571457407283
MA0769.1.Tcf7	1470	0.2521403807122897	0.14757000137505666	-0.10457037933723307	0.4236691797605278	0.3023710772690383	-0.12129810249148953	-0.2258684818287226	-1.7728214573772538	0.07625829667323662
MA0766.1.GATA5	204	-0.11940824178081152	-0.22832466426566042	-0.1089164224848489	0.3289347724425791	0.29350644058360253	-0.03542833185897659	-0.1443447543438255	-1.0865503978231184	0.2772355564881531
