Motif	Num	Protection_Score_DKO	Protection_Score_Bcl6KO	Protection_Diff_DKO_Bcl6KO	TC_DKO	TC_Bcl6KO	TC_Diff_DKO_Bcl6KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	312	0.15333709543850013	0.21428151695787984	0.060944421519379705	0.5695377830572862	0.756415028072945	0.18687724501565883	0.24782166653503854	2.028987269427904	0.04245958699407494
MA0496.2.MAFK	158	0.03412420472326359	-0.03292657783767967	-0.06705078256094327	0.3903500576825509	0.3382663127033047	-0.05208374497924617	-0.11913452754018944	-0.9319186202773778	0.35137858389804477
MA0591.1.Bach1::Mafk	236	0.029373256123777773	0.03719935938970905	0.007826103265931278	0.4566578233206727	0.45172555416607174	-0.004932269154600932	0.0028938341113303456	0.052707066817577336	0.9579653083481947
MA0690.1.TBX21	244	0.017428478607217433	-0.13592334232378178	-0.15335182093099922	0.6101792484108027	0.6981821573597765	0.08800290894897378	-0.06534891198202544	-0.49793181624227867	0.6185321012128562
MA0659.1.MAFG	92	0.10548830242713225	-0.06202588837371073	-0.16751419080084298	0.31415373946609143	0.31472395211845683	0.0005702126523653983	-0.16694397814847758	-1.3176847857631517	0.18760918969111784
MA0002.2.RUNX1	878	0.1458743242072008	0.14665077748775177	0.0007764532805509539	0.5318763204481173	0.5875679176976377	0.05569159724952044	0.056468050530071395	0.4849881278590927	0.6276847670611675
MA0741.1.KLF16	1004	0.04220479189189455	0.07549049280665913	0.033285700914764585	0.4937029136420253	0.61595087729587	0.12224796365384466	0.15553366456860923	1.2843313868363317	0.19902602916395518
MA0501.1.MAF::NFE2	250	-0.006248643105542786	-0.12541498308530466	-0.11916633997976188	0.45216155762514415	0.42712117787811754	-0.02504037974702661	-0.1442067197267885	-1.1342217908239556	0.2567015256759655
MA0731.1.BCL6B	76	0.33947449437493515	0.30081718804726326	-0.03865730632767189	0.4466049423550466	0.3988574333343188	-0.04774750902072783	-0.08640481534839972	-0.6678282488333085	0.5042432323221182
MA0140.2.GATA1::TAL1	72	-0.10385688985162264	-0.040643744518385504	0.06321314533323713	0.4801130892512055	0.4855039645748155	0.005390875323609989	0.06860402065684712	0.5829111661013388	0.559953103375247
MA1421.1.TCF7L1	480	0.30263166745180314	0.24774209726888782	-0.05488957018291532	0.49622109384149876	0.43511386492738624	-0.06110722891411252	-0.11599679909702784	-0.9066008336378414	0.36461792076273347
MA0768.1.LEF1	540	0.3355752778902611	0.23495955164438243	-0.10061572624587867	0.49773655621355234	0.4141874351780447	-0.08354912103550766	-0.18416484728138632	-1.4566369922246682	0.14521661075003872
MA0463.1.Bcl6	102	0.19688998473111613	0.2471728173425813	0.050282832611465184	0.49239309309677515	0.5744077237250819	0.08201463062830672	0.1322974632397719	1.096842508109767	0.27271024445988234
MA0495.2.MAFF	156	0.06483968607113724	-0.06659321217243203	-0.13143289824356927	0.38266124039430094	0.3236909499336054	-0.05897029046069552	-0.1904031887042648	-1.5069730872660467	0.13181755570239312
MA0482.1.Gata4	186	-0.08892138290313759	-0.10069159932296853	-0.011770216419830948	0.477715528593585	0.4386212184323727	-0.03909431016121234	-0.05086452658104329	-0.3810598224322022	0.7031588592810945
MA1107.1.KLF9	872	-0.19450499058997672	-0.2044305773596788	-0.009925586769702066	0.44610550468837556	0.5076878118595887	0.0615823071712131	0.051656720401511036	0.4461663394685952	0.655477095532274
MA1104.1.GATA6	156	0.0007301766449453089	0.04845984923346003	0.04772967258851472	0.46439234618517156	0.4333448014157514	-0.031047544769420177	0.01668212781909454	0.16396241747650578	0.8697607298581564
MA0036.3.GATA2	168	-0.07078541017997689	-0.09754498684412588	-0.026759576664148993	0.47040395089355497	0.4444530979514311	-0.025950852942123848	-0.05271042960627284	-0.3959540938124708	0.6921388941576028
MA0769.1.Tcf7	594	0.27739471086646883	0.1939255248094881	-0.08346918605698073	0.48261105541819665	0.3978486275992446	-0.08476242781895205	-0.16823161387593277	-1.3280744951365693	0.1841534981905122
MA0766.1.GATA5	136	-0.13353028695208627	-0.10143858926017302	0.03209169769191325	0.5304981465411064	0.5178639864648332	-0.01263416007627316	0.01945753761564009	0.18635671779250693	0.8521650320079147
MA0035.3.Gata1	184	-0.031200765506616435	-0.02385611091296571	0.007344654593650725	0.46066092631448086	0.4272336494728994	-0.03342727684158148	-0.026082622247930752	-0.18109893423151655	0.8562899211264678
MA0511.2.RUNX2	472	0.06624496671577329	0.05657402573851589	-0.009670940977257403	0.4901252717279263	0.5161734026427935	0.02604813091486724	0.016377189937609837	0.16150192659541382	0.8716980940728953
MA0523.1.TCF7L2	682	0.39283075241957044	0.28814608678633624	-0.1046846656332342	0.4980479164625407	0.42013471916099515	-0.07791319730154556	-0.18259786293477975	-1.443993267290045	0.1487408692121918
MA0684.1.RUNX3	524	0.21013480545370605	0.226488041972684	0.016353236518977937	0.4782150707106239	0.4963016885892428	0.01808661787861887	0.03443985439759681	0.3072464335606829	0.7586558047288131
MA0037.3.GATA3	110	-0.22012265485434865	-0.171020431479961	0.04910222337438766	0.5410260187693307	0.5206228195623128	-0.02040319920701783	0.02869902416736983	0.26092467005069697	0.7941505997090316
MA0508.2.PRDM1	384	0.23295677376440377	0.2514831692075121	0.018526395443108357	0.5304193338872187	0.5344865198641644	0.004067185976945664	0.02259358142005402	0.2116609113741511	0.8323715853300735
MA0089.1.MAFG::NFE2L1	456	0.028177132424939445	0.012834866690016522	-0.015342265734922924	0.5352886553743802	0.5997831933988509	0.0644945380244707	0.04915227228954777	0.42595838199328656	0.6701381722220967
MA0657.1.KLF13	110	0.13157236485601514	0.20030628314515683	0.06873391828914169	0.5552441671605873	0.7733820119385243	0.21813784477793696	0.2868717630670786	2.3440757259851295	0.01907429822788415
MA0742.1.Klf12	288	-0.12814600118788924	-0.19450934876656056	-0.06636334757867132	0.5843886338520589	0.7586286023209993	0.1742399684689404	0.10787662089026909	0.8997949664367586	0.36822937357450425
MA0599.1.KLF5	954	0.156175140511306	0.21744829352394224	0.06127315301263625	0.5032351758518877	0.6146307404773845	0.11139556462549682	0.17266871763813307	1.422591158365259	0.15485470857985384
MA0039.3.KLF4	384	-0.4744961655096011	-0.5540250424662458	-0.07952887695664473	0.5249489697784585	0.5976234802538959	0.07267451047543738	-0.006854366481207352	-0.025949473157753384	0.9792976394417467
MA0117.2.Mafb	128	0.318423396891119	0.17250498383655774	-0.14591841305456124	0.510719446533215	0.5044179007192522	-0.0063015458139628056	-0.15221995886852405	-1.1988792277427547	0.23057490987742335
