Motif	Num	Protection_Score_DKO	Protection_Score_Bcl6KO	Protection_Diff_DKO_Bcl6KO	TC_DKO	TC_Bcl6KO	TC_Diff_DKO_Bcl6KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	100	0.11917109757391917	0.10295971703706416	-0.016211380536855002	0.4182199797806054	0.40410771292510966	-0.014112266855495714	-0.030323647392350717	0.27099609386083595	0.7863940365396855
MA0496.2.MAFK	70	0.12067737540921551	-0.007745812045612471	-0.12842318745482798	0.38124842817960214	0.3764683531117151	-0.004780075067887024	-0.133203262522715	-0.5830641604936384	0.559850109182245
MA0591.1.Bach1::Mafk	84	0.10002235293351447	0.010670251287323447	-0.08935210164619102	0.46658735683934455	0.431195435534556	-0.03539192130478852	-0.12474402295097954	-0.5128393614299268	0.6080636935337713
MA0690.1.TBX21	130	0.24030385930543385	0.19543279622776094	-0.04487106307767291	0.5251431437594172	0.5693218646590291	0.044178720899611945	-0.0006923421780609673	0.5169818514485136	0.6051688278430716
MA0659.1.MAFG	38	0.30954286065740233	0.08622311829721259	-0.22331974236018975	0.33177290349594196	0.2949523692105594	-0.03682053428538257	-0.2601402766455723	-1.6368381120329256	0.10166430001312672
MA0002.2.RUNX1	300	0.1262330885412628	0.07110655457872266	-0.05512653396254015	0.3990837954719585	0.41186521018112493	0.012781414709166439	-0.04234511925337371	0.1711992458425914	0.8640671004714366
MA0741.1.KLF16	294	0.006830794834484078	0.05169143956969959	0.04486064473521551	0.4421527272937745	0.4136313551661335	-0.028521372127640998	0.016339272607574513	0.6583706507500586	0.5102999896800934
MA0501.1.MAF::NFE2	76	-0.1887456467423185	0.06289832337790571	0.2516439701202242	0.41341385205817555	0.37647408206412775	-0.0369397699940478	0.21470420012617641	2.305106986581685	0.021160582307532153
MA0731.1.BCL6B	20	0.17930836440520276	0.11763952044273973	-0.06166884396246303	0.3601759319791458	0.4118330393599295	0.05165710738078366	-0.010011736581679365	0.4396164341625109	0.6602149358970504
MA0140.2.GATA1::TAL1	16	0.052737754236824363	0.18453258108665058	0.1317948268498262	0.38605188839152854	0.3937983542041923	0.00774646581266375	0.13954129266248996	1.6811383628157943	0.09273604239365038
MA1421.1.TCF7L1	42	0.13040608320378377	0.10260686086395752	-0.02779922233982625	0.30684364097761085	0.2984157520520545	-0.008427888925556348	-0.0362271112653826	0.22198819418522792	0.8243230737376446
