"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002102","GO:0002102","podosome","4/185","26/21298",7.09412511390683e-05,0.0150220375000503,0.0131416117532446,"Asap1/Mapk8/Actr2/Vcl",4
"GO:0014069","GO:0014069","postsynaptic density","12/185","394/21298",0.00017945507036806,0.0150220375000503,0.0131416117532446,"Abi1/Rapgef4/Abhd17b/Dlgap1/P2ry1/Ctnnb1/Itpr1/Actr2/Sipa1l1/Plcb4/Magi2/Mapk1",12
"GO:0032279","GO:0032279","asymmetric synapse","12/185","397/21298",0.000192435023034134,0.0150220375000503,0.0131416117532446,"Abi1/Rapgef4/Abhd17b/Dlgap1/P2ry1/Ctnnb1/Itpr1/Actr2/Sipa1l1/Plcb4/Magi2/Mapk1",12
"GO:0014704","GO:0014704","intercalated disc","5/185","62/21298",0.000203000506757437,0.0150220375000503,0.0131416117532446,"Ctnnb1/Atp1b1/Vcl/Gja5/Camk2d",5
"GO:0098984","GO:0098984","neuron to neuron synapse","12/185","422/21298",0.000335408061160155,0.0189218459740758,0.0165532507454575,"Abi1/Rapgef4/Abhd17b/Dlgap1/P2ry1/Ctnnb1/Itpr1/Actr2/Sipa1l1/Plcb4/Magi2/Mapk1",12
"GO:0099572","GO:0099572","postsynaptic specialization","12/185","433/21298",0.000422345229729573,0.0189218459740758,0.0165532507454575,"Abi1/Rapgef4/Abhd17b/Dlgap1/P2ry1/Ctnnb1/Itpr1/Actr2/Sipa1l1/Plcb4/Magi2/Mapk1",12
"GO:0045211","GO:0045211","postsynaptic membrane","11/185","374/21298",0.000447476087224766,0.0189218459740758,0.0165532507454575,"Abi1/Abhd17b/Dlgap1/P2ry1/Ctnnb1/Farp1/Slc1a7/Sipa1l1/Magi2/Ntrk3/Pja2",11
"GO:0044291","GO:0044291","cell-cell contact zone","5/185","82/21298",0.000744322987604078,0.026486766049929,0.0231712106980176,"Ctnnb1/Atp1b1/Vcl/Gja5/Camk2d",5
"GO:0005911","GO:0005911","cell-cell junction","12/185","466/21298",0.000805340859626221,0.026486766049929,0.0231712106980176,"Cxcr4/Tec/Sh3kbp1/Ctnnb1/Atp1b1/Coro1a/Pmp22/Vcl/Magi2/Gja5/Camk2d/Kit",12
"GO:0045335","GO:0045335","phagocytic vesicle","5/185","87/21298",0.00097343621451767,0.028813711949723,0.0252068746075102,"Stx6/Ambra1/Coro1a/Uvrag/Stxbp4",5
"GO:0005901","GO:0005901","caveola","5/185","93/21298",0.00131314499770027,0.0353355381199345,0.0309123128645231,"Tgfbr2/Coro1c/Ctnnb1/Atp1b1/Mapk1",5
"GO:0016600","GO:0016600","flotillin complex","2/185","10/21298",0.00322575894014685,0.0762979804266573,0.0667471663760942,"Coro1c/Ctnnb1",2
"GO:0044853","GO:0044853","plasma membrane raft","5/185","117/21298",0.00358366260567031,0.0762979804266573,0.0667471663760942,"Tgfbr2/Coro1c/Ctnnb1/Atp1b1/Mapk1",5
"GO:0030139","GO:0030139","endocytic vesicle","6/185","169/21298",0.00364698818443683,0.0762979804266573,0.0667471663760942,"Stx6/Ambra1/Sh3kbp1/Coro1a/Uvrag/Stxbp4",6
"GO:0016323","GO:0016323","basolateral plasma membrane","7/185","228/21298",0.00386645171081033,0.0762979804266573,0.0667471663760942,"Rapgef4/Rasgrf1/P2ry1/Abcc4/Ctnnb1/Atp1b1/Naip1",7
