"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031267","GO:0031267","small GTPase binding","18/206","425/20759",2.67295247156648e-07,0.000111194822817166,9.90399231569897e-05,"Bicdl1/Kalrn/Coro1c/Sytl2/Pak1/Raf1/Vav3/Prkch/Tbc1d2/Abca1/Noxa1/Gga3/Tbc1d1/Dock10/Diaph3/Clec16a/Dennd4c/Rims1",18
"GO:0017016","GO:0017016","Ras GTPase binding","16/206","409/20759",3.51937582459338e-06,0.000732030171515424,0.000652010679082564,"Bicdl1/Kalrn/Coro1c/Sytl2/Pak1/Raf1/Vav3/Prkch/Tbc1d2/Noxa1/Tbc1d1/Dock10/Diaph3/Clec16a/Dennd4c/Rims1",16
"GO:0016493","GO:0016493","C-C chemokine receptor activity","4/206","24/20759",8.56468551691576e-05,0.00701454468543947,0.00624777259431856,"Ccr6/Cxcr5/Cxcr4/Ccr7",4
"GO:0001637","GO:0001637","G protein-coupled chemoattractant receptor activity","4/206","25/20759",0.000101171317578454,0.00701454468543947,0.00624777259431856,"Ccr6/Cxcr5/Cxcr4/Ccr7",4
"GO:0004950","GO:0004950","chemokine receptor activity","4/206","25/20759",0.000101171317578454,0.00701454468543947,0.00624777259431856,"Ccr6/Cxcr5/Cxcr4/Ccr7",4
"GO:0019957","GO:0019957","C-C chemokine binding","4/206","25/20759",0.000101171317578454,0.00701454468543947,0.00624777259431856,"Ccr6/Cxcr5/Cxcr4/Ccr7",4
"GO:0019956","GO:0019956","chemokine binding","4/206","33/20759",0.000307568299306724,0.0182783446445139,0.0162803069708221,"Ccr6/Cxcr5/Cxcr4/Ccr7",4
"GO:0048365","GO:0048365","Rac GTPase binding","5/206","67/20759",0.000537386329889145,0.0279440891542356,0.0248894721211815,"Kalrn/Coro1c/Pak1/Vav3/Noxa1",5
"GO:0017048","GO:0017048","Rho GTPase binding","7/206","165/20759",0.00132680232516335,0.0534835136403704,0.0476371376553907,"Kalrn/Coro1c/Pak1/Vav3/Noxa1/Dock10/Diaph3",7
"GO:0017137","GO:0017137","Rab GTPase binding","7/206","166/20759",0.00137379513726856,0.0534835136403704,0.0476371376553907,"Bicdl1/Sytl2/Tbc1d2/Tbc1d1/Clec16a/Dennd4c/Rims1",7
