"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019955","GO:0019955","cytokine binding","6/157","130/20759",0.000468889794278718,0.0627101491280996,0.0589186264100458,"Cxcr4/Tgfbr2/Il1r2/Ccr4/Kit/Ccr5",6
"GO:0016493","GO:0016493","C-C chemokine receptor activity","3/157","24/20759",0.000764345981839416,0.0627101491280996,0.0589186264100458,"Cxcr4/Ccr4/Ccr5",3
"GO:0001637","GO:0001637","G protein-coupled chemoattractant receptor activity","3/157","25/20759",0.000863776158789252,0.0627101491280996,0.0589186264100458,"Cxcr4/Ccr4/Ccr5",3
"GO:0004950","GO:0004950","chemokine receptor activity","3/157","25/20759",0.000863776158789252,0.0627101491280996,0.0589186264100458,"Cxcr4/Ccr4/Ccr5",3
"GO:0019957","GO:0019957","C-C chemokine binding","3/157","25/20759",0.000863776158789252,0.0627101491280996,0.0589186264100458,"Cxcr4/Ccr4/Ccr5",3
"GO:0003779","GO:0003779","actin binding","10/157","415/20759",0.0012644286397002,0.0764979327018619,0.0718727858355901,"Cxcr4/Coro1c/Myo3b/Coro1a/Klhl2/Actr2/Sipa1l1/Vcl/Diaph3/Ccr5",10
"GO:0019956","GO:0019956","chemokine binding","3/157","33/20759",0.00196033043839019,0.101657135590806,0.0955108363967552,"Cxcr4/Ccr4/Ccr5",3
"GO:0004674","GO:0004674","protein serine/threonine kinase activity","10/157","464/20759",0.00285504663360909,0.129547741000012,0.121715145959124,"Tgfbr2/Tlk1/Raf1/Cdk14/Myo3b/Nek7/Map3k4/Mapk1/Camk2d/Tnik",10
"GO:0045125","GO:0045125","bioactive lipid receptor activity","2/157","13/20759",0.00419716427994711,0.169285625957867,0.15905043587168,"S1pr1/Lpar4",2
"GO:0004896","GO:0004896","cytokine receptor activity","4/157","90/20759",0.00486107059139624,0.169574977988118,0.159322293368567,"Cxcr4/Il1r2/Ccr4/Ccr5",4
"GO:0031267","GO:0031267","small GTPase binding","9/157","425/20759",0.00513863569660964,0.169574977988118,0.159322293368567,"Coro1c/Raf1/Farp1/Tbc1d2/Tbc1d30/Gga3/Vcl/Dock10/Diaph3",9
"GO:0022884","GO:0022884","macromolecule transmembrane transporter activity","2/157","17/20759",0.00717455666364488,0.217030339075258,0.203908452545697,"Sidt1/Sec61b",2
"GO:0017048","GO:0017048","Rho GTPase binding","5/157","165/20759",0.00845365146932141,0.236051960258744,0.221780006158716,"Coro1c/Farp1/Vcl/Dock10/Diaph3",5
"GO:0015278","GO:0015278","calcium-release channel activity","2/157","20/20759",0.0098757373174246,0.246421010218631,0.231522132262829,"Trpm2/Itpr1",2
"GO:0000149","GO:0000149","SNARE binding","4/157","113/20759",0.0107231209889826,0.246421010218631,0.231522132262829,"Stx6/Nbas/Uvrag/Stxbp4",4
"GO:0031420","GO:0031420","alkali metal ion binding","2/157","21/20759",0.0108615321308488,0.246421010218631,0.231522132262829,"Scn3a/Hdac4",2
"GO:0017016","GO:0017016","Ras GTPase binding","8/157","409/20759",0.0127720315661169,0.27272043873532,0.256231469190209,"Coro1c/Raf1/Farp1/Tbc1d2/Tbc1d30/Vcl/Dock10/Diaph3",8
"GO:0000979","GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding","2/157","25/20759",0.0152135169836672,0.278176502694333,0.261357653684106,"Pou2af1/Gadd45a",2
"GO:0051015","GO:0051015","actin filament binding","5/157","193/20759",0.015808444782654,0.278176502694333,0.261357653684106,"Coro1c/Coro1a/Actr2/Sipa1l1/Vcl",5
"GO:0004709","GO:0004709","MAP kinase kinase kinase activity","2/157","26/20759",0.0164003892564042,0.278176502694333,0.261357653684106,"Raf1/Map3k4",2
"GO:0099604","GO:0099604","ligand-gated calcium channel activity","2/157","26/20759",0.0164003892564042,0.278176502694333,0.261357653684106,"Trpm2/Itpr1",2
"GO:0017124","GO:0017124","SH3 domain binding","4/157","131/20759",0.0175927152896621,0.278176502694333,0.261357653684106,"Abi1/Asap1/Sh3kbp1/Uvrag",4
"GO:0031435","GO:0031435","mitogen-activated protein kinase kinase kinase binding","2/157","27/20759",0.0176255084351781,0.278176502694333,0.261357653684106,"Tgfbr2/Mapk1",2
"GO:0008528","GO:0008528","G protein-coupled peptide receptor activity","4/157","137/20759",0.0203735536535943,0.299864782007149,0.281734636422549,"Cxcr4/Ccr4/Sstr2/Ccr5",4
"GO:0019199","GO:0019199","transmembrane receptor protein kinase activity","3/157","77/20759",0.0206518444908505,0.299864782007149,0.281734636422549,"Tgfbr2/Ntrk3/Kit",3
"GO:0043178","GO:0043178","alcohol binding","3/157","80/20759",0.0228206686643645,0.313268641660231,0.294328084378469,"Osbpl1a/Itpr1/Adh4",3
"GO:0005217","GO:0005217","intracellular ligand-gated ion channel activity","2/157","32/20759",0.0243027109650649,0.313268641660231,0.294328084378469,"Trpm2/Itpr1",2
"GO:0001653","GO:0001653","peptide receptor activity","4/157","146/20759",0.025026971372305,0.313268641660231,0.294328084378469,"Cxcr4/Ccr4/Sstr2/Ccr5",4
"GO:0019838","GO:0019838","growth factor binding","4/157","146/20759",0.025026971372305,0.313268641660231,0.294328084378469,"Sec61b/Tgfbr2/Il1r2/Ntrk3",4
"GO:0005164","GO:0005164","tumor necrosis factor receptor binding","2/157","34/20759",0.0272195271451217,0.321054743133117,0.301643429824938,"Traf1/Tnfsf18",2
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","6/157","305/20759",0.0287206214356051,0.321054743133117,0.301643429824938,"Cxcr4/Ambra1/Sh3kbp1/Traf1/Sipa1l1/Vcl",6
"GO:0008200","GO:0008200","ion channel inhibitor activity","2/157","35/20759",0.0287282391556001,0.321054743133117,0.301643429824938,"Itpr1/Camk2d",2
"GO:0032182","GO:0032182","ubiquitin-like protein binding","3/157","88/20759",0.0291867948302833,0.321054743133117,0.301643429824938,"Cxcr4/Uspl1/Ubr5",3
"GO:0016248","GO:0016248","channel inhibitor activity","2/157","37/20759",0.0318433620879299,0.33997471876231,0.31941948348264,"Itpr1/Camk2d",2
"GO:0001046","GO:0001046","core promoter sequence-specific DNA binding","2/157","39/20759",0.0350849506043366,0.353092639473322,0.331744280670889,"Pou2af1/Gadd45a",2
"GO:0005272","GO:0005272","sodium channel activity","2/157","39/20759",0.0350849506043366,0.353092639473322,0.331744280670889,"Scn3a/Trpm2",2
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","6/157","322/20759",0.0359901588443882,0.353092639473322,0.331744280670889,"Cxcr4/Ambra1/Sh3kbp1/Traf1/Sipa1l1/Vcl",6
"GO:0099094","GO:0099094","ligand-gated cation channel activity","3/157","99/20759",0.0393118446224572,0.375531568367157,0.352826527913467,"Trpm2/Itpr1/Kcnj15",3
"GO:0032813","GO:0032813","tumor necrosis factor receptor superfamily binding","2/157","46/20759",0.0473628774999599,0.410909698335377,0.386065658288131,"Traf1/Tnfsf18",2
"GO:0003714","GO:0003714","transcription corepressor activity","4/157","187/20759",0.0538370978605482,0.410909698335377,0.386065658288131,"Irf2bp2/Tbl1x/Hdac4/Basp1",4
"GO:0008047","GO:0008047","enzyme activator activity","7/157","449/20759",0.0548259184970837,0.410909698335377,0.386065658288131,"Abi1/Asap1/Raf1/Tbc1d2/Tbc1d30/Sipa1l1/Rictor",7
"GO:0001047","GO:0001047","core promoter binding","2/157","50/20759",0.0549798359315596,0.410909698335377,0.386065658288131,"Pou2af1/Gadd45a",2
"GO:0008028","GO:0008028","monocarboxylic acid transmembrane transporter activity","2/157","51/20759",0.0569473234613409,0.410909698335377,0.386065658288131,"Abcc4/Slc16a5",2
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity","4/157","192/20759",0.0582130954816601,0.410909698335377,0.386065658288131,"Sec61b/Farp1/Eif2b5/Dock10",4
"GO:0098879","GO:0098879","structural constituent of postsynaptic specialization","1/157","10/20759",0.0731224507582173,0.410909698335377,0.386065658288131,"Dlgap1",1
"GO:0004714","GO:0004714","transmembrane receptor protein tyrosine kinase activity","2/157","60/20759",0.0756936600181683,0.410909698335377,0.386065658288131,"Ntrk3/Kit",2
"GO:0004713","GO:0004713","protein tyrosine kinase activity","3/157","132/20759",0.0787008197347348,0.410909698335377,0.386065658288131,"Tec/Ntrk3/Kit",3
"GO:0015276","GO:0015276","ligand-gated ion channel activity","3/157","132/20759",0.0787008197347348,0.410909698335377,0.386065658288131,"Trpm2/Itpr1/Kcnj15",3
