Motif	Num	Protection_Score_WT	Protection_Score_KO	Protection_Diff_WT_KO	TC_WT	TC_KO	TC_Diff_WT_KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	66	0.1302199211244234	0.2137629053603279	0.0835429842359045	0.8900559018895774	0.8038315836755349	-0.08622431821404253	-0.002681333978138023	-0.31965391213024197	0.7492307008110994
MA0496.2.MAFK	32	0.13206701220420225	0.0701103107030438	-0.06195670150115845	0.5477697024046561	0.5414288005116888	-0.00634090189296721	-0.06829760339412566	-0.8526653784635159	0.39384489551387036
MA0591.1.Bach1::Mafk	52	0.18286201689812664	0.1525477090022263	-0.03031430789590034	0.5933184257958051	0.5935890325528134	0.00027060675700829595	-0.030043701138892043	-0.5419228032529879	0.5878716870797933
MA0690.1.TBX21	80	0.20800554422161907	0.2617451599580284	0.05373961573640931	0.6408188755787951	0.6092989776752962	-0.03151989790349896	0.022219717832910352	-0.11737867982613573	0.9065599783049902
MA0659.1.MAFG	12	0.17829046647567334	0.32250742923399944	0.1442169627583261	0.6031060223991932	0.6496888791815355	0.04658285678234231	0.1907998195406684	1.2520244881017721	0.21056094099473588
MA0002.2.RUNX1	232	0.23259733270102234	0.2567487929883865	0.024151460287364146	0.639332571103784	0.654583452596617	0.015250881492832935	0.03940234178019708	0.022198526667182764	0.9822895928513876
MA0741.1.KLF16	244	-0.007794118753034859	0.10895831892866381	0.11675243768169867	0.6324517151311355	0.6193783186267998	-0.0130733965043357	0.10367904117736297	0.5443284511764056	0.5862154718321347
MA0501.1.MAF::NFE2	44	0.10033662615514086	-0.14477323898420622	-0.24510986513934707	0.5728067772727727	0.5310701834192398	-0.0417365938535329	-0.28684645899287997	-2.6279727378265583	0.00858953992873944
MA1107.1.KLF9	230	-0.2868150982434748	-0.32616535848807104	-0.03935026024459626	0.6079908321783764	0.6126642359160304	0.004673403737654014	-0.034676856506942244	-0.579558666407875	0.562212273553431
MA0140.2.GATA1::TAL1	30	-0.23305943330153406	0.0065986174779333676	0.23965805077946742	0.5161438640898668	0.5618019651089771	0.045658101019110275	0.2853161517985777	2.019795793871196	0.04340457362487918
MA1421.1.TCF7L1	58	0.33534257017368074	0.24527619669152456	-0.09006637348215618	0.4681981598503672	0.445298328077786	-0.022899831772581203	-0.11296620525473738	-1.2155155860216544	0.22416950792446266
MA0768.1.LEF1	54	0.26098957173687654	0.24037820812472	-0.02061136361215654	0.44898050564762165	0.4511518918119371	0.0021713861643154475	-0.018439977447841094	-0.44766389712282256	0.6543957808906056
MA0463.1.Bcl6	42	0.3047700281635445	0.3050954180044522	0.0003253898409077416	0.47035631084491414	0.515249189429547	0.04489287858463287	0.04521826842554061	0.06944223035396987	0.9446376150686945
MA0482.1.Gata4	60	0.055468145125765124	0.09815443498426077	0.042686289858495645	0.49358308087475933	0.5377091829288148	0.04412610205405543	0.08681239191255108	0.40731795763902157	0.6837744752319561
MA0731.1.BCL6B	26	0.10285988450519629	0.18201715278674724	0.07915726828155095	0.359264234286266	0.37951016010995153	0.020245925823685507	0.09940319410523646	0.5095950605399716	0.6103351850917573
MA1104.1.GATA6	62	0.10863576810345679	0.22842391551636698	0.11978814741291019	0.5349529782265972	0.5765694871955152	0.041616508968918	0.1614046563818282	1.0132428694902498	0.31094416845054573
MA0036.3.GATA2	56	0.10612527766409138	0.15925056288262693	0.053125285218535545	0.6021213122204764	0.6377929693203924	0.03567165709991604	0.08879694231845159	0.4234387784548967	0.6719751570584673
MA0769.1.Tcf7	82	0.12913869707772366	0.17162257874979991	0.04248388167207626	0.4954430306847554	0.4909621757633165	-0.004480854921438904	0.03800302675063735	0.010831666551449182	0.9913577494831717
MA0523.1.TCF7L2	50	0.1865192572360892	0.36241637532650095	0.17589711809041175	0.5379859209447772	0.532868355058938	-0.005117565885839115	0.17077955220457264	1.0893966498510879	0.27597900812708487
MA0766.1.GATA5	46	-0.37651402858216787	-0.12018910406235996	0.25632492451980793	0.5807794875508537	0.582804790480356	0.002025302929502315	0.25835022744931024	1.8007472712050612	0.07174272319779586
MA0035.3.Gata1	72	0.1353686875093077	0.14489464211962283	0.009525954610315135	0.5684094696315095	0.6034406742265457	0.03503120459503617	0.044557159205351304	0.06407193426740679	0.9489129491251004
MA0511.2.RUNX2	124	0.20848481966913435	0.17471037102613218	-0.033774448643002164	0.6292487229668987	0.6524075384070497	0.02315881544015097	-0.010615633202851193	-0.38410549558251444	0.7009002584594499
