Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	11174	0.11119517524739424	0.1358045403803954	0.024609365133001174	0.8654052013370611	0.9762357241933529	0.1108305228562918	0.13543988798929296	1.9041417833206296	0.056891721239561766
MA0496.2.MAFK	3420	0.04017251235192468	0.04978914823342555	0.00961663588150087	0.3469793803199033	0.3360981048693247	-0.010881275450578598	-0.0012646395690777273	-0.6300114442092789	0.5286870967018453
MA0591.1.Bach1::Mafk	5040	0.03723892385917467	0.041222013124879574	0.003983089265704905	0.4143926187990295	0.42317797435365057	0.008785355554621066	0.01276844482032597	-0.3698738559906111	0.7114764820694774
MA0659.1.MAFG	2348	0.026153912034745333	0.034553420174053606	0.008399508139308273	0.2878062078059427	0.279889463149577	-0.00791674465636566	0.0004827634829426136	-0.5976190489963099	0.5500941508603535
MA0002.2.RUNX1	10508	0.10586341191615406	0.12559988735660194	0.019736475440447876	0.425271549697474	0.4889833605663049	0.06371181086883093	0.08344828630927881	0.9403501112006253	0.34703800328347956
MA0741.1.KLF16	29254	0.16711555883233925	0.1720001723351113	0.004884613502772056	0.6970993059959428	0.7700613441246581	0.07296203812871527	0.07784665163148732	0.836510093231158	0.402868000994864
MA0501.1.MAF::NFE2	4060	0.030369918834466072	0.02373445311046846	-0.006635465723997612	0.42308008721842594	0.4098785826001845	-0.013201504618241433	-0.019836970342239045	-0.9742950814243208	0.3299100461333273
MA1107.1.KLF9	40114	-0.018481627511045248	-0.022873983275268565	-0.004392355764223317	0.3125514740672815	0.31598027307290827	0.003428799005626759	-0.0009635567585965579	-0.6244301369214947	0.5323451383298037
MA0140.2.GATA1::TAL1	1588	-0.0995146700321888	-0.10737574792911007	-0.007861077896921267	0.32356781160310033	0.3135578035773476	-0.010010008025752748	-0.017871085922674015	-0.9378525989713216	0.34832016573438906
MA0463.1.Bcl6	2964	0.09342093695006966	0.0849825222636291	-0.008438414686440562	0.3250499175022838	0.32500342647937946	-4.649102290432694e-05	-0.00848490570934489	-0.7638567605991863	0.444952607303817
MA0482.1.Gata4	2722	-0.014074258767939482	-0.014516518091887061	-0.00044225932394757923	0.3288758220068012	0.3206307130930306	-0.008245108913770616	-0.008687368237718195	-0.7676098994227121	0.4427189793520864
MA0731.1.BCL6B	1732	0.14312303220677963	0.14399954841917112	0.0008765162123914871	0.32985354646895226	0.315705132919225	-0.01414841354972729	-0.013271897337335803	-0.8525953744614967	0.3938837285674356
MA1104.1.GATA6	2448	0.02758737221578325	0.03105272213994654	0.003465349924163287	0.328555604101832	0.3163681676701355	-0.012187436431696508	-0.00872208650753322	-0.7682534875838171	0.4423366019373782
MA0036.3.GATA2	2482	0.013291410414498469	0.016370782406256043	0.0030793719917575745	0.334371188315376	0.32505670110444473	-0.009314487210931255	-0.00623511521917368	-0.7221513838003155	0.47020140953016454
MA0766.1.GATA5	2080	-0.18138007547572116	-0.15684926448327885	0.02453081099244231	0.3221978053719629	0.32330395492388336	0.0011061495519204545	0.025636960544362764	-0.13132440018225894	0.8955186903883006
MA0035.3.Gata1	2828	0.01718426886619035	0.009952043412178115	-0.007232225454012236	0.3349419273497766	0.3144816425993949	-0.020460284750381752	-0.027692510204393988	-1.1199167521269957	0.2627492388458228
MA0511.2.RUNX2	4610	0.19439255322863858	0.21347534140250513	0.01908278817386655	0.5195106604176264	0.6012958637333763	0.0817852033157499	0.10086799148961645	1.263267010105259	0.20649323789020924
MA0495.2.MAFF	2666	0.03178103122829605	0.05306355600362826	0.021282524775332212	0.365029229398817	0.3523994103830945	-0.012629819015722465	0.008652705759609747	-0.44616915952349173	0.6554750586259099
MA0684.1.RUNX3	5382	0.09301768895048487	0.1175981097010462	0.024580420750561327	0.47529570232893326	0.5501665950926143	0.07487089276368109	0.09945131351424241	1.2370054141816584	0.21608507261182341
MA0037.3.GATA3	1900	-0.1913756338146308	-0.15741085320053405	0.033964780614096746	0.3232057638596414	0.32975460546397223	0.006548841604330835	0.04051362221842758	0.144450959050848	0.8851443792177939
MA0508.2.PRDM1	5018	0.10575254642551854	0.09311530561186351	-0.012637240813655026	0.38311561052576065	0.3703667140604428	-0.01274889646531785	-0.025386137278972876	-1.077162481312169	0.2814076834977166
MA0089.1.MAFG::NFE2L1	9198	-0.1380476344659391	-0.13136358904972475	0.00668404541621434	0.38721270855485534	0.38510689665557857	-0.002105811899276777	0.004578233516937563	-0.5216994815154973	0.6018795857372954
MA0493.1.Klf1	14964	0.11404534265844145	0.11814200997627547	0.004096667317834021	0.6588519497398085	0.7492291832812794	0.09037723354147087	0.09447390085930489	1.1447368802161513	0.25231816917825545
MA0742.1.Klf12	8304	0.13518705387377733	0.16835248241304157	0.03316542853926424	0.7822343119464894	0.8946874151838229	0.11245310323733348	0.14561853177659773	2.09282787489475	0.036364522531287025
MA0599.1.KLF5	30778	0.04549410623877481	0.04138742083886075	-0.004106685399914059	0.7292014993307571	0.8222474838186423	0.09304598448788526	0.0889392990879712	1.0421394813411993	0.29734701622897497
MA0039.3.KLF4	8208	-0.13909325254159965	-0.1545728172522188	-0.015479564710619148	0.47504643470223895	0.5376079837037142	0.06256154900147526	0.04708198429085611	0.2662116369356572	0.7900762213237104
MA0117.2.Mafb	3470	0.1319862569417209	0.11344338027268583	-0.018542876669035063	0.34189085023854043	0.331681088775991	-0.010209761462549427	-0.02875263813158449	-1.1395688196646805	0.254465981722538
MA0657.1.KLF13	3462	0.06355490235402467	0.10784916459494326	0.04429426224091859	0.6887802537514824	0.7620489397711415	0.07326868601965908	0.11756294826057767	1.5727489222280233	0.11577696696123722
