motif_name,Prdm1KO_Tfh_vs_Naive,DKO_Tfh_vs_Naive,WT_Th1_vs_Naive,Bcl6KO_Th1_vs_Naive,DKO_Th1_vs_Naive
"bZIP:IRF(bZIP,IRF)",0.5599999999999987,0.9299999999999997,-1.7800000000000011,-1.9400000000000013,0.629999999999999
MafK(bZIP),-0.120000000000001,-1.2200000000000006,-1.1799999999999997,-1.5600000000000005,-1.5999999999999996
Atf3(bZIP),0.9500000000000028,-3.719999999999999,-6.07,-7.280000000000001,-4.93
BATF(bZIP),1.0800000000000054,-3.6999999999999957,-6.429999999999996,-7.569999999999997,-4.939999999999998
Bach2(bZIP),0.1899999999999995,-2.16,-3.0100000000000016,-3.3900000000000006,-2.700000000000001
Fosl2(bZIP),0.6800000000000033,-3.129999999999999,-4.719999999999999,-5.68,-3.8999999999999986
Fra1(bZIP),0.9200000000000017,-3.6899999999999977,-5.839999999999996,-7.089999999999996,-4.599999999999998
Fra2(bZIP),0.7600000000000016,-3.469999999999999,-5.459999999999997,-6.57,-4.41
Jun-AP1(bZIP),0.5700000000000003,-2.7200000000000024,-3.9800000000000004,-4.84,-3.4800000000000004
JunB(bZIP),1.0899999999999963,-3.400000000000002,-5.850000000000005,-6.880000000000003,-4.540000000000003
MafB(bZIP),-0.14000000000000057,-0.9900000000000002,-0.9700000000000006,-1.25,-1.3900000000000006
AP-1(bZIP),1.1199999999999974,-3.450000000000003,-5.520000000000003,-6.359999999999999,-4.520000000000003
KLF5(Zf),0.22999999999999687,1.870000000000001,4.629999999999999,3.84,2.899999999999995
Egr1(Zf),-0.03999999999999915,-2.7399999999999984,-1.5700000000000003,-3.0199999999999996,-2.3999999999999986
Sp5(Zf),-0.14999999999999858,-0.39000000000000057,2.1999999999999993,1.1900000000000013,0.4299999999999997
PRDM1(Zf),-0.030000000000001137,0.629999999999999,-1.2699999999999996,-1.120000000000001,0.9100000000000001
Klf9(Zf),0.39000000000000057,-0.009999999999999787,1.6500000000000004,0.7699999999999996,0.6400000000000006
Klf4(Zf),0.35999999999999943,1.7399999999999984,3.549999999999999,3.2399999999999984,2.5699999999999985
KLF6(Zf),0.36999999999999744,1.2799999999999976,4.369999999999997,3.1199999999999974,2.2799999999999976
KLF3(Zf),-0.15000000000000036,0.8900000000000006,3.09,2.219999999999999,1.870000000000001
AT1G76870(Trihelix),-0.19000000000000128,0.35999999999999943,-0.5400000000000009,-0.2900000000000009,0.2400000000000002
RUNX1(Runt),-0.259999999999998,6.840000000000003,5.340000000000003,6.230000000000004,7.050000000000004
RUNX-AML(Runt),-0.11999999999999744,5.41,4.27,4.989999999999998,5.080000000000002
RUNX(Runt),-0.0799999999999983,6.059999999999999,5.209999999999997,5.959999999999997,6.129999999999999
RUNX2(Runt),0.120000000000001,6.199999999999999,5.169999999999998,5.919999999999998,6.059999999999999
"NFAT:AP1(RHD,bZIP)",-0.4399999999999995,-3.55,-2.8099999999999987,-3.8499999999999996,-4.289999999999999
NFAT(RHD),-0.7800000000000011,-5.130000000000003,-4.210000000000001,-5.18,-6.220000000000002
