Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	1142	0.24212491696184146	0.26245312956563005	0.020328212603788587	0.6359622755069972	0.7567025694026641	0.12074029389566687	0.14106850649945546	0.8330701706298381	0.4048051555790704
MA0496.2.MAFK	568	-0.06608157537169548	-0.03291138391990906	0.03317019145178642	0.5097721528673638	0.47524664956706814	-0.034525503300295635	-0.0013553118485092122	0.11044416143933192	0.9120571315610773
MA0591.1.Bach1::Mafk	914	0.04288108417436692	0.07771611500184086	0.034835030827473946	0.5582994202988828	0.5544387085572325	-0.003860711741650258	0.03097431908582369	0.27447734389201106	0.7837178122482358
MA0690.1.TBX21	792	0.06388733811815653	0.12417943906369405	0.060292100945537525	0.4787273290478582	0.712098235120657	0.23337090607279876	0.29366300701833625	1.6072999042055303	0.10798859531441643
MA0659.1.MAFG	314	-0.0615181632061109	-0.027302202052590464	0.034215961153520436	0.474446038081267	0.45439206555026634	-0.020053972531000663	0.014161988622519772	0.18917540908355632	0.849955340367131
MA0002.2.RUNX1	2306	0.1317612650286722	0.16301877269814077	0.03125750766946858	0.5200676596195067	0.6927441802786204	0.17267652065911365	0.20393402832858223	1.1520355072006627	0.24930648281294399
MA0741.1.KLF16	3780	0.09326803269956781	0.05477125089550219	-0.03849678180406562	0.5554763477676513	0.594259418155636	0.038783070387984675	0.0002862885839190546	0.11877326806581495	0.9054549877331626
MA0501.1.MAF::NFE2	848	0.012419264070298728	0.0007221101284126595	-0.01169715394188607	0.5594027354446902	0.4891306130302628	-0.07027212241442743	-0.0819692763563135	-0.29857273006807233	0.7652660750859134
MA1107.1.KLF9	3488	-0.1314505522761428	-0.1517706555902245	-0.02032010331408171	0.457507804992513	0.5244088620638281	0.0669010570713151	0.046580953757233395	0.3536618529180335	0.7235923141949574
MA0140.2.GATA1::TAL1	260	-0.11231868895506161	-0.0518834493531069	0.06043523960195471	0.4794529910156784	0.45544611914394234	-0.024006871871736057	0.03642836773021865	0.3021499442445794	0.7625377605556771
MA1421.1.TCF7L1	1334	0.3488750816011603	0.16606544862361577	-0.18280963297754454	0.5484987590064037	0.32371993764026696	-0.2247788213661367	-0.40758845434368124	-1.9506902609295615	0.05109390259983385
MA0768.1.LEF1	1468	0.43162479118199737	0.16789552386223477	-0.2637292673197626	0.5503528799721426	0.29633285237825846	-0.2540200275938841	-0.5177492949136466	-2.5096212705985863	0.0120860708255817
MA0463.1.Bcl6	460	0.16353953599406476	0.12400587122916541	-0.03953366476489935	0.41412447040191935	0.429641188296876	0.015516717894956622	-0.024016946869942726	-0.004535812186015925	0.99638095789553
MA0495.2.MAFF	520	0.012382502081230129	0.023699098945169528	0.0113165968639394	0.5019399756695694	0.4634261483587253	-0.03851382731084407	-0.027197230446904676	-0.020671846565457654	0.9835074274059252
MA0482.1.Gata4	474	-0.08426128732338273	-0.15508975556266336	-0.07082846823928063	0.45802827654240025	0.4537273714220869	-0.004300905120313336	-0.07512937335959397	-0.26386862043878395	0.7918811561795704
MA0731.1.BCL6B	238	0.16516788947104077	0.14408220915148579	-0.02108568031955499	0.454653862695668	0.42079444099336805	-0.03385942170229994	-0.05494510202185493	-0.16145822578433452	0.8717325106176823
MA1104.1.GATA6	422	0.04496336355709134	0.03131881748094364	-0.0136445460761477	0.468116134333394	0.4826681816549896	0.014552047321595596	0.0009075012454478962	0.1219251595939753	0.9029582898038652
