Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	470	0.365828563215507	0.274896036949123	-0.09093252626638398	0.9210768900855928	0.8076737057830508	-0.11340318430254204	-0.20433571056892602	-1.8049114623362317	0.07108853783551863
MA0496.2.MAFK	168	-0.008122610766784197	-0.058160017789936624	-0.05003740702315243	0.6004483805292028	0.5974503805498108	-0.0029979999793919854	-0.053035407002544416	-0.24973886432422457	0.8027893009038677
MA0591.1.Bach1::Mafk	280	0.14063720356203557	0.0721599649293709	-0.06847723863266467	0.7842249685479092	0.7473374673046246	-0.03688750124328466	-0.10536473987594933	-0.7876171278748526	0.4309206930004631
MA0690.1.TBX21	382	0.07541411741586766	0.12064397407525065	0.04522985665938299	0.6623807506641846	0.7795400129029709	0.11715926223878637	0.16238911889816937	1.964548296530876	0.04946654117980298
MA0659.1.MAFG	98	-0.13924475600201508	-0.1450677015160416	-0.005822945514026512	0.5029830019583905	0.5290899904090233	0.02610698845063275	0.02028404293660624	0.5038908162444801	0.6143381045038367
MA0002.2.RUNX1	1076	0.15015657554299056	0.16127405379133677	0.011117478248346219	0.721493801724439	0.7687473033496001	0.047253501625161065	0.058370979873507284	0.8953755606256604	0.370586360535068
MA0741.1.KLF16	1194	0.13577413293784435	0.07794611429435222	-0.05782801864349213	0.830356388768022	0.7470681203930146	-0.08328826837500736	-0.1411162870184995	-1.1550970677167087	0.2480506788878427
MA0501.1.MAF::NFE2	206	-0.0946323584479717	-0.06352429127541637	0.031108067172555334	0.7451229797924304	0.710974796864785	-0.03414818292764532	-0.0030401157550899865	0.26414845212493243	0.7916655299064208
MA0731.1.BCL6B	68	0.26840450577888453	0.23304633598989688	-0.03535816978898765	0.5647291876973035	0.5183362838679534	-0.04639290382935013	-0.08175107361833778	-0.5448989981896323	0.585822985326445
MA0140.2.GATA1::TAL1	72	-0.1293247047574268	-0.03711977606004764	0.09220492869737916	0.6999056920464382	0.7004468372028997	0.000541145156461531	0.09274607385384069	1.248707331628005	0.21177213830566155
MA1421.1.TCF7L1	184	0.26698668433429873	0.35120145129871805	0.08421476696441932	0.601387114066352	0.601324010019432	-6.310404692000393e-05	0.08415166291749931	1.1603678368008272	0.24589907595614746
MA0768.1.LEF1	166	0.44625427827151853	0.3266771119719091	-0.11957716629960946	0.6388103475800183	0.600474493816427	-0.03833585376359128	-0.15791302006320074	-1.3277458883172666	0.18426206848841586
MA0463.1.Bcl6	160	0.2466774408251084	0.17474848422114803	-0.07192895660396037	0.5428292995378561	0.5424113669818451	-0.00041793255601096924	-0.07234688915997134	-0.4482360726596433	0.6539828315725642
MA0495.2.MAFF	152	-0.022444056066114458	-0.05833602837009035	-0.035891972303975894	0.6030967243365646	0.5905384543176093	-0.012558270018955264	-0.04845024232293116	-0.20260926643826593	0.8394404466541614
MA0482.1.Gata4	136	-0.14448691152209125	-0.23277691826042907	-0.08829000673833781	0.6755396828181975	0.6961754129455412	0.020635730127343654	-0.06765427661099416	-0.40000204881940205	0.6891550077419527
MA1107.1.KLF9	1242	-0.1745118725449839	-0.14160699983636754	0.03290487270861636	0.6373106104249904	0.6515302911797544	0.014219680754763986	0.04712455346338035	0.7797767563515214	0.43552229006891474
MA1104.1.GATA6	132	-0.0017229780414393936	0.021281279236772623	0.023004257278212016	0.693187059267479	0.7080700927927737	0.014883033525294631	0.03788729080350665	0.6848295723032597	0.49345147202663575
MA0036.3.GATA2	126	-0.10830147689045636	-0.17099045230241358	-0.06268897541195723	0.6616650230233772	0.6850025674227382	0.023337544399361088	-0.03935143101259614	-0.10908518426015934	0.9131349260058645
MA0769.1.Tcf7	166	0.32582967877623775	0.33309828370600075	0.007268604929763001	0.7402775649299462	0.6951173210556281	-0.04516024387431816	-0.03789163894455516	-0.09408039861532046	0.9250452909492485
MA0766.1.GATA5	116	-0.40332963807480277	-0.32308892641237197	0.0802407116624308	0.6729126604149562	0.6895437992679714	0.01663113885301515	0.09687185051544595	1.2911150113114163	0.19666379952999835
MA0035.3.Gata1	118	-0.10407955490998048	-0.16767828857742745	-0.06359873366744696	0.6840035310399791	0.7014378309691208	0.017434299929141694	-0.04616443373830527	-0.17911409298971334	0.8578481163482445
MA0511.2.RUNX2	554	0.10222173694227377	0.0634931024537071	-0.03872863448856667	0.7425187864890702	0.7780660827595335	0.03554729627046327	-0.0031813382181034022	0.26269686677100174	0.7927842319499827
MA0523.1.TCF7L2	154	0.7538691615158051	0.5475989367298648	-0.20627022478594026	0.8258290351590593	0.7439110180184286	-0.08191801714063063	-0.2881882419265709	-2.666807677793181	0.007657547817725417
MA0684.1.RUNX3	636	0.2999065426092319	0.27883887774382843	-0.021067664865403457	0.7267164971003922	0.7654646601003606	0.038748162999968416	0.01768049813456496	0.4771297229856371	0.6332697505064984
MA0037.3.GATA3	116	-0.38652423648835255	-0.35377334959120055	0.032750886897152	0.6565774617744483	0.6767126415107779	0.02013517973632961	0.05288606663348161	0.8389977043207077	0.40147059784505035
MA0508.2.PRDM1	226	0.29519340603770355	0.23490470902059346	-0.06028869701711009	0.6600754981271454	0.6990665449237946	0.03899104679664922	-0.021297650220460873	0.07648447103221	0.9390336681051555
MA0089.1.MAFG::NFE2L1	438	-0.058571812433359044	0.002007715682611622	0.060579528115970664	0.6681596279222796	0.678642220648889	0.010482592726609452	0.07106212084258012	1.0258241731358808	0.3049744696062112
MA0493.1.Klf1	916	0.04647977794233178	0.053441183158770576	0.006961405216438794	0.7600635482749304	0.7463407341048227	-0.013722814170107678	-0.0067614089536688834	0.2258983424081383	0.8212804870719668
MA0742.1.Klf12	526	-0.15009843470179174	-0.07762040397059979	0.07247803073119195	0.78210988175067	0.7644250845514852	-0.01768479719918481	0.05479323353200714	0.8586009280453788	0.39056072592386637
MA0599.1.KLF5	1580	0.3846210424859038	0.31518312425604667	-0.06943791822985712	0.8492001416142513	0.7664192161004213	-0.08278092551382998	-0.1522188437436871	-1.2692170765989794	0.20436365214255348
MA0039.3.KLF4	578	-0.5500890585726668	-0.537567610797504	0.01252144777516273	0.7087910566772547	0.7465356755906356	0.03774461891338088	0.05026606668854361	0.8120674733488122	0.4167529159195714
MA0117.2.Mafb	168	0.32490443067136887	0.22444479592571007	-0.1004596347456588	0.6626159407527994	0.6495920082204588	-0.013023932532340576	-0.11348356727799938	-0.8710682354142214	0.3837168967504486
MA0657.1.KLF13	154	0.22413193345778948	0.12540170680696516	-0.09873022665082432	0.8402967943175758	0.7876825300563755	-0.052614264261200305	-0.15134449091202462	-1.2602298536209426	0.20758645631937045
