Motif	Num	Protection_Score_DKO	Protection_Score_Prdm1KO	Protection_Diff_DKO_Prdm1KO	TC_DKO	TC_Prdm1KO	TC_Diff_DKO_Prdm1KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	518	0.09460876867793877	0.09061394157788438	-0.003994827100054388	0.37711604489634415	0.4092699749478318	0.032153930051487645	0.028159102951433257	0.27899068534217103	0.780251973094274
MA0496.2.MAFK	392	0.0352235310823336	-0.05311805308416437	-0.08834158416649797	0.3485117894289323	0.4355865433225816	0.08707475389364933	-0.001266830272848643	0.0025554961321118063	0.9979610113102866
MA0591.1.Bach1::Mafk	504	0.10467838110383612	0.04145799265105505	-0.06322038845278108	0.33498895674349444	0.4657824977433986	0.13079354099990415	0.06757315254712307	0.6492569458707718	0.5161723093868205
MA0690.1.TBX21	686	0.07058880675654766	0.059966025084561975	-0.010622781671985687	0.47472119116524114	0.27694605767675223	-0.1977751334884889	-0.2083979151604746	-1.9432900342637396	0.05198112493192304
MA0659.1.MAFG	192	0.09754065499894776	-0.05832459395811522	-0.155865248957063	0.4253096680587554	0.45251156060700976	0.027201892548254336	-0.12866335640880866	-1.1942419865060205	0.23238332351801494
MA0002.2.RUNX1	1794	0.13375749745612583	0.105733480003245	-0.02802401745288083	0.46246440365804914	0.3013102467562351	-0.16115415690181406	-0.1891781743546949	-1.7627345818429552	0.0779452653223719
MA0741.1.KLF16	1642	0.030698874513767207	0.04175466220869821	0.011055787694931003	0.35662756854736005	0.3562478478128791	-0.00037972073448094834	0.010676066960450054	0.114750308484874	0.9086430368593497
MA0501.1.MAF::NFE2	442	0.06477214746349189	0.04616539764240108	-0.018606749821090805	0.32790272369953055	0.45609030140491175	0.1281875777053812	0.10958082788429038	1.043888429317563	0.2965370121099766
MA0731.1.BCL6B	138	0.15853824461429944	0.17802715458377677	0.01948890996947733	0.3729784528730327	0.34066369064691315	-0.032314762226119564	-0.012825852256642234	-0.10603308812174216	0.915556099633927
MA0140.2.GATA1::TAL1	136	-0.059805672760729775	-0.15519177320399583	-0.09538610044326605	0.3893222297058727	0.38879236544767687	-0.0005298642581958446	-0.0959159647014619	-0.8866041164082834	0.3752920768654031
MA1421.1.TCF7L1	516	0.17052413811833197	0.2101769032826416	0.03965276516430963	0.31925899923320694	0.40978935904578545	0.09053035981257851	0.13018312497688814	1.237431990078943	0.21592674855933236
MA0768.1.LEF1	562	0.2983098166937779	0.38312219921315943	0.08481238251938156	0.3604268985514886	0.49980757802411574	0.13938067947262717	0.22419306199200872	2.1205868089363427	0.033956589170305036
MA0463.1.Bcl6	224	0.18873019823150625	0.24486126909529451	0.05613107086378827	0.3394559367762158	0.3638546799457481	0.024398743169532278	0.08052981403332055	0.7709753342789986	0.44072155191025875
MA0482.1.Gata4	308	0.010797072139706288	0.03710019228716575	0.02630312014745946	0.3679079900014607	0.3199989216853019	-0.047909068316158765	-0.021605948168699304	-0.1885156879506961	0.8504724187784652
MA1107.1.KLF9	2118	-0.1581819452543542	-0.14737663101092818	0.010805314243426012	0.3317675788576097	0.2917553367068077	-0.04001224215080201	-0.029206927907376	-0.2599213509836379	0.7949244414519334
MA1104.1.GATA6	282	0.093616271252387	0.1391213357113532	0.04550506445896621	0.3643738518205933	0.35266008493738293	-0.011713766883210353	0.03379129757575586	0.3319010475990164	0.7399639793216308
MA0036.3.GATA2	304	-0.008636162272410618	0.04435425620015643	0.052990418472567045	0.3505675836123419	0.3291157030088323	-0.02145188060350961	0.031538537869057436	0.31073801256391687	0.7559997969475925
MA0523.1.TCF7L2	632	0.30782971137816434	0.41807617853807066	0.11024646715990633	0.36120706321512314	0.5164827439006243	0.15527568068550118	0.2655221478454075	2.5088434389192944	0.01211271566332169
MA0769.1.Tcf7	588	0.1767039625871737	0.23426121415610404	0.05755725156893035	0.33815534802985997	0.4580943672097742	0.11993901917991423	0.17749627074884458	1.68190450022524	0.09258735990715843
MA0766.1.GATA5	234	-0.13677262773465135	-0.1799834969418403	-0.043210869207188946	0.36538400016094763	0.3080763427591063	-0.05730765740184135	-0.1005185266090303	-0.9298418299608917	0.3524529848061202
MA0035.3.Gata1	332	0.004217499326606866	0.04061353579773348	0.03639603647112662	0.35329880872161656	0.34055953300508085	-0.012739275716535714	0.023656760754590903	0.23669446290510257	0.8128938308809383
MA0511.2.RUNX2	864	0.04811195340031177	0.08794978454001512	0.03983783113970335	0.43510720313058227	0.315966213725759	-0.11914098940482326	-0.07930315826511991	-0.7305389117625145	0.46506083699315637
MA0495.2.MAFF	320	0.09298268046628685	0.01285521662750293	-0.08012746383878393	0.3622982023527893	0.41910386801331384	0.05680566566052453	-0.023321798178259398	-0.20463484782350594	0.8378574268749494
