Motif	Num	Protection_Score_DKO	Protection_Score_Prdm1KO	Protection_Diff_DKO_Prdm1KO	TC_DKO	TC_Prdm1KO	TC_Diff_DKO_Prdm1KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	372	0.13870334720692917	0.1583271309028197	0.019623783695890518	0.6264321059252576	0.6951530570742614	0.0687209511490039	0.08834473484489441	0.25800392401441025	0.796403878803615
MA0496.2.MAFK	264	0.01852430105662655	-0.07219585241756783	-0.09072015347419438	0.5789719404311725	0.7432006340166096	0.16422869358543712	0.07350854011124275	0.17372855950449287	0.8620787915764878
MA0591.1.Bach1::Mafk	350	0.061798882950316755	0.07743407669271944	0.015635193742402687	0.5615909742075463	0.7633072461158512	0.20171627190830488	0.21735146565070756	0.990812400721208	0.32177719291127604
MA0690.1.TBX21	492	0.1276279161579495	0.09235844793202042	-0.03526946822592908	0.7552947262182902	0.48546211414320334	-0.26983261207508685	-0.30510208030101593	-1.9769272262540967	0.04804985678335836
MA0659.1.MAFG	114	0.19999225406019655	-0.07174793113034843	-0.271740185190545	0.6399580536400713	0.7230154171005787	0.0830573634605074	-0.1886828217300376	-1.3156204944282162	0.188301451317904
MA0002.2.RUNX1	1364	0.18418652784794115	0.15157890142274236	-0.032607626425198794	0.7064752019353994	0.5125979390507657	-0.1938772628846337	-0.2264848893098325	-1.5303509614858983	0.12592988030440733
MA0741.1.KLF16	1122	0.0600971912867693	0.07087399614034702	0.010776804853577723	0.5865608095565198	0.5856643362262188	-0.000896473330300962	0.009880331523276761	-0.18770444728269003	0.8511083438134415
MA0501.1.MAF::NFE2	306	0.03575345770324415	0.027047831180091842	-0.00870562652315231	0.5463902531319631	0.7515111297859662	0.20512087665400314	0.19641525013085082	0.8718865423006479	0.3832702760658606
MA0731.1.BCL6B	88	0.2800874319761968	0.33079804894970066	0.050710616973503875	0.5849652111925226	0.530259099461683	-0.05470611173083961	-0.003995494757335738	-0.26652454493363836	0.7898352586899575
MA0140.2.GATA1::TAL1	94	0.03525506027377781	-0.02701397907598637	-0.06226903934976418	0.627071691095711	0.6551103582649336	0.028038667169222542	-0.03423037218054164	-0.4382704246216297	0.6611902626224222
MA1421.1.TCF7L1	346	0.2715298473493435	0.37966456462564824	0.10813471727630475	0.5399783278903906	0.7132150012394627	0.1732366733490721	0.28137139062537686	1.3544705091511358	0.1755863158724903
MA0768.1.LEF1	394	0.4168378791847138	0.6108416290366894	0.19400374985197555	0.5355833765565712	0.7572152613718539	0.22163188481528273	0.4156356346672583	2.117143708742729	0.03424765310272685
