Motif	Num	Protection_Score_DKO	Protection_Score_Prdm1KO	Protection_Diff_DKO_Prdm1KO	TC_DKO	TC_Prdm1KO	TC_Diff_DKO_Prdm1KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	90	0.17378823968736892	0.11319102453322039	-0.06059721515414854	0.6659058029669196	0.5986718715602436	-0.067233931406676	-0.12783114656082453	-0.4288240320393501	0.6680512883932241
MA0496.2.MAFK	100	-0.07143207793032255	-0.16647084012158497	-0.09503876219126242	0.5244315703507065	0.5376573665327968	0.0132257961820903	-0.08181296600917212	-0.10793829578008388	0.9140446389277203
MA0591.1.Bach1::Mafk	128	0.1334901788565	0.12018507221389488	-0.013305106642605119	0.6568649795613547	0.6332893636852794	-0.023575615876075262	-0.03688072251868038	0.20537517862040156	0.8372790115262911
MA0690.1.TBX21	34	0.23452392206945963	-0.16174950326939685	-0.39627342533885646	0.4093424739262094	0.4296993313116823	0.020356857385472882	-0.3759165679533836	-2.158728868441734	0.03087120776758735
MA0659.1.MAFG	42	-0.11035188118804022	-0.26594990720954703	-0.1555980260215068	0.5798417843070512	0.595069552858087	0.015227768551035803	-0.140370257470471	-0.5162595148864446	0.605673168198734
MA0002.2.RUNX1	112	0.24028232194170088	0.18512980067730445	-0.05515252126439643	0.7774749048558068	0.6191318868831136	-0.15834301797269323	-0.21349553923708967	-1.026163635335317	0.3048144590961792
MA0741.1.KLF16	214	0.11317971052207225	0.15252418429030384	0.039344473768231594	0.5748705634509665	0.5516006198902568	-0.02326994356070977	0.016074530207521823	0.574633264362619	0.565539350089816
MA0501.1.MAF::NFE2	104	0.217691676289062	0.09646962318172202	-0.12122205310733998	0.6040955058392764	0.6138095880723748	0.009714082233098442	-0.11150797087424154	-0.31500218629298543	0.7527599938889853
MA1107.1.KLF9	186	-0.21434982124628021	-0.08930067388434679	0.12504914736193343	0.5328246287974359	0.5281147235356581	-0.004709905261777725	0.1203392421001557	1.3016732829043065	0.193028096469534
MA0140.2.GATA1::TAL1	24	0.12459083359940028	-3.191891195797325e-16	-0.1245908335994006	0.7087380206392115	0.6387027073605147	-0.07003531327869683	-0.19462614687809743	-0.8945869674337266	0.3710079211180659
MA1421.1.TCF7L1	120	0.22652878836254597	0.3090925704367896	0.08256378207424364	0.6023867922917042	0.622319243949419	0.019932451657714734	0.10249623373195837	1.1772536120552457	0.23909429594094544
MA0768.1.LEF1	168	0.3928425263491298	0.416328768343431	0.023486241994301216	0.5807540469391403	0.6193682405363028	0.03861419359716245	0.062100435591463665	0.895572866039139	0.37048093293478257
