"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030170","GO:0030170","pyridoxal phosphate binding","3/76","53/20759",0.000968479732599377,0.0585433758035685,0.0504708312476585,"Thnsl2/Phykpl/Kyat3",3
"GO:0070279","GO:0070279","vitamin B6 binding","3/76","54/20759",0.00102276329310596,0.0585433758035685,0.0504708312476585,"Thnsl2/Phykpl/Kyat3",3
"GO:0005525","GO:0005525","GTP binding","6/76","353/20759",0.00186340410042213,0.0585433758035685,0.0504708312476585,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
"GO:0032550","GO:0032550","purine ribonucleoside binding","6/76","359/20759",0.00202797281973262,0.0585433758035685,0.0504708312476585,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
"GO:0001883","GO:0001883","purine nucleoside binding","6/76","364/20759",0.00217333960592104,0.0585433758035685,0.0504708312476585,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
"GO:0032549","GO:0032549","ribonucleoside binding","6/76","364/20759",0.00217333960592104,0.0585433758035685,0.0504708312476585,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
"GO:0001882","GO:0001882","nucleoside binding","6/76","375/20759",0.00252080690326399,0.0585433758035685,0.0504708312476585,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
"GO:0019001","GO:0019001","guanyl nucleotide binding","6/76","376/20759",0.00255435197135577,0.0585433758035685,0.0504708312476585,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
"GO:0032561","GO:0032561","guanyl ribonucleotide binding","6/76","376/20759",0.00255435197135577,0.0585433758035685,0.0504708312476585,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
"GO:0050431","GO:0050431","transforming growth factor beta binding","2/76","21/20759",0.00265530081986293,0.0585433758035685,0.0504708312476585,"Acvrl1/Lrrc32",2
"GO:0008483","GO:0008483","transaminase activity","2/76","22/20759",0.00291392368253056,0.0585433758035685,0.0504708312476585,"Phykpl/Kyat3",2
"GO:0016769","GO:0016769","transferase activity, transferring nitrogenous groups","2/76","25/20759",0.00375754656281144,0.0692014825317773,0.0596592919183219,"Phykpl/Kyat3",2
"GO:0016829","GO:0016829","lyase activity","4/76","180/20759",0.00431643624429814,0.0733794161530684,0.0632611303820213,"Thnsl2/Phykpl/Kyat3/Gucy2c",4
"GO:0015294","GO:0015294","solute:cation symporter activity","3/76","94/20759",0.00497827784644366,0.0785856717188606,0.0677494955042333,"Slc12a7/Slc6a19/Slc4a4",3
"GO:0017147","GO:0017147","Wnt-protein binding","2/76","37/20759",0.00810867412823695,0.119467798822691,0.102994387172694,"Lrp5/Sfrp2",2
"GO:0019955","GO:0019955","cytokine binding","3/76","130/20759",0.0120998377341481,0.167129008702921,0.144083594071106,"Acvrl1/Il2ra/Lrrc32",3
"GO:0019842","GO:0019842","vitamin binding","3/76","136/20759",0.0136540732400532,0.176165584537189,0.151874116700316,"Thnsl2/Phykpl/Kyat3",3
"GO:0015293","GO:0015293","symporter activity","3/76","143/20759",0.0156048407498438,0.176165584537189,0.151874116700316,"Slc12a7/Slc6a19/Slc4a4",3
"GO:0019838","GO:0019838","growth factor binding","3/76","146/20759",0.0164865394886124,0.176165584537189,0.151874116700316,"Acvrl1/Il2ra/Lrrc32",3
"GO:0016278","GO:0016278","lysine N-methyltransferase activity","2/76","54/20759",0.016739716177742,0.176165584537189,0.151874116700316,"Setd4/Nsd3",2
"GO:0016279","GO:0016279","protein-lysine N-methyltransferase activity","2/76","54/20759",0.016739716177742,0.176165584537189,0.151874116700316,"Setd4/Nsd3",2
"GO:0050662","GO:0050662","coenzyme binding","4/76","292/20759",0.0223214537501864,0.224229149035964,0.193310197549461,"Thnsl2/Phykpl/Acoxl/Kyat3",4
"GO:0015370","GO:0015370","solute:sodium symporter activity","2/76","66/20759",0.0243963785200713,0.234417376214598,0.202093570349332,"Slc6a19/Slc4a4",2
"GO:0004000","GO:0004000","adenosine deaminase activity","1/76","10/20759",0.0360210063645973,0.246545150859909,0.212549046466509,"Adarb2",1
"GO:0005452","GO:0005452","inorganic anion exchanger activity","1/76","10/20759",0.0360210063645973,0.246545150859909,0.212549046466509,"Slc4a4",1
"GO:0015379","GO:0015379","potassium:chloride symporter activity","1/76","10/20759",0.0360210063645973,0.246545150859909,0.212549046466509,"Slc12a7",1
"GO:0008276","GO:0008276","protein methyltransferase activity","2/76","84/20759",0.0380177463463856,0.246545150859909,0.212549046466509,"Setd4/Nsd3",2
"GO:0008170","GO:0008170","N-methyltransferase activity","2/76","85/20759",0.0388433457217678,0.246545150859909,0.212549046466509,"Setd4/Nsd3",2
"GO:0004383","GO:0004383","guanylate cyclase activity","1/76","11/20759",0.0395518947696427,0.246545150859909,0.212549046466509,"Gucy2c",1
"GO:0016846","GO:0016846","carbon-sulfur lyase activity","1/76","11/20759",0.0395518947696427,0.246545150859909,0.212549046466509,"Kyat3",1
"GO:0003725","GO:0003725","double-stranded RNA binding","2/76","86/20759",0.0396757833512117,0.246545150859909,0.212549046466509,"Adarb2/Hmgb1",2
"GO:0031406","GO:0031406","carboxylic acid binding","3/76","210/20759",0.0418776787843024,0.246545150859909,0.212549046466509,"Thnsl2/Acoxl/Hapln1",3
"GO:0001054","GO:0001054","RNA polymerase I activity","1/76","12/20759",0.0430700196972262,0.246545150859909,0.212549046466509,"Polr1a",1
"GO:0048185","GO:0048185","activin binding","1/76","12/20759",0.0430700196972262,0.246545150859909,0.212549046466509,"Acvrl1",1
"GO:0061630","GO:0061630","ubiquitin protein ligase activity","3/76","219/20759",0.0464432001848721,0.246545150859909,0.212549046466509,"Znrf3/Fbxo15/Med7",3
"GO:0005243","GO:0005243","gap junction channel activity","1/76","13/20759",0.0465754266718741,0.246545150859909,0.212549046466509,"Panx1",1
"GO:0015643","GO:0015643","toxic substance binding","1/76","13/20759",0.0465754266718741,0.246545150859909,0.212549046466509,"Gucy2c",1
"GO:0015291","GO:0015291","secondary active transmembrane transporter activity","3/76","223/20759",0.0485485272138345,0.246545150859909,0.212549046466509,"Slc12a7/Slc6a19/Slc4a4",3
"GO:0043177","GO:0043177","organic acid binding","3/76","223/20759",0.0485485272138345,0.246545150859909,0.212549046466509,"Thnsl2/Acoxl/Hapln1",3
"GO:0061659","GO:0061659","ubiquitin-like protein ligase activity","3/76","223/20759",0.0485485272138345,0.246545150859909,0.212549046466509,"Znrf3/Fbxo15/Med7",3
"GO:0004559","GO:0004559","alpha-mannosidase activity","1/76","14/20759",0.050068161057921,0.246545150859909,0.212549046466509,"Man1c1",1
"GO:0005024","GO:0005024","transforming growth factor beta-activated receptor activity","1/76","14/20759",0.050068161057921,0.246545150859909,0.212549046466509,"Acvrl1",1
"GO:0030021","GO:0030021","extracellular matrix structural constituent conferring compression resistance","1/76","14/20759",0.050068161057921,0.246545150859909,0.212549046466509,"Hapln1",1
"GO:0042800","GO:0042800","histone methyltransferase activity (H3-K4 specific)","1/76","14/20759",0.050068161057921,0.246545150859909,0.212549046466509,"Nsd3",1
"GO:0005165","GO:0005165","neurotrophin receptor binding","1/76","15/20759",0.0535482680600707,0.246545150859909,0.212549046466509,"Frs2",1
"GO:0008381","GO:0008381","mechanosensitive ion channel activity","1/76","15/20759",0.0535482680600707,0.246545150859909,0.212549046466509,"Tmc6",1
"GO:0015923","GO:0015923","mannosidase activity","1/76","15/20759",0.0535482680600707,0.246545150859909,0.212549046466509,"Man1c1",1
"GO:0016307","GO:0016307","phosphatidylinositol phosphate kinase activity","1/76","15/20759",0.0535482680600707,0.246545150859909,0.212549046466509,"Pip4k2a",1
"GO:0000400","GO:0000400","four-way junction DNA binding","1/76","16/20759",0.0570157927239466,0.252009803839844,0.217260178590197,"Hmgb1",1
"GO:0042813","GO:0042813","Wnt-activated receptor activity","1/76","16/20759",0.0570157927239466,0.252009803839844,0.217260178590197,"Lrp5",1
"GO:0004675","GO:0004675","transmembrane receptor protein serine/threonine kinase activity","1/76","17/20759",0.0604707799366435,0.252151742754683,0.217382545551787,"Acvrl1",1
"GO:0008301","GO:0008301","DNA binding, bending","1/76","17/20759",0.0604707799366435,0.252151742754683,0.217382545551787,"Hmgb1",1
"GO:0015377","GO:0015377","cation:chloride symporter activity","1/76","17/20759",0.0604707799366435,0.252151742754683,0.217382545551787,"Slc12a7",1
"GO:0022840","GO:0022840","leak channel activity","1/76","18/20759",0.0639132744272821,0.256153853939313,0.22083280573001,"Panx1",1
"GO:0022842","GO:0022842","narrow pore channel activity","1/76","18/20759",0.0639132744272821,0.256153853939313,0.22083280573001,"Panx1",1
"GO:0005543","GO:0005543","phospholipid binding","4/76","413/20759",0.0649077638941244,0.256153853939313,0.22083280573001,"Snx29/Hmgb1/Pcyt1a/Snx13",4
"GO:0015296","GO:0015296","anion:cation symporter activity","1/76","19/20759",0.0673433207675511,0.261103050695242,0.225099557874917,"Slc12a7",1
"GO:0015106","GO:0015106","bicarbonate transmembrane transporter activity","1/76","20/20759",0.0707609633722599,0.261207098724117,0.225189258723816,"Slc4a4",1
"GO:0022829","GO:0022829","wide pore channel activity","1/76","20/20759",0.0707609633722599,0.261207098724117,0.225189258723816,"Panx1",1
"GO:0046873","GO:0046873","metal ion transmembrane transporter activity","4/76","428/20759",0.0719636089954755,0.261207098724117,0.225189258723816,"Slc12a7/Slc6a19/Panx1/Slc4a4",4
"GO:0016779","GO:0016779","nucleotidyltransferase activity","2/76","121/20759",0.0726769586580577,0.261207098724117,0.225189258723816,"Polr1a/Pcyt1a",2
"GO:0005540","GO:0005540","hyaluronic acid binding","1/76","21/20759",0.0741662464998802,0.261207098724117,0.225189258723816,"Hapln1",1
"GO:0030674","GO:0030674","protein binding, bridging","2/76","125/20759",0.0768712965998189,0.261207098724117,0.225189258723816,"Frs2/Det1",2
"GO:0015026","GO:0015026","coreceptor activity","1/76","23/20759",0.0809399105793043,0.261207098724117,0.225189258723816,"Lrp5",1
"GO:0008047","GO:0008047","enzyme activator activity","4/76","449/20759",0.0824765038220987,0.261207098724117,0.225189258723816,"Hmgb1/Dnajb1/Rabgap1l/Sfrp2",4
"GO:0015103","GO:0015103","inorganic anion transmembrane transporter activity","2/76","131/20759",0.0833027901306966,0.261207098724117,0.225189258723816,"Slc12a7/Slc4a4",2
"GO:0031210","GO:0031210","phosphatidylcholine binding","1/76","24/20759",0.0843083792712399,0.261207098724117,0.225189258723816,"Pcyt1a",1
"GO:0050997","GO:0050997","quaternary ammonium group binding","1/76","24/20759",0.0843083792712399,0.261207098724117,0.225189258723816,"Pcyt1a",1
"GO:0000217","GO:0000217","DNA secondary structure binding","1/76","25/20759",0.0876646639674242,0.261207098724117,0.225189258723816,"Hmgb1",1
"GO:0009975","GO:0009975","cyclase activity","1/76","25/20759",0.0876646639674242,0.261207098724117,0.225189258723816,"Gucy2c",1
"GO:0016849","GO:0016849","phosphorus-oxygen lyase activity","1/76","25/20759",0.0876646639674242,0.261207098724117,0.225189258723816,"Gucy2c",1
"GO:0015081","GO:0015081","sodium ion transmembrane transporter activity","2/76","138/20759",0.0910065052024817,0.261207098724117,0.225189258723816,"Slc6a19/Slc4a4",2
"GO:0001671","GO:0001671","ATPase activator activity","1/76","26/20759",0.0910088081527465,0.261207098724117,0.225189258723816,"Dnajb1",1
"GO:0005104","GO:0005104","fibroblast growth factor receptor binding","1/76","26/20759",0.0910088081527465,0.261207098724117,0.225189258723816,"Frs2",1
"GO:0005328","GO:0005328","neurotransmitter:sodium symporter activity","1/76","26/20759",0.0910088081527465,0.261207098724117,0.225189258723816,"Slc6a19",1
"GO:0016878","GO:0016878","acid-thiol ligase activity","1/76","26/20759",0.0910088081527465,0.261207098724117,0.225189258723816,"Suclg2",1
"GO:0019239","GO:0019239","deaminase activity","1/76","26/20759",0.0910088081527465,0.261207098724117,0.225189258723816,"Adarb2",1
"GO:0004683","GO:0004683","calmodulin-dependent protein kinase activity","1/76","27/20759",0.0943408551589876,0.263315026552953,0.227006524439554,"Eef2k",1
"GO:0002020","GO:0002020","protease binding","2/76","141/20759",0.0943705145024332,0.263315026552953,0.227006524439554,"Panx1/Cast",2
"GO:0015175","GO:0015175","neutral amino acid transmembrane transporter activity","1/76","28/20759",0.0976608481653507,0.263315026552953,0.227006524439554,"Slc6a19",1
"GO:0008757","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","2/76","144/20759",0.0977702591824772,0.263315026552953,0.227006524439554,"Setd4/Nsd3",2
"GO:0001653","GO:0001653","peptide receptor activity","2/76","146/20759",0.100056035234098,0.263315026552953,0.227006524439554,"Calcrl/Gucy2c",2
"GO:0016814","GO:0016814","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines","1/76","29/20759",0.100968830198993,0.263315026552953,0.227006524439554,"Adarb2",1
"GO:0060090","GO:0060090","molecular adaptor activity","2/76","147/20759",0.10120457984061,0.263315026552953,0.227006524439554,"Frs2/Det1",2
"GO:0008509","GO:0008509","anion transmembrane transporter activity","3/76","305/20759",0.101275010212674,0.263315026552953,0.227006524439554,"Slc12a7/Slc6a19/Slc4a4",3
"GO:0098632","GO:0098632","cell-cell adhesion mediator activity","1/76","31/20759",0.107548932699675,0.276375745658467,0.238266301329757,"Cntn5",1
"GO:0016504","GO:0016504","peptidase activator activity","1/76","32/20759",0.110821138465538,0.281511167826252,0.242693600269358,"Sfrp2",1
"GO:0035035","GO:0035035","histone acetyltransferase binding","1/76","34/20759",0.117330071149996,0.294658474138059,0.254028024858245,"Ets1",1
"GO:0043014","GO:0043014","alpha-tubulin binding","1/76","35/20759",0.120566882469301,0.296058678063507,0.255235154701094,"Arl4c",1
"GO:0071949","GO:0071949","FAD binding","1/76","35/20759",0.120566882469301,0.296058678063507,0.255235154701094,"Acoxl",1
"GO:0003899","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","1/76","36/20759",0.123791979792807,0.300637665211102,0.259182745430862,"Polr1a",1
"GO:0016877","GO:0016877","ligase activity, forming carbon-sulfur bonds","1/76","37/20759",0.127005404950156,0.303071372221872,0.261280868645672,"Suclg2",1
"GO:0034062","GO:0034062","5'-3' RNA polymerase activity","1/76","38/20759",0.130207199623633,0.303071372221872,0.261280868645672,"Polr1a",1
"GO:0097747","GO:0097747","RNA polymerase activity","1/76","38/20759",0.130207199623633,0.303071372221872,0.261280868645672,"Polr1a",1
"GO:0022804","GO:0022804","active transmembrane transporter activity","3/76","342/20759",0.130279549145149,0.303071372221872,0.261280868645672,"Slc12a7/Slc6a19/Slc4a4",3
"GO:0032266","GO:0032266","phosphatidylinositol-3-phosphate binding","1/76","39/20759",0.133397405348675,0.304881919562415,0.262841759660858,"Snx13",1
"GO:0016620","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","1/76","40/20759",0.136576063514385,0.304881919562415,0.262841759660858,"Suclg2",1
"GO:0060590","GO:0060590","ATPase regulator activity","1/76","40/20759",0.136576063514385,0.304881919562415,0.262841759660858,"Dnajb1",1
"GO:0098631","GO:0098631","cell adhesion mediator activity","1/76","40/20759",0.136576063514385,0.304881919562415,0.262841759660858,"Cntn5",1
