"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019955","GO:0019955","cytokine binding","7/86","130/20759",1.14385805980598e-06,0.000263087353755374,0.000226363489730025,"Prlr/Ccr7/Ifngr1/Tnfrsf11a/Lrrc32/Itgb3/Il2ra",7
"GO:0005391","GO:0005391","sodium:potassium-exchanging ATPase activity","2/86","11/20759",0.000910629235936928,0.0687494183515306,0.0591528176205389,"Atp1b3/Atp1b1",2
"GO:0008556","GO:0008556","potassium-transporting ATPase activity","2/86","11/20759",0.000910629235936928,0.0687494183515306,0.0591528176205389,"Atp1b3/Atp1b1",2
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","2/86","13/20759",0.0012844989330388,0.0687494183515306,0.0591528176205389,"Dusp1/Dusp6",2
"GO:0033549","GO:0033549","MAP kinase phosphatase activity","2/86","14/20759",0.00149455257285936,0.0687494183515306,0.0591528176205389,"Dusp1/Dusp6",2
"GO:0004653","GO:0004653","polypeptide N-acetylgalactosaminyltransferase activity","2/86","17/20759",0.00221565857735022,0.0849335787984253,0.073077861849446,"Galnt4/Galntl6",2
"GO:0019838","GO:0019838","growth factor binding","4/86","146/20759",0.00319078902613951,0.10484021085887,0.0902057649495079,"Dusp1/Lrrc32/Itgb3/Il2ra",4
"GO:0001671","GO:0001671","ATPase activator activity","2/86","26/20759",0.0051683161575042,0.148589089528246,0.127847820738262,"Atp1b3/Atp1b1",2
"GO:0004896","GO:0004896","cytokine receptor activity","3/86","90/20759",0.00622201789187906,0.157943283938062,0.13589628091696,"Prlr/Ccr7/Il2ra",3
"GO:0051117","GO:0051117","ATPase binding","3/86","94/20759",0.00701576828830874,0.157943283938062,0.13589628091696,"Pde4d/Atp1b3/Atp1b1",3
"GO:0004725","GO:0004725","protein tyrosine phosphatase activity","3/86","98/20759",0.00786701359217083,0.157943283938062,0.13589628091696,"Dusp1/Ubash3b/Dusp6",3
"GO:0019956","GO:0019956","chemokine binding","2/86","33/20759",0.00824051916198587,0.157943283938062,0.13589628091696,"Ccr7/Itgb3",2
"GO:0015662","GO:0015662","ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism","2/86","39/20759",0.0113807671940794,0.171749642973218,0.147775436517002,"Atp1b3/Atp1b1",2
"GO:0008138","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","2/86","40/20759",0.0119478012503108,0.171749642973218,0.147775436517002,"Dusp1/Dusp6",2
