"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019955","GO:0019955","cytokine binding","6/126","130/20759",0.000143169060032418,0.0406178558595121,0.036667914491508,"Prlr/Ccr7/Twsg1/Tnfrsf11a/Lrrc32/Il2ra",6
"GO:0019838","GO:0019838","growth factor binding","6/126","146/20759",0.000268992422910676,0.0406178558595121,0.036667914491508,"Dusp1/Twsg1/Lrrc32/Ctgf/Ntrk2/Il2ra",6
"GO:0001671","GO:0001671","ATPase activator activity","3/126","26/20759",0.000512570194717496,0.0515987329348946,0.046580940502397,"Dnajb1/Atp1b3/Atp1b1",3
"GO:0005452","GO:0005452","inorganic anion exchanger activity","2/126","10/20759",0.00159315914810471,0.0732149361691246,0.0660950451997325,"Slc4a10/Slc4a4",2
"GO:0060590","GO:0060590","ATPase regulator activity","3/126","40/20759",0.00183090238067839,0.0732149361691246,0.0660950451997325,"Dnajb1/Atp1b3/Atp1b1",3
"GO:0005391","GO:0005391","sodium:potassium-exchanging ATPase activity","2/126","11/20759",0.00193946850779138,0.0732149361691246,0.0660950451997325,"Atp1b3/Atp1b1",2
"GO:0008556","GO:0008556","potassium-transporting ATPase activity","2/126","11/20759",0.00193946850779138,0.0732149361691246,0.0660950451997325,"Atp1b3/Atp1b1",2
"GO:0016671","GO:0016671","oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","2/126","11/20759",0.00193946850779138,0.0732149361691246,0.0660950451997325,"Msra/Glrx",2
"GO:0008376","GO:0008376","acetylgalactosaminyltransferase activity","3/126","44/20759",0.0024113966793037,0.0809157552388574,0.0730469871274453,"Galnt4/B3galt2/Galntl6",3
"GO:0016278","GO:0016278","lysine N-methyltransferase activity","3/126","54/20759",0.00432176833452981,0.108535172751945,0.0979805149625439,"Setd4/Nsd3/Camkmt",3
"GO:0016279","GO:0016279","protein-lysine N-methyltransferase activity","3/126","54/20759",0.00432176833452981,0.108535172751945,0.0979805149625439,"Setd4/Nsd3/Camkmt",3
"GO:0046873","GO:0046873","metal ion transmembrane transporter activity","8/126","428/20759",0.00463838381313687,0.108535172751945,0.0979805149625439,"Slc4a10/Slc12a7/Cacna1e/Kcnj3/Panx1/Atp1b3/Atp1b1/Slc4a4",8
"GO:0004653","GO:0004653","polypeptide N-acetylgalactosaminyltransferase activity","2/126","17/20759",0.00468291634646069,0.108535172751945,0.0979805149625439,"Galnt4/Galntl6",2
"GO:0016667","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","3/126","57/20759",0.00503143184942793,0.108535172751945,0.0979805149625439,"Sumf1/Msra/Glrx",3
"GO:0015106","GO:0015106","bicarbonate transmembrane transporter activity","2/126","20/20759",0.00646503431278406,0.130162690830719,0.117504834176216,"Slc4a10/Slc4a4",2
"GO:0050431","GO:0050431","transforming growth factor beta binding","2/126","21/20759",0.00711734601080849,0.13433990595401,0.121275830052592,"Twsg1/Lrrc32",2
"GO:0008483","GO:0008483","transaminase activity","2/126","22/20759",0.00779817786586826,0.137006136221879,0.123682778952481,"Phykpl/Kyat3",2
"GO:0047485","GO:0047485","protein N-terminus binding","4/126","130/20759",0.00816592864898619,0.137006136221879,0.123682778952481,"Cacna1e/Hesx1/Glrx/Cdh23",4
"GO:0016769","GO:0016769","transferase activity, transferring nitrogenous groups","2/126","25/20759",0.0100081649928792,0.151320617375922,0.136605227955259,"Phykpl/Kyat3",2
"GO:0015081","GO:0015081","sodium ion transmembrane transporter activity","4/126","138/20759",0.0100212329388028,0.151320617375922,0.136605227955259,"Slc4a10/Atp1b3/Atp1b1/Slc4a4",4
"GO:0070491","GO:0070491","repressing transcription factor binding","3/126","75/20759",0.0107312267471958,0.154325260840625,0.139317680577629,"Prdm5/Runx1/Tle4",3
"GO:0008276","GO:0008276","protein methyltransferase activity","3/126","84/20759",0.0145597928382621,0.197309391107633,0.17812175774443,"Setd4/Nsd3/Camkmt",3
"GO:0008170","GO:0008170","N-methyltransferase activity","3/126","85/20759",0.0150268741572039,0.197309391107633,0.17812175774443,"Setd4/Nsd3/Camkmt",3
"GO:0015079","GO:0015079","potassium ion transmembrane transporter activity","4/126","160/20759",0.0164673810745064,0.207214545187539,0.187063670977946,"Slc12a7/Kcnj3/Atp1b3/Atp1b1",4
"GO:0004896","GO:0004896","cytokine receptor activity","3/126","90/20759",0.0174887115893027,0.211263635998777,0.19071900217387,"Prlr/Ccr7/Il2ra",3
"GO:0015294","GO:0015294","solute:cation symporter activity","3/126","94/20759",0.0196106315754562,0.217075296174441,0.195965499160615,"Slc4a10/Slc12a7/Slc4a4",3
"GO:0051117","GO:0051117","ATPase binding","3/126","94/20759",0.0196106315754562,0.217075296174441,0.195965499160615,"Dnajb1/Atp1b3/Atp1b1",3
"GO:0051019","GO:0051019","mitogen-activated protein kinase binding","2/126","36/20759",0.0201261864002793,0.217075296174441,0.195965499160615,"Map3k1/Dusp1",2
"GO:0015077","GO:0015077","monovalent inorganic cation transmembrane transporter activity","6/126","359/20759",0.0224074564315387,0.220791795909607,0.199320582574375,"Slc4a10/Slc12a7/Kcnj3/Atp1b3/Atp1b1/Slc4a4",6
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","5/126","266/20759",0.0232295083412972,0.220791795909607,0.199320582574375,"Arid5b/Prdm5/Hesx1/Bcl6/Satb1",5
"GO:0016757","GO:0016757","transferase activity, transferring glycosyl groups","5/126","266/20759",0.0232295083412972,0.220791795909607,0.199320582574375,"Galnt4/B3galt2/Dad1/St8sia6/Galntl6",5
"GO:0015662","GO:0015662","ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism","2/126","39/20759",0.0233951571824749,0.220791795909607,0.199320582574375,"Atp1b3/Atp1b1",2
