"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019955","GO:0019955","cytokine binding","2/26","130/20759",0.0114637207291004,0.110078683093712,0.0747213884256385,"Ccr7/Tnfrsf11a",2
"GO:0015379","GO:0015379","potassium:chloride symporter activity","1/26","10/20759",0.0124570182068763,0.110078683093712,0.0747213884256385,"Slc12a7",1
"GO:0019911","GO:0019911","structural constituent of myelin sheath","1/26","10/20759",0.0124570182068763,0.110078683093712,0.0747213884256385,"Mbp",1
"GO:0070990","GO:0070990","snRNP binding","1/26","10/20759",0.0124570182068763,0.110078683093712,0.0747213884256385,"Snrpd3",1
"GO:0004383","GO:0004383","guanylate cyclase activity","1/26","11/20759",0.0136944810979369,0.110078683093712,0.0747213884256385,"Gucy2c",1
"GO:0001653","GO:0001653","peptide receptor activity","2/26","146/20759",0.0142955314911661,0.110078683093712,0.0747213884256385,"Ccr7/Gucy2c",2
"GO:0015643","GO:0015643","toxic substance binding","1/26","13/20759",0.0161649354163224,0.110078683093712,0.0747213884256385,"Gucy2c",1
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","1/26","13/20759",0.0161649354163224,0.110078683093712,0.0747213884256385,"Dusp6",1
"GO:0004559","GO:0004559","alpha-mannosidase activity","1/26","14/20759",0.0173979302914394,0.110078683093712,0.0747213884256385,"Man1a",1
"GO:0033549","GO:0033549","MAP kinase phosphatase activity","1/26","14/20759",0.0173979302914394,0.110078683093712,0.0747213884256385,"Dusp6",1
"GO:0015923","GO:0015923","mannosidase activity","1/26","15/20759",0.0186294392725153,0.110078683093712,0.0747213884256385,"Man1a",1
"GO:0016725","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups","1/26","15/20759",0.0186294392725153,0.110078683093712,0.0747213884256385,"Xdh",1
"GO:0000400","GO:0000400","four-way junction DNA binding","1/26","16/20759",0.0198594640786721,0.110078683093712,0.0747213884256385,"Hmgb1",1
"GO:0042813","GO:0042813","Wnt-activated receptor activity","1/26","16/20759",0.0198594640786721,0.110078683093712,0.0747213884256385,"Lrp5",1
"GO:0008301","GO:0008301","DNA binding, bending","1/26","17/20759",0.0210880064271252,0.110078683093712,0.0747213884256385,"Hmgb1",1
"GO:0015377","GO:0015377","cation:chloride symporter activity","1/26","17/20759",0.0210880064271252,0.110078683093712,0.0747213884256385,"Slc12a7",1
"GO:0070034","GO:0070034","telomerase RNA binding","1/26","17/20759",0.0210880064271252,0.110078683093712,0.0747213884256385,"Snrpd3",1
"GO:0043422","GO:0043422","protein kinase B binding","1/26","18/20759",0.0223150680331849,0.110078683093712,0.0747213884256385,"Ankrd2",1
"GO:0015296","GO:0015296","anion:cation symporter activity","1/26","19/20759",0.023540650610261,0.110078683093712,0.0747213884256385,"Slc12a7",1
"GO:0016758","GO:0016758","transferase activity, transferring hexosyl groups","2/26","195/20759",0.024608152720157,0.110078683093712,0.0747213884256385,"B3galt2/Dad1",2
"GO:0015026","GO:0015026","coreceptor activity","1/26","23/20759",0.0284282248304483,0.110078683093712,0.0747213884256385,"Lrp5",1
"GO:0016493","GO:0016493","C-C chemokine receptor activity","1/26","24/20759",0.0296464378973084,0.110078683093712,0.0747213884256385,"Ccr7",1
"GO:0000217","GO:0000217","DNA secondary structure binding","1/26","25/20759",0.0308631821758072,0.110078683093712,0.0747213884256385,"Hmgb1",1
"GO:0001637","GO:0001637","G protein-coupled chemoattractant receptor activity","1/26","25/20759",0.0308631821758072,0.110078683093712,0.0747213884256385,"Ccr7",1
"GO:0004950","GO:0004950","chemokine receptor activity","1/26","25/20759",0.0308631821758072,0.110078683093712,0.0747213884256385,"Ccr7",1
"GO:0009975","GO:0009975","cyclase activity","1/26","25/20759",0.0308631821758072,0.110078683093712,0.0747213884256385,"Gucy2c",1
"GO:0016849","GO:0016849","phosphorus-oxygen lyase activity","1/26","25/20759",0.0308631821758072,0.110078683093712,0.0747213884256385,"Gucy2c",1
"GO:0019957","GO:0019957","C-C chemokine binding","1/26","25/20759",0.0308631821758072,0.110078683093712,0.0747213884256385,"Ccr7",1
"GO:0035250","GO:0035250","UDP-galactosyltransferase activity","1/26","25/20759",0.0308631821758072,0.110078683093712,0.0747213884256385,"B3galt2",1
"GO:0051537","GO:0051537","2 iron, 2 sulfur cluster binding","1/26","25/20759",0.0308631821758072,0.110078683093712,0.0747213884256385,"Xdh",1
"GO:0019956","GO:0019956","chemokine binding","1/26","33/20759",0.0405444636452842,0.13780260634776,0.0935403820757055,"Ccr7",1
"GO:0071949","GO:0071949","FAD binding","1/26","35/20759",0.0429502147020235,0.13780260634776,0.0935403820757055,"Xdh",1
"GO:0016757","GO:0016757","transferase activity, transferring glycosyl groups","2/26","266/20759",0.0434447923064514,0.13780260634776,0.0935403820757055,"B3galt2/Dad1",2
"GO:0008378","GO:0008378","galactosyltransferase activity","1/26","36/20759",0.0441509141045394,0.13780260634776,0.0935403820757055,"B3galt2",1
"GO:0017147","GO:0017147","Wnt-protein binding","1/26","37/20759",0.0453501649964605,0.13780260634776,0.0935403820757055,"Lrp5",1
"GO:0032266","GO:0032266","phosphatidylinositol-3-phosphate binding","1/26","39/20759",0.0477443279572534,0.13780260634776,0.0935403820757055,"Snx13",1
"GO:0008138","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","1/26","40/20759",0.0489392433758401,0.13780260634776,0.0935403820757055,"Dusp6",1
"GO:0017069","GO:0017069","snRNA binding","1/26","40/20759",0.0489392433758401,0.13780260634776,0.0935403820757055,"Snrpd3",1
"GO:0008376","GO:0008376","acetylgalactosaminyltransferase activity","1/26","44/20759",0.0537045036314243,0.147343125347754,0.10001648449577,"B3galt2",1
"GO:0001786","GO:0001786","phosphatidylserine binding","1/26","58/20759",0.0702027824735588,0.171146126461072,0.116173956968165,"Hmgb1",1
"GO:0005525","GO:0005525","GTP binding","2/26","353/20759",0.071708612977338,0.171146126461072,0.116173956968165,"Rras2/Gucy2c",2
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","2/26","356/20759",0.0727697285641858,0.171146126461072,0.116173956968165,"Pld3/Dusp6",2
"GO:0032550","GO:0032550","purine ribonucleoside binding","2/26","359/20759",0.0738360648192117,0.171146126461072,0.116173956968165,"Rras2/Gucy2c",2
"GO:0001883","GO:0001883","purine nucleoside binding","2/26","364/20759",0.0756247562453795,0.171146126461072,0.116173956968165,"Rras2/Gucy2c",2
"GO:0032549","GO:0032549","ribonucleoside binding","2/26","364/20759",0.0756247562453795,0.171146126461072,0.116173956968165,"Rras2/Gucy2c",2
"GO:0051536","GO:0051536","iron-sulfur cluster binding","1/26","63/20759",0.0760277190132135,0.171146126461072,0.116173956968165,"Xdh",1
"GO:0051540","GO:0051540","metal cluster binding","1/26","63/20759",0.0760277190132135,0.171146126461072,0.116173956968165,"Xdh",1
"GO:0001882","GO:0001882","nucleoside binding","2/26","375/20759",0.0796092886461267,0.171146126461072,0.116173956968165,"Rras2/Gucy2c",2
"GO:0019001","GO:0019001","guanyl nucleotide binding","2/26","376/20759",0.079974825449099,0.171146126461072,0.116173956968165,"Rras2/Gucy2c",2
"GO:0032561","GO:0032561","guanyl ribonucleotide binding","2/26","376/20759",0.079974825449099,0.171146126461072,0.116173956968165,"Rras2/Gucy2c",2
"GO:0005089","GO:0005089","Rho guanyl-nucleotide exchange factor activity","1/26","70/20759",0.0841237133380078,0.176494849552291,0.119804669150104,"Dock9",1
"GO:0009055","GO:0009055","electron transfer activity","1/26","72/20759",0.086424297746357,0.176797321883774,0.120009987309202,"Xdh",1
"GO:0030295","GO:0030295","protein kinase activator activity","1/26","73/20759",0.0875725052321498,0.176797321883774,0.120009987309202,"Hmgb1",1
"GO:0017016","GO:0017016","Ras GTPase binding","2/26","409/20759",0.0923316236185886,0.182361764837939,0.123787130091665,"Rabgap1l/Dock9",2
"GO:0005543","GO:0005543","phospholipid binding","2/26","413/20759",0.0938665671119149,0.182361764837939,0.123787130091665,"Hmgb1/Snx13",2
"GO:0019209","GO:0019209","kinase activator activity","1/26","80/20759",0.0955711931194205,0.182361764837939,0.123787130091665,"Hmgb1",1
"GO:0031267","GO:0031267","small GTPase binding","2/26","425/20759",0.0985169086897594,0.182361764837939,0.123787130091665,"Rabgap1l/Dock9",2
"GO:0050660","GO:0050660","flavin adenine dinucleotide binding","1/26","84/20759",0.100111555175202,0.182361764837939,0.123787130091665,"Xdh",1
