"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005391","GO:0005391","sodium:potassium-exchanging ATPase activity","2/90","11/20759",0.000996677190948803,0.126578003250498,0.116978428200833,"Atp1b3/Atp1b1",2
"GO:0008556","GO:0008556","potassium-transporting ATPase activity","2/90","11/20759",0.000996677190948803,0.126578003250498,0.116978428200833,"Atp1b3/Atp1b1",2
"GO:0004653","GO:0004653","polypeptide N-acetylgalactosaminyltransferase activity","2/90","17/20759",0.00242316301699434,0.157227527117047,0.145303516564863,"Galnt4/Galntl6",2
"GO:0019955","GO:0019955","cytokine binding","4/90","130/20759",0.00247602404908735,0.157227527117047,0.145303516564863,"Prlr/Cxcr4/Lrrc32/Il2ra",4
"GO:0019838","GO:0019838","growth factor binding","4/90","146/20759",0.00375737957858203,0.179832089566966,0.166193766984805,"Lrrc32/Ctgf/Ntrk2/Il2ra",4
"GO:0070491","GO:0070491","repressing transcription factor binding","3/90","75/20759",0.0042480021157551,0.179832089566966,0.166193766984805,"Prdm5/Runx1/Tle4",3
"GO:0001671","GO:0001671","ATPase activator activity","2/90","26/20759",0.00564588055522403,0.204864808718129,0.189328024633828,"Atp1b3/Atp1b1",2
"GO:0004896","GO:0004896","cytokine receptor activity","3/90","90/20759",0.00705445002483954,0.221739834953849,0.204923262307121,"Prlr/Cxcr4/Il2ra",3
"GO:0050662","GO:0050662","coenzyme binding","5/90","292/20759",0.00884980663116269,0.221739834953849,0.204923262307121,"Hlcs/Phykpl/Xdh/Acoxl/H6pd",5
"GO:0071949","GO:0071949","FAD binding","2/90","35/20759",0.0100786463984255,0.221739834953849,0.204923262307121,"Xdh/Acoxl",2
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","5/90","305/20759",0.0105500147416805,0.221739834953849,0.204923262307121,"Ubash3b/Cxcr4/Fhit/Det1/Ywhaz",5
"GO:0015662","GO:0015662","ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism","2/90","39/20759",0.0124119895928292,0.221739834953849,0.204923262307121,"Atp1b3/Atp1b1",2
"GO:0017069","GO:0017069","snRNA binding","2/90","40/20759",0.0130287662443098,0.221739834953849,0.204923262307121,"Hexim2/Snrpd3",2
"GO:0060590","GO:0060590","ATPase regulator activity","2/90","40/20759",0.0130287662443098,0.221739834953849,0.204923262307121,"Atp1b3/Atp1b1",2
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","5/90","322/20759",0.0130948721429438,0.221739834953849,0.204923262307121,"Ubash3b/Cxcr4/Fhit/Det1/Ywhaz",5
"GO:0008376","GO:0008376","acetylgalactosaminyltransferase activity","2/90","44/20759",0.0156259288164302,0.24806161996083,0.229248824083154,"Galnt4/Galntl6",2
"GO:1990841","GO:1990841","promoter-specific chromatin binding","2/90","52/20759",0.0214195183018296,0.307034176997027,0.2837489493176,"Runx1/Chd7",2
"GO:0015081","GO:0015081","sodium ion transmembrane transporter activity","3/90","138/20759",0.0221907935375505,0.307034176997027,0.2837489493176,"Slc6a19/Atp1b3/Atp1b1",3
"GO:0019829","GO:0019829","cation-transporting ATPase activity","2/90","60/20759",0.0279625622196813,0.307034176997027,0.2837489493176,"Atp1b3/Atp1b1",2
"GO:0022853","GO:0022853","active ion transmembrane transporter activity","2/90","60/20759",0.0279625622196813,0.307034176997027,0.2837489493176,"Atp1b3/Atp1b1",2
"GO:0042625","GO:0042625","ATPase coupled ion transmembrane transporter activity","2/90","60/20759",0.0279625622196813,0.307034176997027,0.2837489493176,"Atp1b3/Atp1b1",2
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","4/90","266/20759",0.0285769960293826,0.307034176997027,0.2837489493176,"Arid5b/Prdm5/Hesx1/Satb1",4
"GO:0019003","GO:0019003","GDP binding","2/90","64/20759",0.0314972620390141,0.307034176997027,0.2837489493176,"Rab2a/Suclg2",2
"GO:0033293","GO:0033293","monocarboxylic acid binding","2/90","68/20759",0.0351982559913846,0.307034176997027,0.2837489493176,"Hlcs/Acoxl",2
"GO:0004706","GO:0004706","JUN kinase kinase kinase activity","1/90","10/20759",0.042527601969375,0.307034176997027,0.2837489493176,"Map3k1",1
"GO:0070990","GO:0070990","snRNP binding","1/90","10/20759",0.042527601969375,0.307034176997027,0.2837489493176,"Snrpd3",1
"GO:0098879","GO:0098879","structural constituent of postsynaptic specialization","1/90","10/20759",0.042527601969375,0.307034176997027,0.2837489493176,"Magi2",1
"GO:0004383","GO:0004383","guanylate cyclase activity","1/90","11/20759",0.0466806944472177,0.307034176997027,0.2837489493176,"Gucy2c",1
"GO:0030955","GO:0030955","potassium ion binding","1/90","11/20759",0.0466806944472177,0.307034176997027,0.2837489493176,"Atp1b1",1
"GO:0003714","GO:0003714","transcription corepressor activity","3/90","187/20759",0.0478132255408435,0.307034176997027,0.2837489493176,"Nrip1/Olig3/Tle4",3
"GO:0003712","GO:0003712","transcription coregulator activity","5/90","459/20759",0.0493619208772991,0.307034176997027,0.2837489493176,"Arid5b/Nrip1/Med7/Olig3/Tle4",5
"GO:0004861","GO:0004861","cyclin-dependent protein serine/threonine kinase inhibitor activity","1/90","12/20759",0.0508159719438319,0.307034176997027,0.2837489493176,"Hexim2",1
"GO:0043121","GO:0043121","neurotrophin binding","1/90","12/20759",0.0508159719438319,0.307034176997027,0.2837489493176,"Ntrk2",1
"GO:0050660","GO:0050660","flavin adenine dinucleotide binding","2/90","84/20759",0.0515349085098845,0.307034176997027,0.2837489493176,"Xdh/Acoxl",2
"GO:0005243","GO:0005243","gap junction channel activity","1/90","13/20759",0.0549335100228335,0.307034176997027,0.2837489493176,"Panx1",1
"GO:0008191","GO:0008191","metalloendopeptidase inhibitor activity","1/90","13/20759",0.0549335100228335,0.307034176997027,0.2837489493176,"Bst2",1
"GO:0015643","GO:0015643","toxic substance binding","1/90","13/20759",0.0549335100228335,0.307034176997027,0.2837489493176,"Gucy2c",1
"GO:0031402","GO:0031402","sodium ion binding","1/90","13/20759",0.0549335100228335,0.307034176997027,0.2837489493176,"Atp1b1",1
"GO:0016755","GO:0016755","transferase activity, transferring amino-acyl groups","1/90","14/20759",0.0590333839309581,0.307034176997027,0.2837489493176,"Qpct",1
"GO:0051117","GO:0051117","ATPase binding","2/90","94/20759",0.0628656221738549,0.307034176997027,0.2837489493176,"Atp1b3/Atp1b1",2
"GO:0008381","GO:0008381","mechanosensitive ion channel activity","1/90","15/20759",0.0631156685993701,0.307034176997027,0.2837489493176,"Tmc6",1
"GO:0008432","GO:0008432","JUN kinase binding","1/90","15/20759",0.0631156685993701,0.307034176997027,0.2837489493176,"Map3k1",1
"GO:0016725","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups","1/90","15/20759",0.0631156685993701,0.307034176997027,0.2837489493176,"Xdh",1
"GO:0030159","GO:0030159","receptor signaling complex scaffold activity","1/90","15/20759",0.0631156685993701,0.307034176997027,0.2837489493176,"Magi2",1
"GO:0005525","GO:0005525","GTP binding","4/90","353/20759",0.0674704548418542,0.307034176997027,0.2837489493176,"Atl2/Rab2a/Gucy2c/Suclg2",4
"GO:0032550","GO:0032550","purine ribonucleoside binding","4/90","359/20759",0.0708329866672424,0.307034176997027,0.2837489493176,"Atl2/Rab2a/Gucy2c/Suclg2",4
"GO:0004551","GO:0004551","nucleotide diphosphatase activity","1/90","17/20759",0.0712277683717254,0.307034176997027,0.2837489493176,"Fhit",1
"GO:0008301","GO:0008301","DNA binding, bending","1/90","17/20759",0.0712277683717254,0.307034176997027,0.2837489493176,"Tfam",1
"GO:0070034","GO:0070034","telomerase RNA binding","1/90","17/20759",0.0712277683717254,0.307034176997027,0.2837489493176,"Snrpd3",1
"GO:0001883","GO:0001883","purine nucleoside binding","4/90","364/20759",0.0737001621340879,0.307034176997027,0.2837489493176,"Atl2/Rab2a/Gucy2c/Suclg2",4
"GO:0032549","GO:0032549","ribonucleoside binding","4/90","364/20759",0.0737001621340879,0.307034176997027,0.2837489493176,"Atl2/Rab2a/Gucy2c/Suclg2",4
"GO:0022840","GO:0022840","leak channel activity","1/90","18/20759",0.0752577317719058,0.307034176997027,0.2837489493176,"Panx1",1
"GO:0022842","GO:0022842","narrow pore channel activity","1/90","18/20759",0.0752577317719058,0.307034176997027,0.2837489493176,"Panx1",1
"GO:0070696","GO:0070696","transmembrane receptor protein serine/threonine kinase binding","1/90","18/20759",0.0752577317719058,0.307034176997027,0.2837489493176,"Magi2",1
"GO:0031434","GO:0031434","mitogen-activated protein kinase kinase binding","1/90","19/20759",0.07927040252744,0.307034176997027,0.2837489493176,"Map3k1",1
"GO:0099186","GO:0099186","structural constituent of postsynapse","1/90","19/20759",0.07927040252744,0.307034176997027,0.2837489493176,"Magi2",1
"GO:0001882","GO:0001882","nucleoside binding","4/90","375/20759",0.0802137207759962,0.307034176997027,0.2837489493176,"Atl2/Rab2a/Gucy2c/Suclg2",4
"GO:0019001","GO:0019001","guanyl nucleotide binding","4/90","376/20759",0.0808197541867876,0.307034176997027,0.2837489493176,"Atl2/Rab2a/Gucy2c/Suclg2",4
"GO:0032561","GO:0032561","guanyl ribonucleotide binding","4/90","376/20759",0.0808197541867876,0.307034176997027,0.2837489493176,"Atl2/Rab2a/Gucy2c/Suclg2",4
"GO:0001223","GO:0001223","transcription coactivator binding","1/90","20/20759",0.0832658540111686,0.307034176997027,0.2837489493176,"Tfam",1
"GO:0022829","GO:0022829","wide pore channel activity","1/90","20/20759",0.0832658540111686,0.307034176997027,0.2837489493176,"Panx1",1
"GO:0035259","GO:0035259","glucocorticoid receptor binding","1/90","20/20759",0.0832658540111686,0.307034176997027,0.2837489493176,"Nrip1",1
"GO:0042626","GO:0042626","ATPase activity, coupled to transmembrane movement of substances","2/90","112/20759",0.085104846130908,0.307034176997027,0.2837489493176,"Atp1b3/Atp1b1",2
"GO:0008022","GO:0008022","protein C-terminus binding","3/90","239/20759",0.0856040746269321,0.307034176997027,0.2837489493176,"Hesx1/Ctgf/Atp1b1",3
"GO:0031420","GO:0031420","alkali metal ion binding","1/90","21/20759",0.0872441592881342,0.307034176997027,0.2837489493176,"Atp1b1",1
"GO:0031690","GO:0031690","adrenergic receptor binding","1/90","21/20759",0.0872441592881342,0.307034176997027,0.2837489493176,"Magi2",1
"GO:0050431","GO:0050431","transforming growth factor beta binding","1/90","21/20759",0.0872441592881342,0.307034176997027,0.2837489493176,"Lrrc32",1
"GO:0003705","GO:0003705","transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding","2/90","114/20759",0.0877058340152802,0.307034176997027,0.2837489493176,"Rel/Tle4",2
"GO:0008483","GO:0008483","transaminase activity","1/90","22/20759",0.0912053911168573,0.307034176997027,0.2837489493176,"Phykpl",1
"GO:0046965","GO:0046965","retinoid X receptor binding","1/90","22/20759",0.0912053911168573,0.307034176997027,0.2837489493176,"Nrip1",1
"GO:0015405","GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity","2/90","117/20759",0.0916516058751382,0.307034176997027,0.2837489493176,"Atp1b3/Atp1b1",2
"GO:0001158","GO:0001158","enhancer sequence-specific DNA binding","2/90","118/20759",0.0929783773581387,0.307034176997027,0.2837489493176,"Rel/Zbtb7b",2
"GO:0015399","GO:0015399","primary active transmembrane transporter activity","2/90","118/20759",0.0929783773581387,0.307034176997027,0.2837489493176,"Atp1b3/Atp1b1",2
"GO:0016493","GO:0016493","C-C chemokine receptor activity","1/90","24/20759",0.0990769239386698,0.307034176997027,0.2837489493176,"Cxcr4",1
"GO:0042826","GO:0042826","histone deacetylase binding","2/90","124/20759",0.101054825181682,0.307034176997027,0.2837489493176,"Nrip1/Zbtb7b",2
