"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019955","GO:0019955","cytokine binding","6/113","130/20759",7.8471286025213e-05,0.0235413858075639,0.0223849668556134,"Acvrl1/Ccr7/Twsg1/Il2ra/Lrrc32/Itgb3",6
"GO:0050431","GO:0050431","transforming growth factor beta binding","3/113","21/20759",0.000194465040313524,0.0291697560470286,0.0277368557499816,"Acvrl1/Twsg1/Lrrc32",3
"GO:0019838","GO:0019838","growth factor binding","5/113","146/20759",0.00122655399694392,0.122655399694392,0.116630222165545,"Acvrl1/Twsg1/Il2ra/Lrrc32/Itgb3",5
"GO:0002020","GO:0002020","protease binding","4/113","141/20759",0.00741832983414649,0.312877753212425,0.297508319721288,"Panx1/Cast/Itgb3/Mbp",4
"GO:0015293","GO:0015293","symporter activity","4/113","143/20759",0.00778851835703037,0.312877753212425,0.297508319721288,"Slc12a7/Slc6a19/Slc16a7/Slc4a4",4
"GO:0004683","GO:0004683","calmodulin-dependent protein kinase activity","2/113","27/20759",0.00943253377458992,0.312877753212425,0.297508319721288,"Eef2k/Ptk2b",2
"GO:0019956","GO:0019956","chemokine binding","2/113","33/20759",0.0138917064347841,0.312877753212425,0.297508319721288,"Ccr7/Itgb3",2
"GO:0015294","GO:0015294","solute:cation symporter activity","3/113","94/20759",0.0147091248303092,0.312877753212425,0.297508319721288,"Slc12a7/Slc6a19/Slc4a4",3
"GO:0071949","GO:0071949","FAD binding","2/113","35/20759",0.0155445216947778,0.312877753212425,0.297508319721288,"Xdh/Acoxl",2
"GO:0017147","GO:0017147","Wnt-protein binding","2/113","37/20759",0.0172773042958284,0.312877753212425,0.297508319721288,"Lrp5/Sfrp2",2
"GO:0008376","GO:0008376","acetylgalactosaminyltransferase activity","2/113","44/20759",0.0239446466462443,0.312877753212425,0.297508319721288,"Galnt4/B3galt2",2
"GO:0004715","GO:0004715","non-membrane spanning protein tyrosine kinase activity","2/113","45/20759",0.0249705891212194,0.312877753212425,0.297508319721288,"Ptk2b/Tyk2",2
"GO:0005543","GO:0005543","phospholipid binding","6/113","413/20759",0.0255162957344602,0.312877753212425,0.297508319721288,"Snx29/C2cd5/Hmgb1/Pcyt1a/Snx13/Sytl2",6
"GO:0008509","GO:0008509","anion transmembrane transporter activity","5/113","305/20759",0.0257420865375805,0.312877753212425,0.297508319721288,"Gabrb1/Slc12a7/Slc6a19/Slc16a7/Slc4a4",5
"GO:0031406","GO:0031406","carboxylic acid binding","4/113","210/20759",0.0279000288735635,0.312877753212425,0.297508319721288,"Sesn1/Thnsl2/Acoxl/Hapln1",4
"GO:0061630","GO:0061630","ubiquitin protein ligase activity","4/113","219/20759",0.0318497408441099,0.312877753212425,0.297508319721288,"Znrf3/Med7/Fbxl18/Zswim2",4
"GO:0015291","GO:0015291","secondary active transmembrane transporter activity","4/113","223/20759",0.0337054746012973,0.312877753212425,0.297508319721288,"Slc12a7/Slc6a19/Slc16a7/Slc4a4",4
