Motif	Num	Protection_Score_DKO	Protection_Score_Prdm1KO	Protection_Diff_DKO_Prdm1KO	TC_DKO	TC_Prdm1KO	TC_Diff_DKO_Prdm1KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	144	0.222429561726458	0.15774647364942318	-0.06468308807703482	0.674294211482689	0.5874229747734087	-0.08687123670928032	-0.15155432478631514	-0.6193789530678849	0.5356667430185881
MA0496.2.MAFK	140	-0.11851222362725966	-0.15200637285624996	-0.0334941492289903	0.5124551698540092	0.5257385650280524	0.0132833951740432	-0.0202107540549471	0.427754185389132	0.6688300955225671
MA0591.1.Bach1::Mafk	184	0.08583713521497799	0.06867323485165754	-0.017163900363320453	0.5918818688235136	0.593656305547705	0.0017744367241914194	-0.015389463639129033	0.46619179551664924	0.6410782215006599
MA0690.1.TBX21	46	0.33294403962173247	-0.13121814953282623	-0.4641621891545587	0.3739083586327835	0.4098255133415493	0.03591715470876583	-0.42824503444579287	-2.825288306485769	0.004723809077959254
MA0659.1.MAFG	48	-0.12563435245101306	-0.26407652593481235	-0.13844217348379928	0.5573778017469558	0.5897386641450204	0.03236086239806457	-0.10608131108573471	-0.2568465558881592	0.7972972289165748
MA0002.2.RUNX1	174	0.23765315931620207	0.14089418284055177	-0.0967589764756503	0.7407551690967001	0.6118616397160562	-0.1288935293806439	-0.2256525058562942	-1.2101247388395895	0.22623103167398695
MA0741.1.KLF16	342	0.030227814123551956	0.11933591224044741	0.08910809811689546	0.6121132360019281	0.5595304439195539	-0.05258279208237426	0.0365253060345212	0.8800809215540887	0.37881547364720025
MA0501.1.MAF::NFE2	166	0.12232899820654339	0.020977878400753394	-0.10135111980579	0.5501283991247887	0.559364976969756	0.009236577844967231	-0.09211454196082276	-0.14549685900969	0.8843185955102207
MA0731.1.BCL6B	30	0.2632338813259323	0.13929311258099997	-0.12394076874493232	0.4754857065847865	0.4335245786488379	-0.04196112793594858	-0.1659018966808809	-0.7337645899402215	0.46309222530226946
MA0140.2.GATA1::TAL1	32	0.0897388231792953	-0.017923746104172855	-0.10766256928346815	0.5948261886146724	0.6010821302803739	0.0062559416657015365	-0.10140662761776661	-0.21957776576886093	0.8262000091608878
MA1421.1.TCF7L1	164	0.2276301856255291	0.2949554822945786	0.06732529666904946	0.5807951297055113	0.6033518291110163	0.022556699405504976	0.08988199607455444	1.3054657195170605	0.19173431272239216
MA0768.1.LEF1	214	0.3603930308722557	0.4221566963402801	0.061763665468024365	0.5477215520668947	0.5963105814441363	0.04858902937724163	0.110352694845266	1.4686678232121448	0.14192290898264892
MA0463.1.Bcl6	62	0.47385661470357276	0.4510608236183745	-0.022795791085198247	0.5327671793235499	0.5080822607426669	-0.024684918580882953	-0.0474807096660812	0.21034518664131058	0.8333982702389451
MA0482.1.Gata4	58	0.10892436468659268	0.04803210778655176	-0.06089225690004092	0.5180421937725985	0.5212747697677348	0.0032325759951362665	-0.057659680904904656	0.12919360807357982	0.8972044538427896
MA1107.1.KLF9	346	-0.19019789113145413	-0.09527756255540462	0.09492032857604951	0.6300148791497823	0.5356900295668268	-0.0943248495829555	0.0005954789930940063	0.5936313272221593	0.5527587233321012
MA1104.1.GATA6	66	0.036258110375472885	0.1618051307759092	0.1255470204004363	0.42005406594563655	0.48361922066323954	0.06356515471760299	0.1891121751180393	2.0965756934035893	0.036031152837233016
MA0036.3.GATA2	64	0.053843293907576945	0.07399946605865626	0.020156172151079316	0.46947573810641746	0.4993245705103442	0.029848832403926717	0.05000500455500603	0.9875474609409205	0.3233743280540564
MA0523.1.TCF7L2	272	0.4320457369356109	0.46247204233623873	0.03042630540062785	0.5575719520092597	0.5983436648282218	0.04077171281896208	0.07119801821958993	1.1565082009937888	0.24747334704799262
MA0769.1.Tcf7	216	0.28160465724950523	0.34412902813571944	0.06252437088621421	0.581939474162107	0.6017473382026542	0.01980786404054724	0.08233223492676145	1.2452754487541438	0.21303051708509435
MA0766.1.GATA5	38	0.0	-0.2408828262678947	-0.2408828262678947	0.36649266864824703	0.4212600541377936	0.05476738548954657	-0.18611544077834813	-0.8949165348147121	0.3708317071250169
MA0035.3.Gata1	72	0.03988392141302013	0.058038796908750086	0.018154875495729958	0.501907663676478	0.5247929109959601	0.02288524731948216	0.04104012281521212	0.9160751787438258	0.35962746538706336
MA0511.2.RUNX2	114	0.2802370267704303	0.14204231875036177	-0.1381947080200685	0.851338046214102	0.6532546603819283	-0.19808338583217378	-0.3362780938522423	-2.0920843087432623	0.03643097455318896
MA0495.2.MAFF	106	0.0027090965488087097	-0.04402187991946693	-0.04673097646827564	0.482369691051809	0.5161437662199527	0.033774075168143736	-0.012956901300131905	0.4855853343274383	0.6272611965794219
MA0684.1.RUNX3	108	0.29839081946037227	0.28374522933166674	-0.014645590128705532	0.8079800344892434	0.6434574703240008	-0.16452256416524258	-0.1791681542939481	-0.8395294773465659	0.40117225488076624
MA0037.3.GATA3	34	-0.06032862062473624	-0.1872848572517647	-0.12695623662702846	0.384227670838994	0.44025284287259064	0.05602517203359664	-0.07093106459343182	0.02338785316641717	0.9813408941262951
MA0508.2.PRDM1	96	0.3257186915396636	0.1789529571353125	-0.1467657344043511	0.5082067735022905	0.49515298200423097	-0.01305379149805952	-0.1598195259024106	-0.6852730500265913	0.4931716346701266
MA0089.1.MAFG::NFE2L1	236	-0.0803086417604539	-0.1369322123677626	-0.0566235706073087	0.6066516046582227	0.5790864471750742	-0.027565157483148472	-0.08418872809045717	-0.08230851787743554	0.9344013811190517
MA0493.1.Klf1	210	0.09025161645460544	0.04245123431040012	-0.047800382144205324	0.5500022750766297	0.5118934610965418	-0.03810881398008792	-0.08590919612429324	-0.09602490370320534	0.923500793658651
MA0742.1.Klf12	108	0.2089157788301051	0.10318008339333357	-0.10573569543677153	0.6538675861761779	0.5662423124932527	-0.08762527368292516	-0.1933609691196967	-0.9526813175871636	0.34075156196239575
MA0599.1.KLF5	384	0.3331969268046049	0.28092389892638003	-0.052273027878224854	0.6493144169308158	0.5799321670175356	-0.06938224991328024	-0.12165527779150509	-0.38100959290648867	0.7031961303703249
MA0039.3.KLF4	140	-0.2440895990476828	-0.33330851939024986	-0.08921892034256707	0.5529530855029771	0.5097290067155843	-0.04322407878739276	-0.13244299912995983	-0.4670144155181678	0.6404895644443318
MA0117.2.Mafb	70	0.14917622554480214	0.1230120994221818	-0.02616412612262034	0.6314140266148311	0.5675957444627141	-0.06381828215211705	-0.08998240827473739	-0.12849847967609615	0.8977545012938318
MA0657.1.KLF13	60	0.014076678145771848	0.05872160628414732	0.04464492813837547	0.6765882275113635	0.5878727538254587	-0.08871547368590482	-0.04407054554752935	0.23753262974361608	0.8122436085351925
