"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031143","GO:0031143","pseudopodium","2/70","12/21298",0.000688000399078354,0.0808024796947283,0.0689501072449565,"Raf1/Mapk1",2
"GO:0098890","GO:0098890","extrinsic component of postsynaptic membrane","2/70","16/21298",0.00124032067951495,0.0808024796947283,0.0689501072449565,"Farp1/Magi2",2
"GO:0045211","GO:0045211","postsynaptic membrane","6/70","374/21298",0.00143436354487683,0.0808024796947283,0.0689501072449565,"Abi1/P2ry1/Dlgap1/Farp1/Magi2/Pja2",6
"GO:0044291","GO:0044291","cell-cell contact zone","3/70","82/21298",0.00250075996507673,0.0870837788243747,0.074310044839236,"Rap2b/Atp1b1/Vcl",3
"GO:0099243","GO:0099243","extrinsic component of synaptic membrane","2/70","23/21298",0.00257644316048446,0.0870837788243747,0.074310044839236,"Farp1/Magi2",2
"GO:0016363","GO:0016363","nuclear matrix","3/70","89/21298",0.00315476070398688,0.0888590931622972,0.0758249502537198,"Cebpa/Blm/Lmnb1",3
"GO:0034399","GO:0034399","nuclear periphery","3/70","120/21298",0.00725742302245419,0.172066604415527,0.146827311148721,"Cebpa/Blm/Lmnb1",3
"GO:0014069","GO:0014069","postsynaptic density","5/70","394/21298",0.00956757598343773,0.172066604415527,0.146827311148721,"Abi1/P2ry1/Dlgap1/Mapk1/Magi2",5
"GO:0032279","GO:0032279","asymmetric synapse","5/70","397/21298",0.00986494044645606,0.172066604415527,0.146827311148721,"Abi1/P2ry1/Dlgap1/Mapk1/Magi2",5
"GO:0005667","GO:0005667","transcription factor complex","5/70","417/21298",0.0120119267873611,0.172066604415527,0.146827311148721,"Runx3/Mef2a/Nrf1/Cebpa/Tcf12",5
"GO:0098984","GO:0098984","neuron to neuron synapse","5/70","422/21298",0.0125947122387034,0.172066604415527,0.146827311148721,"Abi1/P2ry1/Dlgap1/Mapk1/Magi2",5
"GO:0005925","GO:0005925","focal adhesion","3/70","148/21298",0.0128189834790145,0.172066604415527,0.146827311148721,"Epb41l5/Vcl/Mapk1",3
"GO:0099572","GO:0099572","postsynaptic specialization","5/70","433/21298",0.0139439787108837,0.172066604415527,0.146827311148721,"Abi1/P2ry1/Dlgap1/Mapk1/Magi2",5
"GO:0005924","GO:0005924","cell-substrate adherens junction","3/70","154/21298",0.0142540382356058,0.172066604415527,0.146827311148721,"Epb41l5/Vcl/Mapk1",3
"GO:0030055","GO:0030055","cell-substrate junction","3/70","161/21298",0.0160393024654399,0.176309187393193,0.150447578155512,"Epb41l5/Vcl/Mapk1",3
"GO:0090575","GO:0090575","RNA polymerase II transcription factor complex","3/70","164/21298",0.0168412402927991,0.176309187393193,0.150447578155512,"Runx3/Cebpa/Tcf12",3
"GO:0014704","GO:0014704","intercalated disc","2/70","62/21298",0.0177352437022738,0.176309187393193,0.150447578155512,"Atp1b1/Vcl",2
"GO:0016607","GO:0016607","nuclear speck","4/70","311/21298",0.019247293555028,0.180710700599985,0.154203462984727,"Fto/Raf1/Tcf12/Zfp217",4
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","3/70","185/21298",0.0230780937379898,0.205273570616857,0.175163370753718,"Farp1/Gnaz/Magi2",3
"GO:0044798","GO:0044798","nuclear transcription factor complex","3/70","204/21298",0.029664008949862,0.236070913320343,0.201443258330034,"Runx3/Cebpa/Tcf12",3
"GO:0045121","GO:0045121","membrane raft","4/70","360/21298",0.0307756070005602,0.236070913320343,0.201443258330034,"Rap2b/Atp1b1/Vcl/Mapk1",4
"GO:0098857","GO:0098857","membrane microdomain","4/70","361/21298",0.0310454148378726,0.236070913320343,0.201443258330034,"Rap2b/Atp1b1/Vcl/Mapk1",4
"GO:0098589","GO:0098589","membrane region","4/70","373/21298",0.0343928198976902,0.236070913320343,0.201443258330034,"Rap2b/Atp1b1/Vcl/Mapk1",4
"GO:0090533","GO:0090533","cation-transporting ATPase complex","1/70","11/21298",0.0355735351360194,0.236070913320343,0.201443258330034,"Atp1b1",1
"GO:0005901","GO:0005901","caveola","2/70","93/21298",0.0376017132412341,0.236070913320343,0.201443258330034,"Atp1b1/Mapk1",2
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","2/70","96/21298",0.0398305439474809,0.236070913320343,0.201443258330034,"Farp1/Gnaz",2
"GO:0000790","GO:0000790","nuclear chromatin","4/70","397/21298",0.041698793929886,0.236070913320343,0.201443258330034,"Runx3/Mef2a/Tcf12/Phc1",4
"GO:0005652","GO:0005652","nuclear lamina","1/70","13/21298",0.0419060792876349,0.236070913320343,0.201443258330034,"Lmnb1",1
"GO:0005916","GO:0005916","fascia adherens","1/70","13/21298",0.0419060792876349,0.236070913320343,0.201443258330034,"Vcl",1
"GO:0098533","GO:0098533","ATPase dependent transmembrane transport complex","1/70","13/21298",0.0419060792876349,0.236070913320343,0.201443258330034,"Atp1b1",1
"GO:0031588","GO:0031588","nucleotide-activated protein kinase complex","1/70","14/21298",0.0450569636874409,0.24563312461863,0.209602853147009,"Sik2",1
"GO:0035102","GO:0035102","PRC1 complex","1/70","15/21298",0.0481976333238759,0.25454375099172,0.217206439650362,"Phc1",1
"GO:0000800","GO:0000800","lateral element","1/70","17/21298",0.054448458750127,0.262854866853901,0.224298453808685,"Blm",1
"GO:0005614","GO:0005614","interstitial matrix","1/70","17/21298",0.054448458750127,0.262854866853901,0.224298453808685,"Tnc",1
"GO:0044853","GO:0044853","plasma membrane raft","2/70","117/21298",0.0567433022665372,0.262854866853901,0.224298453808685,"Atp1b1/Mapk1",2
"GO:0032433","GO:0032433","filopodium tip","1/70","18/21298",0.0575586795051429,0.262854866853901,0.224298453808685,"Abi1",1
"GO:0005923","GO:0005923","bicellular tight junction","2/70","121/21298",0.0602059218933784,0.262854866853901,0.224298453808685,"Rap2b/Magi2",2
"GO:0031528","GO:0031528","microvillus membrane","1/70","19/21298",0.0606588154278233,0.262854866853901,0.224298453808685,"Slc26a2",1
"GO:0043034","GO:0043034","costamere","1/70","19/21298",0.0606588154278233,0.262854866853901,0.224298453808685,"Vcl",1
"GO:0070160","GO:0070160","tight junction","2/70","128/21298",0.0664352238167363,0.27058628488833,0.230895802115859,"Rap2b/Magi2",2
"GO:0005912","GO:0005912","adherens junction","3/70","284/21298",0.0669369755563862,0.27058628488833,0.230895802115859,"Epb41l5/Vcl/Mapk1",3
"GO:0005911","GO:0005911","cell-cell junction","4/70","466/21298",0.067246295652721,0.27058628488833,0.230895802115859,"Rap2b/Atp1b1/Vcl/Magi2",4
"GO:0045120","GO:0045120","pronucleus","1/70","23/21298",0.0729591538245631,0.280363363202036,0.239238746550476,"Blm",1
"GO:0070161","GO:0070161","anchoring junction","3/70","299/21298",0.0755388454650619,0.280363363202036,0.239238746550476,"Epb41l5/Vcl/Mapk1",3
"GO:0001673","GO:0001673","male germ cell nucleus","1/70","24/21298",0.0760093469729665,0.280363363202036,0.239238746550476,"Blm",1
"GO:0043296","GO:0043296","apical junction complex","2/70","141/21298",0.0785388530088719,0.280363363202036,0.239238746550476,"Rap2b/Magi2",2
"GO:0099059","GO:0099059","integral component of presynaptic active zone membrane","1/70","25/21298",0.0790496471380456,0.280363363202036,0.239238746550476,"P2ry1",1
"GO:0002102","GO:0002102","podosome","1/70","26/21298",0.0820800859431193,0.280363363202036,0.239238746550476,"Vcl",1
"GO:0035327","GO:0035327","transcriptionally active chromatin","1/70","26/21298",0.0820800859431193,0.280363363202036,0.239238746550476,"Ice1",1
"GO:0019898","GO:0019898","extrinsic component of membrane","3/70","312/21298",0.0833714723167993,0.280363363202036,0.239238746550476,"Farp1/Gnaz/Magi2",3
"GO:0016324","GO:0016324","apical plasma membrane","3/70","314/21298",0.0846066954041646,0.280363363202036,0.239238746550476,"P2ry1/Slc26a2/Atp1b1",3
"GO:0098945","GO:0098945","intrinsic component of presynaptic active zone membrane","1/70","30/21298",0.0941038565501107,0.28681305051415,0.244742372596939,"P2ry1",1
"GO:0032588","GO:0032588","trans-Golgi network membrane","1/70","31/21298",0.0970854594296239,0.28681305051415,0.244742372596939,"Arfip1",1
"GO:0032839","GO:0032839","dendrite cytoplasm","1/70","31/21298",0.0970854594296239,0.28681305051415,0.244742372596939,"Mapk1",1
"GO:0043073","GO:0043073","germ cell nucleus","1/70","31/21298",0.0970854594296239,0.28681305051415,0.244742372596939,"Blm",1
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","2/70","162/21298",0.0993909816131205,0.28681305051415,0.244742372596939,"Farp1/Gnaz",2
"GO:0099092","GO:0099092","postsynaptic density, intracellular component","1/70","32/21298",0.10005738860816,0.28681305051415,0.244742372596939,"Dlgap1",1
"GO:0042383","GO:0042383","sarcolemma","2/70","165/21298",0.102486453414721,0.28681305051415,0.244742372596939,"Atp1b1/Vcl",2
"GO:0005834","GO:0005834","heterotrimeric G-protein complex","1/70","33/21298",0.103019675018271,0.28681305051415,0.244742372596939,"Gnaz",1
"GO:1905360","GO:1905360","GTPase complex","1/70","33/21298",0.103019675018271,0.28681305051415,0.244742372596939,"Gnaz",1
"GO:0045111","GO:0045111","intermediate filament cytoskeleton","2/70","166/21298",0.103524237167829,0.28681305051415,0.244742372596939,"Lmnb1/Pja2",2
"GO:0015030","GO:0015030","Cajal body","1/70","35/21298",0.108915442776435,0.296882416600282,0.253334731075918,"Ice1",1
"GO:0098562","GO:0098562","cytoplasmic side of membrane","2/70","177/21298",0.115126762907961,0.308832110022944,0.263531604317305,"Farp1/Gnaz",2
"GO:0099091","GO:0099091","postsynaptic specialization, intracellular component","1/70","38/21298",0.117687541376537,0.310768663947419,0.265184098167526,"Dlgap1",1
"GO:0000152","GO:0000152","nuclear ubiquitin ligase complex","1/70","41/21298",0.126374506519822,0.316572230370758,0.270136378454026,"Phc1",1
"GO:0000803","GO:0000803","sex chromosome","1/70","41/21298",0.126374506519822,0.316572230370758,0.270136378454026,"Phc1",1
"GO:0005637","GO:0005637","nuclear inner membrane","1/70","42/21298",0.129251383997528,0.316572230370758,0.270136378454026,"Lmnb1",1
"GO:0055038","GO:0055038","recycling endosome membrane","1/70","42/21298",0.129251383997528,0.316572230370758,0.270136378454026,"Rap2b",1
"GO:1902562","GO:1902562","H4 histone acetyltransferase complex","1/70","42/21298",0.129251383997528,0.316572230370758,0.270136378454026,"Kansl1l",1
"GO:0005770","GO:0005770","late endosome","2/70","192/21298",0.131450692191883,0.317359528291831,0.27080819293666,"Mapk1/Magi2",2
"GO:0005720","GO:0005720","nuclear heterochromatin","1/70","44/21298",0.134977152569203,0.32128364484782,0.274156707219878,"Phc1",1
"GO:0048787","GO:0048787","presynaptic active zone membrane","1/70","46/21298",0.140665804671814,0.330173902632453,0.281742912866061,"P2ry1",1
"GO:0098858","GO:0098858","actin-based cell projection","2/70","203/21298",0.143742275608516,0.331617376501783,0.282974653259074,"Abi1/Slc26a2",2
"GO:0031519","GO:0031519","PcG protein complex","1/70","48/21298",0.14631757744282,0.331617376501783,0.282974653259074,"Phc1",1
"GO:0044420","GO:0044420","extracellular matrix component","1/70","49/21298",0.14912970777595,0.331617376501783,0.282974653259074,"Tnc",1
"GO:0120111","GO:0120111","neuron projection cytoplasm","1/70","49/21298",0.14912970777595,0.331617376501783,0.282974653259074,"Mapk1",1
"GO:0045177","GO:0045177","apical part of cell","3/70","415/21298",0.156102429805131,0.341274756516297,0.291215457133184,"P2ry1/Slc26a2/Atp1b1",3
"GO:0008023","GO:0008023","transcription elongation factor complex","1/70","52/21298",0.157511426084445,0.341274756516297,0.291215457133184,"Ice1",1
"GO:0016323","GO:0016323","basolateral plasma membrane","2/70","228/21298",0.172496977544289,0.369012521582087,0.314884555943606,"P2ry1/Atp1b1",2
"GO:0010494","GO:0010494","cytoplasmic stress granule","1/70","60/21298",0.179466840855192,0.375450607827109,0.320378282605506,"Pabpc2",1
"GO:0000118","GO:0000118","histone deacetylase complex","1/70","61/21298",0.182171300839189,0.375450607827109,0.320378282605506,"Zfp217",1
"GO:0019005","GO:0019005","SCF ubiquitin ligase complex","1/70","61/21298",0.182171300839189,0.375450607827109,0.320378282605506,"Fbxl17",1
"GO:0005769","GO:0005769","early endosome","2/70","253/21298",0.202105715489194,0.409813840619405,0.349701003829701,"Tmem127/Mapk1",2
"GO:0005657","GO:0005657","replication fork","1/70","70/21298",0.206119387293784,0.409813840619405,0.349701003829701,"Blm",1
"GO:0032587","GO:0032587","ruffle membrane","1/70","70/21298",0.206119387293784,0.409813840619405,0.349701003829701,"Epb41l5",1
"GO:0016605","GO:0016605","PML body","1/70","72/21298",0.211346570536169,0.415320586286193,0.354400002000675,"Blm",1
"GO:0000795","GO:0000795","synaptonemal complex","1/70","76/21298",0.221699366818588,0.424582973512326,0.362303751922695,"Blm",1
"GO:0099086","GO:0099086","synaptonemal structure","1/70","76/21298",0.221699366818588,0.424582973512326,0.362303751922695,"Blm",1
"GO:0001725","GO:0001725","stress fiber","1/70","78/21298",0.226825412607817,0.424582973512326,0.362303751922695,"Vcl",1
"GO:0097517","GO:0097517","contractile actin filament bundle","1/70","78/21298",0.226825412607817,0.424582973512326,0.362303751922695,"Vcl",1
"GO:0000151","GO:0000151","ubiquitin ligase complex","2/70","275/21298",0.228621601122021,0.424582973512326,0.362303751922695,"Fbxl17/Phc1",2
"GO:0000123","GO:0000123","histone acetyltransferase complex","1/70","82/21298",0.236977871143802,0.429535109395527,0.366529492290173,"Kansl1l",1
"GO:0070062","GO:0070062","extracellular exosome","1/70","84/21298",0.242004708506026,0.429535109395527,0.366529492290173,"Rap2b",1
"GO:0032432","GO:0032432","actin filament bundle","1/70","87/21298",0.249483816611644,0.429535109395527,0.366529492290173,"Vcl",1
"GO:0042641","GO:0042641","actomyosin","1/70","89/21298",0.254429427664797,0.429535109395527,0.366529492290173,"Vcl",1
"GO:0048786","GO:0048786","presynaptic active zone","1/70","90/21298",0.25689017263455,0.429535109395527,0.366529492290173,"P2ry1",1
"GO:0030175","GO:0030175","filopodium","1/70","91/21298",0.259342911596997,0.429535109395527,0.366529492290173,"Abi1",1
"GO:1903561","GO:1903561","extracellular vesicle","1/70","91/21298",0.259342911596997,0.429535109395527,0.366529492290173,"Rap2b",1
"GO:0031253","GO:0031253","cell projection membrane","2/70","302/21298",0.261472649774299,0.429535109395527,0.366529492290173,"Epb41l5/Slc26a2",2
"GO:0000792","GO:0000792","heterochromatin","1/70","92/21298",0.26178767022331,0.429535109395527,0.366529492290173,"Phc1",1
"GO:0005902","GO:0005902","microvillus","1/70","92/21298",0.26178767022331,0.429535109395527,0.366529492290173,"Slc26a2",1
"GO:0031248","GO:0031248","protein acetyltransferase complex","1/70","92/21298",0.26178767022331,0.429535109395527,0.366529492290173,"Kansl1l",1
"GO:1902493","GO:1902493","acetyltransferase complex","1/70","92/21298",0.26178767022331,0.429535109395527,0.366529492290173,"Kansl1l",1
"GO:1904949","GO:1904949","ATPase complex","1/70","94/21298",0.266653348746923,0.433311691713751,0.369752113140977,"Atp1b1",1
"GO:0098982","GO:0098982","GABA-ergic synapse","1/70","100/21298",0.281061501024085,0.452375177838765,0.386019304664658,"Magi2",1
"GO:1902911","GO:1902911","protein kinase complex","1/70","102/21298",0.285801927987987,0.45513212186215,0.388371851106288,"Sik2",1
"GO:0043230","GO:0043230","extracellular organelle","1/70","103/21298",0.288160574196746,0.45513212186215,0.388371851106288,"Rap2b",1
"GO:0005604","GO:0005604","basement membrane","1/70","106/21298",0.295190540069039,0.461290336867713,0.393626758959058,"Tnc",1
"GO:0005913","GO:0005913","cell-cell adherens junction","1/70","107/21298",0.297518619636573,0.461290336867713,0.393626758959058,"Vcl",1
"GO:0000781","GO:0000781","chromosome, telomeric region","1/70","111/21298",0.306755376201657,0.471287805255273,0.402157765929445,"Blm",1
"GO:0005884","GO:0005884","actin filament","1/70","115/21298",0.315872393415889,0.480040151523986,0.409626289372695,"Vcl",1
"GO:0099056","GO:0099056","integral component of presynaptic membrane","1/70","116/21298",0.318133118169743,0.480040151523986,0.409626289372695,"P2ry1",1
"GO:0005882","GO:0005882","intermediate filament","1/70","125/21298",0.338151070162987,0.50129413032934,0.427762664933788,"Lmnb1",1
"GO:0030018","GO:0030018","Z disc","1/70","125/21298",0.338151070162987,0.50129413032934,0.427762664933788,"Vcl",1
"GO:0098889","GO:0098889","intrinsic component of presynaptic membrane","1/70","128/21298",0.344694110567079,0.506550475529012,0.432247992198534,"P2ry1",1
