"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","8/223","99/21092",1.03235283614509e-05,0.0191954660395002,0.0169611824771631,"Auts2/S1pr1/Trpm2/Lpin1/Sipa1l1/Tnik/Ntrk3/Rictor",8
"GO:0060538","GO:0060538","skeletal muscle organ development","11/223","206/21092",1.28699068317132e-05,0.0191954660395002,0.0169611824771631,"Klf5/Cited2/Ankrd2/Ctnnb1/Pmp22/Disp1/Foxn2/Plagl1/Nln/Hdac4/Hivep3",11
"GO:0097581","GO:0097581","lamellipodium organization","7/223","88/21092",4.12794409811105e-05,0.0293191840082108,0.0259065358987102,"Abi1/Auts2/Coro1c/S1pr1/Pmp22/Vcl/Hdac4",7
"GO:0035914","GO:0035914","skeletal muscle cell differentiation","7/223","89/21092",4.44053357319068e-05,0.0293191840082108,0.0259065358987102,"Klf5/Cited2/Ankrd2/Foxn2/Plagl1/Nln/Hivep3",7
"GO:0007519","GO:0007519","skeletal muscle tissue development","10/223","197/21092",4.91437881465149e-05,0.0293191840082108,0.0259065358987102,"Klf5/Cited2/Ankrd2/Ctnnb1/Pmp22/Foxn2/Plagl1/Nln/Hdac4/Hivep3",10
"GO:0043087","GO:0043087","regulation of GTPase activity","12/223","297/21092",8.12818412748812e-05,0.0385056565395677,0.0340237358981871,"Sema4d/Coro1c/Asap1/S1pr1/Tbc1d2/Xcl1/Tbc1d30/Sipa1l1/Bcl6/Dock10/Ntrk3/Rictor",12
"GO:0043547","GO:0043547","positive regulation of GTPase activity","10/223","218/21092",0.000114247798071047,0.0385056565395677,0.0340237358981871,"Sema4d/Coro1c/Asap1/S1pr1/Tbc1d2/Xcl1/Tbc1d30/Sipa1l1/Dock10/Ntrk3",10
"GO:0060537","GO:0060537","muscle tissue development","15/223","462/21092",0.000127224150678874,0.0385056565395677,0.0340237358981871,"Klf5/Cited2/Tgfbr2/Ankrd2/Ctnnb1/S1pr1/Schip1/Pmp22/Gja5/Camk2d/Foxn2/Plagl1/Nln/Hdac4/Hivep3",15
"GO:0014010","GO:0014010","Schwann cell proliferation","3/223","10/21092",0.000132463468807795,0.0385056565395677,0.0340237358981871,"Ctnnb1/Ascl2/Pmp22",3
"GO:0000060","GO:0000060","protein import into nucleus, translocation","5/223","48/21092",0.000149370315597917,0.0385056565395677,0.0340237358981871,"Sec61b/Jak2/Ubr5/Bcl6/Mapk1",5
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","12/223","317/21092",0.000149907716626117,0.0385056565395677,0.0340237358981871,"Cxcr4/Jak2/P2ry1/S1pr1/Trpm2/Itpr1/Coro1a/Xcl1/Ccr4/Camk2d/Lpar4/Ccr5",12
"GO:0007517","GO:0007517","muscle organ development","14/223","420/21092",0.00016287348770289,0.0385056565395677,0.0340237358981871,"Klf5/Cited2/Tgfbr2/Ankrd2/Ctnnb1/S1pr1/Id3/Pmp22/Disp1/Foxn2/Plagl1/Nln/Hdac4/Hivep3",14
"GO:0048262","GO:0048262","determination of dorsal/ventral asymmetry","3/223","11/21092",0.000180717127574237,0.0385056565395677,0.0340237358981871,"Ctnnb1/Mapk8/Map3k4",3
"GO:0048263","GO:0048263","determination of dorsal identity","3/223","11/21092",0.000180717127574237,0.0385056565395677,0.0340237358981871,"Ctnnb1/Mapk8/Map3k4",3
"GO:0060439","GO:0060439","trachea morphogenesis","3/223","12/21092",0.000239078344524698,0.0470808935944921,0.0416008460435832,"Tgfbr2/Ctnnb1/Mapk1",3
"GO:0120031","GO:0120031","plasma membrane bounded cell projection assembly","15/223","493/21092",0.000256496420016849,0.0470808935944921,0.0416008460435832,"Klf5/Auts2/Abcc4/Coro1c/Asap1/S1pr1/Trpm2/Myo3b/Tbc1d30/Pmp22/Actr2/Vcl/Tnik/Atxn10/Hdac4",15
"GO:0014706","GO:0014706","striated muscle tissue development","14/223","441/21092",0.000268312165975986,0.0470808935944921,0.0416008460435832,"Klf5/Cited2/Tgfbr2/Ankrd2/Ctnnb1/S1pr1/Pmp22/Gja5/Camk2d/Foxn2/Plagl1/Nln/Hdac4/Hivep3",14
"GO:0030007","GO:0030007","cellular potassium ion homeostasis","3/223","14/21092",0.000389429115862846,0.060122544907439,0.0531244958089621,"Atp1b1/Camk2d/Kctd7",3
"GO:0032212","GO:0032212","positive regulation of telomere maintenance via telomerase","4/223","33/21092",0.000391250150091655,0.060122544907439,0.0531244958089621,"Ctnnb1/Nek7/Map3k4/Mapk1",4
"GO:0048588","GO:0048588","developmental cell growth","10/223","255/21092",0.000403101206218163,0.060122544907439,0.0531244958089621,"Sema4d/Cxcr4/Tgfbr2/Auts2/Ctnnb1/Vcl/Camk2d/Ntrk3/Golga4/Ccr5",10
"GO:0000186","GO:0000186","activation of MAPKK activity","4/223","35/21092",0.000492425711601209,0.0630356228636549,0.0556985019145657,"Jak2/Raf1/Map3k4/Tnik",4
