"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043087","GO:0043087","regulation of GTPase activity","16/231","297/21092",1.94925391086813e-07,0.000615184534269981,0.000525272632823411,"Sema4d/Lrch1/Rasgrf1/Coro1c/Asap1/S1pr1/Tbc1d2/Xcl1/Tbc1d30/Ccr7/Sipa1l1/Bcl6/Dock10/Snx9/Ntrk3/Rictor",16
"GO:0043547","GO:0043547","positive regulation of GTPase activity","13/231","218/21092",9.00851453992644e-07,0.00142154359440039,0.00121377880116904,"Sema4d/Rasgrf1/Coro1c/Asap1/S1pr1/Tbc1d2/Xcl1/Tbc1d30/Ccr7/Sipa1l1/Dock10/Snx9/Ntrk3",13
"GO:0050918","GO:0050918","positive chemotaxis","6/231","42/21092",6.1008956693753e-06,0.00631593212248918,0.00539283110985668,"Hmgb1/S1pr1/Itga2/Coro1a/Ccr4/Ntrk3",6
"GO:0050927","GO:0050927","positive regulation of positive chemotaxis","5/231","26/21092",8.22635307098714e-06,0.00631593212248918,0.00539283110985668,"Hmgb1/S1pr1/Itga2/Ccr4/Ntrk3",5
"GO:0050926","GO:0050926","regulation of positive chemotaxis","5/231","27/21092",1.00062295983669e-05,0.00631593212248918,0.00539283110985668,"Hmgb1/S1pr1/Itga2/Ccr4/Ntrk3",5
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","8/231","99/21092",1.33318323443727e-05,0.00682054394552003,0.00582369171520622,"Auts2/S1pr1/Trpm2/Lpin1/Sipa1l1/Tnik/Ntrk3/Rictor",8
"GO:0046634","GO:0046634","regulation of alpha-beta T cell activation","8/231","102/21092",1.66036386492275e-05,0.00682054394552003,0.00582369171520622,"Tgfbr2/Btla/Xcl1/Ccr7/Bcl6/Tnfrsf14/Cd83/Tnfsf18",8
"GO:0060538","GO:0060538","skeletal muscle organ development","11/231","206/21092",1.78796395600578e-05,0.00682054394552003,0.00582369171520622,"Klf5/Cited2/Ankrd2/Ctnnb1/Pmp22/Disp1/Foxn2/Plagl1/Nln/Hdac4/Hivep3",11
"GO:0048813","GO:0048813","dendrite morphogenesis","10/231","172/21092",2.0821677857464e-05,0.00682054394552003,0.00582369171520622,"Sema4d/Abi1/Ywhah/Farp1/Mapk8/Rere/Actr2/Sipa1l1/Dock10/Tnik",10
"GO:0072678","GO:0072678","T cell migration","6/231","52/21092",2.16113559743981e-05,0.00682054394552003,0.00582369171520622,"Lrch1/Ecm1/S1pr1/Xcl1/Ccr7/Tnfrsf14",6
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","13/231","317/21092",5.07390774957939e-05,0.0134295072637069,0.0114667262341037,"Cxcr4/Jak2/P2ry1/S1pr1/Trpm2/Itpr1/Coro1a/Xcl1/Ccr7/Ccr4/Camk2d/Lpar4/Ccr5",13
"GO:0097581","GO:0097581","lamellipodium organization","7/231","88/21092",5.1602462523838e-05,0.0134295072637069,0.0114667262341037,"Abi1/Auts2/Coro1c/S1pr1/Pmp22/Vcl/Hdac4",7
"GO:0035914","GO:0035914","skeletal muscle cell differentiation","7/231","89/21092",5.54919044684285e-05,0.0134295072637069,0.0114667262341037,"Klf5/Cited2/Ankrd2/Foxn2/Plagl1/Nln/Hivep3",7
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","6/231","62/21092",5.9573226138117e-05,0.0134295072637069,0.0114667262341037,"Tgfbr2/Xcl1/Ccr7/Bcl6/Cd83/Tnfsf18",6
