"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045125","GO:0045125","bioactive lipid receptor activity","4/299","13/20759",2.72221275851736e-05,0.0102360468908678,0.00927618037367378,"S1pr1/Lpar3/S1pr3/Lpar4",4
"GO:0003779","GO:0003779","actin binding","18/299","415/20759",3.60424186298163e-05,0.0102360468908678,0.00927618037367378,"Sntb2/Pawr/Coro1c/Vcl/Tmem201/Cxcr4/Tmod1/Tlnrd1/Neb/Klhl2/Flnb/Sipa1l1/Arc/Myo10/Tmod3/Diaph3/Klhl3/Ccr5",18
"GO:0016493","GO:0016493","C-C chemokine receptor activity","4/299","24/20759",0.000357024827955576,0.0397827467089172,0.0360521926253901,"Cxcr4/Ccr7/Ccr4/Ccr5",4
"GO:0001637","GO:0001637","G protein-coupled chemoattractant receptor activity","4/299","25/20759",0.000420240282136449,0.0397827467089172,0.0360521926253901,"Cxcr4/Ccr7/Ccr4/Ccr5",4
"GO:0004950","GO:0004950","chemokine receptor activity","4/299","25/20759",0.000420240282136449,0.0397827467089172,0.0360521926253901,"Cxcr4/Ccr7/Ccr4/Ccr5",4
"GO:0019957","GO:0019957","C-C chemokine binding","4/299","25/20759",0.000420240282136449,0.0397827467089172,0.0360521926253901,"Cxcr4/Ccr7/Ccr4/Ccr5",4
"GO:0019956","GO:0019956","chemokine binding","4/299","33/20759",0.00124181048160301,0.100764050507216,0.0913150865419357,"Cxcr4/Ccr7/Ccr4/Ccr5",4
"GO:0008509","GO:0008509","anion transmembrane transporter activity","12/299","305/20759",0.00165245044277137,0.117323981436767,0.106322140330947,"Gabrb1/Slc26a2/Abcc4/Mfsd2a/Slc1a7/Slc7a1/Slc4a10/Abca1/Slc35b3/Slc7a10/Tmem30c/Slc12a7",12
"GO:0000982","GO:0000982","transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding","16/299","492/20759",0.00219269671287066,0.133109542083759,0.120627438989915,"Prdm5/Klf5/Tbx15/Klf13/St18/Sox6/Cebpa/Klf7/Tcf12/Irf2bp2/Arnt2/Zfp281/Nr3c1/Mef2b/Foxq1/Tcf4",16
"GO:0008022","GO:0008022","protein C-terminus binding","10/299","239/20759",0.00254285788144303,0.133109542083759,0.120627438989915,"Rasgrf1/Usp7/Sash1/Itpr1/Atp1b1/Ctgf/Ercc6/Ptk2b/Tcf4/Sdc1",10
"GO:0008514","GO:0008514","organic anion transmembrane transporter activity","9/299","203/20759",0.00280576095970678,0.133109542083759,0.120627438989915,"Slc26a2/Abcc4/Mfsd2a/Slc1a7/Slc7a1/Slc4a10/Slc35b3/Slc7a10/Tmem30c",9
"GO:0015278","GO:0015278","calcium-release channel activity","3/299","20/20759",0.00281217342430477,0.133109542083759,0.120627438989915,"Trpm2/Itpr1/Ryr3",3
"GO:0005319","GO:0005319","lipid transporter activity","7/299","147/20759",0.00550729339960029,0.218640777455634,0.198138139688297,"Abcc4/Osbpl6/Mfsd2a/Abca1/Osbpl3/Tmem30c/Pitpnb",7
"GO:0003714","GO:0003714","transcription corepressor activity","8/299","187/20759",0.00585424163168771,0.218640777455634,0.198138139688297,"Tbx15/Uri1/Nrip1/Irf2bp2/Basp1/Zfp281/Tle4/Tcf4",8
"GO:0099604","GO:0099604","ligand-gated calcium channel activity","3/299","26/20759",0.00601830684972179,0.218640777455634,0.198138139688297,"Trpm2/Itpr1/Ryr3",3
"GO:0004683","GO:0004683","calmodulin-dependent protein kinase activity","3/299","27/20759",0.00669934955545923,0.218640777455634,0.198138139688297,"Eef2k/Ptk2b/Camk2d",3
"GO:0005070","GO:0005070","SH3/SH2 adaptor activity","3/299","27/20759",0.00669934955545923,0.218640777455634,0.198138139688297,"Nck2/Rapgef1/Khdrbs1",3
"GO:0001098","GO:0001098","basal transcription machinery binding","4/299","54/20759",0.00758148240675539,0.218640777455634,0.198138139688297,"Smyd3/Uri1/Scaf8/Tcf4",4
"GO:0001099","GO:0001099","basal RNA polymerase II transcription machinery binding","4/299","54/20759",0.00758148240675539,0.218640777455634,0.198138139688297,"Smyd3/Uri1/Scaf8/Tcf4",4
"GO:0001228","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","14/299","464/20759",0.00769861892449414,0.218640777455634,0.198138139688297,"Klf5/Lmo2/Klf13/St18/Cebpa/Klf7/Tcf12/Irf2bp2/Arnt2/Nr3c1/Csrnp3/Mef2b/Tcf4/Stat5a",14
"GO:0098879","GO:0098879","structural constituent of postsynaptic specialization","2/299","10/20759",0.00862074092392543,0.233170516418555,0.211305379037571,"Dlgap1/Magi2",2
"GO:0004896","GO:0004896","cytokine receptor activity","5/299","90/20759",0.0097396743201944,0.233577415661604,0.211674122050638,"Cxcr4/Ccr7/Il1rap/Ccr4/Ccr5",5
"GO:0015248","GO:0015248","sterol transporter activity","3/299","31/20759",0.00986946826739172,0.233577415661604,0.211674122050638,"Osbpl6/Abca1/Osbpl3",3
"GO:0043425","GO:0043425","bHLH transcription factor binding","3/299","31/20759",0.00986946826739172,0.233577415661604,0.211674122050638,"Lmo2/Tcf12/Tcf4",3
"GO:0005217","GO:0005217","intracellular ligand-gated ion channel activity","3/299","32/20759",0.0107762742408745,0.241024825485691,0.218423164682178,"Trpm2/Itpr1/Ryr3",3
"GO:0015276","GO:0015276","ligand-gated ion channel activity","6/299","132/20759",0.0122770782509349,0.241024825485691,0.218423164682178,"Gabrb1/Trpm2/Itpr1/Ryr3/Kcnj15/Ptk2b",6
"GO:0022834","GO:0022834","ligand-gated channel activity","6/299","132/20759",0.0122770782509349,0.241024825485691,0.218423164682178,"Gabrb1/Trpm2/Itpr1/Ryr3/Kcnj15/Ptk2b",6
"GO:0008525","GO:0008525","phosphatidylcholine transporter activity","2/299","12/20759",0.0124060783539257,0.241024825485691,0.218423164682178,"Abca1/Pitpnb",2
"GO:0000993","GO:0000993","RNA polymerase II complex binding","3/299","34/20759",0.0127301844446668,0.241024825485691,0.218423164682178,"Smyd3/Uri1/Scaf8",3
"GO:0005164","GO:0005164","tumor necrosis factor receptor binding","3/299","34/20759",0.0127301844446668,0.241024825485691,0.218423164682178,"Traf3/Nucb2/Tnfsf8",3
"GO:0099094","GO:0099094","ligand-gated cation channel activity","5/299","99/20759",0.0142903292375922,0.244355428034969,0.221441446088028,"Trpm2/Itpr1/Ryr3/Kcnj15/Ptk2b",5
"GO:0005523","GO:0005523","tropomyosin binding","2/299","13/20759",0.0145235204181787,0.244355428034969,0.221441446088028,"Tmod1/Tmod3",2
"GO:0031402","GO:0031402","sodium ion binding","2/299","13/20759",0.0145235204181787,0.244355428034969,0.221441446088028,"Scn3a/Atp1b1",2
"GO:0005548","GO:0005548","phospholipid transporter activity","4/299","66/20759",0.0151171594364426,0.244355428034969,0.221441446088028,"Mfsd2a/Abca1/Tmem30c/Pitpnb",4
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","9/299","266/20759",0.0153609969592746,0.244355428034969,0.221441446088028,"Prdm5/Tbx15/Mnt/St18/Sox6/Irf2bp2/Zfp281/Bcl6/Foxq1",9
"GO:0003712","GO:0003712","transcription coregulator activity","13/299","459/20759",0.0162215430263192,0.244355428034969,0.221441446088028,"Tbx15/Cebpa/Uri1/Ptpn14/Nrip1/Ascc1/Irf2bp2/Basp1/Zfp281/Nr3c1/Slc30a9/Tle4/Tcf4",13
"GO:0001161","GO:0001161","intronic transcription regulatory region sequence-specific DNA binding","2/299","14/20759",0.0167845765496209,0.244355428034969,0.221441446088028,"Smyd3/Bcl6",2
"GO:0004115","GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity","2/299","14/20759",0.0167845765496209,0.244355428034969,0.221441446088028,"Pde8b/Pde7b",2
"GO:0004559","GO:0004559","alpha-mannosidase activity","2/299","14/20759",0.0167845765496209,0.244355428034969,0.221441446088028,"Man1a/Man2a1",2
"GO:0043175","GO:0043175","RNA polymerase core enzyme binding","3/299","38/20759",0.017208128734857,0.244355428034969,0.221441446088028,"Smyd3/Uri1/Scaf8",3
"GO:0001078","GO:0001078","proximal promoter DNA-binding transcription repressor activity, RNA polymerase II-specific","7/299","187/20759",0.0189600097478174,0.246096252837829,0.223019028238877,"Prdm5/Tbx15/St18/Sox6/Irf2bp2/Zfp281/Foxq1",7
"GO:0015923","GO:0015923","mannosidase activity","2/299","15/20759",0.0191846991402739,0.246096252837829,0.223019028238877,"Man1a/Man2a1",2
"GO:0044213","GO:0044213","intronic transcription regulatory region DNA binding","2/299","15/20759",0.0191846991402739,0.246096252837829,0.223019028238877,"Smyd3/Bcl6",2
"GO:0005342","GO:0005342","organic acid transmembrane transporter activity","6/299","147/20759",0.0198684756136633,0.246096252837829,0.223019028238877,"Slc26a2/Abcc4/Mfsd2a/Slc1a7/Slc7a1/Slc7a10",6
