Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	206	0.14046658935876566	0.13757641210366586	-0.002890177255099796	0.5855832550509988	0.5659004740692549	-0.01968278098174392	-0.022572958236843715	0.14975135301996367	0.8809607911044947
MA0496.2.MAFK	104	-0.026353476692081854	-0.07969447385406456	-0.053340997161982706	0.46524022314098135	0.44056232216009245	-0.0246779009808889	-0.0780188981428716	-0.39374616586507993	0.6937684535367661
MA0591.1.Bach1::Mafk	148	0.21428734329546018	0.06824533322550902	-0.14604201006995116	0.5154609077747868	0.5108469848230855	-0.004613922951701266	-0.15065593302165242	-1.105755887455025	0.2688321929644102
MA0690.1.TBX21	252	0.09924384674914905	0.10467530892964552	0.005431462180496477	0.5407981774587134	0.6191305093355655	0.07833233187685207	0.08376379405734855	1.1920956822195092	0.23322372984759776
MA0659.1.MAFG	60	-0.071944991369383	-0.16216092940740168	-0.09021593803801868	0.4587920679785662	0.43062735698187793	-0.02816471099668827	-0.11838064903470695	-0.7893839980444537	0.4298876056517479
MA0002.2.RUNX1	658	0.07169507390044912	0.1342633348649735	0.06256826096452438	0.5474179085979934	0.5830426044820401	0.03562469588404671	0.09819295684857109	1.3335346079534611	0.18235642617948677
MA0741.1.KLF16	566	0.10350490934010174	0.09168109083103992	-0.01182381850906182	0.5020418178795522	0.4882379985795629	-0.01380381929998925	-0.02562763780905107	0.11980847945163171	0.9046348647000316
MA0501.1.MAF::NFE2	100	-0.08148871471430123	-0.0398452569401045	0.041643457774196736	0.5011283615429614	0.5037799540256619	0.0026515924827005266	0.04429505025689726	0.8052113699432443	0.4206977163933753
MA0731.1.BCL6B	46	0.22622454584316898	0.16568616700321492	-0.060538378839954055	0.4386060437925527	0.3531368443805799	-0.08546919941197278	-0.14600757825192684	-1.0601913377598606	0.28905756109528846
MA0140.2.GATA1::TAL1	38	-0.023864990502891398	0.05221280699185684	0.07607779749474824	0.5431567510630732	0.5331675999382851	-0.009989151124788043	0.0660886463699602	1.0188386514918562	0.30827957265142525
MA1421.1.TCF7L1	104	0.3908100804905301	0.3141159261947573	-0.07669415429577281	0.46855854094790556	0.46503292983498323	-0.003525611112922322	-0.08021976540869513	-0.4153197184173084	0.6779078681762825
MA0768.1.LEF1	96	0.362477953965642	0.20366640538667735	-0.15881154857896462	0.5043954488046474	0.44507072291655186	-0.05932472588809551	-0.21813627446706013	-1.767218173264476	0.07719169731206417
