"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061384","GO:0061384","heart trabecula morphogenesis","3/36","36/21092",3.13644438016083e-05,0.026245067393859,0.0195277581832246,"Nfatc1/Rbpj/Chd7",3
"GO:0030098","GO:0030098","lymphocyte differentiation","6/36","388/21092",4.55248350283764e-05,0.026245067393859,0.0195277581832246,"Nfatc1/Cd44/Rbpj/Tox/Tbx21/Chd7",6
"GO:0061383","GO:0061383","trabecula morphogenesis","3/36","53/21092",0.000100874723556352,0.0387695187534914,0.0288466314731323,"Nfatc1/Rbpj/Chd7",3
"GO:0003222","GO:0003222","ventricular trabecula myocardium morphogenesis","2/36","16/21092",0.000334813446811456,0.0676233793281141,0.050315473732061,"Rbpj/Chd7",2
"GO:0010878","GO:0010878","cholesterol storage","2/36","16/21092",0.000334813446811456,0.0676233793281141,0.050315473732061,"Soat1/Srebf2",2
"GO:0060411","GO:0060411","cardiac septum morphogenesis","3/36","86/21092",0.00042398080512948,0.0676233793281141,0.050315473732061,"Nfatc1/Rbpj/Chd7",3
"GO:0003176","GO:0003176","aortic valve development","2/36","20/21092",0.000527849448354751,0.0676233793281141,0.050315473732061,"Nfatc1/Rbpj",2
"GO:0003177","GO:0003177","pulmonary valve development","2/36","20/21092",0.000527849448354751,0.0676233793281141,0.050315473732061,"Nfatc1/Rbpj",2
"GO:0007635","GO:0007635","chemosensory behavior","2/36","20/21092",0.000527849448354751,0.0676233793281141,0.050315473732061,"P2rx3/Chd7",2
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation","3/36","100/21092",0.000659018727168434,0.0759848592425204,0.0565368697518182,"Cd44/Gpr55/Tbx21",3
"GO:1901186","GO:1901186","positive regulation of ERBB signaling pathway","2/36","28/21092",0.00104116643958689,0.0988921609853198,0.0735811486767112,"Hip1/Rbpj",2
"GO:1905314","GO:1905314","semi-lunar valve development","2/36","29/21092",0.00111709109863106,0.0988921609853198,0.0735811486767112,"Nfatc1/Rbpj",2
"GO:0003007","GO:0003007","heart morphogenesis","4/36","274/21092",0.00118323314139681,0.0988921609853198,0.0735811486767112,"Nfatc1/Rbpj/Chd7/Ift57",4
"GO:2000515","GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","2/36","31/21092",0.00127668584811267,0.0988921609853198,0.0735811486767112,"Cd44/Tbx21",2
"GO:0010453","GO:0010453","regulation of cell fate commitment","2/36","32/21092",0.0013603388620008,0.0988921609853198,0.0735811486767112,"Rbpj/Tbx21",2
"GO:0003279","GO:0003279","cardiac septum development","3/36","129/21092",0.00137695462428992,0.0988921609853198,0.0735811486767112,"Nfatc1/Rbpj/Chd7",3
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","4/36","290/21092",0.00145808043083299,0.0988921609853198,0.0735811486767112,"Cd44/Gpr55/Tox/Tbx21",4
"GO:0035909","GO:0035909","aorta morphogenesis","2/36","35/21092",0.00162661842536504,0.104193946913661,0.0775259658872812,"Rbpj/Chd7",2
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","3/36","148/21092",0.00203992481238913,0.119878158489562,0.0891958727064348,"Nfatc1/Rbpj/Chd7",3
"GO:0003231","GO:0003231","cardiac ventricle development","3/36","149/21092",0.0020794129833402,0.119878158489562,0.0891958727064348,"Nfatc1/Rbpj/Chd7",3
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","3/36","155/21092",0.0023263702552331,0.122439391266582,0.0911015692539048,"Cd44/Gpr55/Tbx21",3
"GO:0046636","GO:0046636","negative regulation of alpha-beta T cell activation","2/36","42/21092",0.00233622429129645,0.122439391266582,0.0911015692539048,"Cd44/Tbx21",2
"GO:0033344","GO:0033344","cholesterol efflux","2/36","43/21092",0.00244756361524628,0.12269742819039,0.0912935627654791,"Soat1/Srebf2",2
"GO:0052548","GO:0052548","regulation of endopeptidase activity","4/36","340/21092",0.00260122413662747,0.123492499694676,0.0918851392259651,"Hip1/Cd44/Serpinb1b/Ift57",4
"GO:0045581","GO:0045581","negative regulation of T cell differentiation","2/36","45/21092",0.00267763442529653,0.123492499694676,0.0918851392259651,"Cd44/Tbx21",2
"GO:0001974","GO:0001974","blood vessel remodeling","2/36","51/21092",0.00342639128773606,0.13811845631198,0.102767646774331,"Rbpj/Chd7",2
"GO:0060412","GO:0060412","ventricular septum morphogenesis","2/36","51/21092",0.00342639128773606,0.13811845631198,0.102767646774331,"Nfatc1/Rbpj",2
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","3/36","180/21092",0.00354830560133407,0.13811845631198,0.102767646774331,"Cd44/Tox/Tbx21",3
