"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009897","GO:0009897","external side of plasma membrane","12/157","399/21298",4.20066285456445e-05,0.0130220548491498,0.0110543759330643,"Cd28/Klrk1/Itgb3/Btla/Thy1/Cd2/Klra1/Cd44/Il12rb1/Itgb1/Ccr3/Il2ra",12
"GO:0098636","GO:0098636","protein complex involved in cell adhesion","4/157","38/21298",0.000172566481609046,0.0267478046494021,0.0227061160011903,"Itga9/Cd28/Itgb3/Itgb1",4
"GO:0031256","GO:0031256","leading edge membrane","6/157","151/21298",0.000901994295958901,0.0679143153218884,0.0576522201374265,"Itgb3/Myo1g/Thy1/Cd44/Myo6/Itgb1",6
"GO:0045334","GO:0045334","clathrin-coated endocytic vesicle","3/157","29/21298",0.00124742031648026,0.0679143153218884,0.0576522201374265,"Hip1/Fcho2/Myo6",3
"GO:0045121","GO:0045121","membrane raft","9/157","360/21298",0.00144158992937007,0.0679143153218884,0.0576522201374265,"Card11/Cd28/Cdh1/P2rx3/Thy1/Tnfrsf1b/Cd2/Atp1b3/Itgb1",9
"GO:0098857","GO:0098857","membrane microdomain","9/157","361/21298",0.00146931335574826,0.0679143153218884,0.0576522201374265,"Card11/Cd28/Cdh1/P2rx3/Thy1/Tnfrsf1b/Cd2/Atp1b3/Itgb1",9
"GO:0008305","GO:0008305","integrin complex","3/157","33/21298",0.00182287781830281,0.0679143153218884,0.0576522201374265,"Itga9/Itgb3/Itgb1",3
"GO:0098589","GO:0098589","membrane region","9/157","373/21298",0.00183676386974099,0.0679143153218884,0.0576522201374265,"Card11/Cd28/Cdh1/P2rx3/Thy1/Tnfrsf1b/Cd2/Atp1b3/Itgb1",9
"GO:0031965","GO:0031965","nuclear membrane","7/157","241/21298",0.00211084485744547,0.0679143153218884,0.0576522201374265,"Nup50/P2rx3/Tmc6/Spast/Sephs1/Smad3/Myo6",7
"GO:0005758","GO:0005758","mitochondrial intermembrane space","4/157","74/21298",0.00219078436522221,0.0679143153218884,0.0576522201374265,"Ak2/Glrx/Prelid3b/Timm8a2",4
"GO:0031970","GO:0031970","organelle envelope lumen","4/157","87/21298",0.00393692443881825,0.0954397600834226,0.0810184720572348,"Ak2/Glrx/Prelid3b/Timm8a2",4
