"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009897","GO:0009897","external side of plasma membrane","16/218","399/21298",3.8637997962253e-06,0.00136392132806753,0.00115100562350712,"Sell/Pecam1/Cd28/Klrk1/Cxcr6/Cd44/Ifng/Ccr2/Itgb3/Thy1/Cd2/Klra1/Il12rb1/Itgb1/Ccr3/Il2ra",16
"GO:0045121","GO:0045121","membrane raft","14/218","360/21298",2.21444315839692e-05,0.00266676746704884,0.00225047023460511,"Card11/Pecam1/Cd28/Cdh1/Adrb2/Rftn1/Itpr1/Thy1/Tnfrsf1b/Cd2/Unc5b/Atp1b3/Igf1r/Itgb1",14
"GO:0098857","GO:0098857","membrane microdomain","14/218","361/21298",2.28321922932234e-05,0.00266676746704884,0.00225047023460511,"Card11/Pecam1/Cd28/Cdh1/Adrb2/Rftn1/Itpr1/Thy1/Tnfrsf1b/Cd2/Unc5b/Atp1b3/Igf1r/Itgb1",14
"GO:0098589","GO:0098589","membrane region","14/218","373/21298",3.26776535678983e-05,0.00266676746704884,0.00225047023460511,"Card11/Pecam1/Cd28/Cdh1/Adrb2/Rftn1/Itpr1/Thy1/Tnfrsf1b/Cd2/Unc5b/Atp1b3/Igf1r/Itgb1",14
"GO:0031252","GO:0031252","cell leading edge","14/218","378/21298",3.77729102981422e-05,0.00266676746704884,0.00225047023460511,"Pecam1/Cdh1/Cd44/Bcas3/Scimp/Itgb3/Plek/Thy1/Bspry/Gas7/Bcar1/Synj2/Myo6/Itgb1",14
"GO:0001726","GO:0001726","ruffle","8/218","145/21298",0.000127038221760033,0.00747408204688197,0.00630733627334903,"Pecam1/Itgb3/Plek/Gas7/Bcar1/Synj2/Myo6/Itgb1",8
"GO:0031256","GO:0031256","leading edge membrane","8/218","151/21298",0.000168101028885712,0.00847709474237946,0.00715377310897088,"Cd44/Scimp/Itgb3/Plek/Thy1/Synj2/Myo6/Itgb1",8
"GO:0098862","GO:0098862","cluster of actin-based cell projections","8/218","189/21298",0.000756462091525268,0.0296786034758693,0.0250456084200716,"Abcc2/Pls1/Prkcb/Myo1b/Lhfpl5/Ceacam16/Myo6/Clic5",8
"GO:0032587","GO:0032587","ruffle membrane","5/218","70/21298",0.000756678275588735,0.0296786034758693,0.0250456084200716,"Itgb3/Plek/Synj2/Myo6/Itgb1",5
"GO:0031965","GO:0031965","nuclear membrane","9/218","241/21298",0.000878592130933664,0.0310143022219583,0.0261727971636028,"Nup50/Nup107/Tmc6/Spast/Itpr1/Lpin1/Dusp2/Sephs1/Myo6",9
"GO:0031253","GO:0031253","cell projection membrane","10/218","302/21298",0.00115274798805653,0.0335237203131665,0.0282904811350116,"Abcc2/Cd44/Scimp/Itgb3/Plek/Prkcb/Thy1/Synj2/Myo6/Itgb1",10
