"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019955","GO:0019955","cytokine binding","7/139","130/20759",2.76078228316368e-05,0.0111535604239813,0.0102003640146363,"Cd44/Ccr2/Itgb3/Il6st/Tnfrsf1b/Itgb1/Ccr3",7
"GO:0019956","GO:0019956","chemokine binding","4/139","33/20759",6.77403756556521e-05,0.0136835558824417,0.0125141430816494,"Ccr2/Itgb3/Itgb1/Ccr3",4
"GO:1902936","GO:1902936","phosphatidylinositol bisphosphate binding","5/139","105/20759",0.000707222946270027,0.0952393567643637,0.0871000891722034,"Pard3/Hip1/Fcho2/Atp13a2/Myo1b",5
"GO:0008013","GO:0008013","beta-catenin binding","4/139","86/20759",0.00267376313384516,0.172732198006685,0.157970300938891,"Cdh1/Tbl1xr1/Lef1/Smad3",4
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","8/139","356/20759",0.00278371261826397,0.172732198006685,0.157970300938891,"Samhd1/Plce1/Ptpre/Pde4d/Pde4b/Dusp2/Ntpcr/Synj2",8
"GO:0004896","GO:0004896","cytokine receptor activity","4/139","90/20759",0.00315183584850688,0.172732198006685,0.157970300938891,"Cd44/Ccr2/Il6st/Ccr3",4
"GO:0004115","GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity","2/139","14/20759",0.00384261628112901,0.172732198006685,0.157970300938891,"Pde4d/Pde4b",2
"GO:0045295","GO:0045295","gamma-catenin binding","2/139","14/20759",0.00384261628112901,0.172732198006685,0.157970300938891,"Cdh1/Lef1",2
"GO:0060589","GO:0060589","nucleoside-triphosphatase regulator activity","7/139","296/20759",0.0038479945100499,0.172732198006685,0.157970300938891,"Rgs2/Abr/Ralgapa2/Arhgap27/Atp1b3/Dnajc15/Wnt11",7
"GO:1901981","GO:1901981","phosphatidylinositol phosphate binding","5/139","160/20759",0.0044872806261678,0.181286137297179,0.165793210503673,"Pard3/Hip1/Fcho2/Atp13a2/Myo1b",5
"GO:0035091","GO:0035091","phosphatidylinositol binding","6/139","245/20759",0.00620272600665941,0.212070688458944,0.193946877668289,"Pard3/Hip1/Fcho2/Atp13a2/Pitpnc1/Myo1b",6
"GO:0005126","GO:0005126","cytokine receptor binding","7/139","327/20759",0.00656604568236984,0.212070688458944,0.193946877668289,"Jak1/Cd44/Ccl3/Itgb3/Il6st/Gata3/Smad3",7
"GO:0050840","GO:0050840","extracellular matrix binding","3/139","59/20759",0.00726499939446032,0.212070688458944,0.193946877668289,"Itga9/Itgb3/Itgb1",3
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity","5/139","192/20759",0.00953227252600702,0.212070688458944,0.193946877668289,"Plce1/Abr/Farp1/Dock5/Plekhg3",5
"GO:0051015","GO:0051015","actin filament binding","5/139","193/20759",0.00973444664841604,0.212070688458944,0.193946877668289,"Hip1/Tpm4/Myo1b/Xirp1/Myo6",5
"GO:0005518","GO:0005518","collagen binding","3/139","68/20759",0.010722700855105,0.212070688458944,0.193946877668289,"Itga9/Smad3/Itgb1",3
"GO:0008047","GO:0008047","enzyme activator activity","8/139","449/20759",0.0108371321869168,0.212070688458944,0.193946877668289,"Rgs2/Abr/Ralgapa2/Arhgap27/Atp1b3/Psmd14/Dnajc15/Wnt11",8
"GO:0016493","GO:0016493","C-C chemokine receptor activity","2/139","24/20759",0.0111559883066375,0.212070688458944,0.193946877668289,"Ccr2/Ccr3",2
"GO:0005089","GO:0005089","Rho guanyl-nucleotide exchange factor activity","3/139","70/20759",0.0115994962772305,0.212070688458944,0.193946877668289,"Abr/Farp1/Plekhg3",3
"GO:0001637","GO:0001637","G protein-coupled chemoattractant receptor activity","2/139","25/20759",0.0120733312736528,0.212070688458944,0.193946877668289,"Ccr2/Ccr3",2
"GO:0004950","GO:0004950","chemokine receptor activity","2/139","25/20759",0.0120733312736528,0.212070688458944,0.193946877668289,"Ccr2/Ccr3",2
"GO:0019957","GO:0019957","C-C chemokine binding","2/139","25/20759",0.0120733312736528,0.212070688458944,0.193946877668289,"Ccr2/Ccr3",2
"GO:0080025","GO:0080025","phosphatidylinositol-3,5-bisphosphate binding","2/139","25/20759",0.0120733312736528,0.212070688458944,0.193946877668289,"Hip1/Atp13a2",2
"GO:0001671","GO:0001671","ATPase activator activity","2/139","26/20759",0.0130225829602752,0.219213479831299,0.200479237677921,"Atp1b3/Dnajc15",2
"GO:0044325","GO:0044325","ion channel binding","4/139","138/20759",0.0139624469820664,0.224871158842106,0.205653404777434,"Ank3/Kcnip2/Pde4d/Pde4b",4
"GO:0005546","GO:0005546","phosphatidylinositol-4,5-bisphosphate binding","3/139","76/20759",0.0144719062621158,0.224871158842106,0.205653404777434,"Pard3/Fcho2/Myo1b",3
"GO:0070851","GO:0070851","growth factor receptor binding","4/139","146/20759",0.0168374908831808,0.237597140017078,0.217291808613847,"Cd44/Itgb3/Il6st/Gata3",4
"GO:0004114","GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity","2/139","30/20759",0.0171295060563421,0.237597140017078,0.217291808613847,"Pde4d/Pde4b",2
"GO:0001968","GO:0001968","fibronectin binding","2/139","31/20759",0.0182314637141818,0.237597140017078,0.217291808613847,"Itgb3/Itgb1",2
"GO:0004112","GO:0004112","cyclic-nucleotide phosphodiesterase activity","2/139","31/20759",0.0182314637141818,0.237597140017078,0.217291808613847,"Pde4d/Pde4b",2
"GO:0043236","GO:0043236","laminin binding","2/139","31/20759",0.0182314637141818,0.237597140017078,0.217291808613847,"Itga9/Itgb1",2
"GO:0008081","GO:0008081","phosphoric diester hydrolase activity","3/139","88/20759",0.0213238847634357,0.269214045138376,0.246206695788353,"Plce1/Pde4d/Pde4b",3
"GO:0005096","GO:0005096","GTPase activator activity","5/139","239/20759",0.0225016160788498,0.271249129033712,0.248067859017283,"Rgs2/Abr/Ralgapa2/Arhgap27/Wnt11",5
"GO:0071949","GO:0071949","FAD binding","2/139","35/20759",0.0229270291835519,0.271249129033712,0.248067859017283,"Xdh/Acoxl",2
"GO:0005231","GO:0005231","excitatory extracellular ligand-gated ion channel activity","2/139","36/20759",0.0241707144683506,0.271249129033712,0.248067859017283,"Chrne/P2rx3",2
