"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","20/252","290/21092",3.50631655548077e-10,1.17040846621948e-06,9.69219713125527e-07,"Card11/Cd28/Nrarp/Lef1/Cd44/Gata3/Runx3/Ifng/Ccl3/Tox/Ccr2/Itgb3/Gpr55/Nfkbiz/Tbx21/Fbxw7/Rorc/Ubash3b/Rara/Il2ra",20
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","11/252","96/21092",2.05204750716759e-08,1.81853017537608e-05,1.50593177147917e-05,"Lef1/Cd44/Gata3/Runx3/Ifng/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara",11
"GO:0045785","GO:0045785","positive regulation of cell adhesion","21/252","405/21092",2.05563512401372e-08,1.81853017537608e-05,1.50593177147917e-05,"Card11/Cd28/Dock5/Cdh1/Lef1/Cd44/Gata3/Runx3/Ifng/Ank3/Ccr2/Itgb3/Il6st/Nfkbiz/Thy1/Emilin2/Rara/Smad3/Il12rb1/Itgb1/Il2ra",21
"GO:0045580","GO:0045580","regulation of T cell differentiation","13/252","148/21092",2.71092152904283e-08,1.81853017537608e-05,1.50593177147917e-05,"Card11/Cd28/Nrarp/Cd44/Gata3/Runx3/Ifng/Ccr2/Nfkbiz/Tbx21/Rorc/Rara/Il2ra",13
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","16/252","236/21092",2.72398168869995e-08,1.81853017537608e-05,1.50593177147917e-05,"Card11/Cd28/Cdh1/Lef1/Cd44/Gata3/Runx3/Ifng/Ank3/Ccr2/Il6st/Nfkbiz/Thy1/Rara/Il12rb1/Il2ra",16
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","14/252","180/21092",3.70603359491046e-08,1.86971368606786e-05,1.54831703182309e-05,"Card11/Cd28/Nrarp/Cd44/Gata3/Runx3/Ifng/Tox/Ccr2/Nfkbiz/Tbx21/Rorc/Rara/Il2ra",14
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","10/252","80/21092",3.92090946748803e-08,1.86971368606786e-05,1.54831703182309e-05,"Lef1/Gata3/Runx3/Ifng/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara",10
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","9/252","63/21092",5.80199605683208e-08,2.32911122954372e-05,1.92874588905484e-05,"Lef1/Gata3/Ifng/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara",9
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response","9/252","64/21092",6.68163605389231e-08,2.32911122954372e-05,1.92874588905484e-05,"Lef1/Gata3/Ifng/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara",9
"GO:1903706","GO:1903706","regulation of hemopoiesis","20/252","398/21092",7.54751519555829e-08,2.32911122954372e-05,1.92874588905484e-05,"Card11/Cd28/Nrarp/Lef1/Cd44/Gata3/Runx3/Ifng/Ccl3/Tox/Ccr2/Itgb3/Gpr55/Nfkbiz/Tbx21/Fbxw7/Rorc/Ubash3b/Rara/Il2ra",20
"GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response","9/252","65/21092",7.67532160724413e-08,2.32911122954372e-05,1.92874588905484e-05,"Lef1/Gata3/Ifng/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara",9
"GO:0050867","GO:0050867","positive regulation of cell activation","18/252","328/21092",9.35403794833215e-08,2.60198155596106e-05,2.15471084669476e-05,"Card11/Cd28/Klrk1/Ung/Gata3/Runx3/Ifng/Tox/Ccr2/Il6st/Nfkbiz/Tbx21/Thy1/Bst1/Ctgf/Rara/Il12rb1/Il2ra",18
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","16/252","263/21092",1.22256702501525e-07,3.11230832457317e-05,2.57731438943242e-05,"Card11/Cd28/Ung/Gata3/Runx3/Ifng/Tox/Ccr2/Il6st/Nfkbiz/Tbx21/Thy1/Bst1/Rara/Il12rb1/Il2ra",16
"GO:0002292","GO:0002292","T cell differentiation involved in immune response","9/252","69/21092",1.30534201749624e-07,3.11230832457317e-05,2.57731438943242e-05,"Lef1/Gata3/Ifng/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara",9
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","17/252","313/21092",2.48578371319168e-07,5.53169735642255e-05,4.58081967076586e-05,"Card11/Cd28/Klrk1/Ung/Gata3/Runx3/Ifng/Tox/Ccr2/Il6st/Nfkbiz/Tbx21/Thy1/Bst1/Rara/Il12rb1/Il2ra",17
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","19/252","392/21092",2.81387385841952e-07,5.83849528895578e-05,4.83488020838128e-05,"Card11/Cd28/Cdh1/Nrarp/Lef1/Cd44/Gata3/Runx3/Ifng/Ank3/Ccr2/Il6st/Nfkbiz/Tbx21/Thy1/Ubash3b/Rara/Il12rb1/Il2ra",19
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","17/252","317/21092",2.97346973973183e-07,5.83849528895578e-05,4.83488020838128e-05,"Card11/Pecam1/Cd28/Nrarp/Cd44/Gata3/Runx3/Ifng/Ccr2/Il6st/Nfkbiz/Tbx21/Thy1/Rara/Il12rb1/Itgb1/Il2ra",17
"GO:0046631","GO:0046631","alpha-beta T cell activation","12/252","153/21092",3.2442028153718e-07,6.01619388761726e-05,4.98203309541891e-05,"Cd28/Lef1/Cd44/Gata3/Runx3/Ifng/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara",12
"GO:0042110","GO:0042110","T cell activation","21/252","485/21092",4.23632380168733e-07,7.4425520263328e-05,6.16320570816118e-05,"Card11/Cd28/Nrarp/Lef1/Cd44/Gata3/Runx3/Ifng/Rab27a/Ccr2/Il6st/Nfkbiz/Tbx21/Thy1/Cd2/Batf/Rorc/Rara/Smad3/Il12rb1/Il2ra",21
"GO:0042093","GO:0042093","T-helper cell differentiation","8/252","62/21092",7.1986436754196e-07,0.00010038659970584,8.31305259460554e-05,"Lef1/Gata3/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara",8
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","8/252","62/21092",7.1986436754196e-07,0.00010038659970584,8.31305259460554e-05,"Cd44/Gata3/Runx3/Ifng/Ccr2/Nfkbiz/Tbx21/Rara",8
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","13/252","196/21092",7.21090765768236e-07,0.00010038659970584,8.31305259460554e-05,"Card11/Cd28/Cd44/Gata3/Runx3/Ifng/Ccr2/Il6st/Nfkbiz/Thy1/Rara/Il12rb1/Il2ra",13
"GO:0030217","GO:0030217","T cell differentiation","15/252","264/21092",7.28975712272302e-07,0.00010038659970584,8.31305259460554e-05,"Card11/Cd28/Nrarp/Lef1/Cd44/Gata3/Runx3/Ifng/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara/Il2ra",15
"GO:0002286","GO:0002286","T cell activation involved in immune response","10/252","109/21092",7.49951324034639e-07,0.00010038659970584,8.31305259460554e-05,"Lef1/Gata3/Ifng/Rab27a/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara",10
"GO:0050863","GO:0050863","regulation of T cell activation","16/252","301/21092",7.51846912116838e-07,0.00010038659970584,8.31305259460554e-05,"Card11/Cd28/Nrarp/Cd44/Gata3/Runx3/Ifng/Ccr2/Il6st/Nfkbiz/Tbx21/Thy1/Rorc/Rara/Il12rb1/Il2ra",16
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","10/252","110/21092",8.16382139452485e-07,0.000102375578110532,8.47776065460743e-05,"Lef1/Gata3/Runx3/Ifng/Ccr2/Nfkbiz/Tbx21/Batf/Rorc/Rara",10
