"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","10/127","236/21092",1.6942416747537e-06,0.00401057171543988,0.00346820990787813,"Card11/Cdh1/Lef1/Ank3/Il6st/Nfkbiz/Thy1/Gata3/Cd44/Il2ra",10
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","13/127","463/21092",4.55717018620607e-06,0.00401057171543988,0.00346820990787813,"Cxcr6/Anxa6/Ccl3/Il6st/Prkcb/Cmklr1/Itpr1/Thy1/Thada/Tac4/Stim1/Smad3/Ccr3",13
"GO:0045785","GO:0045785","positive regulation of cell adhesion","12/127","405/21092",6.29440380542085e-06,0.00401057171543988,0.00346820990787813,"Card11/Cdh1/Lef1/Ank3/Il6st/Nfkbiz/Thy1/Gata3/Cd44/Smad3/Itgb1/Il2ra",12
"GO:0055074","GO:0055074","calcium ion homeostasis","13/127","480/21092",6.72224015555636e-06,0.00401057171543988,0.00346820990787813,"Cxcr6/Anxa6/Ccl3/Il6st/Prkcb/Cmklr1/Itpr1/Thy1/Thada/Tac4/Stim1/Smad3/Ccr3",13
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","13/127","488/21092",8.02435317214863e-06,0.00401057171543988,0.00346820990787813,"Cxcr6/Anxa6/Ccl3/Il6st/Prkcb/Cmklr1/Itpr1/Thy1/Thada/Tac4/Stim1/Smad3/Ccr3",13
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","11/127","392/21092",2.57199993844976e-05,0.0105500371698409,0.00912332356508217,"Card11/Cdh1/Nrarp/Lef1/Ank3/Il6st/Nfkbiz/Thy1/Gata3/Cd44/Il2ra",11
"GO:1903706","GO:1903706","regulation of hemopoiesis","11/127","398/21092",2.95519248454926e-05,0.0105500371698409,0.00912332356508217,"Card11/Nrarp/Spi1/Lef1/Atg7/Ccl3/Tox/Nfkbiz/Gata3/Cd44/Il2ra",11
"GO:0042110","GO:0042110","T cell activation","12/127","485/21092",3.75185712761725e-05,0.0117198637023944,0.0101349508986819,"Card11/Nrarp/Lef1/Rab27a/Il6st/Nfkbiz/Thy1/Batf/Gata3/Cd44/Smad3/Il2ra",12
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","9/127","276/21092",4.55560296841238e-05,0.0126493909089584,0.010938775314796,"Cdh1/Nrarp/Tbl1xr1/Lef1/Ppm1a/Gata3/Smad3/Wnt11/Tle3",9
"GO:0043547","GO:0043547","positive regulation of GTPase activity","8/127","218/21092",5.35253588529528e-05,0.0132544131623467,0.0114619785692373,"Arap2/Bcas3/Abr/Ccl3/Snx13/Thy1/Wnt11/Itgb1",8
"GO:0048340","GO:0048340","paraxial mesoderm morphogenesis","3/127","13/21092",5.8342755016332e-05,0.0132544131623467,0.0114619785692373,"Lef1/Smad3/Wnt11",3
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","9/127","290/21092",6.67051952746938e-05,0.013891356915955,0.0120127864823637,"Card11/Nrarp/Lef1/Ccl3/Tox/Nfkbiz/Gata3/Cd44/Il2ra",9
"GO:0043087","GO:0043087","regulation of GTPase activity","9/127","297/21092",8.00565051774013e-05,0.0153893235721789,0.0133081785529721,"Arap2/Bcas3/Rasa3/Abr/Ccl3/Snx13/Thy1/Wnt11/Itgb1",9
"GO:0006639","GO:0006639","acylglycerol metabolic process","6/127","121/21092",9.24157825726916e-05,0.0164962171892255,0.0142653835805816,"Insig2/Tbl1xr1/Slc22a4/Dgkh/Il6st/Abhd2",6
"GO:0006638","GO:0006638","neutral lipid metabolic process","6/127","123/21092",0.000101185501558999,0.0168575045597293,0.0145778129614474,"Insig2/Tbl1xr1/Slc22a4/Dgkh/Il6st/Abhd2",6
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","7/127","180/21092",0.000110824056293822,0.0172528905485104,0.0149197297007611,"Card11/Nrarp/Tox/Nfkbiz/Gata3/Cd44/Il2ra",7
"GO:0030098","GO:0030098","lymphocyte differentiation","10/127","388/21092",0.000122446421130548,0.0172528905485104,0.0149197297007611,"Card11/Nrarp/Spi1/Lef1/Tox/Nfkbiz/Batf/Gata3/Cd44/Il2ra",10
