"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","3/52","96/21298",0.00167129426718632,0.234461394118487,0.196433821065972,"Hip1/Ptk2b/S100a6",3
"GO:0005925","GO:0005925","focal adhesion","3/52","148/21298",0.00566542132804493,0.234461394118487,0.196433821065972,"Synpo2/Plec/Ptk2b",3
"GO:0005924","GO:0005924","cell-substrate adherens junction","3/52","154/21298",0.00632280773305357,0.234461394118487,0.196433821065972,"Synpo2/Plec/Ptk2b",3
"GO:0030055","GO:0030055","cell-substrate junction","3/52","161/21298",0.00714517912284524,0.234461394118487,0.196433821065972,"Synpo2/Plec/Ptk2b",3
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","3/52","162/21298",0.0072675945170916,0.234461394118487,0.196433821065972,"Hip1/Ptk2b/S100a6",3
"GO:0042383","GO:0042383","sarcolemma","3/52","165/21298",0.00764230984242708,0.234461394118487,0.196433821065972,"Plec/Igf1r/Kcnj3",3
"GO:0098562","GO:0098562","cytoplasmic side of membrane","3/52","177/21298",0.00925458414037078,0.234461394118487,0.196433821065972,"Hip1/Ptk2b/S100a6",3
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","3/52","185/21298",0.0104318504306079,0.234461394118487,0.196433821065972,"Hip1/Ptk2b/S100a6",3
"GO:0042734","GO:0042734","presynaptic membrane","3/52","200/21298",0.0128645667510567,0.234461394118487,0.196433821065972,"Hip1/Kcnj3/Ntng2",3
"GO:0031252","GO:0031252","cell leading edge","4/52","378/21298",0.0135346229384029,0.234461394118487,0.196433821065972,"Cxcr4/Ptk2b/Plek/S100a6",4
"GO:0030315","GO:0030315","T-tubule","2/52","74/21298",0.0141169934960864,0.234461394118487,0.196433821065972,"Igf1r/Kcnj3",2
"GO:0016528","GO:0016528","sarcoplasm","2/52","80/21298",0.0163633725812067,0.234461394118487,0.196433821065972,"Plec/Atp2a3",2
"GO:0030136","GO:0030136","clathrin-coated vesicle","2/52","96/21298",0.0230366329234243,0.234461394118487,0.196433821065972,"Rab8b/Hip1",2
