"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003779","GO:0003779","actin binding","16/262","415/20759",8.19680238066039e-05,0.0386069392129105,0.033650030825869,"Sntb2/Nf2/Lsp1/Eps8l3/Tmod1/Itgb1/Plec/Tlnrd1/Pls1/Akap5/Coro2b/Myo10/Sipa1l1/Myo3b/Myo1e/Ccr5",16
"GO:0000982","GO:0000982","transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding","17/262","492/20759",0.000184707796525112,0.0434986860816639,0.037913705602523,"Creb5/Egr2/Onecut1/Bhlhe40/Cebpa/Tcf12/Zfpm1/Irf2bp2/Tcf4/Sox6/Batf/Mef2b/Foxq1/Batf3/Nfya/Nfatc1/Ets1",17
"GO:1990380","GO:1990380","Lys48-specific deubiquitinase activity","3/262","14/20759",0.000652641918208454,0.0726533720314044,0.0633250979824511,"Usp7/Cyld/Mindy3",3
"GO:0019956","GO:0019956","chemokine binding","4/262","33/20759",0.000760784974534359,0.0726533720314044,0.0633250979824511,"Cxcr3/Ccr6/Itgb1/Ccr5",4
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity","9/262","192/20759",0.000771267219017032,0.0726533720314044,0.0633250979824511,"Rapgef4/Farp1/Rasgrf1/Eps8l3/Tagap/Rasgrp1/Rasgef1a/Dock10/Dock5",9
"GO:0005088","GO:0005088","Ras guanyl-nucleotide exchange factor activity","7/262","125/20759",0.00106023243614606,0.0832282462374654,0.0725422193152565,"Rapgef4/Farp1/Rasgrf1/Eps8l3/Rasgrp1/Rasgef1a/Dock10",7
"GO:0004725","GO:0004725","protein tyrosine phosphatase activity","6/262","98/20759",0.00152479005882488,0.091648113255833,0.079881023957481,"Mtmr7/Ptpn11/Ptpn5/Dusp4/Ptpn4/Dusp10",6
"GO:0016780","GO:0016780","phosphotransferase activity, for other substituted phosphate groups","3/262","19/20759",0.00165820971503532,0.091648113255833,0.079881023957481,"Sgms1/Gnptab/Pgs1",3
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","8/262","176/20759",0.00182044043747858,0.091648113255833,0.079881023957481,"Mtmr7/Ppp2r2a/Ptpn11/Ptpn5/Pdp1/Dusp4/Ptpn4/Dusp10",8
"GO:0016791","GO:0016791","phosphatase activity","10/262","265/20759",0.00206551929440235,0.091648113255833,0.079881023957481,"Lpin1/Mtmr7/Ppp2r2a/Ptpn11/Ptpn5/Pdp1/Dusp4/Ptpn4/Impa2/Dusp10",10
"GO:0034237","GO:0034237","protein kinase A regulatory subunit binding","3/262","21/20759",0.00223399254364269,0.091648113255833,0.079881023957481,"Akap6/Akap11/Akap5",3
"GO:0050839","GO:0050839","cell adhesion molecule binding","9/262","233/20759",0.00292188761870912,0.091648113255833,0.079881023957481,"Nf2/Sema7a/Itgb1/Akap5/Ctgf/Thy1/Ptpn11/Ank3/S1pr3",9
"GO:0019207","GO:0019207","kinase regulator activity","8/262","192/20759",0.0031189380749338,0.091648113255833,0.079881023957481,"Fgfr1op/Abi1/Akap11/Trib1/Ankrd54/Fam20a/Wdr91/Cish",8
"GO:0016493","GO:0016493","C-C chemokine receptor activity","3/262","24/20759",0.00330621543881905,0.091648113255833,0.079881023957481,"Cxcr3/Ccr6/Ccr5",3
"GO:0001637","GO:0001637","G protein-coupled chemoattractant receptor activity","3/262","25/20759",0.00372234891044175,0.091648113255833,0.079881023957481,"Cxcr3/Ccr6/Ccr5",3
"GO:0004950","GO:0004950","chemokine receptor activity","3/262","25/20759",0.00372234891044175,0.091648113255833,0.079881023957481,"Cxcr3/Ccr6/Ccr5",3
"GO:0019957","GO:0019957","C-C chemokine binding","3/262","25/20759",0.00372234891044175,0.091648113255833,0.079881023957481,"Cxcr3/Ccr6/Ccr5",3
"GO:0071837","GO:0071837","HMG box domain binding","3/262","25/20759",0.00372234891044175,0.091648113255833,0.079881023957481,"Egr2/Cebpa/Tcf12",3
"GO:0001085","GO:0001085","RNA polymerase II transcription factor binding","7/262","157/20759",0.00386001981790696,0.091648113255833,0.079881023957481,"Egr2/Dact1/Bhlhe40/Lpin1/Zfpm1/Tcf4/Nfatc1",7
"GO:0051018","GO:0051018","protein kinase A binding","4/262","51/20759",0.00389163962869779,0.091648113255833,0.079881023957481,"Dact1/Akap6/Akap11/Akap5",4
"GO:0005178","GO:0005178","integrin binding","6/262","122/20759",0.00456189692133491,0.101086407580384,0.088107495712034,"Nf2/Sema7a/Itgb1/Ctgf/Thy1/S1pr3",6
"GO:0070279","GO:0070279","vitamin B6 binding","4/262","54/20759",0.00478221719955492,0.101086407580384,0.088107495712034,"Gldc/Scly/Gpt2/Oat",4
"GO:0042826","GO:0042826","histone deacetylase binding","6/262","124/20759",0.00493627892643062,0.101086407580384,0.088107495712034,"Chd5/Dact1/Cebpa/Lpin1/Mapk8/Mef2b",6
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","11/262","356/20759",0.00578008291712229,0.113434127248525,0.0988698393718286,"Lpin1/Mtmr7/Pde8b/Ppp2r2a/Ptpn11/Ptpn5/Pdp1/Dusp4/Ptpn4/Impa2/Dusp10",11
"GO:0017124","GO:0017124","SH3 domain binding","6/262","131/20759",0.00642550871521926,0.11647225926764,0.101517892757581,"Abi1/Sh3bgrl2/Bcar1/Akap5/Sh3kbp1/Dpysl3",6
"GO:0001968","GO:0001968","fibronectin binding","3/262","31/20759",0.00688151886947109,0.11647225926764,0.101517892757581,"Itgb1/Ctgf/Tnc",3
"GO:0043425","GO:0043425","bHLH transcription factor binding","3/262","31/20759",0.00688151886947109,0.11647225926764,0.101517892757581,"Bhlhe40/Tcf12/Tcf4",3
"GO:0008234","GO:0008234","cysteine-type peptidase activity","7/262","175/20759",0.00692404089064529,0.11647225926764,0.101517892757581,"Usp47/Usp7/Cyld/Uspl1/Casp1/Mindy3/Ctla2b",7
"GO:0031996","GO:0031996","thioesterase binding","2/262","11/20759",0.0080959978110062,0.131490171344273,0.114607591516966,"Traf5/Arf6",2
"GO:0001077","GO:0001077","proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific","10/262","328/20759",0.00909464086990321,0.14278586165748,0.124452980324991,"Creb5/Egr2/Onecut1/Cebpa/Tcf12/Tcf4/Batf/Mef2b/Nfya/Nfatc1",10
"GO:0051019","GO:0051019","mitogen-activated protein kinase binding","3/262","36/20759",0.0104378649264134,0.153632324385648,0.133906819779646,"Ptpn5/Nfatc1/Dusp10",3
"GO:0051721","GO:0051721","protein phosphatase 2A binding","3/262","36/20759",0.0104378649264134,0.153632324385648,0.133906819779646,"Hmgcr/Akap6/Ppp2r2a",3
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","2/262","13/20759",0.0112924925552434,0.156434235103519,0.13634898131718,"Dusp4/Dusp10",2
"GO:0031748","GO:0031748","D1 dopamine receptor binding","2/262","13/20759",0.0112924925552434,0.156434235103519,0.13634898131718,"Grk3/Ptpn11",2
"GO:0005089","GO:0005089","Rho guanyl-nucleotide exchange factor activity","4/262","70/20759",0.0118604915295011,0.159608328868429,0.139115539744524,"Farp1/Rasgrf1/Eps8l3/Dock10",4
