"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030139","GO:0030139","endocytic vesicle","12/373","169/21298",4.51126466693007e-05,0.0180450586677203,0.0160031178184783,"Stx6/Ctla4/Anxa11/Hip1/Fcho2/Ehd3/Flnb/Rap1a/Coro1a/Uvrag/Stxbp4/Sh3kbp1",12
"GO:0098984","GO:0098984","neuron to neuron synapse","19/373","422/21298",0.000180920846486351,0.024451556003413,0.0216846694030268,"Abi1/Itpr1/Dlgap1/Rnf19a/P2ry1/Pdzd2/Prnp/Atp1a1/Add3/Akap5/Pacsin1/Nos1/Mylk2/Bcr/Plcb4/Ifngr1/Mapk1/Sipa1l1/Ptk2b",19
"GO:0014069","GO:0014069","postsynaptic density","18/373","394/21298",0.000223001403046186,0.024451556003413,0.0216846694030268,"Abi1/Itpr1/Dlgap1/P2ry1/Pdzd2/Prnp/Atp1a1/Add3/Akap5/Pacsin1/Nos1/Mylk2/Bcr/Plcb4/Ifngr1/Mapk1/Sipa1l1/Ptk2b",18
"GO:0032279","GO:0032279","asymmetric synapse","18/373","397/21298",0.00024451556003413,0.024451556003413,0.0216846694030268,"Abi1/Itpr1/Dlgap1/P2ry1/Pdzd2/Prnp/Atp1a1/Add3/Akap5/Pacsin1/Nos1/Mylk2/Bcr/Plcb4/Ifngr1/Mapk1/Sipa1l1/Ptk2b",18
"GO:0031965","GO:0031965","nuclear membrane","13/373","241/21298",0.000350283973369029,0.0257897348105265,0.0228714227135459,"Prickle1/Itpr1/Dusp2/Prnp/Lmnb1/Lpin1/Osbpl8/Nos1/Mindy3/Osbpl3/Gch1/Tmem43/C9orf72",13
"GO:0001772","GO:0001772","immunological synapse","5/373","36/21298",0.000386846022157898,0.0257897348105265,0.0228714227135459,"Alcam/Coro1a/Scimp/Lgals3/Rhoh",5
"GO:0099572","GO:0099572","postsynaptic specialization","18/373","433/21298",0.000682434319500322,0.0389962468285898,0.0345835136348284,"Abi1/Itpr1/Dlgap1/P2ry1/Pdzd2/Prnp/Atp1a1/Add3/Akap5/Pacsin1/Nos1/Mylk2/Bcr/Plcb4/Ifngr1/Mapk1/Sipa1l1/Ptk2b",18
"GO:0045335","GO:0045335","phagocytic vesicle","7/373","87/21298",0.000839692304104939,0.0419846152052469,0.0372337245372848,"Stx6/Anxa11/Flnb/Rap1a/Coro1a/Uvrag/Stxbp4",7
"GO:0005766","GO:0005766","primary lysosome","3/373","14/21298",0.00168026459418146,0.0672105837672585,0.0596051756041214,"Mpo/Anxa11/Nos1",3
"GO:0042582","GO:0042582","azurophil granule","3/373","14/21298",0.00168026459418146,0.0672105837672585,0.0596051756041214,"Mpo/Anxa11/Nos1",3
"GO:0099092","GO:0099092","postsynaptic density, intracellular component","4/373","32/21298",0.00225920733545964,0.0821529940167142,0.0728567341674544,"Dlgap1/Akap5/Nos1/Bcr",4
"GO:0005790","GO:0005790","smooth endoplasmic reticulum","4/373","36/21298",0.00350308678468675,0.116769559489558,0.103556161968372,"Itpr1/Plcb4/Ryr1/Dnajc3",4
"GO:0099091","GO:0099091","postsynaptic specialization, intracellular component","4/373","38/21298",0.00427116830539048,0.128846313157591,0.114266335616074,"Dlgap1/Akap5/Nos1/Bcr",4
"GO:0045121","GO:0045121","membrane raft","14/373","360/21298",0.00471707515768005,0.128846313157591,0.114266335616074,"Cblb/Itpr1/Tgfbr2/S100a10/Pag1/Prnp/Atp1a1/Casp3/Adrb2/Ctsd/Add3/Nos1/Mapk1/Ptk2b",14
