"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005164","GO:0005164","tumor necrosis factor receptor binding","5/371","34/20759",0.000322344395943366,0.161642185289651,0.146790137934759,"Nucb2/Traf5/Cd40lg/Stat1/Tnfsf8",5
"GO:0032813","GO:0032813","tumor necrosis factor receptor superfamily binding","5/371","46/20759",0.0013328272369873,0.161642185289651,0.146790137934759,"Nucb2/Traf5/Cd40lg/Stat1/Tnfsf8",5
"GO:0003779","GO:0003779","actin binding","17/371","415/20759",0.00138660569641743,0.161642185289651,0.146790137934759,"Dstn/Rcsd1/S100a4/Tmod1/Itgb1/Tns4/Cxcr4/Flnb/Add3/Lcp1/Sntb1/Myo10/Itprid2/Diaph3/Sipa1l1/Myo1e/Nf2",17
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","3/371","13/20759",0.0014174342495506,0.161642185289651,0.146790137934759,"Dusp1/Dusp4/Dusp10",3
"GO:0033549","GO:0033549","MAP kinase phosphatase activity","3/371","14/20759",0.00178022808046328,0.161642185289651,0.146790137934759,"Dusp1/Dusp4/Dusp10",3
"GO:0005088","GO:0005088","Ras guanyl-nucleotide exchange factor activity","8/371","125/20759",0.00185057270894532,0.161642185289651,0.146790137934759,"Farp1/Rapgef1/Abr/Rasgrf1/Rasgrp1/Bcr/Dock10/C9orf72",8
"GO:0001085","GO:0001085","RNA polymerase II transcription factor binding","9/371","157/20759",0.00210392030056176,0.161642185289651,0.146790137934759,"Egr2/Gtf2a1/Dact1/Bhlhe40/Ctnnb1/Lpin1/Zfpm1/Rbpj/Nfatc1",9
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity","10/371","192/20759",0.00246572825018111,0.161642185289651,0.146790137934759,"Tagap/Farp1/Rapgef1/Abr/Rasgrf1/Rasgrp1/Bcr/Elmo1/Dock10/C9orf72",10
"GO:0019207","GO:0019207","kinase regulator activity","10/371","192/20759",0.00246572825018111,0.161642185289651,0.146790137934759,"Fgfr1op/Abi1/Akap11/Ccnd2/Ankrd54/Pik3r5/Fam20a/Wdr91/Cdkn2b/Rhoh",10
"GO:0051019","GO:0051019","mitogen-activated protein kinase binding","4/371","36/20759",0.00376435459010592,0.188982251568882,0.171618137463981,"Ptprj/Dusp1/Nfatc1/Dusp10",4
"GO:0015278","GO:0015278","calcium-release channel activity","3/371","20/20759",0.00515007004174462,0.188982251568882,0.171618137463981,"Mcoln3/Mcoln2/Trpm2",3
"GO:0005516","GO:0005516","calmodulin binding","9/371","184/20759",0.00599173260042652,0.188982251568882,0.171618137463981,"Kcnq4/Atp2b1/Kcnn3/Add3/Sntb1/Nos1/Mylk2/Myo10/Myo1e",9
"GO:0005178","GO:0005178","integrin binding","7/371","122/20759",0.00637900314121996,0.188982251568882,0.171618137463981,"Itga6/Itgb1/Fn1/Cd9/Lcp1/S1pr3/Nf2",7
"GO:0017016","GO:0017016","Ras GTPase binding","15/371","409/20759",0.00712708243976696,0.188982251568882,0.171618137463981,"Rabgap1l/Raf1/Tbc1d4/Exoc2/Farp1/Rapgef1/Abr/Rasgrf1/Rasgrp1/Bcr/Tbc1d1/Tmem127/Dock10/Diaph3/C9orf72",15
"GO:0051015","GO:0051015","actin filament binding","9/371","193/20759",0.00809540482104346,0.188982251568882,0.171618137463981,"Dstn/Rcsd1/Tmod1/Add3/Lcp1/Myo10/Itprid2/Sipa1l1/Myo1e",9
"GO:0004197","GO:0004197","cysteine-type endopeptidase activity","6/371","98/20759",0.00830973916124433,0.188982251568882,0.171618137463981,"Usp47/Usp20/Usp10/Casp1/Usp18/Usp30",6
"GO:0004725","GO:0004725","protein tyrosine phosphatase activity","6/371","98/20759",0.00830973916124433,0.188982251568882,0.171618137463981,"Ptprj/Ptpn11/Dusp1/Dusp4/Ptpn4/Dusp10",6
"GO:0051087","GO:0051087","chaperone binding","6/371","98/20759",0.00830973916124433,0.188982251568882,0.171618137463981,"Fn1/Ksr1/Get4/Bag4/Amfr/Dnajc1",6
"GO:0005089","GO:0005089","Rho guanyl-nucleotide exchange factor activity","5/371","70/20759",0.00831455446117308,0.188982251568882,0.171618137463981,"Farp1/Abr/Rasgrf1/Bcr/Dock10",5
"GO:0001102","GO:0001102","RNA polymerase II activating transcription factor binding","4/371","45/20759",0.00839886327255591,0.188982251568882,0.171618137463981,"Egr2/Bhlhe40/Ctnnb1/Zfpm1",4
"GO:0004715","GO:0004715","non-membrane spanning protein tyrosine kinase activity","4/371","45/20759",0.00839886327255591,0.188982251568882,0.171618137463981,"Wee1/Tec/Sla/Pkdcc",4
"GO:0016791","GO:0016791","phosphatase activity","11/371","265/20759",0.00843313543026611,0.188982251568882,0.171618137463981,"Ptprj/Inpp4b/Ptpn11/Lpin1/Ppp2r2a/Dusp1/Inpp5f/Dusp4/Ptpn4/Impa2/Dusp10",11
"GO:0031210","GO:0031210","phosphatidylcholine binding","3/371","24/20759",0.00867455571483956,0.188982251568882,0.171618137463981,"Esyt2/Rasgrp1/Pitpnm2",3
"GO:0050780","GO:0050780","dopamine receptor binding","3/371","24/20759",0.00867455571483956,0.188982251568882,0.171618137463981,"Grk3/Gna13/Ptpn11",3
"GO:0050997","GO:0050997","quaternary ammonium group binding","3/371","24/20759",0.00867455571483956,0.188982251568882,0.171618137463981,"Esyt2/Rasgrp1/Pitpnm2",3
"GO:0036459","GO:0036459","thiol-dependent ubiquitinyl hydrolase activity","6/371","99/20759",0.00871648361845939,0.188982251568882,0.171618137463981,"Usp47/Usp20/Usp10/Mindy3/Usp18/Usp30",6
"GO:0019955","GO:0019955","cytokine binding","7/371","130/20759",0.0089223691056418,0.188982251568882,0.171618137463981,"Cxcr5/Tgfbr2/Ltbp1/Itgb1/Cxcr4/Il1rl1/Kit",7
"GO:0050839","GO:0050839","cell adhesion molecule binding","10/371","233/20759",0.00943169418465675,0.188982251568882,0.171618137463981,"Itga6/Itgb1/Ctnnb1/Ptpn11/Fn1/Cd9/Lcp1/Ank3/S1pr3/Nf2",10
"GO:0101005","GO:0101005","ubiquitinyl hydrolase activity","6/371","101/20759",0.00957242869570689,0.188982251568882,0.171618137463981,"Usp47/Usp20/Usp10/Mindy3/Usp18/Usp30",6
"GO:0071837","GO:0071837","HMG box domain binding","3/371","25/20759",0.00972881744255821,0.188982251568882,0.171618137463981,"Egr2/Cebpa/Tcf12",3
"GO:0031267","GO:0031267","small GTPase binding","15/371","425/20759",0.00992957592989042,0.188982251568882,0.171618137463981,"Rabgap1l/Raf1/Tbc1d4/Exoc2/Farp1/Rapgef1/Abr/Rasgrf1/Rasgrp1/Bcr/Tbc1d1/Tmem127/Dock10/Diaph3/C9orf72",15
"GO:0099604","GO:0099604","ligand-gated calcium channel activity","3/371","26/20759",0.0108544153025486,0.20012828214074,0.181740045690699,"Mcoln3/Mcoln2/Trpm2",3
"GO:0005070","GO:0005070","SH3/SH2 adaptor activity","3/371","27/20759",0.0120521693076096,0.211471677545397,0.192041184425704,"Ptpn11/Rapgef1/Sla",3
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","13/371","356/20759",0.0121865034517686,0.211471677545397,0.192041184425704,"Samhd1/Ptprj/Inpp4b/Plcl2/Ptpn11/Lpin1/Ppp2r2a/Dusp1/Inpp5f/Dusp4/Ptpn4/Impa2/Dusp10",13
"GO:0019783","GO:0019783","ubiquitin-like protein-specific protease activity","6/371","109/20759",0.0135989227744508,0.226969903277529,0.206115398337667,"Usp47/Usp20/Usp10/Mindy3/Usp18/Usp30",6
"GO:0035591","GO:0035591","signaling adaptor activity","4/371","52/20759",0.0138490110474424,0.226969903277529,0.206115398337667,"Ptpn11/Rapgef1/Ksr1/Sla",4
"GO:0019902","GO:0019902","phosphatase binding","9/371","213/20759",0.014738416461483,0.235017992223648,0.21342401077937,"Ctnnb1/Ppp2r2a/Tbk1/Lgals3/Cep192/Stat1/Mapk1/Pard3/Chchd3",9
"GO:0005388","GO:0005388","calcium-transporting ATPase activity","2/371","11/20759",0.015747900230265,0.24450687199622,0.222041030947504,"Atp2b1/Atp2a3",2
"GO:0003705","GO:0003705","transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding","6/371","114/20759",0.0166441043599739,0.246011487118128,0.223407398649647,"Nfkb1/Pbx3/Cebpa/Foxp1/Nfatc1/Hif1a",6
"GO:0060090","GO:0060090","molecular adaptor activity","7/371","147/20759",0.0166787448893646,0.246011487118128,0.223407398649647,"Gatad2a/Ptpn11/Rapgef1/Ksr1/Sla/Ank3/Amfr",7
"GO:0001968","GO:0001968","fibronectin binding","3/371","31/20759",0.0175771493757566,0.246917098373723,0.224229800307271,"Tnc/Ccdc80/Itgb1",3
"GO:0043236","GO:0043236","laminin binding","3/371","31/20759",0.0175771493757566,0.246917098373723,0.224229800307271,"Itga6/Itgb1/Lgals3",3
"GO:0048029","GO:0048029","monosaccharide binding","5/371","85/20759",0.018173749889191,0.248048640103598,0.225257373439307,"P4ha2/Lgals3/M6pr/Pfkp/Cln5",5
"GO:0005217","GO:0005217","intracellular ligand-gated ion channel activity","3/371","32/20759",0.0191440551411563,0.248048640103598,0.225257373439307,"Mcoln3/Mcoln2/Trpm2",3
"GO:0030507","GO:0030507","spectrin binding","3/371","32/20759",0.0191440551411563,0.248048640103598,0.225257373439307,"Add3/Myo10/Ank3",3
"GO:0004674","GO:0004674","protein serine/threonine kinase activity","15/371","464/20759",0.0204238803681389,0.248048640103598,0.225257373439307,"Grk3/Irak4/Tgfbr2/Nek7/Sik3/Raf1/Cdk14/Top1/Dclk3/Tbk1/Mylk2/Bcr/Cdkl4/Mapk1/Tnik",15
"GO:0019956","GO:0019956","chemokine binding","3/371","33/20759",0.020785746820751,0.248048640103598,0.225257373439307,"Cxcr5/Itgb1/Cxcr4",3
"GO:0004843","GO:0004843","thiol-dependent ubiquitin-specific protease activity","5/371","89/20759",0.021721791980305,0.248048640103598,0.225257373439307,"Usp47/Usp20/Usp10/Usp18/Usp30",5
"GO:0005523","GO:0005523","tropomyosin binding","2/371","13/20759",0.0218145096319747,0.248048640103598,0.225257373439307,"Tmod1/S100a6",2
"GO:0031748","GO:0031748","D1 dopamine receptor binding","2/371","13/20759",0.0218145096319747,0.248048640103598,0.225257373439307,"Grk3/Ptpn11",2
"GO:0045125","GO:0045125","bioactive lipid receptor activity","2/371","13/20759",0.0218145096319747,0.248048640103598,0.225257373439307,"S1pr3/Lpar4",2
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","10/371","266/20759",0.021861914043029,0.248048640103598,0.225257373439307,"Nfkb1/Arid5b/Pcbp3/Bhlhe40/Irf2bp2/Sox6/Zfpm1/Foxq1/Nfatc1/Chchd3",10
