"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051019","GO:0051019","mitogen-activated protein kinase binding","7/346","36/20759",1.85241469853892e-06,0.00116702126007952,0.00101785312909191,"Ptprj/Nfatc1/Mapkapk3/Map3k1/Mical2/Stau2/Gch1",7
"GO:0015278","GO:0015278","calcium-release channel activity","5/346","20/20759",1.57692262152877e-05,0.00496730625781562,0.00433238741283167,"Mcoln3/Jph1/Mcoln2/Rasa3/Ryr1",5
"GO:0099604","GO:0099604","ligand-gated calcium channel activity","5/346","26/20759",6.1626395855487e-05,0.0129415431296523,0.0112873609251102,"Mcoln3/Jph1/Mcoln2/Rasa3/Ryr1",5
"GO:0005217","GO:0005217","intracellular ligand-gated ion channel activity","5/346","32/20759",0.000173807804102866,0.0273747291462014,0.0238757036162359,"Mcoln3/Jph1/Mcoln2/Rasa3/Ryr1",5
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","15/346","356/20759",0.00100201926200789,0.0889929799620226,0.0776179374104859,"Ptpn11/Samhd1/Ptprj/Ccl5/Plcl2/Mtmr7/Ptpn13/Lpin2/Ppp2r2a/Inpp4a/Pten/Lck/Lpin1/Dusp4/Impa2",15
"GO:0030674","GO:0030674","protein binding, bridging","8/346","125/20759",0.00119251231343712,0.0889929799620226,0.0776179374104859,"Ptpn11/Hip1/Nck2/Gatad2a/Tjp2/Cdyl/Hip1r/Rapgef1",8
"GO:0015267","GO:0015267","channel activity","17/346","443/20759",0.00131984303638403,0.0889929799620226,0.0776179374104859,"Mcoln3/Kcnq4/Chrnb4/Kcnk2/Jph1/Mcoln2/P2rx3/Lrrc8d/Rasa3/Aqp6/Gja5/Ryr1/Kcnb2/Gjd3/Tmc6/Clic5/Stim2",17
"GO:0022803","GO:0022803","passive transmembrane transporter activity","17/346","443/20759",0.00131984303638403,0.0889929799620226,0.0776179374104859,"Mcoln3/Kcnq4/Chrnb4/Kcnk2/Jph1/Mcoln2/P2rx3/Lrrc8d/Rasa3/Aqp6/Gja5/Ryr1/Kcnb2/Gjd3/Tmc6/Clic5/Stim2",17
"GO:0099094","GO:0099094","ligand-gated cation channel activity","7/346","99/20759",0.00134909222242926,0.0889929799620226,0.0776179374104859,"Mcoln3/Chrnb4/Jph1/Mcoln2/P2rx3/Rasa3/Ryr1",7
"GO:0016791","GO:0016791","phosphatase activity","12/346","265/20759",0.00172601291707504,0.0889929799620226,0.0776179374104859,"Ptpn11/Ptprj/Mtmr7/Ptpn13/Lpin2/Ppp2r2a/Inpp4a/Pten/Lck/Lpin1/Dusp4/Impa2",12
"GO:0003779","GO:0003779","actin binding","16/346","415/20759",0.00172944579534508,0.0889929799620226,0.0776179374104859,"Lcp1/Ablim2/Hip1/Tmod1/Tlnrd1/Myo9b/Akap5/Capza2/Mical2/Itgb1/Hip1r/Myo10/Itprid2/Eps8l3/Myo3b/Nf2",16
"GO:0050839","GO:0050839","cell adhesion molecule binding","11/346","233/20759",0.00191773884916745,0.0889929799620226,0.0776179374104859,"Cadm1/Ptpn11/Sema7a/Lcp1/Ctnnb1/Akap5/Ctgf/Itgb1/Nectin1/Cd9/Nf2",11
"GO:0015085","GO:0015085","calcium ion transmembrane transporter activity","8/346","136/20759",0.00203928662610926,0.0889929799620226,0.0776179374104859,"Mcoln3/Atp2b1/Jph1/Mcoln2/Rasa3/Ryr1/Atp2c1/Stim2",8
"GO:0022838","GO:0022838","substrate-specific channel activity","16/346","423/20759",0.00209547956670254,0.0889929799620226,0.0776179374104859,"Mcoln3/Kcnq4/Chrnb4/Kcnk2/Jph1/Mcoln2/P2rx3/Lrrc8d/Rasa3/Aqp6/Ryr1/Kcnb2/Gjd3/Tmc6/Clic5/Stim2",16
"GO:0019956","GO:0019956","chemokine binding","4/346","33/20759",0.00211888047528625,0.0889929799620226,0.0776179374104859,"Cxcr3/Ccr6/Itgb1/Cx3cr1",4
"GO:0005164","GO:0005164","tumor necrosis factor receptor binding","4/346","34/20759",0.0023702381927329,0.0933281288388581,0.0813989695135906,"Nucb2/Tnfsf13b/Traf5/Tnfsf8",4
"GO:0030676","GO:0030676","Rac guanyl-nucleotide exchange factor activity","3/346","17/20759",0.00262409086142378,0.097245720158646,0.0848158160782175,"Farp1/Prex1/Eps8l3",3
"GO:0003705","GO:0003705","transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding","7/346","114/20759",0.00301888947494513,0.10566113162308,0.0921555734456936,"Nfkb1/Foxp1/Cebpa/Nfatc1/Gata4/Mef2b/Hif1a",7
"GO:0060090","GO:0060090","molecular adaptor activity","8/346","147/20759",0.00330070247445438,0.109444345205592,0.0954552183748025,"Ptpn11/Hip1/Nck2/Gatad2a/Tjp2/Cdyl/Hip1r/Rapgef1",8
"GO:0005216","GO:0005216","ion channel activity","15/346","409/20759",0.00380418610516486,0.113950700095414,0.0993855730155491,"Mcoln3/Kcnq4/Chrnb4/Kcnk2/Jph1/Mcoln2/P2rx3/Lrrc8d/Rasa3/Ryr1/Kcnb2/Gjd3/Tmc6/Clic5/Stim2",15
"GO:0000982","GO:0000982","transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding","17/346","492/20759",0.0039014285705764,0.113950700095414,0.0993855730155491,"Zfp958/Maf/Nr4a2/Sox6/Cebpa/Nfatc2/Zfpm1/Mlxipl/Mafb/Nfatc1/Batf/E2f8/Mef2b/Batf3/Irf2bp2/Hif1a/Ets1",17
"GO:1990782","GO:1990782","protein tyrosine kinase binding","6/346","91/20759",0.00417399035560164,0.113950700095414,0.0993855730155491,"Ptpn11/Nedd9/Rasgrf1/Cass4/Cd2/Pten",6
"GO:0052745","GO:0052745","inositol phosphate phosphatase activity","3/346","20/20759",0.00423961081812909,0.113950700095414,0.0993855730155491,"Mtmr7/Pten/Impa2",3
"GO:0042826","GO:0042826","histone deacetylase binding","7/346","124/20759",0.00479976339577913,0.113950700095414,0.0993855730155491,"Dact1/Hdac4/Cebpa/Mapk8/Mef2b/Lpin1/Hif1a",7
"GO:0005088","GO:0005088","Ras guanyl-nucleotide exchange factor activity","7/346","125/20759",0.00501375286676551,0.113950700095414,0.0993855730155491,"Farp1/Arhgef3/Rap1a/Rasgrf1/Prex1/Eps8l3/Rapgef1",7
"GO:0001228","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","16/346","464/20759",0.00513556457296342,0.113950700095414,0.0993855730155491,"Nfkb1/Bhlha15/Zfp958/Maf/Nr4a2/Cebpa/Nfatc2/Mafb/Nfatc1/Gata4/Batf/E2f8/Mef2b/Rreb1/Irf2bp2/Hif1a",16
"GO:0048365","GO:0048365","Rac GTPase binding","5/346","67/20759",0.00518713886107309,0.113950700095414,0.0993855730155491,"Farp1/Prex1/Noxa1/Sbk2/Eps8l3",5
"GO:0051015","GO:0051015","actin filament binding","9/346","193/20759",0.00521909574937768,0.113950700095414,0.0993855730155491,"Lcp1/Ablim2/Hip1/Tmod1/Myo9b/Capza2/Hip1r/Myo10/Itprid2",9
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","11/346","266/20759",0.00524534968693176,0.113950700095414,0.0993855730155491,"Nfkb1/Pcbp3/Sox6/Nfatc2/Zfpm1/Mlxipl/Nfatc1/Ybx3/E2f8/Batf3/Irf2bp2",11
"GO:0043548","GO:0043548","phosphatidylinositol 3-kinase binding","4/346","43/20759",0.00560982289963721,0.117806280892381,0.102748335214408,"Pik3ap1/Igf1r/Ptpn13/Lck",4
"GO:0004725","GO:0004725","protein tyrosine phosphatase activity","6/346","98/20759",0.00598561234660261,0.117859488042385,0.102794741450501,"Ptpn11/Ptprj/Mtmr7/Ptpn13/Pten/Dusp4",6
"GO:0005089","GO:0005089","Rho guanyl-nucleotide exchange factor activity","5/346","70/20759",0.0062436172354395,0.117859488042385,0.102794741450501,"Farp1/Arhgef3/Rasgrf1/Prex1/Eps8l3",5
"GO:0017048","GO:0017048","Rho GTPase binding","8/346","165/20759",0.00658109927959161,0.117859488042385,0.102794741450501,"Farp1/Arhgef3/Myo9b/Rasgrf1/Prex1/Noxa1/Sbk2/Eps8l3",8
"GO:0015276","GO:0015276","ligand-gated ion channel activity","7/346","132/20759",0.00671845176566682,0.117859488042385,0.102794741450501,"Mcoln3/Chrnb4/Jph1/Mcoln2/P2rx3/Rasa3/Ryr1",7
"GO:0022834","GO:0022834","ligand-gated channel activity","7/346","132/20759",0.00671845176566682,0.117859488042385,0.102794741450501,"Mcoln3/Chrnb4/Jph1/Mcoln2/P2rx3/Rasa3/Ryr1",7
"GO:0003774","GO:0003774","motor activity","7/346","133/20759",0.00699325343674929,0.117859488042385,0.102794741450501,"Kif26a/Dync1li2/Myo9b/Kif3c/Myo10/Wdr60/Myo3b",7
"GO:0032813","GO:0032813","tumor necrosis factor receptor superfamily binding","4/346","46/20759",0.00713465396690155,0.117859488042385,0.102794741450501,"Nucb2/Tnfsf13b/Traf5/Tnfsf8",4
"GO:0016493","GO:0016493","C-C chemokine receptor activity","3/346","24/20759",0.00716633686305925,0.117859488042385,0.102794741450501,"Cxcr3/Ccr6/Cx3cr1",3
"GO:0001637","GO:0001637","G protein-coupled chemoattractant receptor activity","3/346","25/20759",0.0080443777552739,0.117859488042385,0.102794741450501,"Cxcr3/Ccr6/Cx3cr1",3
"GO:0004950","GO:0004950","chemokine receptor activity","3/346","25/20759",0.0080443777552739,0.117859488042385,0.102794741450501,"Cxcr3/Ccr6/Cx3cr1",3
"GO:0009975","GO:0009975","cyclase activity","3/346","25/20759",0.0080443777552739,0.117859488042385,0.102794741450501,"Adcy7/Rtca/Adcy9",3
"GO:0019957","GO:0019957","C-C chemokine binding","3/346","25/20759",0.0080443777552739,0.117859488042385,0.102794741450501,"Cxcr3/Ccr6/Cx3cr1",3
"GO:0052866","GO:0052866","phosphatidylinositol phosphate phosphatase activity","3/346","25/20759",0.0080443777552739,0.117859488042385,0.102794741450501,"Mtmr7/Inpp4a/Pten",3
"GO:0022836","GO:0022836","gated channel activity","12/346","329/20759",0.00953492993224213,0.133605066490956,0.116527727165044,"Mcoln3/Kcnq4/Chrnb4/Kcnk2/Jph1/Mcoln2/P2rx3/Rasa3/Ryr1/Kcnb2/Tmc6/Clic5",12
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","8/346","176/20759",0.00954321903506828,0.133605066490956,0.116527727165044,"Ptpn11/Ptprj/Mtmr7/Ptpn13/Ppp2r2a/Pten/Lck/Dusp4",8
"GO:0005070","GO:0005070","SH3/SH2 adaptor activity","3/346","27/20759",0.0099829805533574,0.136723429317721,0.119247502262072,"Ptpn11/Nck2/Rapgef1",3
"GO:0051018","GO:0051018","protein kinase A binding","4/346","51/20759",0.0102411916494724,0.137275547641864,0.1197290490711,"Akap11/Dact1/Akap5/Lrba",4
"GO:0098879","GO:0098879","structural constituent of postsynaptic specialization","2/346","10/20759",0.0114104168253603,0.149761720832854,0.130619245237677,"Mpp2/Dlgap1",2
"GO:0016814","GO:0016814","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines","3/346","29/20759",0.0121700195348038,0.15437028103114,0.134638741350468,"Apobec2/Adarb1/Gch1",3
"GO:0005516","GO:0005516","calmodulin binding","8/346","184/20759",0.012251609605646,0.15437028103114,0.134638741350468,"Kcnq4/Atp2b1/Myo9b/Akap5/Nos1/Mylk2/Ryr1/Myo10",8
"GO:0005388","GO:0005388","calcium-transporting ATPase activity","2/346","11/20759",0.013793673471399,0.160926190499655,0.140356677428271,"Atp2b1/Atp2c1",2
"GO:0031996","GO:0031996","thioesterase binding","2/346","11/20759",0.013793673471399,0.160926190499655,0.140356677428271,"Traf5/Arf6",2
"GO:0043008","GO:0043008","ATP-dependent protein binding","2/346","11/20759",0.013793673471399,0.160926190499655,0.140356677428271,"Dnajc5/Myo9b",2
"GO:0043560","GO:0043560","insulin receptor substrate binding","2/346","11/20759",0.013793673471399,0.160926190499655,0.140356677428271,"Ptpn11/Igf1r",2
"GO:0005262","GO:0005262","calcium channel activity","6/346","119/20759",0.0147976854500937,0.169500760610164,0.147835249855481,"Mcoln3/Jph1/Mcoln2/Rasa3/Ryr1/Stim2",6
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity","8/346","192/20759",0.0154866076936227,0.174224336553256,0.151955060452464,"Farp1/Arhgef3/Rap1a/Rasgrf1/Prex1/Dock5/Eps8l3/Rapgef1",8
"GO:0004016","GO:0004016","adenylate cyclase activity","2/346","12/20759",0.0163717901798216,0.176017383640718,0.1535189210701,"Adcy7/Adcy9",2
"GO:0001085","GO:0001085","RNA polymerase II transcription factor binding","7/346","157/20759",0.0163930509009834,0.176017383640718,0.1535189210701,"Dact1/Hdac4/Ctnnb1/Zfpm1/Nfatc1/Gata4/Lpin1",7
"GO:0005178","GO:0005178","integrin binding","6/346","122/20759",0.0165456493413978,0.176017383640718,0.1535189210701,"Sema7a/Lcp1/Ctgf/Itgb1/Cd9/Nf2",6
"GO:0005261","GO:0005261","cation channel activity","11/346","314/20759",0.016763560346735,0.176017383640718,0.1535189210701,"Mcoln3/Kcnq4/Chrnb4/Kcnk2/Jph1/Mcoln2/P2rx3/Rasa3/Ryr1/Kcnb2/Stim2",11
"GO:0001965","GO:0001965","G-protein alpha-subunit binding","3/346","33/20759",0.0173073354368002,0.178747890576789,0.15590041584141,"Rgs1/Igf1r/Lpar3",3
"GO:0035035","GO:0035035","histone acetyltransferase binding","3/346","34/20759",0.0187528609765487,0.183682967050544,0.16020469306664,"Bcas3/Hif1a/Ets1",3
"GO:0022839","GO:0022839","ion gated channel activity","11/346","320/20759",0.0189960732664597,0.183682967050544,0.16020469306664,"Mcoln3/Kcnq4/Chrnb4/Kcnk2/Jph1/Mcoln2/P2rx3/Rasa3/Ryr1/Kcnb2/Clic5",11
"GO:0005243","GO:0005243","gap junction channel activity","2/346","13/20759",0.0191376480362624,0.183682967050544,0.16020469306664,"Gja5/Gjd3",2
"GO:0008195","GO:0008195","phosphatidate phosphatase activity","2/346","13/20759",0.0191376480362624,0.183682967050544,0.16020469306664,"Lpin2/Lpin1",2
"GO:0005096","GO:0005096","GTPase activator activity","9/346","239/20759",0.0192429775005331,0.183682967050544,0.16020469306664,"Rgs3/Rgs1/Racgap1/Agfg1/Myo9b/Rasa3/Tbc1d1/Adap1/Tbc1d4",9
"GO:0017016","GO:0017016","Ras GTPase binding","13/346","409/20759",0.0203538317588966,0.191386776240371,0.166923804841226,"Farp1/Arhgef3/Exoc2/Myo9b/Rap1a/Rasgrf1/Prex1/Noxa1/Tbc1d1/Tbc1d4/Sbk2/Eps8l3/Rapgef1",13
"GO:0019903","GO:0019903","protein phosphatase binding","7/346","166/20759",0.0215375157872713,0.197932704613456,0.172633035602714,"Anapc4/Nek2/Ctnnb1/Akap5/Ppp2r2a/Lgals3/Lck",7
"GO:0005161","GO:0005161","platelet-derived growth factor receptor binding","2/346","14/20759",0.0220843101069924,0.197932704613456,0.172633035602714,"Ptprj/Pten",2
"GO:0030021","GO:0030021","extracellular matrix structural constituent conferring compression resistance","2/346","14/20759",0.0220843101069924,0.197932704613456,0.172633035602714,"Hapln1/Prg2",2
"GO:0001077","GO:0001077","proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific","11/346","328/20759",0.0223067016310403,0.197932704613456,0.172633035602714,"Zfp958/Maf/Nr4a2/Cebpa/Nfatc2/Mafb/Nfatc1/Batf/E2f8/Mef2b/Hif1a",11
"GO:0004674","GO:0004674","protein serine/threonine kinase activity","14/346","464/20759",0.0244137783371035,0.208729144352545,0.182049479284927,"Nek7/Stk32c/Tlk1/Nuak2/Nek2/Mapk8/Cdk14/Top1/Mapkapk3/Map3k1/Dclk3/Mylk2/Sbk2/Myo3b",14
"GO:0008432","GO:0008432","JUN kinase binding","2/346","15/20759",0.0252050173790672,0.208729144352545,0.182049479284927,"Lmnb1/Map3k1",2
"GO:0036312","GO:0036312","phosphatidylinositol 3-kinase regulatory subunit binding","2/346","15/20759",0.0252050173790672,0.208729144352545,0.182049479284927,"Pik3ap1/Ptpn13",2
"GO:0045504","GO:0045504","dynein heavy chain binding","2/346","15/20759",0.0252050173790672,0.208729144352545,0.182049479284927,"Dync1li2/Wdr60",2
"GO:0050811","GO:0050811","GABA receptor binding","2/346","15/20759",0.0252050173790672,0.208729144352545,0.182049479284927,"Plcl2/Akap5",2
"GO:0031267","GO:0031267","small GTPase binding","13/346","425/20759",0.0267521655695547,0.208729144352545,0.182049479284927,"Farp1/Arhgef3/Exoc2/Myo9b/Rap1a/Rasgrf1/Prex1/Noxa1/Tbc1d1/Tbc1d4/Sbk2/Eps8l3/Rapgef1",13
"GO:0019902","GO:0019902","phosphatase binding","8/346","213/20759",0.0268552800009757,0.208729144352545,0.182049479284927,"Anapc4/Nfatc2/Nek2/Ctnnb1/Akap5/Ppp2r2a/Lgals3/Lck",8
"GO:0005547","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding","3/346","39/20759",0.0269554584988907,0.208729144352545,0.182049479284927,"Racgap1/Adap1/Hip1r",3
"GO:0015662","GO:0015662","ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism","3/346","39/20759",0.0269554584988907,0.208729144352545,0.182049479284927,"Atp2b1/Atp6v1c1/Atp2c1",3
"GO:0060589","GO:0060589","nucleoside-triphosphatase regulator activity","10/346","296/20759",0.0273433233052424,0.208729144352545,0.182049479284927,"Ncaph/Rgs3/Rgs1/Racgap1/Agfg1/Myo9b/Rasa3/Tbc1d1/Adap1/Tbc1d4",10
"GO:0004722","GO:0004722","protein serine/threonine phosphatase activity","4/346","69/20759",0.028111661715612,0.208729144352545,0.182049479284927,"Ppp2r2a/Pten/Lck/Dusp4",4
"GO:0035254","GO:0035254","glutamate receptor binding","4/346","69/20759",0.028111661715612,0.208729144352545,0.182049479284927,"Ctnnb1/Akap5/Rasgrf1/Pten",4
"GO:0030695","GO:0030695","GTPase regulator activity","9/346","256/20759",0.0283623148960183,0.208729144352545,0.182049479284927,"Rgs3/Rgs1/Racgap1/Agfg1/Myo9b/Rasa3/Tbc1d1/Adap1/Tbc1d4",9
"GO:0000146","GO:0000146","microfilament motor activity","2/346","16/20759",0.0284931847846332,0.208729144352545,0.182049479284927,"Myo9b/Myo3b",2
"GO:0042608","GO:0042608","T cell receptor binding","2/346","16/20759",0.0284931847846332,0.208729144352545,0.182049479284927,"Lck/H2-Q6",2
"GO:0051427","GO:0051427","hormone receptor binding","7/346","180/20759",0.0316079073869689,0.226109104537848,0.197207940799928,"Ptpn11/Nr4a2/Ctnnb1/Bcas3/Fabp4/Med4/Hif1a",7
"GO:0004435","GO:0004435","phosphatidylinositol phospholipase C activity","2/346","17/20759",0.0319423973077278,0.226109104537848,0.197207940799928,"Ccl5/Plcl2",2
