"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005088","GO:0005088","Ras guanyl-nucleotide exchange factor activity","10/394","125/20759",0.000138297563996195,0.0457786231323161,0.0418695314255822,"Rapgef4/Farp1/Rapgef1/Abr/Rasgrf1/Bcr/Dock10/Rasgrp1/Eps8l3/Dennd4c",10
"GO:0003779","GO:0003779","actin binding","20/394","415/20759",0.000144640199470193,0.0457786231323161,0.0418695314255822,"Sntb2/Dstn/Lcp1/Sipa1l1/Lsp1/Tmod1/Itgb1/Cdk5r1/Cxcr4/Plec/Add3/Pls1/Myo3b/Sntb1/Gas7/Hip1r/Coro2b/Itprid2/Utrn/Eps8l3",20
"GO:0051015","GO:0051015","actin filament binding","12/394","193/20759",0.000334046902195721,0.06718946223922,0.061452073221204,"Dstn/Lcp1/Sipa1l1/Tmod1/Cdk5r1/Add3/Pls1/Gas7/Hip1r/Coro2b/Itprid2/Utrn",12
"GO:0005164","GO:0005164","tumor necrosis factor receptor binding","5/394","34/20759",0.000424577960437409,0.06718946223922,0.061452073221204,"Siva1/Nucb2/Tnfsf13b/Stat1/Tnfsf8",5
"GO:0050780","GO:0050780","dopamine receptor binding","4/394","24/20759",0.00100513920500217,0.112887636558351,0.103248025454549,"Grk3/Ptpn11/Gnas/Gna13",4
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity","11/394","192/20759",0.00114753656509765,0.112887636558351,0.103248025454549,"Rapgef4/Farp1/Rapgef1/Abr/Rasgrf1/Bcr/Elmo1/Dock10/Rasgrp1/Eps8l3/Dennd4c",11
"GO:0046332","GO:0046332","SMAD binding","7/394","86/20759",0.00124836248958682,0.112887636558351,0.103248025454549,"Ldlrad4/Jun/Axin2/Tgfbr3/Tcf12/Acvr2a/Ski",7
"GO:0031748","GO:0031748","D1 dopamine receptor binding","3/394","13/20759",0.0016844065840952,0.114578312424652,0.10479433247453,"Grk3/Ptpn11/Gnas",3
"GO:0032813","GO:0032813","tumor necrosis factor receptor superfamily binding","5/394","46/20759",0.0017365224731065,0.114578312424652,0.10479433247453,"Siva1/Nucb2/Tnfsf13b/Stat1/Tnfsf8",5
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","13/394","266/20759",0.00181008392456007,0.114578312424652,0.10479433247453,"Nfkb1/Jdp2/Arid5b/Jarid2/Batf3/Mnt/Sox6/Zfpm1/Irf2bp2/Irf8/Foxq1/Max/Glis1",13
"GO:0005089","GO:0005089","Rho guanyl-nucleotide exchange factor activity","6/394","70/20759",0.00212151510312829,0.122083550934564,0.111658689638331,"Farp1/Abr/Rasgrf1/Bcr/Dock10/Eps8l3",6
"GO:0030296","GO:0030296","protein tyrosine kinase activator activity","3/394","16/20759",0.00316170666841248,0.164793336511422,0.150721435239514,"Abi1/Ccl5/Ercc6",3
"GO:0019956","GO:0019956","chemokine binding","4/394","33/20759",0.00338438131856,0.164793336511422,0.150721435239514,"Ccr6/Cxcr5/Itgb1/Cxcr4",4
"GO:0050839","GO:0050839","cell adhesion molecule binding","11/394","233/20759",0.00512921593252949,0.231913834663655,0.212110433300092,"Ptpn11/Lcp1/Sell/Itga6/Itgb1/Cdk5r1/Ctgf/Thy1/Nectin1/Ank3/Utrn",11
"GO:0015278","GO:0015278","calcium-release channel activity","3/394","20/20759",0.00608497227207615,0.249766543184985,0.228438677561722,"Mcoln3/Itpr1/Ryr1",3
"GO:0060090","GO:0060090","molecular adaptor activity","8/394","147/20759",0.00711298945170844,0.249766543184985,0.228438677561722,"Ptpn11/Nck2/Gatad2a/Rapgef1/Ksr1/Tjp2/Hip1r/Ank3",8
