"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","13/448","162/21298",4.02478499596932e-05,0.0131360669402815,0.0119637406000733,"Gng7/Racgap1/Farp1/Gna13/Atp2b1/Hip1/Ptk2b/Esyt2/Akap5/Cd2/S100a6/Ptpn4/Pkp4",13
"GO:0031252","GO:0031252","cell leading edge","21/448","378/21298",5.7113334522963e-05,0.0131360669402815,0.0119637406000733,"Epb41l5/Abi1/Ptprj/Atp2b1/Eps8l3/Cxcr4/Mpp2/Bcas3/Ptk2b/Myo9b/Bcar1/Akap5/Scimp/Thy1/Itgb1/Gas7/Myo10/Plek/S100a6/Arf6/Dpysl3",21
"GO:0098562","GO:0098562","cytoplasmic side of membrane","13/448","177/21298",0.000100012784063777,0.0145987103029273,0.0132958505733755,"Gng7/Racgap1/Farp1/Gna13/Atp2b1/Hip1/Ptk2b/Esyt2/Akap5/Cd2/S100a6/Ptpn4/Pkp4",13
"GO:0030175","GO:0030175","filopodium","9/448","91/21298",0.000126945306981977,0.0145987103029273,0.0132958505733755,"Abi1/Itga6/Kcnn3/Myo9b/Akap5/Itgb1/Myo10/Myo3b/Arf6",9
"GO:0030055","GO:0030055","cell-substrate junction","12/448","161/21298",0.000159986304471717,0.0147187400113979,0.013405168248367,"Epb41l5/Ppfia1/Itga6/Synpo2/Tns4/Mapre2/Plec/Ptk2b/Cass4/Bcar1/Itgb1/Lpp",12
"GO:0001726","GO:0001726","ruffle","11/448","145/21298",0.000255410661935245,0.0179213859784616,0.0163219945524662,"Epb41l5/Ptprj/Eps8l3/Myo9b/Bcar1/Itgb1/Gas7/Myo10/Plek/S100a6/Arf6",11
"GO:0005925","GO:0005925","focal adhesion","11/448","148/21298",0.00030494921969659,0.0179213859784616,0.0163219945524662,"Epb41l5/Ppfia1/Synpo2/Tns4/Mapre2/Plec/Ptk2b/Cass4/Bcar1/Itgb1/Lpp",11
"GO:0005912","GO:0005912","adherens junction","16/448","284/21298",0.000366354249923474,0.0179213859784616,0.0163219945524662,"Epb41l5/Ppfia1/Itga6/Synpo2/Tns4/Mapre2/Kifc3/Plec/Ptk2b/Cass4/Bcar1/Itgb1/Nectin1/Lpp/Myo1e/Pkp4",16
"GO:0098858","GO:0098858","actin-based cell projection","13/448","203/21298",0.000385728783431566,0.0179213859784616,0.0163219945524662,"Abi1/Slc26a2/Itga6/Kcnn3/Myo9b/Akap5/Grxcr1/Itgb1/Myo10/Myo3b/Arf6/Clic5/Wwox",13
"GO:0005911","GO:0005911","cell-cell junction","22/448","466/21298",0.000390153726763706,0.0179213859784616,0.0163219945524662,"Lim2/Ptprj/Abcc2/Heg1/Tmem65/Pdzd2/Akap6/Itga6/Cxcr4/Kifc3/Lrrc1/Tjp2/Itgb1/Cd2/Clmp/Nectin1/Gja5/Prkch/Gjb1/Gjd3/Myo1e/Pkp4",22
"GO:0005924","GO:0005924","cell-substrate adherens junction","11/448","154/21298",0.000428554882093647,0.0179213859784616,0.0163219945524662,"Epb41l5/Ppfia1/Synpo2/Tns4/Mapre2/Plec/Ptk2b/Cass4/Bcar1/Itgb1/Lpp",11
"GO:0070161","GO:0070161","anchoring junction","16/448","299/21298",0.000641421622267088,0.0245878288535717,0.0223934917247632,"Epb41l5/Ppfia1/Itga6/Synpo2/Tns4/Mapre2/Kifc3/Plec/Ptk2b/Cass4/Bcar1/Itgb1/Nectin1/Lpp/Myo1e/Pkp4",16
"GO:0030136","GO:0030136","clathrin-coated vesicle","8/448","96/21298",0.000949292799962652,0.0304746912756294,0.0277549819855847,"Rab8b/Hip1/Fcho2/Vti1a/Ece1/Ston2/Edn1/Myo1e",8
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","8/448","96/21298",0.000949292799962652,0.0304746912756294,0.0277549819855847,"Gng7/Racgap1/Farp1/Gna13/Hip1/Ptk2b/Esyt2/S100a6",8
"GO:0030056","GO:0030056","hemidesmosome","3/448","10/21298",0.000993739932900959,0.0304746912756294,0.0277549819855847,"Itga6/Plec/Itgb1",3
"GO:0031256","GO:0031256","leading edge membrane","10/448","151/21298",0.00137822547811079,0.0396239824956853,0.0360877460715852,"Epb41l5/Ptprj/Atp2b1/Eps8l3/Mpp2/Akap5/Scimp/Thy1/Itgb1/Plek",10
"GO:0031253","GO:0031253","cell projection membrane","15/448","302/21298",0.00195515600683181,0.0499974348612814,0.0455354212237758,"Epb41l5/Ptprj/Abcc2/Gna13/Atp2b1/Slc26a2/Eps8l3/Mpp2/Ehd3/Akap5/Scimp/Thy1/Itgb1/Plek/Arf6",15
"GO:0017053","GO:0017053","transcriptional repressor complex","7/448","84/21298",0.0019564213641371,0.0499974348612814,0.0455354212237758,"Tbx15/Chd5/Hdac4/Jun/Gatad2a/Tbl1xr1/Rbpj",7
"GO:0005921","GO:0005921","gap junction","4/448","33/21298",0.00487748212211872,0.118086409272348,0.107547805241177,"Tjp2/Gja5/Gjb1/Gjd3",4
"GO:0032433","GO:0032433","filopodium tip","3/448","18/21298",0.00596353979979644,0.137161415395318,0.124920465279947,"Abi1/Myo9b/Myo3b",3
"GO:0001772","GO:0001772","immunological synapse","4/448","36/21298",0.00668290111608543,0.146387357780919,0.133323039809624,"Ptprj/Alcam/Scimp/Lgals3",4
