"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032970","GO:0032970","regulation of actin filament-based process","23/376","383/21092",4.50706258335051e-07,0.00181995187115694,0.00152908028485671,"S1pr1/Bmp10/Synpo2/Tmod1/Cdk5r1/Vangl2/Trpm2/Coro1a/Gpr65/Capza2/Mylk2/Hip1r/Gja5/Pard3/Edn1/Stau2/Ntrk3/Lrp1/Ptk2b/Gpm6b/Arf6/Bag4/Nf2",23
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","19/376","291/21092",1.3340085992352e-06,0.00269336336185587,0.00226289985017634,"Cxcr3/Plg/S1pr1/Nfkbiz/Nod1/Ccl5/Igf1r/Fn1/Fgf2/Il17a/Cpb2/Arg1/Edn1/Il1rl1/Ntrk3/Ptk2b/Ptprj/Ets1/Ccr5",19
"GO:0034330","GO:0034330","cell junction organization","17/376","250/21092",2.78748440302521e-06,0.00294959415592753,0.00247817887035125,"Rab8b/Nphp1/Nedd4l/Plec/Rapgef1/Fn1/Rap1a/Itgb1/Pten/Gja5/Pard3/Ptk2b/Gpm6b/Ptprj/Arf6/Nf2/Pkp4",17
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","20/376","336/21092",2.92183670720905e-06,0.00294959415592753,0.00247817887035125,"S1pr1/Bmp10/Synpo2/Tmod1/Cdk5r1/Vangl2/Trpm2/Coro1a/Gpr65/Capza2/Hip1r/Edn1/Stau2/Ntrk3/Lrp1/Ptk2b/Gpm6b/Arf6/Bag4/Nf2",20
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","17/376","284/21092",1.50594625738739e-05,0.00865151366483006,0.00726879605373877,"Cblb/Nfkbiz/Tnfsf13b/Icos/Prkar1a/Zfp608/Ccl5/Pdcd1lg2/Casp3/Runx3/Tmem131l/Ptprc/Coro1a/Arg1/Tnfrsf21/Ptpn22/Ets1",17
"GO:0034329","GO:0034329","cell junction assembly","14/376","202/21092",1.69915330654236e-05,0.00865151366483006,0.00726879605373877,"Nphp1/Nedd4l/Plec/Rapgef1/Fn1/Rap1a/Itgb1/Pten/Gja5/Pard3/Ptk2b/Gpm6b/Ptprj/Pkp4",14
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","18/376","317/21092",1.73028092157948e-05,0.00865151366483006,0.00726879605373877,"Cblb/Nfkbiz/Tnfsf13b/Icos/Prkar1a/Zfp608/Ccl5/Pdcd1lg2/Casp3/Runx3/Tmem131l/Ptprc/Itgb1/Coro1a/Arg1/Tnfrsf21/Ptpn22/Ets1",18
"GO:0038094","GO:0038094","Fc-gamma receptor signaling pathway","4/376","10/21092",1.91729190575447e-05,0.00865151366483006,0.00726879605373877,"Rapgef1/Ptprc/Rap1a/Ptprj",4
"GO:0055074","GO:0055074","calcium ion homeostasis","23/376","480/21092",1.92827199067535e-05,0.00865151366483006,0.00726879605373877,"Cxcr3/S1pr1/Nucb2/Atp2b1/Cxcr4/Ccl5/Adrb2/Kl/Trpm2/Ptprc/Fgf2/Akap5/Coro1a/Fam20a/Thada/Atp2a3/Gpr65/Ptger2/Ryr1/Edn1/Htt/Ptk2b/Ccr5",23
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","20/376","392/21092",2.79956043615728e-05,0.0109044790934822,0.00916168403281802,"Cblb/Nfkbiz/Tnfsf13b/Icos/Prkar1a/Zfp608/Ccl5/Pdcd1lg2/Casp3/Adrb2/Runx3/Tmem131l/Ptprc/Coro1a/Arg1/Tnfrsf21/Ptpn22/Nf2/Ets1/Ccr5",20
"GO:0046007","GO:0046007","negative regulation of activated T cell proliferation","4/376","11/21092",2.97051188777376e-05,0.0109044790934822,0.00916168403281802,"Prkar1a/Pdcd1lg2/Casp3/Arg1",4
"GO:0019932","GO:0019932","second-messenger-mediated signaling","21/376","430/21092",3.36466389048858e-05,0.0112959130942503,0.00949055757221364,"Ece1/Cxcr3/Nucb2/Hdac4/Prkar1a/Cxcr4/Adrb2/Adcy7/Trpm2/Ptprc/Akap5/Gpr65/Ptger2/Edn1/Adcy9/Htt/Ksr1/Ptk2b/Ptprj/Nfatc1/Ccr5",21
"GO:0016311","GO:0016311","dephosphorylation","19/376","367/21092",3.63662382925344e-05,0.0112959130942503,0.00949055757221364,"Ppp2r5c/Farp1/Uri1/Ptprc/Mtmr7/Ppp2r2a/Grxcr1/Csrnp3/Pten/Ppp1r16b/Ptpn5/Pdp1/Ptpn22/Htt/Ptpn4/Impa2/Ptprj/Bag4/Ptpn13",19
"GO:0009896","GO:0009896","positive regulation of catabolic process","20/376","407/21092",4.74080339583187e-05,0.0136738315088351,0.0114884280787715,"Cblb/Dact1/Cnot6l/Nod1/Nedd4l/Dnajb2/Ubqln1/Adrb2/Atg7/Mylip/Gga3/Tnfrsf1b/Sh3bp4/Pten/Pip4k2a/Acsl5/Htt/Lrp1/Ptk2b/Sesn3",20
"GO:0007162","GO:0007162","negative regulation of cell adhesion","16/376","283/21092",5.31854602178563e-05,0.0138864806190833,0.0116670908045425,"Cblb/Plg/Prkar1a/Zfp608/Pdcd1lg2/Casp3/Adrb2/Runx3/Tmem131l/Ptprc/Tnc/Arg1/Tnfrsf21/Pten/Ptpn22/Nf2",16
"GO:0050868","GO:0050868","negative regulation of T cell activation","10/376","120/21092",5.86452005429005e-05,0.0138864806190833,0.0116670908045425,"Cblb/Prkar1a/Zfp608/Pdcd1lg2/Casp3/Runx3/Tmem131l/Arg1/Tnfrsf21/Ptpn22",10
"GO:0002431","GO:0002431","Fc receptor mediated stimulatory signaling pathway","4/376","13/21092",6.25649118157338e-05,0.0138864806190833,0.0116670908045425,"Rapgef1/Ptprc/Rap1a/Ptprj",4
"GO:0051961","GO:0051961","negative regulation of nervous system development","18/376","352/21092",6.80803531817055e-05,0.0138864806190833,0.0116670908045425,"Rap1gap2/Cdk5r1/Hmg20a/Id3/Asap1/Kdm4a/Rbpj/Xylt1/Itgb1/Mylip/Tnfrsf21/Pten/Prkacb/Ntrk3/Lrp1/Arf6/Sema6d/Ccr5",18
"GO:0042129","GO:0042129","regulation of T cell proliferation","12/376","174/21092",7.08685395717253e-05,0.0138864806190833,0.0116670908045425,"Cblb/Tnfsf13b/Prkar1a/Ccl5/Pdcd1lg2/Casp3/Tmem131l/Ptprc/Coro1a/Arg1/Tnfrsf21/Ptpn22",12
"GO:0060402","GO:0060402","calcium ion transport into cytosol","11/376","148/21092",7.22107511476751e-05,0.0138864806190833,0.0116670908045425,"Cxcr3/Adrb2/Trpm2/Ptprc/Fgf2/Akap5/Coro1a/Ryr1/Htt/Ptk2b/Ccr5",11
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","22/376","488/21092",7.22179526995417e-05,0.0138864806190833,0.0116670908045425,"Cxcr3/S1pr1/Nucb2/Atp2b1/Cxcr4/Ccl5/Adrb2/Trpm2/Ptprc/Fgf2/Akap5/Coro1a/Thada/Atp2a3/Gpr65/Mt4/Ptger2/Ryr1/Edn1/Htt/Ptk2b/Ccr5",22
"GO:0031345","GO:0031345","negative regulation of cell projection organization","13/376","204/21092",8.0388970953842e-05,0.0141084975025569,0.0118536241106177,"Rap1gap2/Cdk5r1/Asap1/Rbpj/Xylt1/Itgb1/Mylip/Tbc1d30/Pten/Lrp1/Arf6/Sema6d/Ccr5",13
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","20/376","423/21092",8.05900056171621e-05,0.0141084975025569,0.0118536241106177,"Prkar1a/Synpo2/Vangl2/Casp3/Adrb2/Igf1r/Ptprc/Fgf2/Pik3r5/Map3k4/Map3k20/Epgn/Edn1/Ptpn5/Ptpn22/Htt/Ntrk3/Ksr1/Ptk2b/Ptprj",20
"GO:0010506","GO:0010506","regulation of autophagy","14/376","234/21092",8.5072941306268e-05,0.0141084975025569,0.0118536241106177,"Nod1/Adrb2/Atg7/Usp10/Kdm4a/Herc1/Sh3bp4/Mcl1/Casp1/Pip4k2a/Ptpn22/Htt/Usp30/Sesn3",14
"GO:0048008","GO:0048008","platelet-derived growth factor receptor signaling pathway","7/376","60/21092",9.27198837131092e-05,0.0141084975025569,0.0118536241106177,"Cblb/Rapgef1/Schip1/Hip1r/Pten/Lrp1/Ptprj",7
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","10/376","127/21092",9.46605134459891e-05,0.0141084975025569,0.0118536241106177,"Cxcr3/Adrb2/Trpm2/Ptprc/Fgf2/Coro1a/Ryr1/Htt/Ptk2b/Ccr5",10
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","21/376","463/21092",9.65652935544784e-05,0.0141084975025569,0.0118536241106177,"Cxcr3/S1pr1/Nucb2/Atp2b1/Cxcr4/Ccl5/Adrb2/Trpm2/Ptprc/Fgf2/Akap5/Coro1a/Thada/Atp2a3/Gpr65/Ptger2/Ryr1/Edn1/Htt/Ptk2b/Ccr5",21
"GO:0042098","GO:0042098","T cell proliferation","13/376","208/21092",9.78300966001961e-05,0.0141084975025569,0.0118536241106177,"Cblb/Tnfsf13b/Prkar1a/Cxcr4/Ccl5/Pdcd1lg2/Casp3/Tmem131l/Ptprc/Coro1a/Arg1/Tnfrsf21/Ptpn22",13
"GO:0050863","GO:0050863","regulation of T cell activation","16/376","301/21092",0.000109658025760787,0.0145059055286223,0.0121875168840097,"Cblb/Nfkbiz/Tnfsf13b/Icos/Prkar1a/Zfp608/Ccl5/Pdcd1lg2/Casp3/Runx3/Tmem131l/Ptprc/Coro1a/Arg1/Tnfrsf21/Ptpn22",16
"GO:0019751","GO:0019751","polyol metabolic process","9/376","105/21092",0.000110185320941068,0.0145059055286223,0.0121875168840097,"Grk3/Asah2/Spr/Pcbd1/Mtmr7/Fgf2/Pten/Ptk2b/Impa2",9
"GO:0070588","GO:0070588","calcium ion transmembrane transport","15/376","271/21092",0.00011470433925718,0.0145059055286223,0.0121875168840097,"Cxcr3/Atp2b1/Mcoln2/Ubqln1/Adrb2/Trpm2/Ptprc/Fgf2/Coro1a/Atp2a3/Ryr1/Ptpn22/Htt/Ptk2b/Ccr5",15
"GO:0038093","GO:0038093","Fc receptor signaling pathway","4/376","15/21092",0.000116112540074759,0.0145059055286223,0.0121875168840097,"Rapgef1/Ptprc/Rap1a/Ptprj",4
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","9/376","106/21092",0.000118547519178934,0.0145059055286223,0.0121875168840097,"S1pr1/Irak4/Hdac4/Ccl5/Igf1r/Rbpj/Fgf2/Stat1/Edn1",9
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","9/376","107/21092",0.000127434171281041,0.0148279849719835,0.012458120373479,"Cxcr3/Trpm2/Ptprc/Fgf2/Coro1a/Ryr1/Htt/Ptk2b/Ccr5",9
"GO:0042176","GO:0042176","regulation of protein catabolic process","18/376","371/21092",0.000132097388564939,0.0148279849719835,0.012458120373479,"Cblb/Dact1/Dlgap1/Nedd4l/Dnajb2/Odc1/Mdm4/Ubqln1/Atg7/Mylip/Wdr91/Rybp/Gga3/Tnfrsf1b/Pten/Serpinb1b/Lrp1/Ptk2b",18
"GO:0045785","GO:0045785","positive regulation of cell adhesion","19/376","405/21092",0.000133871233936916,0.0148279849719835,0.012458120373479,"Nfkbiz/Tnfsf13b/Icos/Ccl5/Pdcd1lg2/Runx3/Ptprc/Nedd9/Fn1/Itgb1/Coro1a/Dock5/Rreb1/Ptpn22/Ptk2b/Ptprj/Bag4/Ets1/Ccr5",19
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","10/376","133/21092",0.000139012183010212,0.0148279849719835,0.012458120373479,"Cblb/Prkar1a/Zfp608/Pdcd1lg2/Casp3/Runx3/Tmem131l/Arg1/Tnfrsf21/Ptpn22",10
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","12/376","187/21092",0.000140711940268414,0.0148279849719835,0.012458120373479,"Cblb/Prkar1a/Zfp608/Pdcd1lg2/Casp3/Adrb2/Runx3/Tmem131l/Arg1/Tnfrsf21/Ptpn22/Nf2",12
"GO:0060401","GO:0060401","cytosolic calcium ion transport","11/376","160/21092",0.000145020552468175,0.0148279849719835,0.012458120373479,"Cxcr3/Adrb2/Trpm2/Ptprc/Fgf2/Akap5/Coro1a/Ryr1/Htt/Ptk2b/Ccr5",11
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","9/376","109/21092",0.000146884447468881,0.0148279849719835,0.012458120373479,"Cxcr3/Trpm2/Ptprc/Fgf2/Coro1a/Ryr1/Htt/Ptk2b/Ccr5",9
"GO:0006816","GO:0006816","calcium ion transport","19/376","409/21092",0.000151910964475312,0.0149613774280807,0.0125701935431047,"Cxcr3/Atp2b1/Mcoln2/Cxcr4/Ccl5/Ubqln1/Adrb2/Trpm2/Ptprc/Fgf2/Akap5/Coro1a/Atp2a3/Ryr1/Ptpn22/Htt/Ptk2b/Nfatc1/Ccr5",19
"GO:0051282","GO:0051282","regulation of sequestering of calcium ion","9/376","111/21092",0.000168752163560858,0.0162243151537797,0.0136312837883871,"Cxcr3/Trpm2/Ptprc/Fgf2/Coro1a/Ryr1/Htt/Ptk2b/Ccr5",9
"GO:0051208","GO:0051208","sequestering of calcium ion","9/376","112/21092",0.000180663981120429,0.0169656082735882,0.0142541006401749,"Cxcr3/Trpm2/Ptprc/Fgf2/Coro1a/Ryr1/Htt/Ptk2b/Ccr5",9
"GO:1903036","GO:1903036","positive regulation of response to wounding","7/376","67/21092",0.000187663788609099,0.0170391581098552,0.0143158954636384,"Plg/Cxcr4/Igf1r/Cpb2/Rreb1/Ntrk3/Ptprj",7
"GO:1903034","GO:1903034","regulation of response to wounding","11/376","165/21092",0.00019006634294631,0.0170391581098552,0.0143158954636384,"Plg/Cxcr4/Adrb2/Igf1r/Xylt1/Fgf2/Cpb2/Pten/Rreb1/Ntrk3/Ptprj",11
