"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051019","GO:0051019","mitogen-activated protein kinase binding","8/477","36/20759",1.25974736140393e-06,0.000879303658259946,0.000749218167571814,"Mapkapk2/Dusp2/Mapkapk3/Map3k1/Dusp1/Plcb4/Gch1/Nfatc1",8
"GO:0003779","GO:0003779","actin binding","26/477","415/20759",4.29329768356305e-06,0.0014983608915635,0.00127669115327006,"Dstn/Cxcr4/Rcsd1/S100a4/Hip1/Synpo2/Itgb1/Tns4/Cdk5r1/Plec/Flnb/Add3/Myo9b/Pls1/Lcp1/Myo3b/Akap5/Sntb1/Coro1a/Capza2/Gas7/Itprid2/Utrn/Diaph3/Sipa1l1/Ccr5",26
"GO:0004435","GO:0004435","phosphatidylinositol phospholipase C activity","5/477","17/20759",3.08855249546492e-05,0.00538952410458629,0.00459218989457285,"Ccl5/Plcl2/Plcg1/Plcl1/Plcb4",5
"GO:0004629","GO:0004629","phospholipase C activity","5/477","17/20759",3.08855249546492e-05,0.00538952410458629,0.00459218989457285,"Ccl5/Plcl2/Plcg1/Plcl1/Plcb4",5
"GO:0000982","GO:0000982","transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding","26/477","492/20759",7.96375854659254e-05,0.0111174069310432,0.0094726812185785,"Creb5/Jdp2/Mafg/Egr2/Zbtb20/Jun/Irf2bp2/Sox6/Cebpa/Hlf/Nfatc2/Tcf12/Mafb/Bcl11b/Tshz2/Tcf7l2/Batf/Stat1/Foxq1/Pou2f2/Nfya/Max/Irf8/Myb/Nfatc1/Hif1a",26
"GO:0051015","GO:0051015","actin filament binding","14/477","193/20759",0.000157617552210743,0.0183361752405165,0.0156234942103631,"Dstn/Rcsd1/Hip1/Cdk5r1/Add3/Myo9b/Pls1/Lcp1/Coro1a/Capza2/Gas7/Itprid2/Utrn/Sipa1l1",14
"GO:0017124","GO:0017124","SH3 domain binding","11/477","131/20759",0.000224029699231147,0.0223389614376201,0.0190341022655035,"Abi1/Cblb/Reps1/Trp53bp2/Rufy1/Asap1/Bcar1/Akap5/Uvrag/Elmo1/Sh3kbp1",11
"GO:0001228","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","23/477","464/20759",0.000501462608893128,0.0437526126259254,0.0372797860558707,"Creb5/Mafg/Egr2/Jun/Irf2bp2/Pbx3/Cebpa/Hlf/Nfatc2/Tcf12/Nfkb1/Mafb/Bcl11b/Tcf7l2/Csrnp3/Batf/Pou2f2/Rreb1/Nfya/Plagl1/Myb/Nfatc1/Hif1a",23
"GO:0005088","GO:0005088","Ras guanyl-nucleotide exchange factor activity","10/477","125/20759",0.000628437406601495,0.0487388122008715,0.0415283198514438,"Rapgef4/Dock10/Rasgrf1/Arhgef3/Farp1/Rap1a/Rapgef1/Prex1/Bcr/C9orf72",10
"GO:0031434","GO:0031434","mitogen-activated protein kinase kinase binding","4/477","19/20759",0.000811052274513619,0.0514695714870587,0.0438550865483158,"Trib2/Raf1/Map3k1/Ksr1",4
"GO:0046332","GO:0046332","SMAD binding","8/477","86/20759",0.000811125052088318,0.0514695714870587,0.0438550865483158,"Cited2/Ldlrad4/Tgfbr2/Jun/Ctnnb1/Tcf12/Runx3/Acvr2a",8
"GO:0015278","GO:0015278","calcium-release channel activity","4/477","20/20759",0.000995541470611578,0.0548751023115382,0.0467567980787499,"Itpr1/Trpm2/Rasa3/Ryr1",4
"GO:0035254","GO:0035254","glutamate receptor binding","7/477","69/20759",0.00102202912614613,0.0548751023115382,0.0467567980787499,"Rasgrf1/Prnp/Cdk5r1/Ctnnb1/Adrb2/Plcg1/Akap5",7
"GO:0019902","GO:0019902","phosphatase binding","13/477","213/20759",0.00135649210966944,0.0676308208963763,0.0576254166889649,"Anapc4/Itpr1/Hmgcr/Nfatc2/Nek2/Ctnnb1/Adrb2/Akap5/Ppp2r2a/Lgals3/Stat1/Mapk1/Pard3",13
"GO:0019903","GO:0019903","protein phosphatase binding","11/477","166/20759",0.00162819161631479,0.0688961757025819,0.0587035730236145,"Anapc4/Itpr1/Hmgcr/Nek2/Ctnnb1/Adrb2/Akap5/Ppp2r2a/Lgals3/Stat1/Pard3",11
"GO:0001077","GO:0001077","proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific","17/477","328/20759",0.00163807985731414,0.0688961757025819,0.0587035730236145,"Creb5/Mafg/Egr2/Jun/Cebpa/Hlf/Nfatc2/Tcf12/Mafb/Bcl11b/Tcf7l2/Batf/Pou2f2/Nfya/Myb/Nfatc1/Hif1a",17
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity","12/477","192/20759",0.00167798708731217,0.0688961757025819,0.0587035730236145,"Rapgef4/Dock10/Tagap/Rasgrf1/Arhgef3/Farp1/Rap1a/Rapgef1/Prex1/Bcr/Elmo1/C9orf72",12
"GO:0051087","GO:0051087","chaperone binding","8/477","98/20759",0.00189551995079368,0.0696565528437939,0.0593514588399088,"Lbr/Dnajb2/Prnp/Atp1a1/Ksr1/Amfr/Dnajc1/Dnajc3",8
"GO:0032266","GO:0032266","phosphatidylinositol-3-phosphate binding","5/477","39/20759",0.00189609527798293,0.0696565528437939,0.0593514588399088,"Plekha5/Hip1/Asap1/Sap30l/Pard3",5
"GO:0099094","GO:0099094","ligand-gated cation channel activity","8/477","99/20759",0.00202168985165654,0.0705569758228132,0.0601186719045234,"Chrnb4/Itpr1/Trpm2/Kcnj15/Rasa3/Ryr1/Kcnj3/Ptk2b",8
"GO:0071837","GO:0071837","HMG box domain binding","4/477","25/20759",0.00237385290620211,0.0769742864296051,0.0655865960378931,"Egr2/Jun/Cebpa/Tcf12",4
"GO:0043178","GO:0043178","alcohol binding","7/477","80/20759",0.00242612364104773,0.0769742864296051,0.0655865960378931,"Itpr1/Plcl2/Osbpl8/Cyp11a1/Plcl1/Osbpl3/Adh4",7
"GO:0004674","GO:0004674","protein serine/threonine kinase activity","21/477","464/20759",0.00262830072034097,0.0797632131651304,0.0679629248051556,"Mapkapk2/Irak4/Tgfbr2/Tlk1/Nek2/Raf1/Mapk8/Acvr2a/Cdk14/Top1/Bub1b/Myo3b/Mapkapk3/Map3k1/Mylk2/Bcr/Map3k4/Prkacb/Mapk1/Tnik/Ptk2b",21
"GO:0099604","GO:0099604","ligand-gated calcium channel activity","4/477","26/20759",0.00275513729594967,0.0801285763572028,0.0682742356233141,"Itpr1/Trpm2/Rasa3/Ryr1",4
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","3/477","13/20759",0.00290393416839203,0.0810778419815055,0.069083065479642,"Dusp2/Dusp1/Dusp4",3
"GO:0005070","GO:0005070","SH3/SH2 adaptor activity","4/477","27/20759",0.0031763212625801,0.0812810394042305,0.0692562015735036,"Nck2/Rapgef1/Ptpn11/Sla",4
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","16/477","322/20759",0.00336078983270126,0.0812810394042305,0.0692562015735036,"Egr2/Cxcr4/Trib2/Jun/Dnajb2/Traf5/Mdm2/Tank/Dbt/Prkacb/Stat1/Snx9/Sipa1l1/Ptk2b/Sh3kbp1/Hif1a",16
"GO:0005525","GO:0005525","GTP binding","17/477","353/20759",0.0034998867321068,0.0812810394042305,0.0692562015735036,"Hhat/Rab30/Noa1/Rhoj/Samhd1/Rem2/Rsg1/Rasl11a/Rab8b/Rap2b/Ehd3/Rap1a/Arf2/Gch1/Arl6/Rhoh/Arf6",17
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","14/477","266/20759",0.00355953758998933,0.0812810394042305,0.0692562015735036,"Jdp2/Arid5b/Jarid2/Zbtb20/Irf2bp2/Sox6/Nfatc2/Nfkb1/Tshz2/Bcl6/Foxq1/Max/Irf8/Nfatc1",14
"GO:0033549","GO:0033549","MAP kinase phosphatase activity","3/477","14/20759",0.00363333860070294,0.0812810394042305,0.0692562015735036,"Dusp2/Dusp1/Dusp4",3
"GO:0019783","GO:0019783","ubiquitin-like protein-specific protease activity","8/477","109/20759",0.00368098673336484,0.0812810394042305,0.0692562015735036,"Usp40/Usp20/Usp47/Usp10/Tank/Uspl1/Mindy3/Usp30",8
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","17/477","356/20759",0.00381009576669275,0.0812810394042305,0.0692562015735036,"Samhd1/Dusp2/Ccl5/Atp1a1/Plcl2/Lpin1/Plcg1/Mtmr7/Pde8b/Plcl1/Ptpn11/Dusp1/Ppp2r2a/Plcb4/Pdp1/Dusp4/Ptpn4",17
