"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034330","GO:0034330","cell junction organization","13/225","250/21092",3.08643813775061e-06,0.00455232396134443,0.00388431514363064,"Pkp4/Tgfb2/Bcas3/Itgb1/Ctnnb1/Rapgef1/Fn1/Rap1a/Gja5/Prkch/Gjd3/Ptk2/Arf6",13
"GO:0043087","GO:0043087","regulation of GTPase activity","14/225","297/21092",4.03021253088933e-06,0.00455232396134443,0.00388431514363064,"Sema4d/Pkp4/Rabgap1l/Rap1gds1/Bcas3/Itgb1/Rasa3/Rapgef1/Myo9b/Rap1a/Sh3bp4/S1pr1/Ntrk3/Tbc1d4",14
"GO:0043547","GO:0043547","positive regulation of GTPase activity","12/225","218/21092",4.15863942875557e-06,0.00455232396134443,0.00388431514363064,"Sema4d/Pkp4/Rabgap1l/Rap1gds1/Bcas3/Itgb1/Rapgef1/Myo9b/Rap1a/S1pr1/Ntrk3/Tbc1d4",12
"GO:0034329","GO:0034329","cell junction assembly","11/225","202/21092",1.16397703286237e-05,0.00955625143980007,0.00815396542494641,"Pkp4/Bcas3/Itgb1/Ctnnb1/Rapgef1/Fn1/Rap1a/Gja5/Prkch/Gjd3/Ptk2",11
"GO:0038093","GO:0038093","Fc receptor signaling pathway","4/225","15/21092",1.56933739605248e-05,0.0103074080172727,0.00879489715429835,"Rapgef1/Ptprc/Rap1a/Kit",4
"GO:0003170","GO:0003170","heart valve development","6/225","58/21092",3.51185537660459e-05,0.0192215550946158,0.0164009807237218,"Tgfb2/Mdm2/Mdm4/Nfatc1/Rbpj/Gja5",6
"GO:0030278","GO:0030278","regulation of ossification","11/225","233/21092",4.35752096413565e-05,0.020442998351745,0.0174431891827505,"Sema4d/Mir3960/Axin2/Ctnnb1/Kl/Nfatc1/Rbpj/S1pr1/Srgn/Ptk2/Hdac4",11
"GO:0003177","GO:0003177","pulmonary valve development","4/225","20/21092",5.34159506540037e-05,0.0219272477434685,0.0187096395580208,"Tgfb2/Nfatc1/Rbpj/Gja5",4
"GO:0003283","GO:0003283","atrial septum development","4/225","21/21092",6.54340181488924e-05,0.0238761461778847,0.0203725562938423,"Tgfb2/Mdm2/Mdm4/Gja5",4
"GO:0030098","GO:0030098","lymphocyte differentiation","14/225","388/21092",7.80539918570463e-05,0.025632930925854,0.0218715501393113,"Runx3/Nfkbiz/Ccr6/Ctnnb1/Tmem131l/Ptprc/Nfatc1/Rbpj/Irf2bp2/Tox/Lck/Rhoh/Kit/Tnfsf8",14
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","7/225","99/21092",9.27887586924703e-05,0.027701662140552,0.0236367153721872,"Bcas3/Trpm2/Plek/S1pr1/Ntrk3/Kit/Atp2c1",7
"GO:0001667","GO:0001667","ameboidal-type cell migration","14/225","406/21092",0.000125783352208063,0.0330075775148814,0.0281640397924912,"Sema4d/Ptpn11/Tgfb2/Bcas3/Sema7a/Ccr6/Itgb1/Schip1/Fn1/Ptk2/Kit/Arf6/Bag4/Ets1",14
"GO:0038094","GO:0038094","Fc-gamma receptor signaling pathway","3/225","10/21092",0.000136007902393725,0.0330075775148814,0.0281640397924912,"Rapgef1/Ptprc/Rap1a",3
"GO:0003179","GO:0003179","heart valve morphogenesis","5/225","47/21092",0.00014071439866271,0.0330075775148814,0.0281640397924912,"Tgfb2/Mdm2/Mdm4/Nfatc1/Gja5",5
"GO:0048863","GO:0048863","stem cell differentiation","10/225","226/21092",0.000164980934968901,0.0358418693119984,0.0305824271134495,"Sema4d/Prickle1/Sox6/Tgfb2/Sema7a/Ptprc/Fn1/Rbpj/Chd2/Kit",10
