"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003779","GO:0003779","actin binding","25/368","415/20759",1.18849471154353e-07,7.32112742310812e-05,6.74314367917853e-05,"Sntb2/Dstn/Lsp1/Eps8l3/Hip1/Synpo2/Tmod1/Tns4/Cdk5r1/Cxcr4/Plec/Myo9b/Pls1/Lcp1/Akap5/Sntb1/Mical2/Gas7/Coro2b/Diaph3/Sipa1l1/Myo3b/Myo1e/Itgb1/Ccr5",25
"GO:0019956","GO:0019956","chemokine binding","5/368","33/20759",0.000268743809123596,0.0805431708229154,0.0741844994421589,"Cxcr3/Ccr6/Cxcr4/Itgb1/Ccr5",5
"GO:0051015","GO:0051015","actin filament binding","11/368","193/20759",0.000688191648391135,0.0805431708229154,0.0741844994421589,"Dstn/Hip1/Tmod1/Cdk5r1/Myo9b/Pls1/Lcp1/Gas7/Coro2b/Sipa1l1/Myo1e",11
"GO:0016493","GO:0016493","C-C chemokine receptor activity","4/368","24/20759",0.000779634732774862,0.0805431708229154,0.0741844994421589,"Cxcr3/Ccr6/Cxcr4/Ccr5",4
"GO:0001637","GO:0001637","G protein-coupled chemoattractant receptor activity","4/368","25/20759",0.000915263304805856,0.0805431708229154,0.0741844994421589,"Cxcr3/Ccr6/Cxcr4/Ccr5",4
"GO:0004950","GO:0004950","chemokine receptor activity","4/368","25/20759",0.000915263304805856,0.0805431708229154,0.0741844994421589,"Cxcr3/Ccr6/Cxcr4/Ccr5",4
"GO:0019957","GO:0019957","C-C chemokine binding","4/368","25/20759",0.000915263304805856,0.0805431708229154,0.0741844994421589,"Cxcr3/Ccr6/Cxcr4/Ccr5",4
"GO:0000982","GO:0000982","transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding","19/368","492/20759",0.00134220138696443,0.0947779562531821,0.0872954860226677,"Creb5/Jdp2/Tbx15/Onecut1/Bhlhe40/Cebpa/Jun/Hivep2/Arnt2/Tcf12/Kdm4a/Nfia/Irf2bp2/Sox6/Batf/Mef2b/Irf8/Foxq1/Ets1",19
"GO:0005243","GO:0005243","gap junction channel activity","3/368","13/20759",0.00138474286733545,0.0947779562531821,0.0872954860226677,"Gja5/Gjb1/Gjd3",3
"GO:0019955","GO:0019955","cytokine binding","8/368","130/20759",0.00225149101602324,0.13022949937466,0.119948223108239,"Cxcr3/Ccr6/Cxcr4/Il20ra/Il6st/Tnfrsf1b/Itgb1/Ccr5",8
"GO:0019207","GO:0019207","kinase regulator activity","10/368","192/20759",0.00232552677454749,0.13022949937466,0.119948223108239,"Fgfr1op/Akap11/Cdk5r1/Ccl5/Ankrd54/Fam20a/Wdr91/Ercc6/Cdkn2b/Cish",10
"GO:0001227","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","12/368","266/20759",0.0029526403950136,0.140268347403953,0.129194530503641,"Nfkb1/Jdp2/Arid5b/Jarid2/Tbx15/Pcbp3/Bhlhe40/Kdm4a/Irf2bp2/Sox6/Irf8/Foxq1",12
"GO:0000993","GO:0000993","RNA polymerase II complex binding","4/368","34/20759",0.00296020863027823,0.140268347403953,0.129194530503641,"Scaf8/Smyd3/Uri1/Ago2",4
"GO:0051019","GO:0051019","mitogen-activated protein kinase binding","4/368","36/20759",0.00365702189166056,0.160908963233065,0.148205624030454,"Ptprj/Mapkapk3/Mical2/Dusp10",4
"GO:0043175","GO:0043175","RNA polymerase core enzyme binding","4/368","38/20759",0.0044573995733996,0.183050542480944,0.168599183864027,"Scaf8/Smyd3/Uri1/Ago2",4
"GO:0022829","GO:0022829","wide pore channel activity","3/368","20/20759",0.00503506862866046,0.193850142203428,0.17854618360842,"Gja5/Gjb1/Gjd3",3
"GO:0034237","GO:0034237","protein kinase A regulatory subunit binding","3/368","21/20759",0.00579792405159703,0.210089483281398,0.193503471443393,"Akap11/Akap6/Akap5",3
"GO:0042826","GO:0042826","histone deacetylase binding","7/368","124/20759",0.00666542019000184,0.217759071225052,0.200567565602022,"Chd5/Dact1/Hdac4/Cebpa/Lpin1/Runx3/Mef2b",7
"GO:0008047","GO:0008047","enzyme activator activity","16/368","449/20759",0.00671659472934414,0.217759071225052,0.200567565602022,"Ppp2r5c/Rgs3/Jun/Cdk5r1/Ccl5/Agfg1/Bcas3/Myo9b/Tagap/Fam20a/Thy1/Bcr/Ercc6/Dcp1b/Tbc1d4/Sipa1l1",16
"GO:0071837","GO:0071837","HMG box domain binding","3/368","25/20759",0.0095166145260741,0.293111727403082,0.26997132787126,"Cebpa/Jun/Tcf12",3
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","13/368","356/20759",0.0114524819517138,0.322435762613232,0.296980307670082,"Nt5e/Ptprj/Ccl5/Lpin1/Acpp/Plcg1/Ctdspl/Mtmr7/Pde8b/Pdp1/Dusp4/Impa2/Dusp10",13
"GO:0051018","GO:0051018","protein kinase A binding","4/368","51/20759",0.0126133398463432,0.322435762613232,0.296980307670082,"Akap11/Dact1/Akap6/Akap5",4
"GO:0008266","GO:0008266","poly(U) RNA binding","3/368","29/20759",0.0143529634781971,0.322435762613232,0.296980307670082,"Atxn1/Rbms3/Pabpc2",3
"GO:0001098","GO:0001098","basal transcription machinery binding","4/368","54/20759",0.0153186192013508,0.322435762613232,0.296980307670082,"Scaf8/Smyd3/Uri1/Ago2",4
"GO:0001099","GO:0001099","basal RNA polymerase II transcription machinery binding","4/368","54/20759",0.0153186192013508,0.322435762613232,0.296980307670082,"Scaf8/Smyd3/Uri1/Ago2",4
"GO:0005388","GO:0005388","calcium-transporting ATPase activity","2/368","11/20759",0.0155073440525295,0.322435762613232,0.296980307670082,"Atp2b1/Atp2a3",2
"GO:0008253","GO:0008253","5'-nucleotidase activity","2/368","11/20759",0.0155073440525295,0.322435762613232,0.296980307670082,"Nt5e/Acpp",2
"GO:0034450","GO:0034450","ubiquitin-ubiquitin ligase activity","2/368","11/20759",0.0155073440525295,0.322435762613232,0.296980307670082,"Ubr5/Amfr",2
"GO:0060090","GO:0060090","molecular adaptor activity","7/368","147/20759",0.016024345345191,0.322435762613232,0.296980307670082,"Hip1/Nck2/Rapgef1/Ksr1/Peli2/Tjp2/Amfr",7
"GO:0003705","GO:0003705","transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding","6/368","114/20759",0.0160558900007416,0.322435762613232,0.296980307670082,"Nfkb1/Onecut1/Cebpa/Jun/Mef2b/Hnf1b",6
"GO:0070063","GO:0070063","RNA polymerase binding","4/368","55/20759",0.0162952658731807,0.322435762613232,0.296980307670082,"Scaf8/Smyd3/Uri1/Ago2",4
"GO:0001078","GO:0001078","proximal promoter DNA-binding transcription repressor activity, RNA polymerase II-specific","8/368","187/20759",0.0187062031738192,0.322435762613232,0.296980307670082,"Jdp2/Tbx15/Bhlhe40/Kdm4a/Irf2bp2/Sox6/Irf8/Foxq1",8
"GO:0016791","GO:0016791","phosphatase activity","10/368","265/20759",0.0203323700953871,0.322435762613232,0.296980307670082,"Nt5e/Ptprj/Lpin1/Acpp/Ctdspl/Mtmr7/Pdp1/Dusp4/Impa2/Dusp10",10
"GO:0000339","GO:0000339","RNA cap binding","2/368","13/20759",0.0214853520474394,0.322435762613232,0.296980307670082,"Gemin5/Ago2",2
"GO:0008252","GO:0008252","nucleotidase activity","2/368","13/20759",0.0214853520474394,0.322435762613232,0.296980307670082,"Nt5e/Acpp",2
"GO:0017017","GO:0017017","MAP kinase tyrosine/serine/threonine phosphatase activity","2/368","13/20759",0.0214853520474394,0.322435762613232,0.296980307670082,"Dusp4/Dusp10",2
"GO:0035497","GO:0035497","cAMP response element binding","2/368","13/20759",0.0214853520474394,0.322435762613232,0.296980307670082,"Jun/Tcf12",2
"GO:0045125","GO:0045125","bioactive lipid receptor activity","2/368","13/20759",0.0214853520474394,0.322435762613232,0.296980307670082,"S1pr3/Lpar4",2
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity","8/368","192/20759",0.0215250495715089,0.322435762613232,0.296980307670082,"Farp1/Rasgrf1/Eps8l3/Rapgef1/Tagap/Bcr/Rasgef1a/Dock5",8
