"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051403","GO:0051403","stress-activated MAPK cascade","15/263","258/21092",9.34788791495091e-07,0.00302910342071791,0.00253121338477446,"Mapkapk2/Dact1/Marveld3/Ctgf/Map3k1/Rasgrp1/Dusp1/Map3k4/Lmnb1/Edn1/Tnik/Gadd45a/Ptk2/Ptk2b/Rassf2",15
"GO:0007254","GO:0007254","JNK cascade","13/263","203/21092",1.7266191160858e-06,0.00302910342071791,0.00253121338477446,"Dact1/Marveld3/Ctgf/Map3k1/Rasgrp1/Map3k4/Lmnb1/Edn1/Tnik/Gadd45a/Ptk2/Ptk2b/Rassf2",13
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","16/263","317/21092",2.58750292202555e-06,0.00302910342071791,0.00253121338477446,"Sema4d/Ctla4/Runx3/Sell/Cd83/Tgfbr2/Prkar1a/Nck2/Ccl5/Ifng/Rasgrp1/Fam49b/Itgb1/Arg1/Icos/Cx3cr1",16
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","15/263","291/21092",4.13950620652176e-06,0.00332928841285771,0.00278205733576529,"Mapkapk2/Dact1/Marveld3/Ctgf/Map3k1/Rasgrp1/Dusp1/Map3k4/Lmnb1/Edn1/Tnik/Gadd45a/Ptk2/Ptk2b/Rassf2",15
"GO:0046328","GO:0046328","regulation of JNK cascade","12/263","189/21092",4.73987530304344e-06,0.00332928841285771,0.00278205733576529,"Dact1/Marveld3/Ctgf/Map3k1/Rasgrp1/Map3k4/Lmnb1/Edn1/Tnik/Gadd45a/Ptk2b/Rassf2",12
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","13/263","233/21092",7.83630546837536e-06,0.00431059765412478,0.00360206997353431,"Dact1/Marveld3/Ctgf/Map3k1/Rasgrp1/Dusp1/Map3k4/Lmnb1/Edn1/Tnik/Gadd45a/Ptk2b/Rassf2",13
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","13/263","235/21092",8.59173792109153e-06,0.00431059765412478,0.00360206997353431,"Dact1/Marveld3/Ctgf/Map3k1/Rasgrp1/Dusp1/Map3k4/Lmnb1/Edn1/Tnik/Gadd45a/Ptk2b/Rassf2",13
"GO:0042110","GO:0042110","T cell activation","19/263","485/21092",1.20090471095553e-05,0.00498798230333649,0.00416811373387548,"Ctla4/Runx3/Ccr6/Lcp1/Cd83/Tgfbr2/Prkar1a/Nck2/Foxp1/Ccl5/Cdk6/Ifng/Rasgrp1/Fam49b/Chd7/Arg1/Icos/Cd2/Tnfsf8",19
"GO:0046330","GO:0046330","positive regulation of JNK cascade","10/263","143/21092",1.27824147864546e-05,0.00498798230333649,0.00416811373387548,"Ctgf/Map3k1/Rasgrp1/Map3k4/Lmnb1/Edn1/Tnik/Gadd45a/Ptk2b/Rassf2",10
"GO:0030595","GO:0030595","leukocyte chemotaxis","12/263","212/21092",1.51936379883799e-05,0.00533600566151902,0.00445893291701086,"Ccr6/Ptprj/S1pr1/Sell/Cxcr5/Ccl5/Ifng/Myo9b/Dusp1/Cx3cr1/Edn1/Ptk2b",12
"GO:0043547","GO:0043547","positive regulation of GTPase activity","12/263","218/21092",2.00617584171009e-05,0.0064051723237144,0.00535236195855285,"Sema4d/Pkp4/S1pr1/Bcas3/Tbc1d4/Ccl5/Myo9b/Rasgrp1/Tbc1d1/Itgb1/Sipa1l1/Ptk2b",12
"GO:0043502","GO:0043502","regulation of muscle adaptation","8/263","96/21092",2.70320730451439e-05,0.00791138671121211,0.00661100172367203,"Ece1/Jarid2/Bmp10/Foxp1/Nfatc1/Edn1/Ptk2/Hdac4",8
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","17/263","430/21092",3.10140174416287e-05,0.00837855609653847,0.00700138304674178,"Tgfbr2/Tlr1/Ccnd2/Ifng/Lpar3/Osbpl8/Map3k1/Rasgrp1/Map3k4/Epgn/Edn1/Tnik/Tab2/Gadd45a/Ptk2/Ptk2b/Rassf2",17
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade","10/263","170/21092",5.66110433631322e-05,0.0139257470364807,0.0116367889754551,"Ctgf/Map3k1/Rasgrp1/Map3k4/Lmnb1/Edn1/Tnik/Gadd45a/Ptk2b/Rassf2",10
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","10/263","171/21092",5.9477848959912e-05,0.0139257470364807,0.0116367889754551,"Ctgf/Map3k1/Rasgrp1/Map3k4/Lmnb1/Edn1/Tnik/Gadd45a/Ptk2b/Rassf2",10
"GO:0050900","GO:0050900","leukocyte migration","14/263","328/21092",6.94528374623692e-05,0.01524489782299,0.0127391125555977,"Ccr6/Ptprj/Plg/S1pr1/Sell/Cxcr5/Ccl5/Ifng/Myo9b/Dusp1/Itgb1/Cx3cr1/Edn1/Ptk2b",14
"GO:0043405","GO:0043405","regulation of MAP kinase activity","13/263","293/21092",8.54642754686967e-05,0.0156519911699201,0.013079292465453,"Ptprj/Dusp2/Lpar3/Map3k1/Rasgrp1/Dusp1/Map3k4/Epgn/Edn1/Tnik/Dusp4/Gadd45a/Ptk2b",13
"GO:0033674","GO:0033674","positive regulation of kinase activity","17/263","467/21092",8.59195483983195e-05,0.0156519911699201,0.013079292465453,"Tgfbr2/Tlr1/Ccnd2/Ifng/Lpar3/Osbpl8/Map3k1/Rasgrp1/Map3k4/Epgn/Edn1/Tnik/Tab2/Gadd45a/Ptk2/Ptk2b/Rassf2",17
"GO:0048738","GO:0048738","cardiac muscle tissue development","12/263","254/21092",8.84594748945172e-05,0.0156519911699201,0.013079292465453,"Jarid2/S1pr1/Tgfbr2/Bmp10/Sox6/Prkar1a/Foxp1/Zfpm1/Chd7/Itgb1/Gja5/Edn1",12
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","16/263","423/21092",8.91343460701602e-05,0.0156519911699201,0.013079292465453,"Ptprj/Dusp2/Prkar1a/Ccnd2/Ifng/Lpar3/Map3k1/Rasgrp1/Dusp1/Map3k4/Epgn/Edn1/Tnik/Dusp4/Gadd45a/Ptk2b",16
"GO:0060326","GO:0060326","cell chemotaxis","13/263","298/21092",0.000101262902455989,0.0168082955151564,0.0140455364753195,"Ccr6/Ptprj/S1pr1/Sell/Cxcr5/Ccl5/Ifng/Myo9b/Bcar1/Dusp1/Cx3cr1/Edn1/Ptk2b",13
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","7/263","88/21092",0.000116240715392394,0.0168082955151564,0.0140455364753195,"Mapkapk2/Ptprj/Tlr1/Ifng/Rasgrp1/Cd2/Tnfrsf8",7
"GO:0030098","GO:0030098","lymphocyte differentiation","15/263","388/21092",0.000116339114706891,0.0168082955151564,0.0140455364753195,"Ctla4/Runx3/Ccr6/Ptprj/Cd83/Tgfbr2/Foxp1/Plcl2/Cdk6/Ifng/Nfatc1/Rasgrp1/Chd7/Tnfsf8/Ptk2b",15
"GO:0042533","GO:0042533","tumor necrosis factor biosynthetic process","4/263","21/21092",0.000119649028439325,0.0168082955151564,0.0140455364753195,"Mapkapk2/Tlr1/Cx3cr1/Tnfrsf8",4
"GO:0042534","GO:0042534","regulation of tumor necrosis factor biosynthetic process","4/263","21/21092",0.000119649028439325,0.0168082955151564,0.0140455364753195,"Mapkapk2/Tlr1/Cx3cr1/Tnfrsf8",4
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","7/263","89/21092",0.000124838917945518,0.0168628569163331,0.0140911296855103,"Mapkapk2/Ptprj/Tlr1/Ifng/Rasgrp1/Cd2/Tnfrsf8",7
"GO:1901653","GO:1901653","cellular response to peptide","12/263","268/21092",0.000146506546008924,0.0188976197406456,0.0157914410253327,"Nucb2/Nr4a2/Tbc1d4/Nfkb1/Osbpl8/Bcar1/Lpin2/Stxbp4/Lpin1/Ptk2/Lrp1/Dennd4c",12
"GO:0048246","GO:0048246","macrophage chemotaxis","5/263","41/21092",0.000150664394287608,0.0188976197406456,0.0157914410253327,"Ptprj/Ccl5/Myo9b/Cx3cr1/Ptk2b",5
"GO:0031032","GO:0031032","actomyosin structure organization","10/263","193/21092",0.000162110222738294,0.0190453492284789,0.0159148883973741,"Ppfia1/S1pr1/Racgap1/Bmp10/Prkar1a/Foxp1/Ctgf/Itgb1/Edn1/Ptk2b",10
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","11/263","232/21092",0.000168110998315161,0.0190453492284789,0.0159148883973741,"Nucb2/Nr4a2/Tbc1d4/Nfkb1/Osbpl8/Bcar1/Lpin2/Stxbp4/Lpin1/Ptk2/Dennd4c",11
"GO:0090257","GO:0090257","regulation of muscle system process","11/263","232/21092",0.000168110998315161,0.0190453492284789,0.0159148883973741,"Ece1/Jarid2/Bmp10/Foxp1/Atp1a1/Nfatc1/Ctgf/Gja5/Edn1/Ptk2/Hdac4",11
"GO:0033002","GO:0033002","muscle cell proliferation","11/263","234/21092",0.000181153294476183,0.0198815740687611,0.01661366398025,"Jarid2/S1pr1/Tgfbr2/Bmp10/Prkar1a/Foxp1/Ccl5/Ifng/Edn1/Ptk2/Hdac4",11
"GO:0043583","GO:0043583","ear development","11/263","236/21092",0.000195044209447846,0.0207574322297223,0.0173455584032087,"Mcoln3/Ece1/Mapkapk2/Insig2/Insig1/Cebpa/Myo3b/Ddr1/Grxcr1/Chd7/Edn1",11
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","7/263","97/21092",0.000213915034761204,0.0219046113696644,0.0183041771066492,"Ptprj/Hip1/Bcar1/Epgn/Ptk2/Ptk2b/Rassf2",7
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","12/263","280/21092",0.000219700043853548,0.0219046113696644,0.0183041771066492,"Mpo/Spr/Tgfbr2/Ifng/Ctgf/Cx3cr1/Il22/Ddit4/Edn1/Gadd45a/Ptk2b/Hdac4",12
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","7/263","99/21092",0.000242727367560373,0.0219046113696644,0.0183041771066492,"S1pr1/Bcas3/Bcar1/Lpin1/Tnik/Sipa1l1/Ptk2b",7
"GO:0010894","GO:0010894","negative regulation of steroid biosynthetic process","4/263","25/21092",0.000243166918144079,0.0219046113696644,0.0183041771066492,"Insig2/Insig1/Atp1a1/Nfkb1",4
"GO:0045939","GO:0045939","negative regulation of steroid metabolic process","4/263","25/21092",0.000243166918144079,0.0219046113696644,0.0183041771066492,"Insig2/Insig1/Atp1a1/Nfkb1",4
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","12/263","284/21092",0.000250171402865205,0.0219046113696644,0.0183041771066492,"Ctla4/Runx3/Cd83/Tgfbr2/Prkar1a/Nck2/Ccl5/Ifng/Rasgrp1/Fam49b/Arg1/Icos",12
"GO:0010611","GO:0010611","regulation of cardiac muscle hypertrophy","6/263","71/21092",0.000258066945788145,0.0219046113696644,0.0183041771066492,"Ece1/Jarid2/Bmp10/Foxp1/Edn1/Ptk2",6
"GO:0050867","GO:0050867","positive regulation of cell activation","13/263","328/21092",0.000259788426867792,0.0219046113696644,0.0183041771066492,"Runx3/Ptprj/Cd83/Tgfbr2/Nck2/Cebpa/Ccl5/Ifng/Ctgf/Rasgrp1/Fam49b/Icos/Shld1",13
"GO:0045214","GO:0045214","sarcomere organization","5/263","46/21092",0.000261957197473207,0.0219046113696644,0.0183041771066492,"Bmp10/Prkar1a/Foxp1/Itgb1/Edn1",5
"GO:0055017","GO:0055017","cardiac muscle tissue growth","7/263","101/21092",0.000274585593797579,0.0224266187306302,0.0187403827541652,"Jarid2/S1pr1/Tgfbr2/Bmp10/Prkar1a/Foxp1/Edn1",7
"GO:1905517","GO:1905517","macrophage migration","5/263","47/21092",0.000290186502467515,0.0227678315769469,0.0190255108609663,"Ptprj/Ccl5/Myo9b/Cx3cr1/Ptk2b",5
"GO:0042035","GO:0042035","regulation of cytokine biosynthetic process","7/263","102/21092",0.000291729049249035,0.0227678315769469,0.0190255108609663,"Mapkapk2/Tlr1/Zfpm1/Ifng/Nfkb1/Cx3cr1/Tnfrsf8",7
"GO:0014743","GO:0014743","regulation of muscle hypertrophy","6/263","73/21092",0.000300444272851549,0.0229382670924922,0.0191679320986297,"Ece1/Jarid2/Bmp10/Foxp1/Edn1/Ptk2",6
"GO:0019722","GO:0019722","calcium-mediated signaling","10/263","211/21092",0.00033213419912206,0.024301152235764,0.0203068014726382,"Bhlha15/Ccr6/Ptprj/Cxcr5/Nfatc1/Akap5/Cx3cr1/Edn1/Ptk2b/Hdac4",10
"GO:0050920","GO:0050920","regulation of chemotaxis","10/263","211/21092",0.00033213419912206,0.024301152235764,0.0203068014726382,"Sema4d/Ccr6/Ptprj/S1pr1/Sell/Ccl5/Dusp1/Sema7a/Edn1/Ptk2b",10
