"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090533","GO:0090533","cation-transporting ATPase complex","2/87","11/21298",0.00088577045649141,0.111207834928175,0.102592680359523,"Atp1b3/Atp1b1",2
"GO:0098533","GO:0098533","ATPase dependent transmembrane transport complex","2/87","13/21298",0.00124952623514803,0.111207834928175,0.102592680359523,"Atp1b3/Atp1b1",2
"GO:0002102","GO:0002102","podosome","2/87","26/21298",0.00502999996722999,0.298446664722313,0.275326313995747,"Tpm4/Actr2",2
"GO:0005921","GO:0005921","gap junction","2/87","33/21298",0.00802203279044659,0.329529510358899,0.304001204115838,"Panx1/Gjd2",2
"GO:0009897","GO:0009897","external side of plasma membrane","5/87","399/21298",0.0238119922076618,0.329529510358899,0.304001204115838,"Prlr/Ccr7/Tnfrsf11a/Itgb3/Il2ra",5
"GO:0005776","GO:0005776","autophagosome","2/87","69/21298",0.0324291745220755,0.329529510358899,0.304001204115838,"Trp53inp1/Pip4k2a",2
"GO:0032587","GO:0032587","ruffle membrane","2/87","70/21298",0.0332959650916793,0.329529510358899,0.304001204115838,"C2cd5/Itgb3",2
"GO:0005938","GO:0005938","cell cortex","4/87","300/21298",0.0345650424604359,0.329529510358899,0.304001204115838,"C2cd5/Tpm4/Actr2/Phldb2",4
"GO:0016605","GO:0016605","PML body","2/87","72/21298",0.0350565831394353,0.329529510358899,0.304001204115838,"Ankrd2/Satb1",2
"GO:0005758","GO:0005758","mitochondrial intermembrane space","2/87","74/21298",0.0368526766416061,0.329529510358899,0.304001204115838,"Timm8a2/Glrx",2
"GO:0005687","GO:0005687","U4 snRNP","1/87","10/21298",0.0401144634659168,0.329529510358899,0.304001204115838,"Snrpd3",1
"GO:0005885","GO:0005885","Arp2/3 protein complex","1/87","10/21298",0.0401144634659168,0.329529510358899,0.304001204115838,"Actr2",1
"GO:0008250","GO:0008250","oligosaccharyltransferase complex","1/87","10/21298",0.0401144634659168,0.329529510358899,0.304001204115838,"Dad1",1
"GO:0031464","GO:0031464","Cul4A-RING E3 ubiquitin ligase complex","1/87","10/21298",0.0401144634659168,0.329529510358899,0.304001204115838,"Det1",1
"GO:0034709","GO:0034709","methylosome","1/87","10/21298",0.0401144634659168,0.329529510358899,0.304001204115838,"Snrpd3",1
"GO:0060091","GO:0060091","kinocilium","1/87","10/21298",0.0401144634659168,0.329529510358899,0.304001204115838,"Cdh23",1
"GO:0097732","GO:0097732","9+2 non-motile cilium","1/87","10/21298",0.0401144634659168,0.329529510358899,0.304001204115838,"Cdh23",1
"GO:0005911","GO:0005911","cell-cell junction","5/87","466/21298",0.042139612226998,0.329529510358899,0.304001204115838,"Cdh26/Panx1/Gjd2/Magi2/Atp1b1",5
"GO:0044448","GO:0044448","cell cortex part","3/87","195/21298",0.045783223572531,0.329529510358899,0.304001204115838,"Tpm4/Actr2/Phldb2",3
"GO:0090576","GO:0090576","RNA polymerase III transcription factor complex","1/87","12/21298",0.0479443535799978,0.329529510358899,0.304001204115838,"Gtf3c3",1
"GO:0098684","GO:0098684","photoreceptor ribbon synapse","1/87","12/21298",0.0479443535799978,0.329529510358899,0.304001204115838,"Cdh23",1
"GO:0031970","GO:0031970","organelle envelope lumen","2/87","87/21298",0.0493457696388972,0.329529510358899,0.304001204115838,"Timm8a2/Glrx",2
"GO:0016363","GO:0016363","nuclear matrix","2/87","89/21298",0.0513868025935917,0.329529510358899,0.304001204115838,"Hlcs/Satb1",2
"GO:0005652","GO:0005652","nuclear lamina","1/87","13/21298",0.051835589192069,0.329529510358899,0.304001204115838,"Hlcs",1
"GO:0005901","GO:0005901","caveola","2/87","93/21298",0.0555581145269826,0.329529510358899,0.304001204115838,"Atp1b3/Atp1b1",2
"GO:0000346","GO:0000346","transcription export complex","1/87","14/21298",0.0557111026400506,0.329529510358899,0.304001204115838,"1700017N19Rik",1
"GO:1904949","GO:1904949","ATPase complex","2/87","94/21298",0.0566190917441391,0.329529510358899,0.304001204115838,"Atp1b3/Atp1b1",2
"GO:0000109","GO:0000109","nucleotide-excision repair complex","1/87","15/21298",0.0595709567121381,0.329529510358899,0.304001204115838,"Efcab11",1
"GO:0034719","GO:0034719","SMN-Sm protein complex","1/87","15/21298",0.0595709567121381,0.329529510358899,0.304001204115838,"Snrpd3",1
"GO:0071437","GO:0071437","invadopodium","1/87","15/21298",0.0595709567121381,0.329529510358899,0.304001204115838,"Actr2",1
"GO:0005682","GO:0005682","U5 snRNP","1/87","16/21298",0.063415213948714,0.329529510358899,0.304001204115838,"Snrpd3",1
"GO:0098890","GO:0098890","extrinsic component of postsynaptic membrane","1/87","16/21298",0.063415213948714,0.329529510358899,0.304001204115838,"Magi2",1
"GO:0031252","GO:0031252","cell leading edge","4/87","378/21298",0.0691928040304277,0.329529510358899,0.304001204115838,"C2cd5/Itgb3/Actr2/Phldb2",4
"GO:0005685","GO:0005685","U1 snRNP","1/87","18/21298",0.0710571868435877,0.329529510358899,0.304001204115838,"Snrpd3",1
"GO:0031527","GO:0031527","filopodium membrane","1/87","18/21298",0.0710571868435877,0.329529510358899,0.304001204115838,"Itgb3",1
"GO:0031528","GO:0031528","microvillus membrane","1/87","19/21298",0.0748550263522628,0.329529510358899,0.304001204115838,"Itgb3",1
