"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019955","GO:0019955","cytokine binding","6/109","130/20759",6.41894493471481e-05,0.0193274626370323,0.0170073969743104,"Prlr/Ccr7/Cxcr4/Il2ra/Lrrc32/Itgb3",6
"GO:0019838","GO:0019838","growth factor binding","6/109","146/20759",0.00012193982736298,0.0193274626370323,0.0170073969743104,"Dusp1/Il2ra/Lrrc32/Ctgf/Itgb3/Ntrk2",6
"GO:0019956","GO:0019956","chemokine binding","3/109","33/20759",0.000685035080150623,0.0723853734692491,0.063696244294707,"Ccr7/Cxcr4/Itgb3",3
"GO:0004896","GO:0004896","cytokine receptor activity","4/109","90/20759",0.00129915690111434,0.076965268863632,0.0677263697455171,"Prlr/Ccr7/Cxcr4/Il2ra",4
"GO:0005391","GO:0005391","sodium:potassium-exchanging ATPase activity","2/109","11/20759",0.00145675587754508,0.076965268863632,0.0677263697455171,"Atp1b3/Atp1b1",2
"GO:0008556","GO:0008556","potassium-transporting ATPase activity","2/109","11/20759",0.00145675587754508,0.076965268863632,0.0677263697455171,"Atp1b3/Atp1b1",2
"GO:0004653","GO:0004653","polypeptide N-acetylgalactosaminyltransferase activity","2/109","17/20759",0.00352885357716333,0.139830822995097,0.123045552361616,"Galnt4/Galntl6",2
"GO:0008301","GO:0008301","DNA binding, bending","2/109","17/20759",0.00352885357716333,0.139830822995097,0.123045552361616,"Hmgb1/Tfam",2
"GO:0047485","GO:0047485","protein N-terminus binding","4/109","130/20759",0.00492219109545263,0.141238822735602,0.124284536028339,"Cacna1e/Hesx1/Glrx/Cdh23",4
"GO:0008483","GO:0008483","transaminase activity","2/109","22/20759",0.00589226201154142,0.141238822735602,0.124284536028339,"Phykpl/Kyat3",2
"GO:0016493","GO:0016493","C-C chemokine receptor activity","2/109","24/20759",0.00699219446600655,0.141238822735602,0.124284536028339,"Ccr7/Cxcr4",2
"GO:0070491","GO:0070491","repressing transcription factor binding","3/109","75/20759",0.0072293715106324,0.141238822735602,0.124284536028339,"Prdm5/Runx1/Tle4",3
"GO:0046873","GO:0046873","metal ion transmembrane transporter activity","7/109","428/20759",0.00742510031489183,0.141238822735602,0.124284536028339,"Slc12a7/Cacna1e/Kcnj3/Slc6a19/Panx1/Atp1b3/Atp1b1",7
"GO:0001637","GO:0001637","G protein-coupled chemoattractant receptor activity","2/109","25/20759",0.00757432172399126,0.141238822735602,0.124284536028339,"Ccr7/Cxcr4",2
