"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009897","GO:0009897","external side of plasma membrane","3/23","399/21298",0.00874971951656164,0.104799066780175,0.0810476134067951,"Ccr7/Tnfrsf11a/Ly6c1",3
"GO:0005687","GO:0005687","U4 snRNP","1/23","10/21298",0.0107490676209194,0.104799066780175,0.0810476134067951,"Snrpd3",1
"GO:0008250","GO:0008250","oligosaccharyltransferase complex","1/23","10/21298",0.0107490676209194,0.104799066780175,0.0810476134067951,"Dad1",1
"GO:0034709","GO:0034709","methylosome","1/23","10/21298",0.0107490676209194,0.104799066780175,0.0810476134067951,"Snrpd3",1
"GO:0034719","GO:0034719","SMN-Sm protein complex","1/23","15/21298",0.0160820693324365,0.104799066780175,0.0810476134067951,"Snrpd3",1
"GO:0005682","GO:0005682","U5 snRNP","1/23","16/21298",0.0171453645636237,0.104799066780175,0.0810476134067951,"Snrpd3",1
"GO:0005685","GO:0005685","U1 snRNP","1/23","18/21298",0.0192686586064107,0.104799066780175,0.0810476134067951,"Snrpd3",1
"GO:0043218","GO:0043218","compact myelin","1/23","19/21298",0.0203286595863005,0.104799066780175,0.0810476134067951,"Mbp",1
"GO:0005686","GO:0005686","U2 snRNP","1/23","20/21298",0.0213875646490154,0.104799066780175,0.0810476134067951,"Snrpd3",1
"GO:0005697","GO:0005697","telomerase holoenzyme complex","1/23","20/21298",0.0213875646490154,0.104799066780175,0.0810476134067951,"Snrpd3",1
"GO:0005689","GO:0005689","U12-type spliceosomal complex","1/23","26/21298",0.0277180412630597,0.121762883653417,0.0941667843506558,"Snrpd3",1
"GO:0071007","GO:0071007","U2-type catalytic step 2 spliceosome","1/23","28/21298",0.029819481711041,0.121762883653417,0.0941667843506558,"Snrpd3",1
"GO:0000791","GO:0000791","euchromatin","1/23","40/21298",0.0423371815457236,0.159578607364651,0.123412027177818,"Ankrd2",1
"GO:0097525","GO:0097525","spliceosomal snRNP complex","1/23","59/21298",0.0618414742600601,0.187300784583166,0.144851304940794,"Snrpd3",1
"GO:0030532","GO:0030532","small nuclear ribonucleoprotein complex","1/23","64/21298",0.0669106834063055,0.187300784583166,0.144851304940794,"Snrpd3",1
"GO:0005793","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","1/23","68/21298",0.0709471761691125,0.187300784583166,0.144851304940794,"Man1a",1
"GO:0016529","GO:0016529","sarcoplasmic reticulum","1/23","71/21298",0.0739635790865776,0.187300784583166,0.144851304940794,"Xdh",1
"GO:0016605","GO:0016605","PML body","1/23","72/21298",0.0749669633462945,0.187300784583166,0.144851304940794,"Ankrd2",1
"GO:0120114","GO:0120114","Sm-like protein family complex","1/23","75/21298",0.0779708804059938,0.187300784583166,0.144851304940794,"Snrpd3",1
"GO:0005684","GO:0005684","U2-type spliceosomal complex","1/23","77/21298",0.0799683056236156,0.187300784583166,0.144851304940794,"Snrpd3",1
"GO:0016528","GO:0016528","sarcoplasm","1/23","80/21298",0.0829566847279554,0.187300784583166,0.144851304940794,"Xdh",1
"GO:0071013","GO:0071013","catalytic step 2 spliceosome","1/23","82/21298",0.0849437769194646,0.187300784583166,0.144851304940794,"Snrpd3",1
"GO:0044304","GO:0044304","main axon","1/23","85/21298",0.0879166948043433,0.187300784583166,0.144851304940794,"Mbp",1
"GO:0005765","GO:0005765","lysosomal membrane","1/23","98/21298",0.100692916519906,0.199270416535773,0.154108163164078,"Tm6sf1",1
"GO:0098852","GO:0098852","lytic vacuole membrane","1/23","99/21298",0.10166857986519,0.199270416535773,0.154108163164078,"Tm6sf1",1
"GO:0034708","GO:0034708","methyltransferase complex","1/23","120/21298",0.121925153840311,0.229782020699048,0.177704677661992,"Snrpd3",1
"GO:0031674","GO:0031674","I band","1/23","137/21298",0.138002593008208,0.245795232190722,0.190088686549216,"Ankrd2",1
"GO:0005777","GO:0005777","peroxisome","1/23","145/21298",0.14547064762308,0.245795232190722,0.190088686549216,"Xdh",1
"GO:0042579","GO:0042579","microbody","1/23","145/21298",0.14547064762308,0.245795232190722,0.190088686549216,"Xdh",1
"GO:0005774","GO:0005774","vacuolar membrane","1/23","155/21298",0.154718711107518,0.25270722814228,0.195434161398971,"Tm6sf1",1
"GO:0044437","GO:0044437","vacuolar part","1/23","166/21298",0.164780991787863,0.260460277342105,0.201430074851037,"Tm6sf1",1
"GO:0030017","GO:0030017","sarcomere","1/23","184/21298",0.180999845927152,0.270768096175457,0.209401749996057,"Ankrd2",1
"GO:0005681","GO:0005681","spliceosomal complex","1/23","187/21298",0.183673529028523,0.270768096175457,0.209401749996057,"Snrpd3",1
"GO:0031225","GO:0031225","anchored component of membrane","1/23","193/21298",0.188995869786525,0.270768096175457,0.209401749996057,"Ly6c1",1
"GO:0044449","GO:0044449","contractile fiber part","1/23","198/21298",0.19340578298247,0.270768096175457,0.209401749996057,"Ankrd2",1
"GO:0030016","GO:0030016","myofibril","1/23","207/21298",0.201285889050164,0.273496064117125,0.211511456674898,"Ankrd2",1
"GO:0043209","GO:0043209","myelin sheath","1/23","220/21298",0.212538377959624,0.273496064117125,0.211511456674898,"Mbp",1
"GO:0043292","GO:0043292","contractile fiber","1/23","222/21298",0.214256013876505,0.273496064117125,0.211511456674898,"Ankrd2",1
"GO:0000139","GO:0000139","Golgi membrane","1/23","226/21298",0.217680540827916,0.273496064117125,0.211511456674898,"Man1a",1
"GO:0005769","GO:0005769","early endosome","1/23","253/21298",0.24042544996594,0.294521176208276,0.227771478915101,"Rabgap1l",1
"GO:0043235","GO:0043235","receptor complex","1/23","398/21298",0.352151667470636,0.414086573438303,0.320238810822318,"Lrp5",1
"GO:0005764","GO:0005764","lysosome","1/23","422/21298",0.369056682989964,0.414086573438303,0.320238810822318,"Tm6sf1",1
"GO:0000323","GO:0000323","lytic vacuole","1/23","423/21298",0.36975182076977,0.414086573438303,0.320238810822318,"Tm6sf1",1
"GO:0098791","GO:0098791","Golgi subcompartment","1/23","426/21298",0.371832841454802,0.414086573438303,0.320238810822318,"Man1a",1
"GO:0033267","GO:0033267","axon part","1/23","447/21298",0.386217033648903,0.41792154810424,0.323204634409294,"Mbp",1
"GO:0031012","GO:0031012","extracellular matrix","1/23","476/21298",0.40556383186517,0.41792154810424,0.323204634409294,"Lrrc3b",1
"GO:0044431","GO:0044431","Golgi apparatus part","1/23","481/21298",0.408839974541115,0.41792154810424,0.323204634409294,"Man1a",1
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","1/23","482/21298",0.40949312728097,0.41792154810424,0.323204634409294,"Dad1",1
"GO:0098827","GO:0098827","endoplasmic reticulum subcompartment","1/23","495/21298",0.41792154810424,0.41792154810424,0.323204634409294,"Dad1",1
