"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015294","GO:0015294","solute:cation symporter activity","4/76","94/20759",0.0003941966931295,0.039829512297944,0.0340338866694506,"Slc4a10/Slc12a7/Slc6a19/Slc4a4",4
"GO:0004706","GO:0004706","JUN kinase kinase kinase activity","2/76","10/20759",0.000584030686793483,0.039829512297944,0.0340338866694506,"Map3k1/Map3k13",2
"GO:0005452","GO:0005452","inorganic anion exchanger activity","2/76","10/20759",0.000584030686793483,0.039829512297944,0.0340338866694506,"Slc4a10/Slc4a4",2
"GO:0019955","GO:0019955","cytokine binding","4/76","130/20759",0.0013296809025122,0.039829512297944,0.0340338866694506,"Ccr7/Ifngr1/Twsg1/Lrrc32",4
"GO:0015103","GO:0015103","inorganic anion transmembrane transporter activity","4/76","131/20759",0.00136779333882561,0.039829512297944,0.0340338866694506,"Slc4a10/Gabrb1/Slc12a7/Slc4a4",4
"GO:0015081","GO:0015081","sodium ion transmembrane transporter activity","4/76","138/20759",0.00165622679047665,0.039829512297944,0.0340338866694506,"Slc4a10/Slc6a19/Atp1b1/Slc4a4",4
"GO:0015370","GO:0015370","solute:sodium symporter activity","3/76","66/20759",0.00182845624876714,0.039829512297944,0.0340338866694506,"Slc4a10/Slc6a19/Slc4a4",3
"GO:0005525","GO:0005525","GTP binding","6/76","353/20759",0.00186340410042213,0.039829512297944,0.0340338866694506,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
"GO:0015293","GO:0015293","symporter activity","4/76","143/20759",0.00188647787065613,0.039829512297944,0.0340338866694506,"Slc4a10/Slc12a7/Slc6a19/Slc4a4",4
"GO:0032550","GO:0032550","purine ribonucleoside binding","6/76","359/20759",0.00202797281973262,0.039829512297944,0.0340338866694506,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
"GO:0001883","GO:0001883","purine nucleoside binding","6/76","364/20759",0.00217333960592104,0.039829512297944,0.0340338866694506,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
"GO:0032549","GO:0032549","ribonucleoside binding","6/76","364/20759",0.00217333960592104,0.039829512297944,0.0340338866694506,"Arl4c/Atl2/Rras2/Suclg2/Nin/Gucy2c",6
