"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043547","GO:0043547","positive regulation of GTPase activity","4/24","218/21092",0.00010028457887039,0.0645832687925309,0.045814218136578,"Rabgap1l/Ccr7/Dock9/Snx13",4
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","4/24","291/21092",0.000303321219001176,0.0674515992750395,0.0478489605841241,"Ccr7/Tnfrsf11a/Map3k19/Xdh",4
"GO:0043087","GO:0043087","regulation of GTPase activity","4/24","297/21092",0.000327761076623493,0.0674515992750395,0.0478489605841241,"Rabgap1l/Ccr7/Dock9/Snx13",4
"GO:0002675","GO:0002675","positive regulation of acute inflammatory response","2/24","29/21092",0.000494422485592691,0.0674515992750395,0.0478489605841241,"Ccr7/Tnfrsf11a",2
"GO:0048535","GO:0048535","lymph node development","2/24","31/21092",0.000565485845057193,0.0674515992750395,0.0478489605841241,"Ccr7/Tnfrsf11a",2
"GO:0030879","GO:0030879","mammary gland development","3/24","163/21092",0.000813926275038555,0.0674515992750395,0.0478489605841241,"Tnfrsf11a/Xdh/Lrp5",3
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade","3/24","170/21092",0.000919253019019185,0.0674515992750395,0.0478489605841241,"Ccr7/Tnfrsf11a/Xdh",3
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","3/24","171/21092",0.000934970995349573,0.0674515992750395,0.0478489605841241,"Ccr7/Tnfrsf11a/Xdh",3
"GO:1990573","GO:1990573","potassium ion import across plasma membrane","2/24","40/21092",0.000942646573719496,0.0674515992750395,0.0478489605841241,"Slc12a7/Kcnj3",2
"GO:0010107","GO:0010107","potassium ion import","2/24","45/21092",0.00119229023161448,0.0767834909159725,0.0544688379495457,"Slc12a7/Kcnj3",2
"GO:0002673","GO:0002673","regulation of acute inflammatory response","2/24","58/21092",0.0019728860573643,0.10694327987389,0.0758636539151163,"Ccr7/Tnfrsf11a",2
"GO:0046850","GO:0046850","regulation of bone remodeling","2/24","61/21092",0.00217959875390513,0.10694327987389,0.0758636539151163,"Tnfrsf11a/Lrp5",2
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","3/24","233/21092",0.00226912702838348,0.10694327987389,0.0758636539151163,"Ccr7/Tnfrsf11a/Xdh",3
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","3/24","235/21092",0.00232485391030195,0.10694327987389,0.0758636539151163,"Ccr7/Tnfrsf11a/Xdh",3
"GO:0051403","GO:0051403","stress-activated MAPK cascade","3/24","258/21092",0.00302768693093001,0.129988692234595,0.0922116581069209,"Ccr7/Tnfrsf11a/Xdh",3
"GO:0043507","GO:0043507","positive regulation of JUN kinase activity","2/24","78/21092",0.00353478180816668,0.135068261406363,0.0958150138122943,"Ccr7/Tnfrsf11a",2
"GO:0098659","GO:0098659","inorganic cation import across plasma membrane","2/24","81/21092",0.00380583155388928,0.135068261406363,0.0958150138122943,"Slc12a7/Kcnj3",2
"GO:0099587","GO:0099587","inorganic ion import across plasma membrane","2/24","81/21092",0.00380583155388928,0.135068261406363,0.0958150138122943,"Slc12a7/Kcnj3",2
"GO:0034103","GO:0034103","regulation of tissue remodeling","2/24","85/21092",0.00418185873892541,0.135068261406363,0.0958150138122943,"Tnfrsf11a/Lrp5",2
"GO:0009100","GO:0009100","glycoprotein metabolic process","3/24","308/21092",0.00497243215973701,0.135068261406363,0.0958150138122943,"Ccr7/Man1a/Dad1",3
"GO:0043506","GO:0043506","regulation of JUN kinase activity","2/24","94/21092",0.0050883294441318,0.135068261406363,0.0958150138122943,"Ccr7/Tnfrsf11a",2
"GO:0046849","GO:0046849","bone remodeling","2/24","99/21092",0.00562759091869745,0.135068261406363,0.0958150138122943,"Tnfrsf11a/Lrp5",2
"GO:0098739","GO:0098739","import across plasma membrane","2/24","114/21092",0.00739498804640538,0.135068261406363,0.0958150138122943,"Slc12a7/Kcnj3",2
"GO:0002526","GO:0002526","acute inflammatory response","2/24","116/21092",0.00764732145729084,0.135068261406363,0.0958150138122943,"Ccr7/Tnfrsf11a",2
"GO:0050729","GO:0050729","positive regulation of inflammatory response","2/24","124/21092",0.00869517465223612,0.135068261406363,0.0958150138122943,"Ccr7/Tnfrsf11a",2
"GO:0030099","GO:0030099","myeloid cell differentiation","3/24","392/21092",0.00965090125352574,0.135068261406363,0.0958150138122943,"Rabgap1l/Ccr7/Tnfrsf11a",3
"GO:0002866","GO:0002866","positive regulation of acute inflammatory response to antigenic stimulus","1/24","10/21092",0.011323037973852,0.135068261406363,0.0958150138122943,"Ccr7",1
"GO:0031620","GO:0031620","regulation of fever generation","1/24","10/21092",0.011323037973852,0.135068261406363,0.0958150138122943,"Tnfrsf11a",1
"GO:0045602","GO:0045602","negative regulation of endothelial cell differentiation","1/24","10/21092",0.011323037973852,0.135068261406363,0.0958150138122943,"Xdh",1
"GO:0046330","GO:0046330","positive regulation of JNK cascade","2/24","143/21092",0.0114255038106184,0.135068261406363,0.0958150138122943,"Ccr7/Tnfrsf11a",2
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","3/24","423/21092",0.0118570802302023,0.135068261406363,0.0958150138122943,"Ccr7/Tnfrsf11a/Lrp5",3
"GO:0050715","GO:0050715","positive regulation of cytokine secretion","2/24","148/21092",0.0121991867425767,0.135068261406363,0.0958150138122943,"Ccr7/Mbp",2
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","3/24","430/21092",0.0123924058833178,0.135068261406363,0.0958150138122943,"Ccr7/Tnfrsf11a/Map3k19",3
"GO:0002883","GO:0002883","regulation of hypersensitivity","1/24","11/21092",0.0124485596078823,0.135068261406363,0.0958150138122943,"Ccr7",1
"GO:0006182","GO:0006182","cGMP biosynthetic process","1/24","11/21092",0.0124485596078823,0.135068261406363,0.0958150138122943,"Gucy2c",1
"GO:0043619","GO:0043619","regulation of transcription from RNA polymerase II promoter in response to oxidative stress","1/24","11/21092",0.0124485596078823,0.135068261406363,0.0958150138122943,"Ankrd2",1
"GO:0002524","GO:0002524","hypersensitivity","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Ccr7",1
"GO:0002579","GO:0002579","positive regulation of antigen processing and presentation","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Ccr7",1
"GO:0006007","GO:0006007","glucose catabolic process","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Lrp5",1
"GO:0007168","GO:0007168","receptor guanylyl cyclase signaling pathway","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Gucy2c",1
"GO:0032308","GO:0032308","positive regulation of prostaglandin secretion","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Tnfrsf11a",1
"GO:0034115","GO:0034115","negative regulation of heterotypic cell-cell adhesion","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Mbp",1
"GO:0045625","GO:0045625","regulation of T-helper 1 cell differentiation","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Ccr7",1
"GO:0060033","GO:0060033","anatomical structure regression","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Lrp5",1
"GO:0061299","GO:0061299","retina vasculature morphogenesis in camera-type eye","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Lrp5",1
"GO:0070587","GO:0070587","regulation of cell-cell adhesion involved in gastrulation","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Mbp",1
"GO:2000341","GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","1/24","12/21092",0.0135728532642273,0.135068261406363,0.0958150138122943,"Mbp",1
"GO:0010950","GO:0010950","positive regulation of endopeptidase activity","2/24","157/21092",0.0136483031527034,0.135068261406363,0.0958150138122943,"Xdh/Mbp",2
"GO:0001660","GO:0001660","fever generation","1/24","13/21092",0.0146959202244582,0.135068261406363,0.0958150138122943,"Tnfrsf11a",1
"GO:0031652","GO:0031652","positive regulation of heat generation","1/24","13/21092",0.0146959202244582,0.135068261406363,0.0958150138122943,"Tnfrsf11a",1
"GO:0032306","GO:0032306","regulation of prostaglandin secretion","1/24","13/21092",0.0146959202244582,0.135068261406363,0.0958150138122943,"Tnfrsf11a",1
"GO:0070586","GO:0070586","cell-cell adhesion involved in gastrulation","1/24","13/21092",0.0146959202244582,0.135068261406363,0.0958150138122943,"Mbp",1
"GO:0072567","GO:0072567","chemokine (C-X-C motif) ligand 2 production","1/24","13/21092",0.0146959202244582,0.135068261406363,0.0958150138122943,"Mbp",1
"GO:0090197","GO:0090197","positive regulation of chemokine secretion","1/24","13/21092",0.0146959202244582,0.135068261406363,0.0958150138122943,"Mbp",1
"GO:1905048","GO:1905048","regulation of metallopeptidase activity","1/24","13/21092",0.0146959202244582,0.135068261406363,0.0958150138122943,"Mbp",1
"GO:2001212","GO:2001212","regulation of vasculogenesis","1/24","13/21092",0.0146959202244582,0.135068261406363,0.0958150138122943,"Xdh",1
"GO:0010952","GO:0010952","positive regulation of peptidase activity","2/24","165/21092",0.0149963521316023,0.135068261406363,0.0958150138122943,"Xdh/Mbp",2
"GO:0048732","GO:0048732","gland development","3/24","465/21092",0.0152777302666687,0.135068261406363,0.0958150138122943,"Tnfrsf11a/Xdh/Lrp5",3
"GO:0033674","GO:0033674","positive regulation of kinase activity","3/24","467/21092",0.0154531978732032,0.135068261406363,0.0958150138122943,"Ccr7/Tnfrsf11a/Map3k19",3
"GO:0007369","GO:0007369","gastrulation","2/24","169/21092",0.0156911920916842,0.135068261406363,0.0958150138122943,"Lrp5/Mbp",2
"GO:0001771","GO:0001771","immunological synapse formation","1/24","14/21092",0.0158177617688673,0.135068261406363,0.0958150138122943,"Ccr7",1
"GO:0006491","GO:0006491","N-glycan processing","1/24","14/21092",0.0158177617688673,0.135068261406363,0.0958150138122943,"Man1a",1
