"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060004","GO:0060004","reflex","3/89","25/21092",0.000156175557310226,0.161802159683036,0.147400647643004,"Nr4a3/Cdh23/Satb1",3
"GO:0046330","GO:0046330","positive regulation of JNK cascade","5/89","143/21092",0.000350950729092899,0.161802159683036,0.147400647643004,"Map3k1/Dvl2/Map3k13/Map4k4/Tnfrsf19",5
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","6/89","233/21092",0.000461204571608232,0.161802159683036,0.147400647643004,"Map3k1/Dusp1/Dvl2/Map3k13/Map4k4/Tnfrsf19",6
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","6/89","235/21092",0.000482497929759251,0.161802159683036,0.147400647643004,"Map3k1/Dusp1/Dvl2/Map3k13/Map4k4/Tnfrsf19",6
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","4/89","96/21092",0.000731934378505392,0.161802159683036,0.147400647643004,"Twsg1/Bcl6/Cd83/Satb1",4
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade","5/89","170/21092",0.000771077338841598,0.161802159683036,0.147400647643004,"Map3k1/Dvl2/Map3k13/Map4k4/Tnfrsf19",5
"GO:0051403","GO:0051403","stress-activated MAPK cascade","6/89","258/21092",0.000786775756426802,0.161802159683036,0.147400647643004,"Map3k1/Dusp1/Dvl2/Map3k13/Map4k4/Tnfrsf19",6
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","5/89","171/21092",0.000791692524442988,0.161802159683036,0.147400647643004,"Map3k1/Dvl2/Map3k13/Map4k4/Tnfrsf19",5
"GO:0043303","GO:0043303","mast cell degranulation","3/89","47/21092",0.0010296670628839,0.162753484444267,0.148267297916393,"Nr4a3/Ywhaz/Tac4",3
"GO:0002279","GO:0002279","mast cell activation involved in immune response","3/89","48/21092",0.00109497757118467,0.162753484444267,0.148267297916393,"Nr4a3/Ywhaz/Tac4",3
"GO:0002448","GO:0002448","mast cell mediated immunity","3/89","48/21092",0.00109497757118467,0.162753484444267,0.148267297916393,"Nr4a3/Ywhaz/Tac4",3
"GO:0046328","GO:0046328","regulation of JNK cascade","5/89","189/21092",0.00123774895999415,0.168643295799202,0.153632875297519,"Map3k1/Dvl2/Map3k13/Map4k4/Tnfrsf19",5
"GO:0042472","GO:0042472","inner ear morphogenesis","4/89","113/21092",0.00134361519945181,0.168985450084901,0.15394457548375,"Nr4a3/Dvl2/Hesx1/Cdh23",4
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","6/89","291/21092",0.00146029355335606,0.170541425695511,0.155362058496152,"Map3k1/Dusp1/Dvl2/Map3k13/Map4k4/Tnfrsf19",6
"GO:0007254","GO:0007254","JNK cascade","5/89","203/21092",0.00169604497370879,0.184868902134258,0.168414290371785,"Map3k1/Dvl2/Map3k13/Map4k4/Tnfrsf19",5
"GO:0002011","GO:0002011","morphogenesis of an epithelial sheet","3/89","59/21092",0.00199046714704212,0.203400861588367,0.185296777175303,"Acvrl1/Map3k1/Dvl2",3
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","3/89","62/21092",0.00229467445945823,0.212260193325195,0.193367567072365,"Twsg1/Bcl6/Cd83",3
"GO:0042471","GO:0042471","ear morphogenesis","4/89","135/21092",0.00257422438247795,0.212260193325195,0.193367567072365,"Nr4a3/Dvl2/Hesx1/Cdh23",4
"GO:0043299","GO:0043299","leukocyte degranulation","3/89","67/21092",0.00286285075201398,0.212260193325195,0.193367567072365,"Nr4a3/Ywhaz/Tac4",3
"GO:0032011","GO:0032011","ARF protein signal transduction","2/89","19/21092",0.00287324264665746,0.212260193325195,0.193367567072365,"Psd2/Map4k4",2
"GO:0032012","GO:0032012","regulation of ARF protein signal transduction","2/89","19/21092",0.00287324264665746,0.212260193325195,0.193367567072365,"Psd2/Map4k4",2
"GO:0032418","GO:0032418","lysosome localization","3/89","68/21092",0.00298592320885595,0.212260193325195,0.193367567072365,"Nr4a3/Ywhaz/Tac4",3
"GO:0045576","GO:0045576","mast cell activation","3/89","68/21092",0.00298592320885595,0.212260193325195,0.193367567072365,"Nr4a3/Ywhaz/Tac4",3
"GO:0061515","GO:0061515","myeloid cell development","3/89","75/21092",0.0039388013028613,0.238453606006035,0.21722958474073,"Klf2/Bcl6/Fbxw7",3
"GO:0051053","GO:0051053","negative regulation of DNA metabolic process","4/89","152/21092",0.00393893572744223,0.238453606006035,0.21722958474073,"Acvrl1/Dusp1/Bcl6/Fbxw7",4
"GO:0046631","GO:0046631","alpha-beta T cell activation","4/89","153/21092",0.00403183773141522,0.238453606006035,0.21722958474073,"Twsg1/Bcl6/Cd83/Satb1",4
"GO:0071870","GO:0071870","cellular response to catecholamine stimulus","2/89","23/21092",0.00420475099161855,0.238453606006035,0.21722958474073,"Nr4a3/Pde4d",2
"GO:0043507","GO:0043507","positive regulation of JUN kinase activity","3/89","78/21092",0.00439750851044813,0.238453606006035,0.21722958474073,"Map3k1/Dvl2/Map3k13",3
"GO:0048025","GO:0048025","negative regulation of mRNA splicing, via spliceosome","2/89","24/21092",0.00457446884328132,0.238453606006035,0.21722958474073,"Hnrnpl/U2af2",2
"GO:0071868","GO:0071868","cellular response to monoamine stimulus","2/89","24/21092",0.00457446884328132,0.238453606006035,0.21722958474073,"Nr4a3/Pde4d",2
"GO:0071869","GO:0071869","response to catecholamine","2/89","24/21092",0.00457446884328132,0.238453606006035,0.21722958474073,"Nr4a3/Pde4d",2
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","3/89","80/21092",0.00472056163144797,0.238453606006035,0.21722958474073,"Bcl6/Cd83/Satb1",3
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","3/89","81/21092",0.00488732882043123,0.238453606006035,0.21722958474073,"Nr4a3/Ywhaz/Tac4",3
"GO:0071867","GO:0071867","response to monoamine","2/89","25/21092",0.00495866825945271,0.238453606006035,0.21722958474073,"Nr4a3/Pde4d",2
"GO:0035335","GO:0035335","peptidyl-tyrosine dephosphorylation","2/89","28/21092",0.00619689995392317,0.270155438838651,0.246109735043741,"Dusp1/Ubash3b",2
"GO:0045671","GO:0045671","negative regulation of osteoclast differentiation","2/89","28/21092",0.00619689995392317,0.270155438838651,0.246109735043741,"Ubash3b/Fbxw7",2
"GO:0061082","GO:0061082","myeloid leukocyte cytokine production","2/89","28/21092",0.00619689995392317,0.270155438838651,0.246109735043741,"Nr4a3/Bcl6",2
"GO:0033119","GO:0033119","negative regulation of RNA splicing","2/89","29/21092",0.00663777359256465,0.270155438838651,0.246109735043741,"Hnrnpl/U2af2",2
"GO:0007162","GO:0007162","negative regulation of cell adhesion","5/89","283/21092",0.00697056603742686,0.270155438838651,0.246109735043741,"Acvrl1/Dusp1/Twsg1/Ubash3b/Bcl6",5
"GO:0019933","GO:0019933","cAMP-mediated signaling","4/89","179/21092",0.00699534246502171,0.270155438838651,0.246109735043741,"Adgrg3/Ptgir/Pde4d/Calcrl",4
"GO:0036475","GO:0036475","neuron death in response to oxidative stress","2/89","30/21092",0.00709250666864282,0.270155438838651,0.246109735043741,"Nr4a3/Fbxw7",2
"GO:1903203","GO:1903203","regulation of oxidative stress-induced neuron death","2/89","30/21092",0.00709250666864282,0.270155438838651,0.246109735043741,"Nr4a3/Fbxw7",2
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","3/89","94/21092",0.00738290290751714,0.270155438838651,0.246109735043741,"Nr4a3/Ywhaz/Tac4",3
"GO:0043506","GO:0043506","regulation of JUN kinase activity","3/89","94/21092",0.00738290290751714,0.270155438838651,0.246109735043741,"Map3k1/Dvl2/Map3k13",3
"GO:2000515","GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","2/89","31/21092",0.00756097707640804,0.270155438838651,0.246109735043741,"Twsg1/Bcl6",2
"GO:1902882","GO:1902882","regulation of response to oxidative stress","3/89","95/21092",0.00760070347802932,0.270155438838651,0.246109735043741,"Nr4a3/Sesn1/Fbxw7",3
"GO:0050686","GO:0050686","negative regulation of mRNA processing","2/89","32/21092",0.00804306347355047,0.279795931473511,0.254892157112518,"Hnrnpl/U2af2",2
"GO:0043087","GO:0043087","regulation of GTPase activity","5/89","297/21092",0.00849213214461103,0.281775818153315,0.256695820175079,"Dock9/Dvl2/Bcl6/Ntrk2/Map4k4",5
"GO:0090596","GO:0090596","sensory organ morphogenesis","5/89","297/21092",0.00849213214461103,0.281775818153315,0.256695820175079,"Nr4a3/Dvl2/Hesx1/Ntrk2/Cdh23",5
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation","3/89","100/21092",0.00874658628648702,0.281775818153315,0.256695820175079,"Ubash3b/Bcl6/Fbxw7",3
"GO:0046634","GO:0046634","regulation of alpha-beta T cell activation","3/89","102/21092",0.00923174381478527,0.281775818153315,0.256695820175079,"Twsg1/Bcl6/Cd83",3
