Motif	Num	Protection_Score_WT	Protection_Score_KO	Protection_Diff_WT_KO	TC_WT	TC_KO	TC_Diff_WT_KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	64	0.25106088805266746	0.14323002873516308	-0.10783085931750439	0.5975395021385721	0.5925530862482346	-0.004986415890337548	-0.11281727520784193	-0.8897506014113418	0.37359981670653597
MA0496.2.MAFK	6	0.3045824713616496	0.562960052473809	0.25837758111215936	0.21990185020286107	0.19375724003823822	-0.026144610164622856	0.2322329709475365	1.7900702572918057	0.0734426175300836
MA0591.1.Bach1::Mafk	26	0.284667463618772	0.400877048354976	0.11620958473620402	0.6047057948795423	0.6482282450370886	0.0435224501575463	0.15973203489375032	1.2269942332134185	0.21982475839302984
MA0690.1.TBX21	18	0.2944297223162613	0.1351104125937141	-0.1593193097225472	0.48557781429121594	0.4385783026602238	-0.04699951163099214	-0.20631882135353935	-1.6159271408403346	0.10611006677762358
MA0002.2.RUNX1	54	0.10660386497657742	0.01351104125937148	-0.09309282371720594	0.6559744593746683	0.7002037873716339	0.04422932799696566	-0.04886349572024028	-0.39305577457559815	0.6942782874395963
MA0769.1.Tcf7	36	0.25335723754173567	0.22723114845306477	-0.026126089088670895	0.4621918136852966	0.40318662805743255	-0.059005185627864054	-0.08513127471653495	-0.6747282316627337	0.49984844454461874
MA0501.1.MAF::NFE2	18	0.04568737070424752	-0.13511041259371417	-0.1807977832979617	0.6509222170228797	0.6951648647966903	0.044242647773810595	-0.1365551355241511	-1.0741098764022123	0.2827734385241387
MA0731.1.BCL6B	10	0.20559316816911333	0.2583986640854784	0.052805495916365075	0.3799004194429259	0.38198063386549036	0.0020802144225644525	0.05488571033892953	0.41270886280436114	0.6798199306416486
MA0140.2.GATA1::TAL1	16	-0.2116400260564402	-0.04470565122586144	0.16693437483057877	0.38422329788981935	0.25997679800306944	-0.1242464998867499	0.04268787494382886	0.31797479410846846	0.7505040567851541
MA1421.1.TCF7L1	28	0.3471053488569446	0.5132440997878104	0.16613875093086578	0.5668963548608663	0.5537688679436239	-0.013127486917242415	0.15301126401362336	1.1747975975297602	0.24007570154665991
MA0741.1.KLF16	146	0.18024606524415426	0.06329830288637019	-0.11694776235778408	0.4940758097630059	0.4942001847236412	0.0001243749606352762	-0.1168233873971488	-0.9208639338225731	0.3571214705090532
MA0768.1.LEF1	34	0.217686883943767	0.2963346024114236	0.07864771846765661	0.4660631971651507	0.45032531256329983	-0.015737884601850882	0.06290983386580573	0.4750279419521861	0.6347670573760378
MA0463.1.Bcl6	12	0.09488915453959086	0.1558966299158241	0.06100747537623323	0.3635444257108029	0.43025802513132	0.06671359942051708	0.12772107479675032	0.9783822135702684	0.3278853217692135
