"motif_name","X_square","p_value"
"RUNX1_RUNT",12.3213005715759,0.000447818573349088
"RUNX2_RUNT",6.78649517872572,0.00918500641425818
"TBR1_TBOX",3.62679156472997,0.0568563255290785
"TBET_TBOX",3.39951394079057,0.065215633506182
"ERG_ETS",10.456145398979,0.00122242091508533
"ETV1_ETS",6.32728185276572,0.011889440525608
"FLI1_ETS",4.74468501595919,0.0293889333029954
"ETS1_ETS",7.45002368650535,0.00634356142974653
"EHF_ETS",3.52323418172243,0.0605142538413213
"ETV2_ETS",4.53425423009942,0.0332229299647118
"GABPA_ETS",3.37393811461918,0.0662352502825931
"EWS:ERGFUSION_ETS",0.328283943506689,0.56667131574574
"KLF5_ZF",3.54375467653391,0.0597700180297861
"KLF6_ZF",3.29295673092562,0.0695776241039211
"GATA3_ZF",1.1769028988035,0.277987406847
"AP1_BZIP",2.94362458579253,0.0862170664005117
"BATF_BZIP",6.30042074011759,0.0120709319228928
"ATF3_BZIP",5.74603275009782,0.016525936635611
"JUNB_BZIP",6.45863028504729,0.011041472418943
"ASCL2+M5987",0.0243316462854086,0.876044020920904
"LEF1_HMG",0.0235415510423389,0.878057168227265
"TCF3_HMG",0.218271573945246,0.640360059817289
"TCF4_HMG",5.53745613047289e-06,0.998122435738968
"TCF7_HMG",0.000596229746508781,0.980519337313815
"TCF7L2+M1585",0.162020162906399,0.687303371734044
