Motif	Num	Protection_Score_DKO	Protection_Score_Bcl6KO	Protection_Diff_DKO_Bcl6KO	TC_DKO	TC_Bcl6KO	TC_Diff_DKO_Bcl6KO	TF_Activity	Z_score	P_values
MA0740.1.KLF14	630	0.09714450368746813	0.13005928758342217	0.032914783895954036	0.33183621100426436	0.3868603245008683	0.055024113496603966	0.087938897392558	0.9417795804126572	0.3463055016363271
MA0496.2.MAFK	340	0.018245923293208646	-0.05352140672986813	-0.07176733002307678	0.28078170144755016	0.3148070143874912	0.034025312939941044	-0.03774201708313574	-0.09362585496130135	0.9254063705344184
MA0591.1.Bach1::Mafk	464	0.0219647660333885	0.018263627311043504	-0.003701138722344996	0.3263934453308843	0.34310260311048085	0.01670915777959653	0.013008019057251533	0.32447154259816813	0.7455810635452342
MA0690.1.TBX21	454	0.08805913052914215	0.08584515061879028	-0.002213979910351868	0.3899525863500175	0.5277018001427143	0.13774921379269678	0.1355352338823449	1.3338956444228702	0.1822380592218843
MA0659.1.MAFG	184	0.0737522035289345	0.03153841880649959	-0.04221378472243491	0.2125936533468967	0.24537668557846967	0.03278303223157297	-0.009430752490861935	0.13961271879859719	0.8889659909016536
MA0002.2.RUNX1	1486	0.10781179641724012	0.11264219590838796	0.004830399491147844	0.37134014680787997	0.39986106897233564	0.028520922164455675	0.03335132165560352	0.4920671252024341	0.6226718914925515
MA0741.1.KLF16	1838	0.012488232591325543	0.033396939581047835	0.020908706989722293	0.3228243653257647	0.3646558805427319	0.04183151521696721	0.0627402222066895	0.7341836589434748	0.4628368114375966
MA0501.1.MAF::NFE2	460	-0.05009129251924353	-0.05286439723756103	-0.0027731047183174942	0.32674831847928026	0.3152786831992156	-0.011469635280064672	-0.014242739998382166	0.09996980212327647	0.9203682997303246
MA1107.1.KLF9	1950	-0.11234108540465962	-0.11738401803080087	-0.00504293262614125	0.27600666895013404	0.32740889608135515	0.05140222713122111	0.04635929450507986	0.5992315729448116	0.5490184711260152
MA0140.2.GATA1::TAL1	124	0.00956439527466578	0.1076681588266586	0.09810376355199282	0.347880253516954	0.326086631299839	-0.021793622217115005	0.07631014133487782	0.8459776260826025	0.39756522587709797
MA1421.1.TCF7L1	708	0.24633636423528815	0.1069674888151507	-0.13936887542013746	0.39295303547738947	0.2582379898537071	-0.13471504562368236	-0.27408392104381984	-2.0406970788490653	0.04128094590424394
MA0768.1.LEF1	748	0.30212405453040314	0.13964604690792345	-0.1624780076224797	0.41898293798786684	0.2626450541074551	-0.15633788388041175	-0.31881589150289147	-2.4092154457111032	0.015986857396594587
MA0463.1.Bcl6	202	0.1523736092231781	0.18562749469659479	0.03325388547341668	0.31179014736414595	0.3628987846549874	0.051108637290841474	0.08436252276425815	0.9123160954871768	0.3616023437975411
MA0482.1.Gata4	310	-0.07054109376422768	-0.13810888373128655	-0.06756778996705887	0.3589196151923059	0.3066069765017332	-0.05231263869057273	-0.1198804286576316	-0.770312193153597	0.44111472524147843
MA0731.1.BCL6B	134	0.2770503884376902	0.19608214279530184	-0.08096824564238836	0.3441350153576122	0.3273091623400904	-0.01682585301752182	-0.09779409865991018	-0.5883569120156139	0.5562927526868957
MA1104.1.GATA6	272	0.012829164815537383	0.015803564979291695	0.0029744001637543125	0.34635712102467237	0.3131627711375184	-0.03319434988715397	-0.030219949723399663	-0.03165630722200621	0.9747461391933112
MA0036.3.GATA2	274	-0.03792355224628596	-0.06777306931849267	-0.029849517072206705	0.36499557118734793	0.3203367443080211	-0.04465882687932682	-0.07450834395153352	-0.3965203305233559	0.6917212127831309
MA0769.1.Tcf7	848	0.22944326782733437	0.09732610583473253	-0.13211716199260184	0.40216350095830145	0.25372696936114875	-0.1484365315971527	-0.28055369358975457	-2.093997436247321	0.036260208632382315
MA0523.1.TCF7L2	928	0.3399029178477878	0.18022351966967903	-0.15967939817810878	0.4222140253433856	0.26625786827963455	-0.15595615706375104	-0.3156355552418598	-2.383014670002824	0.017171510023595748
MA0766.1.GATA5	242	-0.12542725900201582	-0.13702642409435484	-0.01159916509233902	0.3526108862522916	0.32977850505701833	-0.022832381195273255	-0.034431546287612275	-0.06635298326370842	0.9470968015833335
MA0035.3.Gata1	298	-0.01821530932795161	-0.06577677085609106	-0.04756146152813945	0.35507527040336306	0.29230577464233803	-0.06276949576102503	-0.11033095728916448	-0.691640148148935	0.48916334222532576
MA0511.2.RUNX2	772	0.04947020491333848	0.028397286708903458	-0.02107291820443502	0.3621955611844599	0.35604490235146047	-0.006150658832999423	-0.027223577037434443	-0.0069710908675814426	0.9944379192740852
MA0495.2.MAFF	304	0.024998115301386157	-0.00721141623002404	-0.03220953153141019	0.28132799601083824	0.2773802909391654	-0.003947705071672858	-0.03615723660308305	-0.08056985254624537	0.9357840424181381
MA0684.1.RUNX3	888	0.17135232392039232	0.14457651757631934	-0.026775806344072978	0.3522652567127933	0.35175645149096385	-0.0005088052218294448	-0.027284611565902422	-0.007473915682191254	0.9940367335859184
MA0037.3.GATA3	208	-0.13634316307013059	-0.12045442494106316	0.015888738129067423	0.3568576983869647	0.3238061651874973	-0.03305153319946741	-0.017162795070399986	0.07591331824287577	0.9394880610104578
MA0508.2.PRDM1	568	0.19871709298697027	0.18415233933616004	-0.014564753650810225	0.4002345395564193	0.3301191200774191	-0.07011541947900019	-0.08468017312981041	-0.48031958725871454	0.6310001631331681
MA0089.1.MAFG::NFE2L1	834	-0.022687077284241484	-0.0333989586209837	-0.010711881336742217	0.34989976991849653	0.4207856453421473	0.07088587542365077	0.06017399408690855	0.713042131172808	0.47581968682835163
MA0657.1.KLF13	226	0.09768835037514367	0.09801007378307655	0.0003217234079328779	0.280871102679561	0.3360030959740504	0.05513199329448942	0.0554537167024223	0.6741547561027049	0.5002129306006805
MA0742.1.Klf12	592	-0.048839986517837206	-0.06472749702715314	-0.01588751050931593	0.33265437362699013	0.43034884822990077	0.09769447460291064	0.08180696409359471	0.8912624665486819	0.3727883794695467
MA0599.1.KLF5	1904	0.11602814316415419	0.18452543490106366	0.06849729173690947	0.3343237917557498	0.411391500562652	0.07706770880690222	0.1455650005438117	1.4165245380789842	0.1566219850111168
MA0039.3.KLF4	734	-0.29074157879750456	-0.36297731392001154	-0.07223573512250697	0.34520002093992264	0.4205299404507638	0.07532991951084117	0.003094184388334198	0.24279773918563027	0.8081620870453251
MA0117.2.Mafb	282	0.25098438005197077	0.22449009904819847	-0.026494281003772296	0.34426693442466666	0.3954025983255167	0.05113566390085006	0.024641382897077763	0.4203114575262892	0.6742579409642966
MA0493.1.Klf1	1162	-0.01294644040899362	0.03506922591480395	0.04801566632379757	0.3422552737965192	0.42362269798419216	0.08136742418767295	0.1293830905114705	1.2832120325795213	0.19941780154927846
