"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030136","GO:0030136","clathrin-coated vesicle","9/284","96/21298",5.52687183117329e-06,0.0020891575521835,0.0018384121038429,"Ctla4/Rab8b/Hip1/Fcho2/Vti1a/Plcg1/Ece1/Ston2/Myo1e",9
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","11/284","162/21298",1.17702485259345e-05,0.00222457697140162,0.00195757817589227,"Atp2b1/Traf5/Hip1/Cyld/Ptk2b/Esyt2/Akap5/Farp1/Cd2/Ptpn4/Kit",11
"GO:0098562","GO:0098562","cytoplasmic side of membrane","11/284","177/21298",2.69445561456421e-05,0.00339501407435091,0.00298753675158699,"Atp2b1/Traf5/Hip1/Cyld/Ptk2b/Esyt2/Akap5/Farp1/Cd2/Ptpn4/Kit",11
"GO:0031252","GO:0031252","cell leading edge","16/284","378/21298",5.27219940902072e-05,0.00498222844152458,0.00438425003486986,"Abi1/Ptprj/Nf2/Atp2b1/Eps8l3/Itgb1/Bcas3/Ptk2b/Plcg1/Bcar1/Akap5/Plek/Thy1/Gas7/Arf6/Dpysl3",16
"GO:0001726","GO:0001726","ruffle","9/284","145/21298",0.000146522047137471,0.0110770667635928,0.00974757197798756,"Ptprj/Nf2/Eps8l3/Itgb1/Plcg1/Bcar1/Plek/Gas7/Arf6",9
"GO:0030139","GO:0030139","endocytic vesicle","9/284","169/21298",0.00045740159417801,0.0267094102992709,0.0235036860333322,"Ctla4/Rab8b/Stx6/Hip1/Fcho2/Rapgef1/Sh3kbp1/Myo1e/Arf6",9
"GO:0030135","GO:0030135","coated vesicle","9/284","173/21298",0.000541939789461606,0.0267094102992709,0.0235036860333322,"Ctla4/Rab8b/Hip1/Fcho2/Vti1a/Plcg1/Ece1/Ston2/Myo1e",9
"GO:0045334","GO:0045334","clathrin-coated endocytic vesicle","4/284","29/21298",0.000565278524852294,0.0267094102992709,0.0235036860333322,"Ctla4/Hip1/Fcho2/Myo1e",4
"GO:0098858","GO:0098858","actin-based cell projection","9/284","203/21298",0.00167164983583526,0.0702092931050809,0.0617826138156658,"Abi1/Nf2/Slc26a2/Itgb1/Akap5/Grxcr1/Arf6/Clic5/Wwox",9
"GO:0005769","GO:0005769","early endosome","10/284","253/21298",0.00220360915534059,0.0832964260718742,0.0732989992723817,"Ldlrad4/Rabgap1l/Nf2/Stx6/Ece1/Rapgef1/Wdr91/Tmem127/Eea1/Arf6",10
"GO:0009897","GO:0009897","external side of plasma membrane","13/284","399/21298",0.0028621784105073,0.0983548581065235,0.0865500839923738,"Cxcr3/Ctla4/Ccr6/Sema7a/Alcam/Gfra2/Itgb1/Ifng/Ece1/Thy1/Cd2/Kit/Ccr5",13
"GO:0030666","GO:0030666","endocytic vesicle membrane","3/284","24/21298",0.0038590677828597,0.121560635160081,0.106970650823128,"Hip1/Fcho2/Rapgef1",3
"GO:0031256","GO:0031256","leading edge membrane","7/284","151/21298",0.00421063449098771,0.122432295199489,0.107737692239038,"Ptprj/Atp2b1/Eps8l3/Itgb1/Akap5/Plek/Thy1",7
"GO:0044309","GO:0044309","neuron spine","8/284","197/21298",0.00506663617588391,0.136799176748865,0.120380227938294,"Grk3/Rapgef4/Atp2b1/Itgb1/Cdk5r1/Ptk2b/Akap5/Eea1",8
"GO:0016363","GO:0016363","nuclear matrix","5/284","89/21298",0.00679656949677586,0.165734480769419,0.14584265085808,"Atxn1/Lmnb1/Scaf8/Cebpa/Hlcs",5
"GO:0030056","GO:0030056","hemidesmosome","2/284","10/21298",0.00742967227628841,0.165734480769419,0.14584265085808,"Itgb1/Plec",2
"GO:0030175","GO:0030175","filopodium","5/284","91/21298",0.00745366712455061,0.165734480769419,0.14584265085808,"Abi1/Nf2/Itgb1/Akap5/Arf6",5
"GO:0032591","GO:0032591","dendritic spine membrane","2/284","11/21298",0.00900124280266035,0.184773257249704,0.162596350016448,"Atp2b1/Akap5",2
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","5/284","96/21298",0.00928754467657241,0.184773257249704,0.162596350016448,"Hip1/Cyld/Ptk2b/Esyt2/Farp1",5
