"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005925","GO:0005925","focal adhesion","8/238","148/21298",0.000265948758971523,0.0558750864936669,0.0530657246029239,"Epb41l5/Synpo2/Mapre2/Plec/Ptk2b/Bcar1/Lpp/Itgb1",8
"GO:0005924","GO:0005924","cell-substrate adherens junction","8/238","154/21298",0.000347841109094597,0.0558750864936669,0.0530657246029239,"Epb41l5/Synpo2/Mapre2/Plec/Ptk2b/Bcar1/Lpp/Itgb1",8
"GO:0030055","GO:0030055","cell-substrate junction","8/238","161/21298",0.000468226981790505,0.0558750864936669,0.0530657246029239,"Epb41l5/Synpo2/Mapre2/Plec/Ptk2b/Bcar1/Lpp/Itgb1",8
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","7/238","162/21298",0.00234785401665791,0.200408337540208,0.190331940680645,"Traf5/Hip1/Ptk2b/Esyt2/Farp1/Cd2/S100a6",7
"GO:0097440","GO:0097440","apical dendrite","3/238","27/21298",0.00330604541033857,0.200408337540208,0.190331940680645,"Ptk2b/Rasgrf1/Slc7a10",3
"GO:0098562","GO:0098562","cytoplasmic side of membrane","7/238","177/21298",0.00383712771943662,0.200408337540208,0.190331940680645,"Traf5/Hip1/Ptk2b/Esyt2/Farp1/Cd2/S100a6",7
"GO:0098802","GO:0098802","plasma membrane receptor complex","7/238","182/21298",0.00446602991829019,0.200408337540208,0.190331940680645,"Chrnb4/Alcam/Traf5/Ptk2b/Acvr2a/Il6st/Itgb1",7
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","5/238","96/21298",0.00447839860425046,0.200408337540208,0.190331940680645,"Hip1/Ptk2b/Esyt2/Farp1/S100a6",5
"GO:0030056","GO:0030056","hemidesmosome","2/238","10/21298",0.0052747063336557,0.20979045176575,0.199242328492612,"Plec/Itgb1",2
"GO:0001726","GO:0001726","ruffle","6/238","145/21298",0.00586006848507681,0.20979045176575,0.199242328492612,"Epb41l5/Bcar1/S100a6/Eps8l3/Arf6/Itgb1",6
