"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003013","GO:0003013","circulatory system process","27/385","475/21092",2.16472948920495e-07,0.000884075523391301,0.000730539236041165,"Ptprj/Cxcr4/Tmem65/P2ry1/Hmgcr/Akap6/Bmp10/Hrh2/Tgfbr3/Atp1a1/Mdm2/Kl/Ehd3/Add3/Glrx3/Ctgf/Abr/Heg1/Gja5/Ptger2/Stat1/Ifng/Edn1/Dock5/Gch1/Fyn/Popdc2",27
"GO:0003281","GO:0003281","ventricular septum development","11/385","87/21092",5.25971516588697e-07,0.00107403383687412,0.000887507727464928,"Cxcr4/Tgfbr2/Ltbp1/Tgfbr3/Mdm2/Vangl2/Zfpm1/Rbpj/Heg1/Gja5/Nfatc1",11
"GO:1903522","GO:1903522","regulation of blood circulation","17/385","232/21092",1.38381436685743e-06,0.00179274881689092,0.00148140437830618,"Tmem65/Akap6/Bmp10/Hrh2/Atp1a1/Mdm2/Ehd3/Add3/Glrx3/Ctgf/Gja5/Ptger2/Ifng/Edn1/Dock5/Gch1/Popdc2",17
"GO:0008015","GO:0008015","blood circulation","25/385","466/21092",1.75587543280208e-06,0.00179274881689092,0.00148140437830618,"Ptprj/Cxcr4/Tmem65/P2ry1/Hmgcr/Akap6/Bmp10/Hrh2/Tgfbr3/Atp1a1/Mdm2/Kl/Ehd3/Add3/Glrx3/Ctgf/Abr/Gja5/Ptger2/Stat1/Ifng/Edn1/Dock5/Gch1/Popdc2",25
"GO:0019751","GO:0019751","polyol metabolic process","11/385","105/21092",3.49076735134382e-06,0.0020289882953527,0.0016766164428323,"Grk3/Asah2/Spr/Inpp4b/P2ry1/Ptk2b/Mtmr7/Fgf2/Plek/Pten/Gch1",11
"GO:0030099","GO:0030099","myeloid cell differentiation","22/385","392/21092",3.59731520011217e-06,0.0020289882953527,0.0016766164428323,"Ptpn11/Batf3/Rabgap1l/Mir122/Inpp4b/Tgfbr2/Cebpa/Sox6/Ccl5/Tgfbr3/Trib1/Ptk2b/Zfpm1/Gab2/Acvr2a/Rbpj/Clec2g/Batf/Stat1/Ifng/Nfatc1/Gpr55",22
"GO:0003231","GO:0003231","cardiac ventricle development","13/385","149/21092",3.63639733353243e-06,0.0020289882953527,0.0016766164428323,"Cxcr4/Tmem65/Tgfbr2/Bmp10/Ltbp1/Tgfbr3/Mdm2/Vangl2/Zfpm1/Rbpj/Heg1/Gja5/Nfatc1",13
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","25/385","488/21092",3.97451184202291e-06,0.0020289882953527,0.0016766164428323,"Cxcr3/Ccr6/Cxcr4/Inpp4b/Cxcr5/P2ry1/Akap6/Synpo/Atp2b1/Ccl5/Gpr18/Ptk2b/Fgf2/Akap5/Atp2a3/Mt1/Mt4/Ptger2/Ryr1/Edn1/Fyn/Atp2c1/Lpar4/Gpr55/Stim2",25
"GO:0043647","GO:0043647","inositol phosphate metabolic process","8/385","56/21092",7.57367165194018e-06,0.00292156935144295,0.00241418406637613,"Grk3/Inpp4b/P2ry1/Ptk2b/Mtmr7/Fgf2/Plek/Pten",8
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth","9/385","74/21092",7.95299163330383e-06,0.00292156935144295,0.00241418406637613,"Tgfbr2/Akap6/Bmp10/Kcnk2/Tgfbr3/Rbpj/Fgf2/Pten/Edn1",9
