"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0055074","GO:0055074","calcium ion homeostasis","11/121","480/21092",0.000101760799186342,0.20891492072956,0.197951533575116,"Inpp4b/Rap1gds1/Gpr18/Kl/Trpm2/Got1/Fam20a/Atp2a3/Gpr65/Vapb/Ryr1",11
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","10/121","488/21092",0.000513312008092616,0.249497808570376,0.236404722351401,"Inpp4b/Rap1gds1/Gpr18/Trpm2/Got1/Atp2a3/Gpr65/Mt1/Vapb/Ryr1",10
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process","9/121","406/21092",0.00056259000250903,0.249497808570376,0.236404722351401,"Nbas/Nt5e/Entpd1/Gigyf2/Auh/Hdac4/Qk/Pelo/Cnot10",9
"GO:0044270","GO:0044270","cellular nitrogen compound catabolic process","9/121","443/21092",0.00104193627978295,0.249497808570376,0.236404722351401,"Nbas/Nt5e/Entpd1/Gigyf2/Auh/Hdac4/Qk/Pelo/Cnot10",9
"GO:0046700","GO:0046700","heterocycle catabolic process","9/121","450/21092",0.00116201153882438,0.249497808570376,0.236404722351401,"Nbas/Nt5e/Entpd1/Gigyf2/Auh/Hdac4/Qk/Pelo/Cnot10",9
"GO:0006936","GO:0006936","muscle contraction","7/121","281/21092",0.00119949018450201,0.249497808570376,0.236404722351401,"Cacna1d/Rap1gds1/P2rx3/Hdac4/Gja5/Ryr1/Dock5",7
"GO:0006402","GO:0006402","mRNA catabolic process","6/121","206/21092",0.00122233342980881,0.249497808570376,0.236404722351401,"Nbas/Gigyf2/Auh/Qk/Pelo/Cnot10",6
"GO:0048741","GO:0048741","skeletal muscle fiber development","3/121","38/21092",0.0013418524449833,0.249497808570376,0.236404722351401,"Hdac4/Ryr1/Ski",3
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","9/121","463/21092",0.00141467701207301,0.249497808570376,0.236404722351401,"Inpp4b/Rap1gds1/Gpr18/Trpm2/Got1/Atp2a3/Gpr65/Vapb/Ryr1",9
"GO:0014010","GO:0014010","Schwann cell proliferation","2/121","10/21092",0.00142524754276598,0.249497808570376,0.236404722351401,"Nf2/Ski",2
"GO:0019439","GO:0019439","aromatic compound catabolic process","9/121","464/21092",0.00143581462722509,0.249497808570376,0.236404722351401,"Nbas/Nt5e/Entpd1/Gigyf2/Auh/Hdac4/Qk/Pelo/Cnot10",9
"GO:0014013","GO:0014013","regulation of gliogenesis","5/121","144/21092",0.0014583408197002,0.249497808570376,0.236404722351401,"Atxn1/Nf2/Qk/Ski/Dusp10",5
"GO:0014904","GO:0014904","myotube cell development","3/121","42/21092",0.00179585434505704,0.27944046569602,0.264776055890607,"Hdac4/Ryr1/Ski",3
"GO:0071318","GO:0071318","cellular response to ATP","2/121","12/21092",0.00207472453095558,0.27944046569602,0.264776055890607,"P2rx3/Ryr1",2
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","9/121","494/21092",0.00219843971841249,0.27944046569602,0.264776055890607,"Nbas/Nt5e/Entpd1/Gigyf2/Auh/Hdac4/Qk/Pelo/Cnot10",9
"GO:0002087","GO:0002087","regulation of respiratory gaseous exchange by neurological system process","2/121","13/21092",0.00244276422810406,0.27944046569602,0.264776055890607,"Pbx3/Gls",2
"GO:0014009","GO:0014009","glial cell proliferation","3/121","47/21092",0.00248432247930852,0.27944046569602,0.264776055890607,"Atxn1/Nf2/Ski",3
"GO:0051489","GO:0051489","regulation of filopodium assembly","3/121","47/21092",0.00248432247930852,0.27944046569602,0.264776055890607,"Trpm2/Myo10/Arf6",3
"GO:0006401","GO:0006401","RNA catabolic process","6/121","239/21092",0.00258615141170209,0.27944046569602,0.264776055890607,"Nbas/Gigyf2/Auh/Qk/Pelo/Cnot10",6
"GO:0043650","GO:0043650","dicarboxylic acid biosynthetic process","2/121","14/21092",0.00283922301283064,0.291446242267065,0.276151796195317,"Got1/Gls",2
"GO:0046855","GO:0046855","inositol phosphate dephosphorylation","2/121","15/21092",0.00326376816514834,0.318688054016647,0.301964018674989,"Inpp4b/Impa2",2
"GO:0034134","GO:0034134","toll-like receptor 2 signaling pathway","2/121","16/21092",0.00371606979229137,0.318688054016647,0.301964018674989,"Pik3ap1/Pja2",2
"GO:0044065","GO:0044065","regulation of respiratory system process","2/121","16/21092",0.00371606979229137,0.318688054016647,0.301964018674989,"Pbx3/Gls",2
"GO:0046838","GO:0046838","phosphorylated carbohydrate dephosphorylation","2/121","17/21092",0.00419580080766616,0.318688054016647,0.301964018674989,"Inpp4b/Impa2",2
"GO:0071545","GO:0071545","inositol phosphate catabolic process","2/121","17/21092",0.00419580080766616,0.318688054016647,0.301964018674989,"Inpp4b/Impa2",2
"GO:0086012","GO:0086012","membrane depolarization during cardiac muscle cell action potential","2/121","17/21092",0.00419580080766616,0.318688054016647,0.301964018674989,"Cacna1d/Gja5",2
"GO:2001170","GO:2001170","negative regulation of ATP biosynthetic process","2/121","17/21092",0.00419580080766616,0.318688054016647,0.301964018674989,"Entpd1/Hdac4",2
"GO:0046434","GO:0046434","organophosphate catabolic process","5/121","188/21092",0.00460983625880636,0.318688054016647,0.301964018674989,"Nt5e/Inpp4b/Entpd1/Hdac4/Impa2",5
"GO:0030809","GO:0030809","negative regulation of nucleotide biosynthetic process","2/121","18/21092",0.0047026369099476,0.318688054016647,0.301964018674989,"Entpd1/Hdac4",2
"GO:1900372","GO:1900372","negative regulation of purine nucleotide biosynthetic process","2/121","18/21092",0.0047026369099476,0.318688054016647,0.301964018674989,"Entpd1/Hdac4",2
"GO:0034121","GO:0034121","regulation of toll-like receptor signaling pathway","3/121","60/21092",0.00496737346738076,0.318688054016647,0.301964018674989,"Pik3ap1/Arf6/Pja2",3
"GO:0046847","GO:0046847","filopodium assembly","3/121","60/21092",0.00496737346738076,0.318688054016647,0.301964018674989,"Trpm2/Myo10/Arf6",3
"GO:0046174","GO:0046174","polyol catabolic process","2/121","21/21092",0.00638257406906515,0.384200392998048,0.36403841682795,"Inpp4b/Impa2",2
"GO:0003012","GO:0003012","muscle system process","7/121","383/21092",0.00664292353903581,0.384200392998048,0.36403841682795,"Cacna1d/Rap1gds1/P2rx3/Hdac4/Gja5/Ryr1/Dock5",7
