"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030136","GO:0030136","clathrin-coated vesicle","6/217","96/21298",0.000451465718427795,0.151241015673311,0.143043348680807,"Rab8b/Hip1/Fcho2/Plcg1/Ece1/Edn1",6
"GO:0030666","GO:0030666","endocytic vesicle membrane","3/217","24/21298",0.00180275619410124,0.2914185285933,0.275622866006546,"Hip1/Fcho2/Rapgef1",3
"GO:0098858","GO:0098858","actin-based cell projection","7/217","203/21298",0.00489535729976464,0.2914185285933,0.275622866006546,"Slc26a2/Myo10/Myo3b/Arf6/Itgb1/Clic5/Wwox",7
"GO:0051233","GO:0051233","spindle midzone","3/217","35/21298",0.00536966656567578,0.2914185285933,0.275622866006546,"Racgap1/Mapre2/Pkp4",3
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","6/217","162/21298",0.00641015250615731,0.2914185285933,0.275622866006546,"Gng7/Racgap1/Hip1/Esyt2/Ptpn4/Pkp4",6
"GO:0030122","GO:0030122","AP-2 adaptor complex","2/217","14/21298",0.0086748343596179,0.2914185285933,0.275622866006546,"Hip1/Fcho2",2
"GO:0030135","GO:0030135","coated vesicle","6/217","173/21298",0.00872984802609929,0.2914185285933,0.275622866006546,"Rab8b/Hip1/Fcho2/Plcg1/Ece1/Edn1",6
"GO:0098562","GO:0098562","cytoplasmic side of membrane","6/217","177/21298",0.00970595262196275,0.2914185285933,0.275622866006546,"Gng7/Racgap1/Hip1/Esyt2/Ptpn4/Pkp4",6
"GO:0044291","GO:0044291","cell-cell contact zone","4/217","82/21298",0.00987350947634778,0.2914185285933,0.275622866006546,"Akap6/Atp1a1/Itgb1/Pkp4",4
"GO:0030128","GO:0030128","clathrin coat of endocytic vesicle","2/217","15/21298",0.00994271756594117,0.2914185285933,0.275622866006546,"Hip1/Fcho2",2
"GO:0005795","GO:0005795","Golgi stack","4/217","84/21298",0.0107228625488339,0.2914185285933,0.275622866006546,"Gcnt1/Sgms1/Nucb2/Ica1",4
"GO:0030669","GO:0030669","clathrin-coated endocytic vesicle membrane","2/217","16/21298",0.0112874408892585,0.2914185285933,0.275622866006546,"Hip1/Fcho2",2
"GO:0031965","GO:0031965","nuclear membrane","7/217","241/21298",0.0120076405138182,0.2914185285933,0.275622866006546,"Nucb2/Akap6/Osbpl6/Lpin1/P2rx3/Gch1/Lmnb1",7
"GO:0005614","GO:0005614","interstitial matrix","2/217","17/21298",0.0127073217902929,0.2914185285933,0.275622866006546,"Mamdc2/Tnc",2
"GO:0016363","GO:0016363","nuclear matrix","4/217","89/21298",0.0130485908325358,0.2914185285933,0.275622866006546,"Atxn1/Scaf8/Cebpa/Lmnb1",4
"GO:0030175","GO:0030175","filopodium","4/217","91/21298",0.0140619634189684,0.294422359084651,0.278463880862466,"Myo10/Myo3b/Arf6/Itgb1",4
"GO:0001726","GO:0001726","ruffle","5/217","145/21298",0.016568174047061,0.306815444170817,0.290185227636814,"Eps8l3/Plcg1/Myo10/Arf6/Itgb1",5
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","4/217","96/21298",0.0168095938003591,0.306815444170817,0.290185227636814,"Gng7/Racgap1/Hip1/Esyt2",4
"GO:0030132","GO:0030132","clathrin coat of coated pit","2/217","20/21298",0.0174014729529717,0.306815444170817,0.290185227636814,"Hip1/Fcho2",2
"GO:0009897","GO:0009897","external side of plasma membrane","9/217","399/21298",0.0215869530905984,0.361581464267523,0.341982783172111,"Cxcr3/Icos/Cxcr4/Ece1/Cd9/Umodl1/Cd83/Itgb1/Alcam",9
"GO:0031985","GO:0031985","Golgi cisterna","3/217","60/21298",0.0233320340532891,0.370107350094561,0.350046543215908,"Gcnt1/Sgms1/Nucb2",3
"GO:0033017","GO:0033017","sarcoplasmic reticulum membrane","2/217","24/21298",0.0246149461366517,0.370107350094561,0.350046543215908,"Akap6/Atp2a3",2
"GO:0014704","GO:0014704","intercalated disc","3/217","62/21298",0.0254103553796266,0.370107350094561,0.350046543215908,"Akap6/Atp1a1/Itgb1",3
"GO:0030125","GO:0030125","clathrin vesicle coat","2/217","25/21298",0.0265785674094042,0.370992503422934,0.350883718869766,"Hip1/Fcho2",2
"GO:0097386","GO:0097386","glial cell projection","2/217","26/21298",0.0286033335821751,0.374504636529763,0.354205484981803,"Kcnk2/Itgb1",2
"GO:0030139","GO:0030139","endocytic vesicle","5/217","169/21298",0.0296805106006001,0.374504636529763,0.354205484981803,"Rab8b/Hip1/Fcho2/Rapgef1/Arf6",5
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","4/217","115/21298",0.0301839557800108,0.374504636529763,0.354205484981803,"P2rx3/Plcg1/Bcr/Itgb1",4
"GO:0034399","GO:0034399","nuclear periphery","4/217","120/21298",0.0345055422772457,0.404659663162339,0.382726028631152,"Atxn1/Scaf8/Cebpa/Lmnb1",4
"GO:0045334","GO:0045334","clathrin-coated endocytic vesicle","2/217","29/21298",0.0350302394976353,0.404659663162339,0.382726028631152,"Hip1/Fcho2",2
"GO:0030131","GO:0030131","clathrin adaptor complex","2/217","31/21298",0.0395948129169688,0.431075994603274,0.407710524353764,"Hip1/Fcho2",2
"GO:0030315","GO:0030315","T-tubule","3/217","74/21298",0.0398906144259746,0.431075994603274,0.407710524353764,"Akap6/Atp1a1/Igf1r",3
"GO:0030665","GO:0030665","clathrin-coated vesicle membrane","2/217","33/21298",0.0443708244572757,0.461814606029825,0.436783020942584,"Hip1/Fcho2",2
"GO:0005769","GO:0005769","early endosome","6/217","253/21298",0.0454921850715947,0.461814606029825,0.436783020942584,"Ldlrad4/Cxcr4/Ece1/Wdr91/Rapgef1/Arf6",6
"GO:0000775","GO:0000775","chromosome, centromeric region","5/217","193/21298",0.0479653689115373,0.472599958393089,0.446983778401633,"Ppp2r5c/Clasp1/A730008H23Rik/Kdm4a/Rassf2",5
"GO:0030496","GO:0030496","midbody","4/217","141/21298",0.0563901224145176,0.513095883974314,0.48528471665756,"Racgap1/Ankrd54/Arf6/Pkp4",4
"GO:0005819","GO:0005819","spindle","6/217","268/21298",0.0570845131063055,0.513095883974314,0.48528471665756,"Racgap1/Clasp1/Rmdn2/Mapre2/Neil2/Pkp4",6
"GO:0005667","GO:0005667","transcription factor complex","8/217","417/21298",0.0644242333712292,0.513095883974314,0.48528471665756,"Cebpa/Arnt2/Lpin1/E2f8/Mef2b/Hnf1b/Nfatc2/Wwox",8
"GO:0005925","GO:0005925","focal adhesion","4/217","148/21298",0.0650156611319252,0.513095883974314,0.48528471665756,"Clasp1/Mapre2/Irf2/Itgb1",4
"GO:0032154","GO:0032154","cleavage furrow","2/217","41/21298",0.0653868714654379,0.513095883974314,0.48528471665756,"Racgap1/Arf6",2
"GO:0005637","GO:0005637","nuclear inner membrane","2/217","42/21298",0.0682091798268177,0.513095883974314,0.48528471665756,"P2rx3/Lmnb1",2
"GO:0005901","GO:0005901","caveola","3/217","93/21298",0.0695675476075282,0.513095883974314,0.48528471665756,"Akap6/Atp1a1/Igf1r",3
"GO:0005924","GO:0005924","cell-substrate adherens junction","4/217","154/21298",0.0729258400347588,0.513095883974314,0.48528471665756,"Clasp1/Mapre2/Irf2/Itgb1",4
"GO:0030055","GO:0030055","cell-substrate junction","4/217","161/21298",0.0827430965406546,0.513095883974314,0.48528471665756,"Clasp1/Mapre2/Irf2/Itgb1",4
"GO:0031901","GO:0031901","early endosome membrane","2/217","47/21298",0.0828930691107465,0.513095883974314,0.48528471665756,"Ldlrad4/Wdr91",2
"GO:0032420","GO:0032420","stereocilium","2/217","48/21298",0.0859369267819685,0.513095883974314,0.48528471665756,"Myo3b/Clic5",2
"GO:0072686","GO:0072686","mitotic spindle","3/217","103/21298",0.0882258380419526,0.513095883974314,0.48528471665756,"Racgap1/Rmdn2/Pkp4",3
"GO:0042383","GO:0042383","sarcolemma","4/217","165/21298",0.0886305696897471,0.513095883974314,0.48528471665756,"Akap6/Atp1a1/Igf1r/Itgb1",4
"GO:0044420","GO:0044420","extracellular matrix component","2/217","49/21298",0.0890140954562908,0.513095883974314,0.48528471665756,"Ltbp1/Tnc",2
