Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0740.1.KLF14	374	0.28288282145290466	0.29635897268981065	0.013476151236905987	0.6234440429030231	0.8183984976159473	0.19495445471292416	0.20843060594983015	1.1599338434630746	0.24607574229234974
MA0496.2.MAFK	270	-0.07302034154231436	-0.08064654258311016	-0.007626201040795796	0.6303438766696858	0.5916094715008704	-0.03873440516881543	-0.04636060620961123	-0.532364799857363	0.5944733598225029
MA0591.1.Bach1::Mafk	408	0.08067451819401178	0.07575670692082934	-0.004917811273182443	0.6159753555774998	0.6212621458738531	0.005286790296353261	0.0003689790231708179	-0.22199140423617708	0.8243205748249355
MA0659.1.MAFG	150	-0.044139161678562557	-0.13895445903568432	-0.09481529735712177	0.593295724310521	0.5570764816050175	-0.036219242705503474	-0.13103454006262524	-1.094760897311426	0.2736214015259747
MA0002.2.RUNX1	1104	0.13513620151589018	0.201930511122273	0.06679430960638283	0.5589445405085149	0.8255216530860923	0.2665771125775773	0.33337142218396015	1.9897786878608266	0.046615320128876266
MA0741.1.KLF16	1276	0.12093300096258314	0.10315763514515383	-0.017775365817429306	0.5626377647457679	0.5838559549084219	0.021218190162654027	0.003442824345224721	-0.2015752202390873	0.8402488189392985
MA0501.1.MAF::NFE2	374	-0.022592237070005412	-0.019471024149094518	0.0031212129209108944	0.6356282934149449	0.5204695480255143	-0.1151587453894306	-0.11203753246851972	-0.9685846061191886	0.3327524870105324
MA1107.1.KLF9	1244	-0.13837840076076832	-0.1696743119166511	-0.03129591115588279	0.5294389320105529	0.6798371066873982	0.15039817467684524	0.11910226352096245	0.5666236134075808	0.5709699283453509
MA0140.2.GATA1::TAL1	122	-0.10130299401637408	-0.034955630967846305	0.06634736304852777	0.5795069009773528	0.5205738689730014	-0.058933032004351404	0.007414331044176367	-0.17519685600269402	0.8609249546735993
MA0463.1.Bcl6	196	0.24460163379172245	0.1031417474584034	-0.14145988633331905	0.4648027622355713	0.4498115642316258	-0.014991198003945494	-0.15645108433726454	-1.2635751316381183	0.20638256415607137
