"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901342","GO:1901342","regulation of vasculature development","10/107","335/21092",8.03367194756181e-06,0.0191201392351971,0.015669888546139,"Hdac5/Hdac7/Nfatc1/Xdh/Ptk2b/Ifng/Itgb3/Prkcb/Cx3cr1/Hmgb1",10
"GO:0045453","GO:0045453","bone resorption","5/107","73/21092",3.49200660804158e-05,0.0197740641286066,0.0162058119550235,"S1pr1/Cldn18/Ptk2b/Gpr55/Itgb3",5
"GO:0002366","GO:0002366","leukocyte activation involved in immune response","8/107","260/21092",5.44983622294019e-05,0.0197740641286066,0.0162058119550235,"Ptk2b/Ifng/Abr/Rab27a/Cx3cr1/Tac4/Hmgb1/Irf1",8
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","3/107","15/21092",5.52471713432483e-05,0.0197740641286066,0.0162058119550235,"Ifng/Itgb3/Lin28a",3
"GO:0002263","GO:0002263","cell activation involved in immune response","8/107","264/21092",6.06615829136335e-05,0.0197740641286066,0.0162058119550235,"Ptk2b/Ifng/Abr/Rab27a/Cx3cr1/Tac4/Hmgb1/Irf1",8
"GO:0034134","GO:0034134","toll-like receptor 2 signaling pathway","3/107","16/21092",6.77456626002726e-05,0.0197740641286066,0.0162058119550235,"Pik3ap1/Cyba/Hmgb1",3
"GO:0006476","GO:0006476","protein deacetylation","5/107","88/21092",8.57546361917264e-05,0.0197740641286066,0.0162058119550235,"Jdp2/Hdac5/Hdac7/Ifng/Lpin1",5
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","10/107","463/21092",0.000123994508692627,0.0197740641286066,0.0162058119550235,"S1pr1/Ptk2b/Cyba/Gpr55/Itgb3/Prkcb/Cacna1c/Thada/Cx3cr1/Tac4",10
"GO:1903426","GO:1903426","regulation of reactive oxygen species biosynthetic process","5/107","96/21092",0.000129573655839937,0.0197740641286066,0.0162058119550235,"Ptk2b/Ifng/Rab27a/Cyba/Cx3cr1",5
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","6/107","155/21092",0.000140220380156611,0.0197740641286066,0.0162058119550235,"Cldn18/Cd44/Ptk2b/Ifng/Gpr55/Irf1",6
"GO:0048871","GO:0048871","multicellular organismal homeostasis","10/107","472/21092",0.000145021201225091,0.0197740641286066,0.0162058119550235,"S1pr1/Cdh1/Metrnl/Cldn18/Aipl1/Ptk2b/Gpr55/Itgb3/Lpin1/Mdm1",10
