"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045785","GO:0045785","positive regulation of cell adhesion","15/145","405/21092",1.35135490583274e-07,0.000375676663821501,0.000317212783158632,"Cd28/Runx3/Ifng/Adgrg1/Prex1/Itgb3/Il6st/Thy1/Runx1/Emilin2/Dock5/Havcr2/Rara/Cd44/Irf1",15
"GO:0045580","GO:0045580","regulation of T cell differentiation","9/145","148/21092",8.70637492476384e-07,0.000830751147133459,0.000701467269256954,"Cd28/Nrarp/Runx3/Ifng/Runx1/Rorc/Rara/Cd44/Irf1",9
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","10/145","196/21092",1.0611764336971e-06,0.000830751147133459,0.000701467269256954,"Cd28/Runx3/Ifng/Il6st/Thy1/Runx1/Havcr2/Rara/Cd44/Irf1",10
"GO:0050863","GO:0050863","regulation of T cell activation","12/145","301/21092",1.19532539155893e-06,0.000830751147133459,0.000701467269256954,"Cd28/Nrarp/Runx3/Ifng/Il6st/Thy1/Runx1/Rorc/Havcr2/Rara/Cd44/Irf1",12
"GO:0030098","GO:0030098","lymphocyte differentiation","13/145","388/21092",2.92259299610235e-06,0.00113435157109625,0.0009578205238715,"Adgrg3/Cd28/Hdac5/Hdac7/Nrarp/Runx3/Ifng/Prex1/Runx1/Rorc/Rara/Cd44/Irf1",13
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","13/145","392/21092",3.26903510645569e-06,0.00113435157109625,0.0009578205238715,"Swap70/Cd28/Nrarp/Adrb2/Runx3/Ifng/Il6st/Thy1/Runx1/Havcr2/Rara/Cd44/Irf1",13
"GO:0043374","GO:0043374","CD8-positive, alpha-beta T cell differentiation","4/145","16/21092",3.65726126178328e-06,0.00113435157109625,0.0009578205238715,"Runx3/Ifng/Runx1/Irf1",4
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","6/145","62/21092",4.26082365945728e-06,0.00113435157109625,0.0009578205238715,"Runx3/Ifng/Runx1/Rara/Cd44/Irf1",6
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","9/145","180/21092",4.40292004063662e-06,0.00113435157109625,0.0009578205238715,"Cd28/Nrarp/Runx3/Ifng/Runx1/Rorc/Rara/Cd44/Irf1",9
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","11/145","284/21092",4.46110359862528e-06,0.00113435157109625,0.0009578205238715,"Cd28/Nrarp/Runx3/Ifng/Il6st/Thy1/Runx1/Havcr2/Rara/Cd44/Irf1",11
