"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045334","GO:0045334","clathrin-coated endocytic vesicle","3/89","29/21298",0.000238244869200565,0.0493166879245169,0.0403762357276747,"Hip1/Myo6/Ap2a2",3
"GO:0030122","GO:0030122","AP-2 adaptor complex","2/89","14/21298",0.00152078489026831,0.0882216644225771,0.0722282632699462,"Hip1/Ap2a2",2
"GO:0030128","GO:0030128","clathrin coat of endocytic vesicle","2/89","15/21298",0.0017499903376265,0.0882216644225771,0.0722282632699462,"Hip1/Ap2a2",2
"GO:0030669","GO:0030669","clathrin-coated endocytic vesicle membrane","2/89","16/21298",0.00199456373937928,0.0882216644225771,0.0722282632699462,"Hip1/Ap2a2",2
"GO:0005905","GO:0005905","clathrin-coated pit","3/89","61/21298",0.00213095807784003,0.0882216644225771,0.0722282632699462,"Hip1/Myo6/Ap2a2",3
"GO:0030132","GO:0030132","clathrin coat of coated pit","2/89","20/21298",0.00312395833095183,0.107776562417838,0.0882381212777621,"Hip1/Ap2a2",2
"GO:0030666","GO:0030666","endocytic vesicle membrane","2/89","24/21298",0.00448902019734683,0.125912174459325,0.103085990785412,"Hip1/Ap2a2",2
"GO:0030125","GO:0030125","clathrin vesicle coat","2/89","25/21298",0.0048661709935971,0.125912174459325,0.103085990785412,"Hip1/Ap2a2",2
"GO:0030131","GO:0030131","clathrin adaptor complex","2/89","31/21298",0.00742110595919752,0.157695441779714,0.129107379234853,"Hip1/Ap2a2",2
"GO:0030136","GO:0030136","clathrin-coated vesicle","3/89","96/21298",0.00761813728404413,0.157695441779714,0.129107379234853,"Hip1/Myo6/Ap2a2",3
"GO:0030665","GO:0030665","clathrin-coated vesicle membrane","2/89","33/21298",0.00838112704828259,0.157717572635863,0.12912549806445,"Hip1/Ap2a2",2
"GO:0005884","GO:0005884","actin filament","3/89","115/21298",0.0124400060425972,0.184398489411072,0.150969523494445,"Pls1/Gas7/Myo6",3
"GO:0044853","GO:0044853","plasma membrane raft","3/89","117/21298",0.0130286122636589,0.184398489411072,0.150969523494445,"Selplg/Adrb2/Tgfbr1",3
"GO:0009925","GO:0009925","basal plasma membrane","2/89","42/21298",0.013339138461807,0.184398489411072,0.150969523494445,"Itga9/Ank3",2
"GO:0008021","GO:0008021","synaptic vesicle","4/89","219/21298",0.0134554266854761,0.184398489411072,0.150969523494445,"Entpd1/Ica1/Pde4b/Ap2a2",4
"GO:0005923","GO:0005923","bicellular tight junction","3/89","121/21298",0.0142530233361215,0.184398489411072,0.150969523494445,"Plxdc1/Ank3/Tgfbr1",3
"GO:0016323","GO:0016323","basolateral plasma membrane","4/89","228/21298",0.0153860826016347,0.187348182266964,0.153384476709795,"Itga9/Entpd1/Ank3/Tgfbr1",4
"GO:0070160","GO:0070160","tight junction","3/89","128/21298",0.01654823745436,0.190051936440262,0.155598076617758,"Plxdc1/Ank3/Tgfbr1",3
"GO:0070382","GO:0070382","exocytic vesicle","4/89","240/21298",0.0182203303513825,0.190051936440262,0.155598076617758,"Entpd1/Ica1/Pde4b/Ap2a2",4
"GO:0030119","GO:0030119","AP-type membrane coat adaptor complex","2/89","50/21298",0.0185743584875776,0.190051936440262,0.155598076617758,"Hip1/Ap2a2",2
"GO:0030118","GO:0030118","clathrin coat","2/89","51/21298",0.01928063123307,0.190051936440262,0.155598076617758,"Hip1/Ap2a2",2
"GO:0043296","GO:0043296","apical junction complex","3/89","141/21298",0.0213304061985245,0.193194809688284,0.158171189218478,"Plxdc1/Ank3/Tgfbr1",3
