"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005637","GO:0005637","nuclear inner membrane","4/190","42/21298",0.000526938805873929,0.150484008539204,0.134864273580841,"P2rx3/Itpr1/Sun1/Smad3",4
"GO:0098858","GO:0098858","actin-based cell projection","7/190","203/21298",0.00235792721099935,0.150484008539204,0.134864273580841,"Cd44/Wwox/Itgb3/Myo1b/Lhfpl5/Myo6/Itgb1",7
"GO:0008305","GO:0008305","integrin complex","3/190","33/21298",0.00313123065893066,0.150484008539204,0.134864273580841,"Itgb3/Bst1/Itgb1",3
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","6/190","162/21298",0.0033771882558381,0.150484008539204,0.134864273580841,"Gem/Hip1/Rasa3/Ptk2b/Farp1/Rgs8",6
"GO:0032587","GO:0032587","ruffle membrane","4/190","70/21298",0.00355662720617194,0.150484008539204,0.134864273580841,"Itgb3/Plek/Myo6/Itgb1",4
"GO:0001931","GO:0001931","uropod","2/190","11/21298",0.00412966443820723,0.150484008539204,0.134864273580841,"Pip5k1b/Bst1",2
"GO:0031254","GO:0031254","cell trailing edge","2/190","11/21298",0.00412966443820723,0.150484008539204,0.134864273580841,"Pip5k1b/Bst1",2
"GO:0005667","GO:0005667","transcription factor complex","10/190","417/21298",0.00436931201497377,0.150484008539204,0.134864273580841,"Spi1/Nfatc1/Wwox/Rbpj/Mef2a/Runx3/Runx1/Lpin1/Ascc1/Smad3",10
"GO:0098636","GO:0098636","protein complex involved in cell adhesion","3/190","38/21298",0.00468619227269903,0.150484008539204,0.134864273580841,"Itgb3/Bst1/Itgb1",3
"GO:0098562","GO:0098562","cytoplasmic side of membrane","6/190","177/21298",0.00519317129628181,0.150484008539204,0.134864273580841,"Gem/Hip1/Rasa3/Ptk2b/Farp1/Rgs8",6
